,BOD1L1 (259282)
ACH-000318,-0.20401433580619974
ACH-000319,-0.4374976680339509
ACH-000320,-0.2204836179349348
ACH-000322,-0.3266054643196184
ACH-000323,-0.375253807390294
ACH-000324,-0.3335891690196328
ACH-000329,-0.22981106873723076
ACH-000330,-0.34907609840866904
ACH-000331,-0.27982520031542385
ACH-000332,-0.1580077164745818
ACH-000334,-0.20885775183156388
ACH-000335,-0.22613501350423185
ACH-000336,-0.3791718604050765
ACH-000337,-0.3437606757555165
ACH-000338,-0.003491885304948665
ACH-000339,-0.2623482715107416
ACH-000341,-0.15962949985625186
ACH-000348,-0.15849991769405936
ACH-000350,-0.18603675336097905
ACH-000352,-0.40031922950549104
ACH-000356,-0.3011152191128116
ACH-000361,-0.3317470552710762
ACH-000362,0.05374520751527565
ACH-000363,-0.13523197078795424
ACH-000364,-0.4860906057992544
ACH-000365,-0.25463159649593786
ACH-000366,-0.1921218890714852
ACH-000368,-0.3491081801416736
ACH-000374,-0.14305001588377472
ACH-000375,-0.3008655827843224
ACH-000376,-0.10721676628549304
ACH-000381,-0.18267928622927812
ACH-000383,-0.15975466089086568
ACH-000387,-0.30639087278135085
ACH-000389,-0.21962784299830565
ACH-000390,-0.12463471957803506
ACH-000393,-0.2883786534501244
ACH-000395,-0.20498677793384767
ACH-000396,-0.36624677168036895
ACH-000397,-0.19898717504732624
ACH-000401,-0.2691346548608327
ACH-000402,0.13181646116944865
ACH-000403,-0.2891228369025729
ACH-000404,-0.8097720580583115
ACH-000406,-0.28792004489214196
ACH-000407,-0.12853316813609825
ACH-000408,-0.10598828069681186
ACH-000410,-0.2871698520482213
ACH-000411,-0.2526342840467374
ACH-000414,-0.23957489268539195
ACH-000415,-0.4357580382953693
ACH-000416,-0.2457666018665165
ACH-000420,-0.2849284946563437
ACH-000421,-0.20919223125735106
ACH-000424,-0.24912200745161464
ACH-000425,-0.3320217451554029
ACH-000426,-0.2749563294479976
ACH-000427,-0.24703545131640184
ACH-000433,-0.17208555929539368
ACH-000435,0.14070800082275586
ACH-000436,-0.25059161788904744
ACH-000444,-0.5264211600186834
ACH-000445,-0.1761490433641512
ACH-000448,-0.2583287818303209
ACH-000450,-0.2225893192890302
ACH-000452,-0.29725258310882546
ACH-000454,-0.06570805759927682
ACH-000458,-0.08294248679328711
ACH-000459,-0.4366276911279551
ACH-000460,-0.32420016398447904
ACH-000461,-0.10917386632871212
ACH-000463,-0.4231536569698361
ACH-000464,-0.2358823409639901
ACH-000466,-0.13162695525218007
ACH-000467,-0.4884062593375946
ACH-000468,-0.2271364901353279
ACH-000469,-0.1996914424984002
ACH-000470,-0.13557682151413614
ACH-000471,-0.3637549323184398
ACH-000472,-0.31134146012123404
ACH-000473,-0.17583894135236147
ACH-000475,-0.5853188478695917
ACH-000476,-0.2839629876032603
ACH-000477,-0.3008847203011725
ACH-000479,-0.14944669063193688
ACH-000480,-0.16165997884859712
ACH-000481,-0.35240152258447704
ACH-000483,-0.14543684068364904
ACH-000484,-0.1045627350102312
ACH-000485,-0.3088469547495588
ACH-000486,-0.16232162236146025
ACH-000487,-0.3677787130228934
ACH-000488,-0.2250312055711159
ACH-000490,-0.21757512511528806
ACH-000491,-0.10382922455327637
ACH-000495,-0.22374622959673696
ACH-000496,-0.1361600003733429
ACH-000499,-0.12106655995599692
ACH-000500,-0.31635256946189577
ACH-000502,-0.5745372860525726
ACH-000503,-0.3586713623054782
ACH-000505,-0.28254649667298826
ACH-000507,-0.2581034243532441
ACH-000510,0.029709075424414505
ACH-000511,-0.10193720623555327
ACH-000512,-0.38528701106648855
ACH-000516,-0.12761552558138706
ACH-000517,-0.24313121564555285
ACH-000518,-0.21902465238325208
ACH-000520,-0.2300847082886344
ACH-000521,-0.06481606087715179
ACH-000522,-0.3484783407720618
ACH-000524,-0.20126567962206526
ACH-000527,-0.4081817875405097
ACH-000528,-0.2447309212236319
ACH-000537,-0.2804094168712427
ACH-000541,-0.01436465763136009
ACH-000542,-0.3682627626239104
ACH-000544,-0.021196584127056408
ACH-000545,-0.22057316026426374
ACH-000547,-0.3577321975902984
ACH-000548,-0.3591828943529184
ACH-000549,-0.1820571860994304
ACH-000550,-0.3106257294220854
ACH-000552,-0.17467671968669102
ACH-000556,-0.12446968003685575
ACH-000557,-0.3206846535359242
ACH-000569,-0.1365737236449452
ACH-000570,-0.4526035792200753
ACH-000571,-0.3138502232577745
ACH-000573,-0.24948739086815006
ACH-000576,-0.20840096758709387
ACH-000579,-0.21138824973892206
ACH-000580,-0.5072993729239943
ACH-000584,-0.3517428987099843
ACH-000585,-0.4448590586678744
ACH-000588,-0.2633079328685739
ACH-000589,0.061995072458628564
ACH-000591,-0.10805602101134207
ACH-000593,-0.3545735082461901
ACH-000600,-0.2178640539346433
ACH-000601,-0.4486490544666544
ACH-000605,-0.2423659396458256
ACH-000606,-0.303746646183135
ACH-000608,-0.19985990980003024
ACH-000614,-0.17884789506105211
ACH-000616,-0.10438794652525132
ACH-000618,-0.3015987173664936
ACH-000619,-0.3173778048826177
ACH-000620,-0.1929295808331789
ACH-000621,-0.13392733735338105
ACH-000622,-0.3610315816999805
ACH-000623,-0.3268962677387535
ACH-000624,-0.10507665843076686
ACH-000627,-0.13794536392326268
ACH-000630,-0.20972059587605546
ACH-000631,-0.3266194048001186
ACH-000632,-0.288675077500055
ACH-000633,-0.3445785883784373
ACH-000637,-0.06412815881562507
ACH-000638,-0.29334094263777194
ACH-000646,-0.15734389955195235
ACH-000647,-0.2327005322184107
ACH-000648,-0.219651327355682
ACH-000649,-0.114335701094347
ACH-000651,-0.18855855667103855
ACH-000652,-0.16987256678216656
ACH-000653,-0.1429842860040322
ACH-000657,-0.2258250236171363
ACH-000658,-0.3289297455805179
ACH-000661,-0.3441622145257272
ACH-000662,-0.07010584357587303
ACH-000663,-0.1421251508346662
ACH-000665,-0.06693212962328543
ACH-000671,-0.07177412318894481
ACH-000672,-0.3738452587338302
ACH-000673,-0.4799231981779839
ACH-000676,-0.3005262421334553
ACH-000677,-0.16236726960532966
ACH-000681,-0.06868017188777195
ACH-000683,-0.20656512252755208
ACH-000684,-0.3352152639879537
ACH-000688,-0.3802228051631757
ACH-000693,-0.2105425544277175
ACH-000694,-0.1916027046225464
ACH-000695,-0.0620573478317519
ACH-000696,-0.3386485449735948
ACH-000697,-0.4086353593088363
ACH-000699,-0.3396054548158408
ACH-000701,-0.2522856345635581
ACH-000706,-0.1520055923445651
ACH-000711,-0.215262548009406
ACH-000713,-0.17383378745880454
ACH-000714,-0.21877669197360486
ACH-000718,-0.2528058779462817
ACH-000720,-0.4594956810126895
ACH-000721,-0.04408583219828482
ACH-000724,-0.23268703732136126
ACH-000725,-0.06515594087012974
ACH-000732,-0.188328319157824
ACH-000734,-0.20855297017636945
ACH-000735,-0.23622291747287136
ACH-000736,-0.5435920466429218
ACH-000738,-0.26071228381095324
ACH-000746,-0.3947717910632225
ACH-000747,-0.31286425045558336
ACH-000748,-0.15306417205743894
ACH-000753,-0.19171360707091875
ACH-000756,-0.2742425653609971
ACH-000757,-0.1718636118215678
ACH-000758,-0.36780488369526176
ACH-000760,-0.13972464790234834
ACH-000762,-0.07150585343631921
ACH-000763,-0.21865925210433745
ACH-000764,-0.22469028939893884
ACH-000765,-0.16824516841811227
ACH-000766,-0.08823566759335523
ACH-000767,-0.1611598299305821
ACH-000768,-0.34985871925562034
ACH-000769,-0.29322753018728026
ACH-000770,-0.02412069341429651
ACH-000771,-0.3272769830212829
ACH-000773,-0.2978228795574177
ACH-000776,0.17881235451824665
ACH-000777,-0.17817826282618618
ACH-000778,-0.32635015368230186
ACH-000781,-0.11910252238951664
ACH-000782,-0.2207730504727664
ACH-000783,-0.21964491403391173
ACH-000784,-0.16462049654676533
ACH-000785,-0.2523453228811701
ACH-000787,-0.2622716291113255
ACH-000788,-0.2872680849884404
ACH-000791,-0.2092990375236724
ACH-000792,-0.41588384803105577
ACH-000794,-0.4129043004944622
ACH-000796,-0.2698596279098848
ACH-000798,-0.5518958362470323
ACH-000799,-0.3528206899291052
ACH-000800,-0.2926521637097413
ACH-000802,-0.41045185612884094
ACH-000804,-0.14133781198176076
ACH-000805,-0.1257099784914388
ACH-000809,-0.17942461254579872
ACH-000810,-0.1734594445633388
ACH-000811,-0.3107658424978757
ACH-000817,-0.5029488047019529
ACH-000819,-0.12639349805365208
ACH-000820,-0.38332530999212494
ACH-000821,-0.2404468102579217
ACH-000822,-0.3658953663696216
ACH-000823,-0.1813217197340936
ACH-000824,-0.05069252184345351
ACH-000827,-0.3521672612358695
ACH-000829,0.008821869770358157
ACH-000831,-0.3844749054838105
ACH-000832,-0.6322120487513759
ACH-000833,0.023822704540901317
ACH-000834,-0.16252397170271274
ACH-000835,-0.2007134187084182
ACH-000836,-0.22965806984056897
ACH-000837,-0.0982667055144196
ACH-000838,-0.310825095373308
ACH-000839,-0.3293386566192505
ACH-000840,-0.057448568380016385
ACH-000841,-0.17439021953217576
ACH-000843,-0.1562568196860472
ACH-000846,-0.26532272108735017
ACH-000847,-0.0953086869244252
ACH-000848,-0.3600120159557977
ACH-000849,-0.20619056679466066
ACH-000851,-0.23531972468062726
ACH-000855,-0.04679426425699477
ACH-000856,-0.2435787391919029
ACH-000858,-0.2662190028119409
ACH-000859,-0.3867234707550569
ACH-000861,-0.15843199241627387
ACH-000862,-0.3554741410495909
ACH-000865,-0.27822118797433554
ACH-000866,-0.15538060402741408
ACH-000867,-0.1883916336920374
ACH-000869,-0.2678162002883779
ACH-000872,-0.04975528314393556
ACH-000873,-0.14797881611343758
ACH-000876,-0.22381721677357566
ACH-000878,-0.09745613811762156
ACH-000880,-0.3547477667798101
ACH-000881,-0.14225289743608935
ACH-000882,-0.17758470286057554
ACH-000884,-0.15348317044844645
ACH-000885,-0.38960431481408864
ACH-000887,-0.2129304871594181
ACH-000889,-0.3107870198382096
ACH-000896,-0.3820575201651665
ACH-000898,-0.3187071099313512
ACH-000900,-0.3049162897095103
ACH-000901,-0.0930886932148062
ACH-000905,-0.1414789443054808
ACH-000906,-0.14848610193660788
ACH-000907,-0.2204809796230278
ACH-000910,-0.3745780797838475
ACH-000911,-0.2119113600804424
ACH-000912,-0.4054161088568037
ACH-000913,-0.15638645460108894
ACH-000915,-0.2037453061759024
ACH-000916,-0.3502924408328824
ACH-000917,0.03243292592739962
ACH-000920,-0.1359645046905277
ACH-000921,-0.3413593898465294
ACH-000924,-0.21137396540873524
ACH-000926,-0.33174290530644945
ACH-000928,-0.2284405271612408
ACH-000929,-0.09963240582376373
ACH-000932,-0.4489020699456066
ACH-000935,-0.11308554249699256
ACH-000936,-0.2867221185677841
ACH-000937,-0.07691373589216317
ACH-000938,-0.348064498070027
ACH-000939,-0.42674772608297495
ACH-000941,-0.3339052424903884
ACH-000943,-0.31999079421894555
ACH-000946,-0.14911905337246195
ACH-000947,-0.5048245095495811
ACH-000948,-0.5628669278679446
ACH-000950,-0.1973520276539393
ACH-000953,-0.11435650769621808
ACH-000954,-0.29456650378750004
ACH-000957,-0.4177927015622569
ACH-000958,-0.16498577122738925
ACH-000960,-0.1014483946187932
ACH-000963,-0.18560738762750228
ACH-000968,-0.3186799045261509
ACH-000969,-0.2792215617057761
ACH-000972,-0.3644424325619087
ACH-000973,-0.2250577108458704
ACH-000974,-0.3118824620100216
ACH-000978,-0.0963490924790716
ACH-000984,-0.4001519097030487
ACH-000986,-0.26033770015032875
ACH-000988,-0.12734783697506954
ACH-000993,-0.41341322241589706
ACH-000994,-0.21870309351649134
ACH-000996,-0.2731192029162971
ACH-001001,-0.19306633970049092
ACH-001020,-0.16417796029909168
ACH-001028,-0.13735650720080364
ACH-001031,-0.29631115363522537
ACH-001038,-0.22603647133820035
ACH-001048,-0.31675771626685906
ACH-001050,-0.3415760067077088
ACH-001053,-0.2578582267312521
ACH-001054,-0.4597786847919131
ACH-001061,-0.16080809413295372
ACH-001067,-0.3930101902153568
ACH-001075,-0.41144427119416704
ACH-001096,-0.07670538820447108
ACH-001111,-0.1018356653776589
ACH-001119,-0.14938924688186586
ACH-001128,-0.3323665075432928
ACH-001134,-0.23599686856663235
ACH-001151,-0.08529519587859916
ACH-001163,-0.08683038548780048
ACH-001164,-0.3047187294177818
ACH-001183,-0.2256218750809993
ACH-001192,-0.23008305944725024
ACH-001193,-0.20855902044672864
ACH-001196,-0.2355119920859744
ACH-001197,0.1543549825738649
ACH-001205,-0.35187669337243443
ACH-001211,-0.19047398400096704
ACH-001212,-0.1026573446296088
ACH-001228,-0.3214045363970271
ACH-001232,-0.3929296623522949
ACH-001239,-0.1775180125357572
ACH-001270,-0.4813941186408804
ACH-001274,-0.12844679886066782
ACH-001275,-0.41556408196956857
ACH-001277,-0.18647806489911087
ACH-001278,-0.20579056074086016
ACH-001280,-0.27292491177692146
ACH-001283,-0.103204220529532
ACH-001289,-0.15025467278701146
ACH-001300,-0.16330479433757605
ACH-001301,-0.3246960456241427
ACH-001302,-0.1508552914853252
ACH-001306,-0.2017148620595245
ACH-001318,-0.11791446066193052
ACH-001322,-0.3244773618990308
ACH-001328,-0.4872047886638627
ACH-001332,-0.2316083797151488
ACH-001336,-0.3941196027875029
ACH-001346,-0.17022028305468725
ACH-001353,-0.23079342938038835
ACH-001354,-0.17291248616210664
ACH-001367,-0.34536539938228483
ACH-001368,-0.2305956640412577
ACH-001374,-0.16893137580705286
ACH-001377,-0.2317429028417797
ACH-001380,-0.40956136856211206
ACH-001391,-0.1321701215980489
ACH-001408,-0.28170113445391537
ACH-001430,-0.4274262275834035
ACH-001431,-0.3979247896239781
ACH-001450,-0.3021158141880997
ACH-001496,-0.1430007558229732
ACH-001500,-0.37554225561550747
ACH-001523,-0.4803097280939049
ACH-001532,-0.296311273875324
ACH-001550,-0.21828828064530248
ACH-001552,-0.20821769754246505
ACH-001554,-0.23696285325110575
ACH-001654,-0.005737781771357415
ACH-001735,-0.1171487243312496
ACH-001736,-0.2373937441964757
ACH-001737,-0.06727494786213158
ACH-001740,-0.16316660418547158
ACH-001745,-0.17416607791651634
ACH-001765,-0.1077874400136908
