,PIM3 (415116)
ACH-000004,-0.02062929878224495
ACH-000005,0.13484493371025374
ACH-000007,-0.11916011119226698
ACH-000009,-0.004359328661658247
ACH-000011,-0.2512080585588459
ACH-000012,0.07045989636117447
ACH-000013,-0.21684750570513506
ACH-000014,-0.20764216528426047
ACH-000015,0.031096990585203713
ACH-000017,-0.4179466420406127
ACH-000018,0.0818102761086884
ACH-000019,0.0709543164327142
ACH-000021,-0.05616751583018563
ACH-000022,-0.13799676808533748
ACH-000025,-0.03285325278241225
ACH-000028,0.06787654493048581
ACH-000030,-0.059328831971540076
ACH-000035,0.06975804690547807
ACH-000036,-0.02572630473537299
ACH-000037,0.020411034576571584
ACH-000039,-0.2479947310022481
ACH-000040,-0.042023058153596034
ACH-000041,-0.37275075218304826
ACH-000042,-0.16590251751081075
ACH-000045,-0.04019708774553353
ACH-000047,-0.056394589688290885
ACH-000052,-0.07643742372754236
ACH-000053,-0.14747157901150507
ACH-000054,-0.1401062990156164
ACH-000055,0.010703999950522071
ACH-000060,-0.06439299103140787
ACH-000067,-0.17454314232555168
ACH-000070,-0.2648434733862318
ACH-000075,0.1203899396499847
ACH-000078,-0.3548221151831431
ACH-000082,0.0222644300963652
ACH-000085,-0.2262694465023598
ACH-000086,0.13075034357014909
ACH-000087,-0.34442612110491994
ACH-000092,-0.08737927854431345
ACH-000095,-0.2610729052339497
ACH-000097,-0.19615863297885736
ACH-000098,-0.2109497708939397
ACH-000099,-0.3582235401749292
ACH-000108,0.0055590345384669
ACH-000113,-0.26861393202969913
ACH-000116,-0.060057922050447375
ACH-000118,-0.0399691983451045
ACH-000120,-0.12719387125666906
ACH-000123,0.001817833663697032
ACH-000127,0.031009486407965463
ACH-000128,-0.018982919188437117
ACH-000132,0.01788977389144124
ACH-000133,-0.05008603109767204
ACH-000137,-0.11824538000071155
ACH-000138,0.10245356388108877
ACH-000142,-0.10840623668024303
ACH-000143,-0.5857755818967929
ACH-000146,-0.09151875550471997
ACH-000148,-0.028437368799630564
ACH-000150,-0.015593382177931991
ACH-000152,0.06529300303902516
ACH-000153,0.09743273585417717
ACH-000159,-0.14012042756652532
ACH-000160,0.004912001534926258
ACH-000163,-0.029624071189706513
ACH-000167,0.2146581959348827
ACH-000168,-0.037842972275262864
ACH-000169,-0.010742102710028643
ACH-000178,-0.08563155909342704
ACH-000183,-0.006446898223253075
ACH-000188,-0.012101239412755087
ACH-000189,-0.2596290346606372
ACH-000190,0.10945786214325738
ACH-000198,0.07665022687014475
ACH-000203,-0.2483617111341792
ACH-000204,-0.022967285606680026
ACH-000206,-0.0008315270154985162
ACH-000207,-0.16128669946123564
ACH-000208,0.06180981555408821
ACH-000210,-0.1057770178365622
ACH-000211,-0.05368122117065539
ACH-000215,-0.0444046598906836
ACH-000221,0.010864702516755335
ACH-000222,0.0051465572972002795
ACH-000223,-0.07743183605624998
ACH-000226,0.008185732704330916
ACH-000227,-0.22858157286951364
ACH-000228,-0.07533283107340594
ACH-000231,-0.09153920667161973
ACH-000232,-0.13196577644448934
ACH-000233,-0.07670323576481614
ACH-000234,-0.2514606957063744
ACH-000235,-0.13922290919862707
ACH-000237,0.009608014913804001
ACH-000238,0.05623565477860167
ACH-000242,-0.2287589554327745
ACH-000243,0.03422297823634661
ACH-000244,-0.1484043415700764
ACH-000246,-0.05186856262249461
ACH-000248,-0.1317119463394987
ACH-000250,-0.08927418017510164
ACH-000251,0.15331684872286022
ACH-000252,-0.038133686289305566
ACH-000253,-0.16007556015633348
ACH-000255,-0.07802314702278104
ACH-000256,-0.3257852294906707
ACH-000257,-0.19223481884802646
ACH-000258,-0.24592605728246614
ACH-000259,-0.28467409124579096
ACH-000260,-0.03857640989439627
ACH-000261,-0.032590523662598
ACH-000262,-0.11907297112053827
ACH-000263,0.036861491615675236
ACH-000264,-0.0568490493872873
ACH-000265,0.024606249930813496
ACH-000266,-0.1429029857245213
ACH-000272,-0.0571434655573724
ACH-000274,-0.09167630775249663
ACH-000277,0.05464141193178024
ACH-000278,-0.0692265357904782
ACH-000279,-0.34861784782054595
ACH-000280,-0.01217886810048683
ACH-000281,0.018229081739207956
ACH-000288,-0.1167142465847446
ACH-000291,-0.006812474217408646
ACH-000293,0.112975773230799
ACH-000294,-0.1318250547211395
ACH-000295,-0.28429796724924705
ACH-000296,-0.02957309100310247
ACH-000302,-0.15946919438371648
ACH-000304,-0.3605829140079444
ACH-000307,-0.016470683751553757
ACH-000308,-0.02328777947910432
ACH-000310,-0.14446994881179326
ACH-000311,-0.07523655172154793
ACH-000312,-0.1727566876258551
ACH-000315,-0.06657926204587515
ACH-000316,0.007596818320871563
ACH-000317,-0.17681953757411367
ACH-000318,-0.0386709431728887
ACH-000319,0.05066020271586365
ACH-000320,-0.05404688419038784
ACH-000322,-0.21650356172862129
ACH-000323,0.07099386324640693
ACH-000324,0.007481404090888663
ACH-000329,-0.10792489330120733
ACH-000330,0.10386435775889087
ACH-000331,-0.05481501562514916
ACH-000332,-0.1338249450009686
ACH-000334,-0.14841146650666054
ACH-000335,-0.21388006594468373
ACH-000336,-0.1930935209631992
ACH-000337,-0.17247312319985966
ACH-000338,-0.2662095949473173
ACH-000339,-0.03348893440595363
ACH-000341,0.04525970644911022
ACH-000348,-0.05578194089435296
ACH-000350,-0.18942501917670876
ACH-000352,-0.014312923086670275
ACH-000356,0.07385438572958113
ACH-000361,-0.19544053500633696
ACH-000362,-0.11621428499712973
ACH-000363,-0.17999345016782142
ACH-000364,-0.19101406547185806
ACH-000365,-0.0719405750140332
ACH-000366,-0.10107744217916788
ACH-000368,-0.02911777614057655
ACH-000374,-0.02839644630445491
ACH-000375,-0.11108423450068933
ACH-000376,-0.025989660285237783
ACH-000381,-0.03725233036458626
ACH-000383,-0.03111450584813681
ACH-000387,-0.05457312561825961
ACH-000389,-0.07974531693906928
ACH-000390,-0.09839965536941464
ACH-000393,0.05369377628866745
ACH-000395,0.058366476496810614
ACH-000396,-0.09118621225002836
ACH-000397,-0.20458900115466747
ACH-000401,0.02537633250092452
ACH-000402,-0.11898728399729296
ACH-000403,-0.13776225722853858
ACH-000404,0.029885216861327408
ACH-000406,-0.007747404119606697
ACH-000407,-0.0513211692974559
ACH-000408,0.12048277885536185
ACH-000410,0.004944434127496674
ACH-000411,-0.1549260582025661
ACH-000414,-0.1431068196219227
ACH-000415,0.0115070580361687
ACH-000416,0.04713346636421578
ACH-000420,0.06237489624114316
ACH-000421,-0.0741047520374122
ACH-000424,-0.11766761072168867
ACH-000425,-0.13810517838631814
ACH-000426,0.11356369179900098
ACH-000427,0.24871873231763306
ACH-000433,-0.3267519461781255
ACH-000435,0.4664152492773981
ACH-000436,-0.01698139343983565
ACH-000444,-0.18127743851565828
ACH-000445,-0.2997826429675124
ACH-000448,-0.2495558950818724
ACH-000450,-0.08054609870819336
ACH-000452,-0.032147873814554924
ACH-000454,-0.2466724690293201
ACH-000458,-0.003393434311097013
ACH-000459,0.02908337594641055
ACH-000460,-0.09891062224939172
ACH-000461,0.14791737040377306
ACH-000463,-0.13439221641962618
ACH-000464,-0.2402004657871111
ACH-000466,0.036485789213544735
ACH-000467,-0.16040069313786967
ACH-000468,-0.025988978924267825
ACH-000469,0.0031123470509360224
ACH-000470,-0.10119843251578192
ACH-000471,-0.10149328699972683
ACH-000472,-0.09886813910839122
ACH-000473,-0.08562343113699357
ACH-000475,-0.1151288473958765
ACH-000476,0.0916727447340516
ACH-000477,-0.4824812198412573
ACH-000479,-0.3149101512876599
ACH-000480,0.052186894243714636
ACH-000481,-0.1683666074738793
ACH-000483,-0.010959416187777637
ACH-000484,0.11466777523624168
ACH-000485,-0.020992221499510674
ACH-000486,-0.020993878256989056
ACH-000487,-0.015450263667546059
ACH-000488,-0.012049939328332293
ACH-000490,0.04114994356112772
ACH-000491,0.013336655439556585
ACH-000495,-0.22326963107228406
ACH-000496,-0.21990581246192695
ACH-000499,0.23884540632247026
ACH-000500,-0.4863438947794725
ACH-000502,-0.11535096054105498
ACH-000503,0.01823110170450816
ACH-000505,-0.01370660192433648
ACH-000507,-0.016653691910612202
ACH-000510,-0.026612139933067512
ACH-000511,0.007024366623475872
ACH-000512,-0.10205044443380164
ACH-000516,-0.09875538006438947
ACH-000517,-0.19176217486801345
ACH-000518,0.012902309118487205
ACH-000520,0.13155529070486893
ACH-000521,-0.20718176468820365
ACH-000522,0.0019145823181862984
ACH-000524,-0.04032150300205995
ACH-000527,-0.0903522007236076
ACH-000528,0.07690369585478785
ACH-000537,-0.11846417977933248
ACH-000541,0.12187494196221428
ACH-000542,-0.03801213447830799
ACH-000544,0.07597680448245636
ACH-000545,-0.16701503809705506
ACH-000547,-0.037707768524631056
ACH-000548,0.12877488565774156
ACH-000549,0.10665394695532228
ACH-000550,-0.15655605622376964
ACH-000552,0.09921342011360497
ACH-000556,-0.05787307745694311
ACH-000557,-0.14145519610618507
ACH-000569,0.1233212619042276
ACH-000570,-0.2106128405941586
ACH-000571,-0.18866135147185956
ACH-000573,-0.0651276005843086
ACH-000576,0.07805870103486795
ACH-000579,-0.15419385216359813
ACH-000580,-0.11254151203783114
ACH-000584,-0.11850448773433048
ACH-000585,-0.039385177333857685
ACH-000588,0.0008142795361921209
ACH-000589,0.008274038044252207
ACH-000591,-0.18184767240269975
ACH-000593,0.024771584824287145
ACH-000600,-0.03479063639238605
ACH-000601,-0.042644074000379
ACH-000605,-0.11923334682829632
ACH-000606,0.12698335361932805
ACH-000608,-0.18359372599073887
ACH-000614,-0.2408659581681276
ACH-000616,-0.057163571832093724
ACH-000618,0.05027182008935105
ACH-000619,0.1725061476951527
ACH-000620,-0.0967267244137641
ACH-000621,-0.10641835648145956
ACH-000622,0.033994615152982244
ACH-000623,-0.2376825833025827
ACH-000624,0.044267782050548855
ACH-000627,-0.033745956101774194
ACH-000630,-0.06168184872951232
ACH-000631,0.0029412586275765385
ACH-000632,-0.006946414086065083
ACH-000633,-0.0191790051402483
ACH-000637,-0.2539928115392526
