,IGFBP3 (3486)
ACH-000004,-0.09031985198812348
ACH-000005,0.013710048324688976
ACH-000007,-0.16602625199252274
ACH-000009,-0.03737797560096607
ACH-000011,-0.2319610494702375
ACH-000012,-0.2355530281205915
ACH-000013,-0.130320980675047
ACH-000014,-0.18521817083691672
ACH-000015,-0.1269666910523994
ACH-000017,-0.09579131708099166
ACH-000018,-0.14153531772031736
ACH-000019,-0.33335335248117937
ACH-000021,-0.08908267085260446
ACH-000022,-0.1958740158586668
ACH-000025,-0.23540574604837494
ACH-000028,-0.23735197960889856
ACH-000030,-0.21797741403573634
ACH-000035,-0.2657033624621604
ACH-000036,-0.2501836276005061
ACH-000037,-0.12886908919683127
ACH-000039,-0.1941498574369605
ACH-000040,-0.23638362809240185
ACH-000041,-0.25953920880216336
ACH-000042,-0.15217832414230206
ACH-000045,-0.0359889678635919
ACH-000047,-0.18201652555495396
ACH-000052,-0.04983516771058474
ACH-000053,-0.19412772342886167
ACH-000054,-0.25080819278497923
ACH-000055,-0.11613472389732482
ACH-000060,-0.3852699168361372
ACH-000067,-0.1411170852885583
ACH-000070,-0.14500815482645227
ACH-000075,-0.1961085250818738
ACH-000078,-0.3304826499497551
ACH-000082,-0.2335569305163824
ACH-000085,-0.15716530790337235
ACH-000086,-0.06926449230797767
ACH-000087,-0.03531311294553205
ACH-000092,-0.14247365633460274
ACH-000095,-0.12207170350248292
ACH-000097,-0.18580626963150776
ACH-000098,-0.1665473403299563
ACH-000099,-0.14649964468814675
ACH-000108,-0.01570360487275519
ACH-000113,-0.014608427015423319
ACH-000116,-0.28911252152137035
ACH-000118,-0.10893444786831627
ACH-000120,-0.23181437067263586
ACH-000123,-0.1161300060245531
ACH-000127,-0.13885486329427346
ACH-000128,-0.4036649962155724
ACH-000132,0.06317345386763043
ACH-000133,-0.3344498145257932
ACH-000137,-0.210985267454762
ACH-000138,-0.10793142440844372
ACH-000142,-0.157662362330059
ACH-000143,-0.17554464155533914
ACH-000146,-0.13326501286268164
ACH-000148,-0.2276181583410168
ACH-000150,-0.027215255477645087
ACH-000152,-0.20458342026199086
ACH-000153,-0.09179541758045086
ACH-000159,-0.21751513105087
ACH-000160,-0.17413503047046466
ACH-000163,-0.0961025519179723
ACH-000167,-0.11756005109161001
ACH-000168,-0.2592123139057651
ACH-000169,-0.2961358269725305
ACH-000178,-0.1976286958848161
ACH-000183,-0.09870919521863213
ACH-000188,-0.1214371678658138
ACH-000189,-0.3992954053315012
ACH-000190,-0.35825366552766363
ACH-000198,-0.18267371825743275
ACH-000203,-0.6393496868533735
ACH-000204,-0.03841252054856649
ACH-000206,-0.011406662890046729
ACH-000207,-0.3026917474080185
ACH-000208,-0.4960835938020897
ACH-000210,-0.2707812014975693
ACH-000211,-0.11866301828267745
ACH-000215,-0.13071719879038912
ACH-000221,-0.11679675930877954
ACH-000222,-0.2427293940732141
ACH-000223,-0.17002868592764667
ACH-000226,-0.1976349279126356
ACH-000227,-0.15773182618310494
ACH-000228,-0.16913207139076533
ACH-000231,-0.2431214596627353
ACH-000232,-0.1907798309089809
ACH-000233,-0.21628320048763827
ACH-000234,-0.04297824360851788
ACH-000235,-0.1115406512636032
ACH-000237,-0.31932645531637616
ACH-000238,-0.29975519765282005
ACH-000242,-0.039162017547499685
ACH-000243,-0.17749930452139245
ACH-000244,-0.21369432553745768
ACH-000246,-0.14960008466683378
ACH-000248,-0.0068208633190497536
ACH-000250,-0.24354337915651703
ACH-000251,0.003135590313555782
ACH-000252,-0.19327610966629208
ACH-000253,-0.236679762082214
ACH-000255,-0.07222140063707087
ACH-000256,0.05601811810037355
ACH-000257,0.03084230414898822
ACH-000258,-0.22054936812260315
ACH-000259,-0.2508411970281579
ACH-000260,-0.16364693520026466
ACH-000261,-0.2898538660714927
ACH-000262,-0.27191958922202514
ACH-000263,0.026207361657920127
ACH-000264,-0.13761560948744408
ACH-000265,-0.13032494077589865
ACH-000266,-0.18861132107731526
ACH-000272,-0.21888679616896872
ACH-000274,-0.1373639075594829
ACH-000277,-0.08853534323462478
ACH-000278,-0.18038710968686825
ACH-000279,-0.13698514298876752
ACH-000280,-0.2559992428414433
ACH-000281,-0.15245551216013012
ACH-000288,-0.23597569693569595
ACH-000291,-0.19070460900754946
ACH-000293,-0.1802500098138252
ACH-000294,-0.10138580775120136
ACH-000295,0.013007937842400476
ACH-000296,-0.0052442410309267605
ACH-000302,-0.10069170694017944
ACH-000304,-0.3180178414929312
ACH-000307,-0.3322569359037217
ACH-000308,-0.2088280004256095
ACH-000310,-0.16085312888861272
ACH-000311,-0.23360284335824802
ACH-000312,-0.13589971502580586
ACH-000315,0.047167159286517366
ACH-000316,-0.271598697250273
ACH-000317,0.1721573807454742
ACH-000318,-0.16943389399181927
ACH-000319,-0.19975210044495467
ACH-000320,-0.23624869861269604
ACH-000322,-0.24476460398623695
ACH-000323,-0.16486840889437535
ACH-000324,-0.096626038532231
ACH-000329,-0.15422895080892746
ACH-000330,-0.1593940994692121
ACH-000331,-0.19297709089624612
ACH-000332,-0.16802764067589746
ACH-000334,0.12016029229761732
ACH-000335,-0.12838597635264076
ACH-000336,0.037175894256639405
ACH-000337,-0.2281117426099353
ACH-000338,0.27384517770702443
ACH-000339,-0.21940357571160887
ACH-000341,-0.2270494004848763
ACH-000348,-0.10928458744492893
ACH-000350,-0.051825872051594085
ACH-000352,-0.02259039803336164
ACH-000356,-0.3002916029474941
ACH-000361,-0.058568290503129984
ACH-000362,-0.116108824083322
ACH-000363,-0.11854869860325028
ACH-000364,-0.19388595031738384
ACH-000365,-0.0301882375248974
ACH-000366,-0.228857003720502
ACH-000368,-0.14406640521359618
ACH-000374,-0.11582162711053225
ACH-000375,-0.15869643760671653
ACH-000376,-0.25434603996318145
ACH-000381,-0.03738339038009161
ACH-000383,-0.1663888953060287
ACH-000387,-0.15750742042542548
ACH-000389,-0.3774852794123503
ACH-000390,-0.2213020534570747
ACH-000393,-0.22821769411256015
ACH-000395,-0.3213980605755183
ACH-000396,-0.3196048288713187
ACH-000397,-0.24418930252390594
ACH-000401,-0.0774442587914291
ACH-000402,0.08635429655799833
ACH-000403,-0.10072145981180047
ACH-000404,-0.21000517690432613
ACH-000406,-0.1817700412496766
ACH-000407,-0.1433428196032748
ACH-000408,-0.5048016225711042
ACH-000410,-0.2874747678655869
ACH-000411,-0.25979393081932123
ACH-000414,-0.1839639631766088
ACH-000415,-0.1898385623621495
ACH-000416,-0.14314659952453354
ACH-000420,0.11967563752709925
ACH-000421,-0.15698246569796995
ACH-000424,-0.06819444486265776
ACH-000425,-0.1997410012978979
ACH-000426,-0.01015245014044132
ACH-000427,-0.3097086000415341
ACH-000433,-0.3030430323003991
ACH-000435,-0.13065766971940315
ACH-000436,-0.110996726834732
ACH-000444,-0.13356087144195716
ACH-000445,-0.1618767329694906
ACH-000448,-0.18226206546276502
ACH-000450,-0.21079650744881168
ACH-000452,-0.16707833137525716
ACH-000454,-0.16805326204523188
ACH-000458,0.00275837881611197
ACH-000459,0.03811255269233518
ACH-000460,-0.16383754738945344
ACH-000461,-0.12815673028922744
ACH-000463,-0.11758121315284445
ACH-000464,-0.10642553356202822
ACH-000466,-0.07863815555498027
ACH-000467,-0.25472533762534416
ACH-000468,-0.03459359504021802
ACH-000469,-0.17088000752094126
ACH-000470,-0.20784436408723053
ACH-000471,-0.18087549289131125
ACH-000472,-0.14190314391764106
ACH-000473,-0.271660079635863
ACH-000475,-0.16620120088723658
ACH-000476,-0.12975391997425645
ACH-000477,-0.13861798899340566
ACH-000479,-0.388018838909679
ACH-000480,-0.2615879189914603
ACH-000481,-0.20658466981743293
ACH-000483,-0.0445744944396758
ACH-000484,-0.14105493059186106
ACH-000485,-0.17169210712288646
ACH-000486,-0.2011871785639363
ACH-000487,-0.08928083320442805
ACH-000488,-0.17738341159346555
ACH-000490,-0.19715602711564928
ACH-000491,-0.07291377448328479
ACH-000495,0.03284117752172812
ACH-000496,-0.2036847243208184
ACH-000499,0.030800638844553783
ACH-000500,-0.6535785362008029
ACH-000502,-0.3258902097861673
ACH-000503,-0.1833327271303426
ACH-000505,-0.15952866836745158
ACH-000507,-0.037227527153598866
ACH-000510,-0.30310949436433066
ACH-000511,-0.18108227025729004
ACH-000512,-0.009589612021815257
ACH-000516,-0.09777544439996498
ACH-000517,-0.2318059086344723
ACH-000518,-0.3018444052945245
ACH-000520,-0.17077163784296512
ACH-000521,-0.1854677829590392
ACH-000522,-0.18082901807322044
ACH-000524,-0.1257561388207229
ACH-000527,-0.16029053363127593
ACH-000528,-0.1329954529864114
ACH-000537,-0.19822898988327292
ACH-000541,-0.19363969331238284
ACH-000542,-0.24944945515234795
ACH-000544,-0.27957447751859305
ACH-000545,-0.09731910300574233
ACH-000547,-0.18397297273505125
ACH-000548,-0.2101061421705303
ACH-000549,-0.13189036595078082
ACH-000550,-0.11807814962972266
ACH-000552,-0.2495320891330242
ACH-000556,-0.2007407120150867
ACH-000557,-0.12738035580068766
ACH-000569,-0.231628810376106
ACH-000570,-0.2008494184665948
ACH-000571,-0.1308728852376176
ACH-000573,-0.23223198581281965
ACH-000576,-0.09993765914387297
ACH-000579,-0.0665597614046507
ACH-000580,-0.14755210868537094
ACH-000584,-0.16582793770118878
ACH-000585,-0.13532836234825768
ACH-000588,-0.2007637519047628
ACH-000589,-0.22156595076827296
ACH-000591,-0.2738441404226081
ACH-000593,-0.1698683863503139
ACH-000600,-0.14909744656698154
ACH-000601,-0.11152286738892236
ACH-000605,-0.2906469144763538
ACH-000606,-0.2284519645729615
ACH-000608,-0.20931490061454466
ACH-000614,-0.3377911293548458
ACH-000616,-0.2620707700457832
ACH-000618,-0.2452462744284865
ACH-000619,-0.14234014897703454
ACH-000620,-0.12892497052044138
ACH-000621,-0.1689406259236973
ACH-000622,-0.07553611563089511
ACH-000623,-0.1060271708614362
ACH-000624,-0.22994899313124126
ACH-000627,-0.16537288625638175
ACH-000630,-0.21663205291084253
ACH-000631,-0.34831499557278744
ACH-000632,-0.2052589584748739
ACH-000633,-0.11293620342600205
ACH-000637,-0.19562776190138806
ACH-000638,-0.18028132302930244
ACH-000646,-0.09341530291640804
ACH-000647,-0.045625201901621865
ACH-000648,-0.2533455847356656
ACH-000649,-0.1420564567894472
ACH-000651,-0.4335353590223116
