,SSMEM1 (136263)
ACH-000004,0.35033553870795275
ACH-000005,0.3970567388120592
ACH-000007,0.1888144814343524
ACH-000009,0.22497556980102068
ACH-000011,0.218858594793608
ACH-000012,0.24672510040448456
ACH-000013,0.2700591182024098
ACH-000014,-0.020898626835023068
ACH-000015,0.2659708264380736
ACH-000017,0.13330407404025485
ACH-000018,0.2569838574449479
ACH-000019,0.30083980386136977
ACH-000021,0.23148499383404514
ACH-000022,0.2173245803582103
ACH-000025,0.30970689199754226
ACH-000028,0.2689633637590605
ACH-000030,0.2658298378460844
ACH-000035,0.19964890300193536
ACH-000036,0.20424952550349773
ACH-000037,0.22453931836762486
ACH-000039,0.3257644913133364
ACH-000040,0.2805028540695734
ACH-000041,0.14347939516001326
ACH-000042,0.22006580442834933
ACH-000045,0.14763603089979366
ACH-000047,0.2996102663122889
ACH-000052,0.2273545486051382
ACH-000053,0.24287339303989197
ACH-000054,0.21308187402604606
ACH-000055,0.12951591358249104
ACH-000060,0.18414564569067468
ACH-000067,0.1946481755544124
ACH-000070,0.3470358462706233
ACH-000075,0.23871710476836785
ACH-000078,0.2281605565610628
ACH-000082,0.21315520990173886
ACH-000085,0.2876145251297273
ACH-000086,0.2567426295567327
ACH-000087,0.2260856668285797
ACH-000092,0.2603981064134193
ACH-000095,0.26197082230357904
ACH-000097,0.2654266818003914
ACH-000098,0.2597625862615711
ACH-000099,0.22664500816336225
ACH-000108,0.3031609911049317
ACH-000113,0.19799598592825454
ACH-000116,0.22088269899773624
ACH-000118,0.2599923076362897
ACH-000120,0.2782629328669537
ACH-000123,0.26565725846491817
ACH-000127,0.2509852751548549
ACH-000128,0.16603321893154974
ACH-000132,0.19082428132661305
ACH-000133,0.13191045660222608
ACH-000137,0.3611512716682681
ACH-000138,0.25158495805293835
ACH-000142,0.18438652332340727
ACH-000143,0.2190814873150113
ACH-000146,0.24139853038663397
ACH-000148,0.25757392440131543
ACH-000150,0.2510492580146389
ACH-000152,0.17273546356048464
ACH-000153,0.34774909078350913
ACH-000159,0.17427446967707966
ACH-000160,0.21861244764769897
ACH-000163,0.2411597338300089
ACH-000167,-0.011970051620528808
ACH-000168,0.21567620320855796
ACH-000169,0.3103259261174197
ACH-000178,0.23281057741456504
ACH-000183,0.2832729957626027
ACH-000188,0.2668943454953149
ACH-000189,0.2981503391446353
ACH-000190,0.22142281236017253
ACH-000198,0.2762468046026285
ACH-000203,0.4849875837348362
ACH-000204,0.27362272250035463
ACH-000206,0.2900913500413905
ACH-000207,0.1944179130014977
ACH-000208,0.4092012088240791
ACH-000210,0.4642720037028276
ACH-000211,0.23501997158704166
ACH-000215,0.2755571404997865
ACH-000221,0.28921380705652266
ACH-000222,0.2068889715682099
ACH-000223,0.2576148788717501
ACH-000226,0.22494976786700135
ACH-000227,0.15901354947655955
ACH-000228,0.16727732911140286
ACH-000231,0.3054453350605104
ACH-000232,0.09263427014747146
ACH-000233,0.30391361795996624
ACH-000234,0.2362878218878042
ACH-000235,0.23956539249749675
ACH-000237,0.21297242969359886
ACH-000238,0.1924643676562235
ACH-000242,0.475053685916944
ACH-000243,0.2658232899441885
ACH-000244,0.2388276035709801
ACH-000246,0.18580975826905688
ACH-000248,0.21903788647802544
ACH-000250,0.20290811187512234
ACH-000251,0.21268236945755625
ACH-000252,0.07677459187531382
ACH-000253,0.20798870299064484
ACH-000255,0.2546423039825521
ACH-000256,0.3290972464525536
ACH-000257,0.16055815482237965
ACH-000258,0.2336862954866085
ACH-000259,0.2781044439837274
ACH-000260,0.2417379294683999
ACH-000261,0.2730937440005383
ACH-000262,0.4234246442300178
ACH-000263,0.23159893912921575
ACH-000264,0.2335938591603181
ACH-000265,0.28008059367789057
ACH-000266,0.24713617066108626
ACH-000272,0.17598398147750294
ACH-000274,0.19909358419965176
ACH-000277,0.30239296213901645
ACH-000278,0.2264060083786517
ACH-000279,0.1812026021385112
ACH-000280,0.28510019712433843
ACH-000281,0.3375982295775847
ACH-000288,0.22002479448012105
ACH-000291,0.21910395723619602
ACH-000293,0.2493075658284848
ACH-000294,0.2786241620250211
ACH-000295,0.0306689124154622
ACH-000296,0.3083587818137962
ACH-000302,0.25340099059330645
ACH-000304,0.34597914710972416
ACH-000307,0.19044643114280632
ACH-000308,0.2376227740211264
ACH-000310,0.3051908300645601
ACH-000311,0.2293021399555824
ACH-000312,0.2317055612138095
ACH-000315,0.3251323170254328
ACH-000316,0.4333396827273988
ACH-000317,0.23680681351332145
ACH-000318,0.18678175448955006
ACH-000319,0.15304361628979146
ACH-000320,0.18928644050820306
ACH-000322,0.2177330753204259
ACH-000323,0.15687816884999253
ACH-000324,0.24569411785522005
ACH-000329,0.3055670056223617
ACH-000330,0.16947916654105705
ACH-000331,0.19444124370711827
ACH-000332,0.22708617858932625
ACH-000334,0.25697196184319315
ACH-000335,0.28741819326849416
ACH-000336,0.2499384022426284
ACH-000337,0.2448402145066441
ACH-000338,0.6493618197117272
ACH-000339,0.1995259340981308
ACH-000341,0.19764608066518533
ACH-000348,0.21292879757395886
ACH-000350,0.3650929475909383
ACH-000352,0.3143851997377481
ACH-000356,0.2535555886830529
ACH-000361,0.18444843837459154
ACH-000362,0.2553102123923797
ACH-000363,0.1715406592878057
ACH-000364,0.16303243670720266
ACH-000365,0.2165804637247208
ACH-000366,0.1940566737257402
ACH-000368,0.2442284388818449
ACH-000374,0.21100319610149226
ACH-000375,0.1533130119793129
ACH-000376,0.2937682104793112
ACH-000381,0.2992375783034145
ACH-000383,0.2576448102879183
ACH-000387,0.21539856384791248
ACH-000389,0.3425114722743653
ACH-000390,0.21998166295113514
ACH-000393,0.2815903249691277
ACH-000395,0.18566718404375815
ACH-000396,0.17233238506375206
ACH-000397,0.12392350903305716
ACH-000401,0.20309658465368585
ACH-000402,0.2105981231858807
ACH-000403,0.24134267599610956
ACH-000404,0.4308511095330613
ACH-000406,0.2257280914629601
ACH-000407,0.24877196685859845
ACH-000408,0.29140515333897715
ACH-000410,0.2843968441988173
ACH-000411,0.2406511807271444
ACH-000414,0.15811778780300173
ACH-000415,0.19409243613343705
ACH-000416,0.2635994608705654
ACH-000420,0.11806569526566887
ACH-000421,0.2378816477339032
ACH-000424,0.14457584990716008
ACH-000425,0.2065222694629957
ACH-000426,0.3313710890392032
ACH-000427,0.27875067181094976
ACH-000433,0.3581619310108711
ACH-000435,0.30682946207786543
ACH-000436,0.35048122440463764
ACH-000444,0.3145105827788965
ACH-000445,0.17288361613886785
ACH-000448,0.1549617018465184
ACH-000450,0.18001565404350067
ACH-000452,0.20450841462270414
ACH-000454,0.387769002106229
ACH-000458,0.1739766232116271
ACH-000459,0.06890192732987799
ACH-000460,0.3231282188559376
ACH-000461,0.3179697648922225
ACH-000463,0.217831844407288
ACH-000464,0.1941708009238548
ACH-000466,0.2510713566104025
ACH-000467,0.1934080518993672
ACH-000468,0.2357879786688833
ACH-000469,0.2367711561022291
ACH-000470,0.4319116847017704
ACH-000471,0.20605335056738414
ACH-000472,0.24192256869768305
ACH-000473,0.3371310211394441
ACH-000475,0.2467828506552701
ACH-000476,0.2421623267267359
ACH-000477,0.3026176618115801
ACH-000479,0.43743716019684903
ACH-000480,0.34757745925811306
ACH-000481,0.23015508122337866
ACH-000483,0.3177514237017034
ACH-000484,0.2475081202977373
ACH-000485,0.1498451467146553
ACH-000486,0.22859767593724334
ACH-000487,0.1711409488788055
ACH-000488,0.2145182334335123
ACH-000490,0.2353478984392127
ACH-000491,0.2334651318672937
ACH-000495,0.27340366253614645
ACH-000496,0.2995187461609112
ACH-000499,0.2039549942422065
ACH-000500,-0.06415183754895794
ACH-000502,0.26855733902402906
