,EFNB3 (1949)
ACH-000004,0.03417063096440213
ACH-000005,0.21057361214893106
ACH-000007,0.05612129107573967
ACH-000009,-0.14881830923063405
ACH-000011,-0.01624333196278711
ACH-000012,-0.13988157294842266
ACH-000013,-0.12502349594770254
ACH-000014,-0.10832453758512264
ACH-000015,-0.19912332033064625
ACH-000017,-0.22475485358450376
ACH-000018,-0.0805174978036774
ACH-000019,0.009056028295644888
ACH-000021,-0.05212874973849295
ACH-000022,-0.16969535110287892
ACH-000025,-0.0489151466973554
ACH-000028,0.03389937631699839
ACH-000030,-0.013667643004689272
ACH-000035,-0.04383224529821711
ACH-000036,-0.15749054261360176
ACH-000037,0.043681412905523666
ACH-000039,-0.06558574551871614
ACH-000040,-0.2128343174550767
ACH-000041,-0.0273024699547334
ACH-000042,-0.15602467477280454
ACH-000045,-0.11693917327080475
ACH-000047,-0.14254041951400706
ACH-000052,0.2172140137200312
ACH-000053,-0.07797426870916317
ACH-000054,0.05680307808714765
ACH-000055,0.1736528991956174
ACH-000060,-0.10757660850004287
ACH-000067,-0.1867600196533252
ACH-000070,-0.14414519659291206
ACH-000075,-0.22828740692244956
ACH-000078,-0.15029384121541736
ACH-000082,-0.3984635772135941
ACH-000085,-0.18004028394740762
ACH-000086,0.09341271662493683
ACH-000087,-0.12658454144765233
ACH-000092,0.0444842323962001
ACH-000095,0.030569750878961795
ACH-000097,-0.13121428887549125
ACH-000098,-0.1609718042188978
ACH-000099,0.044182082303160536
ACH-000108,-0.016105682503349768
ACH-000113,-0.09927741530933933
ACH-000116,-0.09543551819067156
ACH-000118,-0.11431111653554205
ACH-000120,0.019719383802169827
ACH-000123,0.01307805809704397
ACH-000127,-0.07489771264823916
ACH-000128,-0.09864207425720624
ACH-000132,-0.17633195741902769
ACH-000133,-0.1727324258491929
ACH-000137,-0.20256373914125864
ACH-000138,-0.043445375346332735
ACH-000142,-0.009883172526992258
ACH-000143,0.18602823684005174
ACH-000146,-0.10694247886312357
ACH-000148,-0.08716089648398412
ACH-000150,-0.3778767422426141
ACH-000152,-0.134514893562491
ACH-000153,-0.013272637090140685
ACH-000159,-0.005370205790485911
ACH-000160,-0.07225942710463408
ACH-000163,0.010032696504768821
ACH-000167,-0.057596177992441426
ACH-000168,-0.23789390115282075
ACH-000169,-0.08936333974213237
ACH-000178,-0.0764520840486274
ACH-000183,-0.15395131251685978
ACH-000188,-0.17924692670756032
ACH-000189,0.1732728557586322
ACH-000190,-0.16659313512403975
ACH-000198,0.08963500045385991
ACH-000203,-0.03659366998006423
ACH-000204,0.1177272124780961
ACH-000206,-0.2286134054484388
ACH-000207,-0.19933696105030294
ACH-000208,-0.06160741229628805
ACH-000210,-0.2871032763641367
ACH-000211,0.020275735352209
ACH-000215,-0.09625006681144606
ACH-000221,-0.12088898120949858
ACH-000222,-0.04863916819998899
ACH-000223,-0.02148744902037361
ACH-000226,-0.10387374245667186
ACH-000227,-0.11687826715049812
ACH-000228,-0.13092190091866654
ACH-000231,-0.096714673666036
ACH-000232,0.07108186379091061
ACH-000233,-0.0381398705217741
ACH-000234,0.055547993500825496
ACH-000235,-0.05793810547201165
ACH-000237,-0.019830368831308214
ACH-000238,-0.2774108406387979
ACH-000242,0.04148172992359719
ACH-000243,-0.18348485137423795
ACH-000244,0.11107982807972787
ACH-000246,-0.025422324236753183
ACH-000248,0.11504790622499385
ACH-000250,0.007328522230092645
ACH-000251,-0.0907267867260239
ACH-000252,-0.1688686932313632
ACH-000253,-0.1027993861403685
ACH-000255,0.013967783404932895
ACH-000256,-0.07109603677955352
ACH-000257,-0.04869377295298963
ACH-000258,-0.026336858466132054
ACH-000259,-0.08597607344841224
ACH-000260,-0.009564593920013487
ACH-000261,0.0002909545167990529
ACH-000262,0.045690740935802866
ACH-000263,-0.17539904768990489
ACH-000264,-0.019565625931154646
ACH-000265,0.04526915358152886
ACH-000266,-0.06390795193823418
ACH-000272,-0.03216608688390126
ACH-000274,-0.09900535543701157
ACH-000277,-0.12872421493340766
ACH-000278,-0.03846748281475644
ACH-000279,-0.07775697364466821
ACH-000280,-0.08797128643390857
ACH-000281,-0.0036493068345731937
ACH-000288,-0.2532008230622171
ACH-000291,0.002908161634946649
ACH-000293,-0.13702182431693233
ACH-000294,-0.10217374688426734
ACH-000295,0.05094284067567071
ACH-000296,-0.08129934058241572
ACH-000302,-0.1488961206778106
ACH-000304,0.16330387151940753
ACH-000307,0.04749424444990572
ACH-000308,0.015226264588575306
ACH-000310,-0.06455540579806185
ACH-000311,-0.09460904674082499
ACH-000312,-0.09182317449935468
ACH-000315,-0.09590793338647634
ACH-000316,-0.09423937758795617
ACH-000317,0.15302831204644007
ACH-000318,-0.09801048821563646
ACH-000319,-0.13260453264547056
ACH-000320,0.0015937263066863187
ACH-000322,-0.2741189801458703
ACH-000323,-0.13633012068735076
ACH-000324,-0.0600850840116405
ACH-000329,-0.05621087955416807
ACH-000330,-0.15666953506382506
ACH-000331,-0.10836029350105147
ACH-000332,-0.05450406344110778
ACH-000334,0.04468521726532086
ACH-000335,0.17517210941548547
ACH-000336,0.05733462219909916
ACH-000337,-0.06181814728346716
ACH-000338,-0.006305533502973226
ACH-000339,-0.12034549240855864
ACH-000341,0.01848610963721689
ACH-000348,0.08420433153577718
ACH-000350,-0.15912034541584918
ACH-000352,0.04241521655401751
ACH-000356,0.1001412992836112
ACH-000361,-0.027796241783562443
ACH-000362,0.0590912852760795
ACH-000363,-0.18364437513219825
ACH-000364,-0.04225672156424517
ACH-000365,-0.06536008413771767
ACH-000366,-0.007517450764641427
ACH-000368,0.010898923665774813
ACH-000374,-0.06099952704559033
ACH-000375,-0.041044503028663255
ACH-000376,-0.09536616525290198
ACH-000381,-0.18221129134457512
ACH-000383,-0.11876269374799625
ACH-000387,-0.19383390832598146
ACH-000389,0.038673240017795776
ACH-000390,-0.0025272600578180944
ACH-000393,-0.045460685238550784
ACH-000395,-0.21931877829822946
ACH-000396,-0.18418891087349534
ACH-000397,0.031761172033103566
ACH-000401,-0.2498480834943235
ACH-000402,-0.02293331270346039
ACH-000403,-0.08112635151358566
ACH-000404,-0.16734324377991108
ACH-000406,-0.03389497445103354
ACH-000407,-0.165862387555887
ACH-000408,-0.07022008524450178
ACH-000410,-0.1810454379378744
ACH-000411,0.09749072382737232
ACH-000414,-0.09400537747129904
ACH-000415,-0.22401557388948928
ACH-000416,-0.009332197987690158
ACH-000420,-0.14582870559696526
ACH-000421,0.0007625529589012519
ACH-000424,-0.08658231313152825
ACH-000425,-0.03289880249578642
ACH-000426,-0.0996881269316414
ACH-000427,0.03611903947381865
ACH-000433,-0.0566304406551967
ACH-000435,0.16094599230127474
ACH-000436,0.13605885931033973
ACH-000444,0.02141404203273132
ACH-000445,-0.011275506688532595
ACH-000448,-0.14923750591697066
ACH-000450,0.1310169449245894
ACH-000452,-0.05532248858795477
ACH-000454,-0.21414032297974425
ACH-000458,-0.1621828507370412
ACH-000459,-0.12551699730444324
ACH-000460,-0.0950529147613732
ACH-000461,0.0011947096750629875
ACH-000463,-0.05696652171995203
ACH-000464,-0.10941397860124907
ACH-000466,-0.1103394334831838
ACH-000467,-0.09052968819838156
ACH-000468,-0.23940323630689445
ACH-000469,-0.15636209165336096
ACH-000470,-0.1722187892611112
ACH-000471,-0.06633061869529787
ACH-000472,-0.04114150040052191
ACH-000473,-0.032159123051094717
ACH-000475,-0.011725852048014957
ACH-000476,-0.2291269974618479
ACH-000477,0.07373522516959316
ACH-000479,-0.09638150947576424
ACH-000480,0.021330712790857315
ACH-000481,0.08005443774378475
ACH-000483,-0.2287664713937072
ACH-000484,0.12064975975512532
ACH-000485,0.041680424049980624
ACH-000486,0.019356554715867474
ACH-000487,-0.02106970371425155
ACH-000488,-0.0751889585144349
ACH-000490,0.0020254117495985837
ACH-000491,-0.21622045594261435
ACH-000495,0.1244799503832134
ACH-000496,-0.06408693673951013
ACH-000499,0.33964442135446965
ACH-000500,0.5658200399388625
ACH-000502,-0.17694423038946225
ACH-000503,0.18354527512544208
ACH-000505,-0.027246161739099627
ACH-000507,-0.01106133211340228
ACH-000510,-0.048867260444667285
ACH-000511,0.06784486737450078
ACH-000512,0.12167640969507927
ACH-000516,-0.005670399432181798
ACH-000517,-0.03181201653633832
ACH-000518,-0.035176386518654165
