,DNAJA2 (10294)
ACH-000004,-0.17856713671685967
ACH-000005,0.1021955702295822
ACH-000007,-0.1874555898926087
ACH-000009,0.13186363375478405
ACH-000011,0.04813390290878077
ACH-000012,-0.182220426590122
ACH-000013,0.015347145548656797
ACH-000014,-0.2370969459788793
ACH-000015,-0.05286238755579063
ACH-000017,-0.4289844994530383
ACH-000018,0.3527571493161463
ACH-000019,0.1162874518011684
ACH-000021,-0.19976902260136184
ACH-000022,-0.06522519663803522
ACH-000025,0.02244639713721414
ACH-000028,-0.07856468366725804
ACH-000030,0.041925189532812185
ACH-000035,0.008767619218698522
ACH-000036,-0.33484489307701826
ACH-000037,-0.1912385314327964
ACH-000039,-0.1071625629367282
ACH-000040,0.10967957912423527
ACH-000041,-0.15542964489535865
ACH-000042,-0.09121748093071964
ACH-000045,-0.19194126241283688
ACH-000047,-0.1022810621037414
ACH-000052,0.09384546115389003
ACH-000053,-0.07297086661352488
ACH-000054,-0.2275283194793283
ACH-000055,-0.08626268751144059
ACH-000060,0.03394729585789101
ACH-000067,-0.3143391825519051
ACH-000070,-0.03982794454807833
ACH-000075,-0.4117293354002421
ACH-000078,-0.1543424576655534
ACH-000082,-0.12927962106157856
ACH-000085,-0.08121992532877381
ACH-000086,0.04462550495497945
ACH-000087,-0.12795025972840504
ACH-000092,-0.24184139731792306
ACH-000095,-0.008538929185957785
ACH-000097,-0.2812035925559855
ACH-000098,-0.08580420748070723
ACH-000099,-0.055417109760273316
ACH-000108,0.025138381750108983
ACH-000113,-0.20938998023834546
ACH-000116,-0.04603708888743662
ACH-000118,-0.043421658670617716
ACH-000120,-0.1156452271470765
ACH-000123,0.14827397990554414
ACH-000127,-0.1253675700888665
ACH-000128,0.08718125861177183
ACH-000132,-0.16677542618885866
ACH-000133,-0.3238666412452603
ACH-000137,-0.14897651994553596
ACH-000138,0.037521306794524485
ACH-000142,-0.17692337358717627
ACH-000143,-0.0975093354514363
ACH-000146,-0.09382297603936736
ACH-000148,-0.08373015339566876
ACH-000150,0.11117031398741543
ACH-000152,-0.2465107850815417
ACH-000153,0.030041767331914063
ACH-000159,-0.035670588274962715
ACH-000160,0.05963578493585124
ACH-000163,0.0357124064865778
ACH-000167,-0.3788555988154501
ACH-000168,0.13343275528864168
ACH-000169,-0.016143669312391917
ACH-000178,-0.12464999228434318
ACH-000183,-0.01890043289148576
ACH-000188,-0.2524320679196119
ACH-000189,-0.0638679347868492
ACH-000190,0.008543757312091067
ACH-000198,-0.08847348754635671
ACH-000203,-0.2357477139435485
ACH-000204,0.02628409818738801
ACH-000206,0.12341045280314684
ACH-000207,0.17024948572104526
ACH-000208,0.049031858749421064
ACH-000210,-0.034392739065054315
ACH-000211,-0.03446548980396702
ACH-000215,-0.12541863270046266
ACH-000221,-0.1336496911193692
ACH-000222,-0.1320351569615589
ACH-000223,-0.15774560702565785
ACH-000226,0.029673356171806976
ACH-000227,0.2110671689290961
ACH-000228,0.021910991282760216
ACH-000231,0.00018151566674928947
ACH-000232,0.008161424888378812
ACH-000233,-0.02670310322421501
ACH-000234,0.07786009216205257
ACH-000235,-0.1808632349591011
ACH-000237,-0.04045263290455205
ACH-000238,-0.17128753656630225
ACH-000242,-0.07206510401098612
ACH-000243,-0.108882615452615
ACH-000244,-0.15231734015961698
ACH-000246,-0.02418644811076151
ACH-000248,-0.07727536326559534
ACH-000250,0.018722137911302512
ACH-000251,0.1824840879700188
ACH-000252,-0.1954546637340684
ACH-000253,0.012694667257350993
ACH-000255,-0.08958527090258847
ACH-000256,0.02280580361033144
ACH-000257,0.005553017896848646
ACH-000258,-0.09939671373242323
ACH-000259,0.055247671787161536
ACH-000260,-0.17449156568857405
ACH-000261,-0.040513257181931384
ACH-000262,0.08699005185923164
ACH-000263,0.07441472140588767
ACH-000264,-0.21536438603012667
ACH-000265,0.0363240002170809
ACH-000266,-0.10297888519512337
ACH-000272,-0.03100935732622057
ACH-000274,0.04551871911182834
ACH-000277,-0.2140875474145016
ACH-000278,-0.08301151244067309
ACH-000279,-0.01962354914472551
ACH-000280,-0.26123512591807324
ACH-000281,-0.1564182801571138
ACH-000288,-0.2152733710370642
ACH-000291,0.0689159617538489
ACH-000293,-0.04179699743471756
ACH-000294,0.0875715812643583
ACH-000295,-0.14273556835429646
ACH-000296,0.04071117113150539
ACH-000302,-0.17414351904832445
ACH-000304,-0.018557915149845013
ACH-000307,-0.08182927197799976
ACH-000308,-0.07991138870097271
ACH-000310,-0.10466035008626562
ACH-000311,-0.04125942695385053
ACH-000312,-0.02291405609108321
ACH-000315,-0.18594396929923787
ACH-000316,0.0366571966521034
ACH-000317,-0.25685171488569963
ACH-000318,0.006203675585568982
ACH-000319,-0.026401415996749257
ACH-000320,-0.1791259837319622
ACH-000322,-0.09527254612078674
ACH-000323,-0.18994893830451925
ACH-000324,-0.09643274231433127
ACH-000329,-0.16786991449585054
ACH-000330,-0.1532142509719462
ACH-000331,0.09261082071152388
ACH-000332,0.07208193060393908
ACH-000334,-0.10082203908661727
ACH-000335,0.06828514176908877
ACH-000336,-0.0212704593049858
ACH-000337,-0.13718647541291865
ACH-000338,-0.4023007414083804
ACH-000339,-0.10255148947840972
ACH-000341,-0.07404944956801976
ACH-000348,-0.08711930864010257
ACH-000350,-0.2757853832612115
ACH-000352,-0.3886488736755031
ACH-000356,0.01984516449253093
ACH-000361,0.06871679035019145
ACH-000362,-0.07842254486848038
ACH-000363,-0.2720765336120952
ACH-000364,-0.11373845123180927
ACH-000365,-0.14808192055417774
ACH-000366,-0.17105111101142825
ACH-000368,-0.057589432844724814
ACH-000374,-0.13983111505893
ACH-000375,-0.18507152233492247
ACH-000376,-0.2344038920391731
ACH-000381,-0.3447003316404411
ACH-000383,-0.16871610638553086
ACH-000387,-0.06833932704787353
ACH-000389,-0.4700093795720074
ACH-000390,-0.0075817085664918816
ACH-000393,-0.07118253598721526
ACH-000395,0.02214560766087137
ACH-000396,0.04727371388325709
ACH-000397,-0.1318735291379342
ACH-000401,-0.26582422811101697
ACH-000402,-0.24780496640261485
ACH-000403,0.005323474082266863
ACH-000404,0.3403063920664891
ACH-000406,-0.028726314402987087
