,MEOX2 (4223)
ACH-000004,0.037355786829239186
ACH-000005,0.09024499181767652
ACH-000007,0.07043135057500052
ACH-000009,0.2216394967655368
ACH-000011,0.09304821615890764
ACH-000012,0.07255834191911997
ACH-000013,0.1282902141224683
ACH-000014,0.16516426094040867
ACH-000015,0.030694907767641364
ACH-000017,0.15944745844828448
ACH-000018,0.12302023072429863
ACH-000019,0.03991278630430138
ACH-000021,0.1696668810056698
ACH-000022,0.11828465886216785
ACH-000025,0.0019466764712509728
ACH-000028,0.08519536809145159
ACH-000030,0.15112008053681605
ACH-000035,0.2117834608554466
ACH-000036,0.1516967447368207
ACH-000037,0.13282244275605673
ACH-000039,0.15899999475893165
ACH-000040,0.11301285119823593
ACH-000041,0.1363192747836092
ACH-000042,0.12240714729803595
ACH-000045,0.1871610583635714
ACH-000047,0.07803383501043762
ACH-000052,0.0038466699882281604
ACH-000053,0.14089494926457954
ACH-000054,0.02024331908858956
ACH-000055,-0.007632998519004384
ACH-000060,0.19300277654554807
ACH-000067,0.06867193442015503
ACH-000070,0.03759669096439334
ACH-000075,0.1928645605609152
ACH-000078,0.21706612150285046
ACH-000082,0.08948356040385559
ACH-000085,0.043415759248753315
ACH-000086,0.2378107791605775
ACH-000087,0.11413656503873222
ACH-000092,0.19341345700906765
ACH-000095,0.0779099158864415
ACH-000097,0.09552425415532688
ACH-000098,0.08933634682792446
ACH-000099,0.0653020927366839
ACH-000108,0.026337312701307864
ACH-000113,0.047832093961619665
ACH-000116,0.07025541430044117
ACH-000118,0.11043145015853556
ACH-000120,-0.08222398585459853
ACH-000123,0.15702859646147346
ACH-000127,0.17298198692491235
ACH-000128,-0.0323855533267511
ACH-000132,0.2181957035699636
ACH-000133,0.19759504032428
ACH-000137,0.0703919518912059
ACH-000138,0.2033285971402431
ACH-000142,0.13317594488391418
ACH-000143,0.19480903912254768
ACH-000146,0.10834517095351999
ACH-000148,0.2489025631321701
ACH-000150,0.11440560093813312
ACH-000152,0.08635447405358619
ACH-000153,-0.0010860620087882731
ACH-000159,0.11873290510014865
ACH-000160,0.10726348362452724
ACH-000163,0.29381214294408226
ACH-000167,0.12903271715576606
ACH-000168,0.1210894046387007
ACH-000169,0.04151335137003854
ACH-000178,0.17487298388878186
ACH-000183,0.21233727567166746
ACH-000188,0.2162261062663188
ACH-000189,0.025570518110888032
ACH-000190,-0.05631904280374745
ACH-000198,0.11310326830439868
ACH-000203,0.2437707579028497
ACH-000204,0.4578800962406553
ACH-000206,-0.1466906138206808
ACH-000207,0.20037364169086155
ACH-000208,0.0001426729697549738
ACH-000210,0.2594673095899916
ACH-000211,0.12372037490911228
ACH-000215,0.05341409217003597
ACH-000221,0.044248145225351004
ACH-000222,0.12764279556782396
ACH-000223,0.13781060233387138
ACH-000226,0.015934554425981903
ACH-000227,0.15901476258552105
ACH-000228,0.08903267973358978
ACH-000231,0.11588300325674768
ACH-000232,0.1661809572686848
ACH-000233,0.06124683776128297
ACH-000234,0.07954913629043524
ACH-000235,0.06030320206342491
ACH-000237,0.04512381065281803
ACH-000238,0.08379761845539715
ACH-000242,0.06617396494142579
ACH-000243,0.18326894930277493
ACH-000244,0.026884572647969462
ACH-000246,0.001173150307283702
ACH-000248,0.08923073039588668
ACH-000250,0.13417794230446958
ACH-000251,-0.15119192627095154
ACH-000252,0.18524914812714746
ACH-000253,0.13830539595658128
ACH-000255,0.2625540322989149
ACH-000256,0.16959199083985632
ACH-000257,0.0766326921604412
ACH-000258,0.12372409393764827
ACH-000259,0.08080359305202492
ACH-000260,0.17622996148836995
ACH-000261,0.14935620186178694
ACH-000262,-0.07162654117703016
ACH-000263,0.003911023385097081
ACH-000264,0.07253742507032067
ACH-000265,0.1898391410335325
ACH-000266,0.06807123240925404
ACH-000272,0.15427448143122405
ACH-000274,0.2555225849386638
ACH-000277,0.19968386847184794
ACH-000278,0.0565129630735812
ACH-000279,0.10498294443177053
ACH-000280,0.1220725410051226
ACH-000281,-0.03396722876504832
ACH-000288,0.08992793305216548
ACH-000291,0.04292792746430563
ACH-000293,0.09257960009374697
ACH-000294,-0.036141635949774834
ACH-000295,0.17366865113526894
ACH-000296,0.2949213122884516
ACH-000302,0.03963838782922988
ACH-000304,0.018448049340793492
ACH-000307,-0.01198299321028116
ACH-000308,0.13474250213860067
ACH-000310,0.06038145853344502
ACH-000311,0.15038670440206442
ACH-000312,0.12940408088708594
ACH-000315,0.07131488558302204
ACH-000316,0.04245344004847832
ACH-000317,0.14632190054809846
ACH-000318,0.1514684330061721
ACH-000319,0.06729288887145297
ACH-000320,-0.060506411500268524
ACH-000322,0.07758580831059522
ACH-000323,0.12080923851077295
ACH-000324,0.14964781545352107
ACH-000329,0.12774630912319251
ACH-000330,0.1273301453436327
ACH-000331,0.13972633744213206
ACH-000332,0.196961986770968
ACH-000334,0.15575525760246192
ACH-000335,0.16002580751649667
ACH-000336,0.21342227539444728
ACH-000337,0.13392247186006725
ACH-000338,-0.1902451847008734
ACH-000339,0.07990404121329828
ACH-000341,0.30722555841545196
ACH-000348,0.07270993344907309
ACH-000350,0.32514185495897563
ACH-000352,0.13502293094366807
ACH-000356,-0.009946336126688929
ACH-000361,0.3025839194045819
ACH-000362,0.05028375824014552
ACH-000363,0.14590896835414524
ACH-000364,0.17198458910267592
ACH-000365,0.13953737045923478
ACH-000366,0.14663174791104386
ACH-000368,0.058714468974454224
ACH-000374,0.11871200245285007
ACH-000375,0.0071697441391487685
ACH-000376,0.03231693242088906
ACH-000381,0.10522936745539782
ACH-000383,0.0952969489140077
ACH-000387,0.039266119308010126
ACH-000389,-0.02233011193978277
ACH-000390,0.13337261618234605
ACH-000393,0.07001742929663185
ACH-000395,0.08923753848334783
ACH-000396,0.21111287689988692
ACH-000397,0.014731820451016288
ACH-000401,-0.07247905538109073
ACH-000402,0.6490703251904354
ACH-000403,0.2367564602174433
ACH-000404,0.009803093585313477
ACH-000406,0.07834869887957938
ACH-000407,0.09972993000332137
