,BMS1 (9790)
ACH-000167,-1.2785196986342964
ACH-000168,-0.9395496838972568
ACH-000169,-1.0512200268989975
ACH-000178,-0.8215114153853399
ACH-000183,-0.8878934731681074
ACH-000188,-0.694257725358831
ACH-000189,-0.7772925636007278
ACH-000190,-0.9902124097752608
ACH-000198,-0.8998890307365759
ACH-000203,-1.1818358827091082
ACH-000204,-0.8543525252808712
ACH-000206,-0.8624883800039908
ACH-000207,-0.8792742823756261
ACH-000208,-0.7637684192318238
ACH-000210,-1.0006856268019506
ACH-000211,-0.9057574031292168
ACH-000215,-0.983644791317822
ACH-000221,-0.8347621774693109
ACH-000222,-0.8052272431609921
ACH-000223,-0.7357087245415657
ACH-000226,-0.8579335297006595
ACH-000227,-0.8455474812274879
ACH-000228,-1.0760805700669305
ACH-000231,-0.9797898095350854
ACH-000232,-1.0204056338262817
ACH-000233,-0.689306100661114
ACH-000234,-0.9348156944367529
ACH-000235,-0.7734296802285002
ACH-000237,-0.7753243053734352
ACH-000238,-0.7754348052900837
ACH-000242,-0.7941705913067937
ACH-000243,-0.9217690839395211
ACH-000244,-0.9380155103033236
ACH-000246,-0.8879971375715663
ACH-000248,-0.9345006095828716
ACH-000250,-0.8884358973313415
ACH-000251,-0.7108200244028141
ACH-000252,-1.2359058919334762
ACH-000253,-0.8539841945978985
ACH-000255,-1.1047458191433757
ACH-000256,-0.8955296371266985
ACH-000257,-1.07394742344451
ACH-000258,-0.9223063985486698
ACH-000259,-0.9575325907746858
ACH-000260,-0.9007947566534908
ACH-000261,-1.03480507390358
ACH-000262,-1.0505545291606335
ACH-000263,-0.9608444434022269
ACH-000264,-0.8662122806367175
ACH-000265,-0.9615828533657398
ACH-000266,-0.8453192351636211
ACH-000272,-0.927031081873916
ACH-000274,-0.7885341169936699
ACH-000277,-0.7328881647952786
ACH-000278,-0.9032533585146756
ACH-000279,-1.0590813191885522
ACH-000280,-0.8607608071925441
ACH-000281,-0.905929329915083
ACH-000288,-0.8694573432350364
ACH-000291,-0.9573082755233968
ACH-000293,-1.0194301470086278
ACH-000294,-1.0169581310232103
ACH-000295,-0.7887708624651081
ACH-000296,-0.8281684808021844
ACH-000302,-1.0374195655168663
ACH-000304,-0.8849626766656271
ACH-000307,-0.7093696588355441
ACH-000308,-1.0950128711445828
ACH-000310,-0.9032124385783424
ACH-000311,-0.6995942819760481
ACH-000312,-0.828829597382117
ACH-000315,-0.9158817364643316
ACH-000316,-1.0484431251881343
ACH-000317,-0.7150224031883721
ACH-000318,-0.9769475996264986
ACH-000319,-0.958692304681624
ACH-000320,-0.8915299506372701
ACH-000322,-1.268405265361522
ACH-000323,-1.1563789271070701
ACH-000324,-1.1243288727445686
ACH-000329,-0.9274272988524654
ACH-000330,-1.098709417698129
ACH-000331,-0.8457226805432868
ACH-000332,-0.7747082697970011
ACH-000334,-0.7740900450686684
ACH-000335,-0.9929110294430162
ACH-000336,-0.9278691308991496
ACH-000337,-0.8844017837203912
ACH-000338,0.16850878759563925
ACH-000339,-0.940129076663152
ACH-000341,-1.0588838961007307
ACH-000348,-0.7776952643473896
ACH-000350,-0.6765268346489538
ACH-000352,-0.9540467677349628
ACH-000356,-0.7262669690570012
ACH-000361,-0.7150478682170673
ACH-000362,-1.048317185639472
ACH-000363,-0.9006767429514848
ACH-000364,-0.9230507434780916
ACH-000365,-0.8040279777099553
ACH-000366,-0.8982410994600089
ACH-000368,-0.9049390123453708
ACH-000374,-1.0482454698174768
ACH-000375,-0.8487111831138042
ACH-000376,-1.2797310603517238
ACH-000381,-1.0382132798132775
ACH-000383,-0.6957832652339454
ACH-000387,-0.9143096939276836
ACH-000389,-0.9442703335495644
ACH-000390,-0.8129261554408682
ACH-000393,-0.901228242851318
ACH-000395,-0.8636562335484852
ACH-000396,-1.2873931776275616
ACH-000397,-1.0584710226274
ACH-000401,-1.0642353624133851
ACH-000402,-0.9416141990749236
ACH-000403,-0.9295353250178036
ACH-000404,-1.1305426975817163
ACH-000406,-0.9537990256855312
ACH-000407,-0.8419760827718585
ACH-000408,-0.9955908119750132
ACH-000410,-1.118699859909602
ACH-000411,-1.012938817037616
ACH-000414,-0.9415066899259236
ACH-000415,-1.0959533823368317
ACH-000416,-0.953370676358336
ACH-000420,-0.6762570313269556
ACH-000421,-0.930370036131008
ACH-000424,-0.8285136032227092
ACH-000425,-1.0941532498922328
ACH-000426,-0.6405030109309404
ACH-000427,-0.6616009120997658
ACH-000433,-1.0921689241832917
ACH-000435,-0.8838801718294566
ACH-000436,-0.8732694287732652
ACH-000444,-1.1309874975592218
ACH-000445,-0.8691504779696895
ACH-000448,-0.9527214631950106
ACH-000450,-0.9551921418123184
ACH-000452,-1.0775989179532537
ACH-000454,-0.9404540157856752
ACH-000458,-0.7095463542933681
ACH-000459,-0.7683829095659472
ACH-000460,-0.8472269362194369
ACH-000461,-0.5733705621717138
ACH-000463,-0.9718430130300204
ACH-000464,-0.9022145843243388
ACH-000466,-1.0253683525009103
ACH-000467,-1.0189937523752048
ACH-000468,-0.6226130982744298
ACH-000469,-1.037173714010054
ACH-000470,-0.8025406940039098
ACH-000471,-0.8785048877986844
ACH-000472,-0.8313535689460813
ACH-000473,-0.8537445997004205
ACH-000475,-0.9197010392587266
ACH-000476,-0.8753562242947192
ACH-000477,-0.7733645244137991
ACH-000479,-0.8900047759498559
ACH-000480,-0.9120951210533128
ACH-000481,-0.9143329106924074
ACH-000483,-0.8840452928872224
ACH-000484,-0.7193892126055983
ACH-000485,-0.8034084221669847
ACH-000486,-0.9055202686151588
ACH-000487,-0.819092290668582
ACH-000488,-0.8733562831049677
ACH-000490,-0.9095661874141994
ACH-000491,-0.9427291624985021
ACH-000495,-0.9655711536781648
ACH-000496,-0.9709173632251494
ACH-000499,-1.0606526639996423
ACH-000500,-0.822250156235587
ACH-000502,-0.8669410669372443
ACH-000503,-0.8333082957228933
ACH-000505,-0.920496557753068
ACH-000507,-1.172786477202229
ACH-000510,-1.076596134299609
ACH-000511,-1.1520927893722777
ACH-000512,-0.9191621410133322
ACH-000516,-0.9267768062666759
ACH-000517,-0.8763893501744596
ACH-000518,-0.9964354087702118
ACH-000520,-0.8108039885992593
ACH-000521,-1.0142174353261268
ACH-000522,-0.7972845495649009
ACH-000524,-0.9180426102334583
ACH-000527,-1.039361280919512
ACH-000528,-0.9615850637273884
ACH-000537,-1.0569953270401449
ACH-000541,-0.8562695688412307
ACH-000542,-1.1187530275704347
ACH-000544,-0.7966696658291003
ACH-000545,-0.9941144445880428
ACH-000547,-1.1337924352690831
ACH-000548,-0.9200457029167928
ACH-000549,-0.9426790275090596
ACH-000550,-0.9030326328449836
ACH-000552,-0.767878815448319
ACH-000556,-0.9364899435361588
ACH-000557,-0.8759156350198565
ACH-000569,-0.7818902985997698
ACH-000570,-0.7463753489273549
ACH-000571,-0.9180513984300886
ACH-000573,-0.9018010807598148
ACH-000576,-0.9155342406955944
ACH-000579,-1.1776860944430578
ACH-000580,-1.2697927663879405
ACH-000584,-0.7399179459123411
ACH-000585,-0.9345423926595818
ACH-000588,-0.945738813385258
ACH-000589,-0.9089631130981524
ACH-000591,-0.9914419863610788
ACH-000593,-1.0003209135901203
ACH-000600,-0.9466208107527416
ACH-000601,-0.8674344733255746
ACH-000605,-0.9437193003161556
ACH-000606,-0.9189018619701818
ACH-000608,-0.9375756789891496
ACH-000614,-1.1972849083439652
ACH-000616,-1.0105327156613002
ACH-000618,-0.8058106739463775
ACH-000619,-0.8817681894483552
ACH-000620,-0.8512432364105831
ACH-000621,-0.7601912525737676
ACH-000622,-0.8904186949258659
ACH-000623,-1.1629802227080115
ACH-000624,-0.7939940244567986
ACH-000627,-0.8759697513962308
ACH-000630,-0.9778637078072548
ACH-000631,-0.9161853180798594
ACH-000632,-1.2358981984841226
ACH-000633,-0.772951546553268
ACH-000637,-1.1504143107193219
ACH-000638,-1.0055618895989475
ACH-000646,-0.6299151856372474
ACH-000647,-0.8236574389916489
ACH-000648,-0.733003379279553
ACH-000649,-0.8596163549623258
ACH-000651,-0.9607502728885696
ACH-000652,-0.8417358321904427
ACH-000653,-1.050085255158585
ACH-000657,-0.8661524688353794
ACH-000658,-0.85067274084126
ACH-000661,-1.0938550974425614
ACH-000662,-1.0003369395375448
ACH-000663,-0.9803146795483438
ACH-000665,-0.9323147899947845
ACH-000671,-0.9813417710682222
ACH-000672,-0.9027781491083428
ACH-000673,-0.9189312584853658
ACH-000676,-1.0304055357639643
ACH-000677,-0.9385870967444756
ACH-000681,-0.9115603767356322
ACH-000683,-1.096296365766356
ACH-000684,-0.9379493911844174
ACH-000688,-0.9966640167274092
ACH-000693,-0.9553649835642624
ACH-000694,-1.0353209042061449
ACH-000695,-0.9528198973559938
ACH-000696,-0.8787791572531529
ACH-000697,-1.1262484780943531
ACH-000699,-0.5987355157880325
ACH-000701,-1.1993358058803654
ACH-000706,-1.0332511563733116
ACH-000711,-0.9879433677522952
ACH-000713,-0.6864632261068161
ACH-000714,-0.7797346863925951
ACH-000718,-0.9433482830521364
ACH-000720,-0.7742231987605384
ACH-000721,-0.8659431986052871
ACH-000724,-1.1247368874321038
ACH-000725,-0.6075089885777174
ACH-000732,-0.8458526246756388
ACH-000734,-0.91745541501156
ACH-000735,-0.9462072751664536
ACH-000736,-1.0228499962002888
ACH-000738,-0.9398249238929798
ACH-000746,-0.8032039587316175
ACH-000747,-0.9791320826442242
ACH-000748,-1.0990809809279312
ACH-000753,-0.5630429700967945
ACH-000756,-0.7857713119006173
ACH-000757,-0.9399417289110352
ACH-000758,-0.8915236415851255
ACH-000760,-0.9740018866866136
ACH-000762,-0.7922963482718506
ACH-000763,-0.8817411140905432
ACH-000764,-1.1004390464092948
ACH-000765,-0.9756972871577806
ACH-000766,-1.0672467546956057
ACH-000767,-1.12629621600583
ACH-000768,-1.0132325892268734
ACH-000769,-0.9099533912851256
ACH-000770,-0.8320358553502286
ACH-000771,-0.9628952762149204
ACH-000773,-1.0218212514510403
ACH-000776,-1.1556420330657975
ACH-000777,-0.8890571407955251
ACH-000778,-0.7133527324613531
ACH-000781,-0.9882145751193904
ACH-000782,-0.8385602393054241
ACH-000783,-0.8999609834666626
ACH-000784,-0.8538115250273339
ACH-000785,-1.1029965217762272
ACH-000787,-0.8962564698181169
ACH-000788,-1.0265312606050878
ACH-000791,-0.8548815599672002
ACH-000792,-0.7031947661884267
ACH-000794,-0.8796297770527575
ACH-000796,-0.7995430099983901
ACH-000798,-1.1869596592823282
ACH-000799,-0.9389956530171872
ACH-000800,-1.2864474787002596
ACH-000802,-0.8410620068413038
ACH-000804,-0.6970520653309862
ACH-000805,-0.8535624830156863
ACH-000809,-0.8582779002130236
ACH-000810,-0.8030072642853753
ACH-000811,-0.8864843283858137
ACH-000817,-0.8383463439950484
ACH-000819,-1.1951133134272125
ACH-000820,-1.0246298983908524
ACH-000821,-1.1190778881860934
ACH-000822,-0.8427025485816261
ACH-000823,-0.8425660575251297
ACH-000824,-0.9162435032785922
ACH-000827,-0.9861552227224076
ACH-000829,-0.8925206463126775
ACH-000831,-0.9787050055144552
ACH-000832,-0.9286773758653154
ACH-000833,-0.8409612613732064
ACH-000834,-1.1016534131353892
ACH-000835,-1.0549634287274234
ACH-000836,-0.9300755860487578
ACH-000837,-0.9513783883868471
ACH-000838,-1.1098954535320424
ACH-000839,-0.848616522113391
ACH-000840,-0.7932908469164764
ACH-000841,-0.8680402223751851
ACH-000843,-0.9664140548023558
ACH-000846,-0.8564560933521657
ACH-000847,-1.001831528068586
ACH-000848,-0.9460230709719832
ACH-000849,-0.7726951299110778
ACH-000851,-0.7230556874572225
ACH-000855,-0.9480468138079252
ACH-000856,-0.7740815137667414
ACH-000858,-0.9962647155095946
ACH-000859,-0.94157065906392
ACH-000861,-0.9598328212556402
ACH-000862,-0.9755799570423738
ACH-000865,-0.9487797883711796
ACH-000866,-0.936711255476871
ACH-000867,-1.1580013745586175
ACH-000869,-0.9858579508595376
ACH-000872,-1.0394845876432026
ACH-000873,-0.9927353003075378
ACH-000876,-0.8240762050915068
ACH-000878,-0.9410747871572164
ACH-000880,-1.0163593567209186
ACH-000881,-0.9529710769360816
ACH-000882,-1.0131739042349344
ACH-000884,-1.071094953367707
ACH-000885,-0.947786528167764
ACH-000887,-1.1335717428960213
ACH-000889,-1.0869920153241417
ACH-000896,-0.9146094040554263
ACH-000898,-0.9991718271277629
ACH-000900,-0.8419175558684697
ACH-000901,-0.8887796091494257
ACH-000905,-1.066584184316487
ACH-000906,-0.810411751764819
ACH-000907,-1.0572056054504024
ACH-000910,-0.7788014897918077
ACH-000911,-0.8540114105148254
ACH-000912,-0.9968837504764314
ACH-000913,-0.8181573646230571
ACH-000915,-1.0415332975582634
ACH-000916,-0.994334392120482
ACH-000917,-1.1804958705668418
ACH-000920,-0.8825184536751735
ACH-000921,-1.0282909578213937
ACH-000924,-1.0218779635165658
ACH-000926,-0.9999340425946144
ACH-000928,-0.8275259901854644
ACH-000929,-1.102170801313342
ACH-000932,-0.8627957489033428
ACH-000935,-0.8378437390380904
ACH-000936,-0.8416499050765637
ACH-000937,-0.6804297528895177
ACH-000938,-0.7733611253996671
ACH-000939,-0.8344891695194206
ACH-000941,-1.0164225193590792
ACH-000943,-0.934318067665214
ACH-000946,-0.9340337974248012
ACH-000947,-0.8105470473153082
ACH-000948,-0.9150851319477314
ACH-000950,-0.9659356418753128
ACH-000953,-0.5522657925689419
ACH-000954,-0.8627870365443784
ACH-000957,-1.109018511156885
ACH-000958,-0.876946456552359
ACH-000960,-0.6559312556327332
ACH-000963,-1.0250037453293936
ACH-000968,-0.9966194771969584
ACH-000969,-0.7809261664956191
ACH-000972,-1.2273059341906252
ACH-000973,-0.9866923957711384
ACH-000974,-0.9331977408340726
ACH-000978,-1.2006006176444304
ACH-000984,-1.0222093982228193
ACH-000986,-1.009146764779851
ACH-000988,-0.952568171151708
ACH-000993,-0.9414358400211696
ACH-000994,-0.97615926914117
ACH-000996,-0.8553138572784126
ACH-001001,-0.8333856127121646
ACH-001020,-0.8893505836672637
ACH-001028,-1.0045278567944365
ACH-001031,-1.0161821496353922
ACH-001038,-0.8409043469275786
ACH-001048,-1.1349002397514618
ACH-001050,-0.8374960218903438
ACH-001053,-0.8948953507779923
ACH-001054,-0.9146547418006191
ACH-001061,-1.0624975479917838
ACH-001067,-1.0212141759890128
ACH-001075,-0.8887749232108199
ACH-001096,-1.0371936930932717
ACH-001111,-0.9518109892110684
ACH-001119,-1.0222544548324115
ACH-001128,-1.2219159787690186
ACH-001134,-1.1309660977533709
ACH-001151,-0.9359893332921182
ACH-001163,-0.7849094300011382
ACH-001164,-0.8145086709012416
ACH-001183,-0.8093768113186605
ACH-001192,-0.9518798734968852
ACH-001193,-1.0005708750922049
ACH-001196,-0.8624172227801746
ACH-001197,-1.134588965591561
ACH-001205,-0.7111424307743395
ACH-001211,-1.176164992231052
ACH-001212,-0.844287941385597
ACH-001228,-0.7922620764785339
ACH-001232,-1.2001477975036308
ACH-001239,-0.9349579870315372
ACH-001270,-0.8695743106942365
ACH-001274,-0.9225264120073337
ACH-001275,-0.8350295709021737
ACH-001277,-0.9303333745874632
ACH-001278,-0.981958338999774
ACH-001280,-0.8992940275959496
ACH-001283,-0.8248214713062154
ACH-001289,-0.8805815532431427
ACH-001300,-0.8477429802082529
ACH-001301,-0.9534080260529012
ACH-001302,-0.9648940524471272
ACH-001306,-1.1113139518481865
ACH-001318,-1.0746727292539402
ACH-001322,-1.021279771206976
ACH-001328,-0.8484757806238982
ACH-001332,-1.2157971008756587
ACH-001336,-0.7724679053083188
ACH-001346,-1.0427978243480174
ACH-001353,-0.825601351059818
ACH-001354,-0.9262493594129834
ACH-001367,-0.8400600592773225
ACH-001368,-0.912957462622036
ACH-001374,-1.0958665310464175
ACH-001377,-1.0362645524075198
ACH-001380,-0.9184327236221238
ACH-001391,-0.9459813720193798
ACH-001408,-0.8538285805820897
ACH-001430,-1.0242445690107025
ACH-001431,-1.0581064102519784
ACH-001450,-0.9988552230015116
ACH-001496,-0.8639784090597971
ACH-001500,-0.9329557236652242
ACH-001523,-0.94256563942935
ACH-001532,-0.8277568304657189
ACH-001550,-1.1197192229628998
ACH-001552,-1.1397823202845574
ACH-001554,-0.8638511179723929
ACH-001654,-1.0997407846721396
ACH-001735,-0.8048155413369835
ACH-001736,-0.6759388695302511
ACH-001737,-0.6475537018651198
ACH-001740,-0.8969019768792647
ACH-001745,-0.9457568923398658
ACH-001765,-0.6895339693835371
