,MDC1 (9656)
ACH-000336,-0.33199341934954874
ACH-000337,-0.26437555442335703
ACH-000338,-0.6682352498693914
ACH-000339,-0.4151515849208467
ACH-000341,-0.29449777993318565
ACH-000348,-0.32297644536592185
ACH-000350,-0.1509035683857389
ACH-000352,-0.3206935267382427
ACH-000356,-0.3721392258262064
ACH-000361,-0.6928060523212747
ACH-000362,-0.1926476577880981
ACH-000363,-0.16276993831477868
ACH-000364,-0.43301098525545373
ACH-000365,-0.04256019568348088
ACH-000366,-0.20566449842330806
ACH-000368,-0.5683220159945017
ACH-000374,-0.5684845395863812
ACH-000375,-0.24594755571390306
ACH-000376,-0.2427632296854136
ACH-000381,-0.27495778255452563
ACH-000383,-0.2933032607263896
ACH-000387,-0.19062826369517016
ACH-000389,-0.4437632000166933
ACH-000390,-0.2416966581951953
ACH-000393,-0.40308171266532816
ACH-000395,-0.20416344546619392
ACH-000396,-0.14996985320361408
ACH-000397,-0.33924010652916536
ACH-000401,-0.16815608254953554
ACH-000402,-0.024265876028952627
ACH-000403,-0.1946300989041136
ACH-000404,-0.29120868169610864
ACH-000406,-0.4099586403897875
ACH-000407,-0.5253266538486611
ACH-000408,-0.2098339034575052
ACH-000410,-0.2633244266383587
ACH-000411,-0.5047028442063392
ACH-000414,-0.30818500933924753
ACH-000415,-0.3111019732273062
ACH-000416,-0.07761590745172685
ACH-000420,-0.18142190682961615
ACH-000421,-0.17499148897540145
ACH-000424,-0.2318243280835537
ACH-000425,-0.20899139737692124
ACH-000426,-0.4932108433974395
ACH-000427,-0.2697816274606293
ACH-000433,-0.2153963773581924
ACH-000435,-0.329630834342134
ACH-000436,-0.20762897918857387
ACH-000444,-0.36887652003753796
ACH-000445,-0.2488878898514953
ACH-000448,-0.3198555006138381
ACH-000450,-0.2203928026902265
ACH-000452,-0.2761089043289117
ACH-000454,-0.17319017171717815
ACH-000458,-0.3584510386471589
ACH-000459,-0.16514347956436431
ACH-000460,-0.4227836818459261
ACH-000461,-0.3029336810080974
ACH-000463,-0.3016307117413855
ACH-000464,-0.009584130152995857
ACH-000466,-0.23343185122547025
ACH-000467,-0.26686875567991913
ACH-000468,-0.21651600015801345
ACH-000469,-0.282476449637231
ACH-000470,-0.14185368833172524
ACH-000471,-0.22689131643194355
ACH-000472,-0.2338111682564605
ACH-000473,-0.2345834069784361
ACH-000475,-0.2056789047692771
ACH-000476,-0.4095091383220513
ACH-000477,-0.2869518531611099
ACH-000479,-0.13214045582864567
ACH-000480,-0.3256923288376085
ACH-000481,-0.3378286753943415
ACH-000483,-0.16489893087290455
ACH-000484,-0.2762106764247728
ACH-000485,-0.2366226299580863
ACH-000486,-0.3840961564090515
ACH-000487,-0.32993690237386186
ACH-000488,-0.29137999395987274
ACH-000490,-0.12788567383273294
ACH-000491,-0.4819085504554109
ACH-000495,-0.15873607164263134
ACH-000496,-0.265897578449574
ACH-000499,-0.5581803609456264
ACH-000500,-0.5157634926767245
ACH-000502,-0.232155079437052
ACH-000503,-0.1520160591816186
ACH-000505,-0.16864273199681984
ACH-000507,-0.2228645053967352
ACH-000510,-0.16504707875521546
ACH-000511,-0.23896381202245165
ACH-000512,-0.2104453170278898
ACH-000516,-0.3435325841341497
ACH-000517,-0.22418114120841925
ACH-000518,-0.14799264488698974
ACH-000520,-0.4445459166817737
ACH-000521,-0.038326672343084144
ACH-000522,-0.4786803393410648
ACH-000524,-0.4436554709099467
ACH-000527,-0.4487645020907733
ACH-000528,-0.4121306875310404
ACH-000537,-0.2761882782356728
ACH-000541,-0.4863674550873987
ACH-000542,-0.3502514283904312
ACH-000544,-0.5510964759168945
ACH-000545,-0.2452975729062079
ACH-000547,-0.3072959383602445
ACH-000548,-0.2764430307102419
ACH-000549,-0.3496580483142989
ACH-000550,-0.2567909415124198
ACH-000552,-0.22810981765492155
ACH-000556,-0.18516558305341627
ACH-000557,-0.1540526198904655
ACH-000569,-0.5148799728339868
ACH-000570,-0.28308515709297016
ACH-000571,-0.1861541210428394
ACH-000573,-0.14099632725352615
ACH-000576,-0.05820672551322888
ACH-000579,-0.20239632869736213
ACH-000580,-0.1727846154750032
ACH-000584,-0.4347506249957217
ACH-000585,-0.3451318801129212
ACH-000588,-0.21846481313651625
ACH-000589,-0.19622436420652106
ACH-000591,-0.25724257569279924
ACH-000593,-0.18723218324534968
ACH-000600,-0.5476017455810971
ACH-000601,-0.2911640876149388
ACH-000605,-0.22190575934804269
ACH-000606,-0.3647002299985723
ACH-000608,-0.2876592027337917
ACH-000614,-0.1668338290684166
ACH-000616,-0.11396219805099544
ACH-000618,-0.2617109395442607
ACH-000619,-0.30905748930298665
ACH-000620,-0.28671786907792884
ACH-000621,-0.3169673700682927
ACH-000622,-0.2424689737178345
ACH-000623,-0.2478300485413208
ACH-000624,-0.24328083915375195
ACH-000627,-0.3497961419302907
ACH-000630,-0.251698059580367
ACH-000631,-0.3788370005894343
ACH-000632,-0.2151984628738793
ACH-000633,-0.058372067437838536
ACH-000637,-0.3663467925369605
ACH-000638,-0.42105309905005295
ACH-000646,-0.4150344809067944
ACH-000647,-0.4147564521294404
ACH-000648,-0.21444998979020635
ACH-000649,-0.11580174274143272
ACH-000651,-0.13788034430741808
ACH-000652,-0.2650109748379329
ACH-000653,-0.3239134303871383
ACH-000657,-0.3678439462102837
ACH-000658,-0.10543506210252146
ACH-000661,-0.30041543992295416
ACH-000662,-0.30587752045795225
ACH-000663,-0.3687060488150142
ACH-000665,-0.4642825770953112
ACH-000671,-0.1205259493479581
ACH-000672,-0.4522332649400338
ACH-000673,-0.1822394378659496
ACH-000676,-0.2532350158834748
ACH-000677,-0.3135454075588696
ACH-000681,-0.3459861206563761
ACH-000683,-0.258309171292077
ACH-000684,-0.6889792218234962
ACH-000688,-0.3211466948334216
ACH-000693,-0.3557872697133937
ACH-000694,-0.4204747039064564
ACH-000695,-0.05901949612487231
ACH-000696,-0.3976631788118805
ACH-000697,-0.5735227084331747
ACH-000699,-0.3039084308307989
ACH-000701,-0.2254855414134359
ACH-000706,-0.29181442599129304
ACH-000711,-0.3254637551665843
ACH-000713,-0.57952869111596
ACH-000714,-0.3252037441274357
ACH-000718,-0.1712105855524922
ACH-000720,-0.43566678626652666
ACH-000721,-0.17114367551788692
ACH-000724,-0.33044613809981616
ACH-000725,-0.29678090668987755
ACH-000732,-0.3742614282672475
ACH-000734,-0.44996083550556704
ACH-000735,-0.19396857419524646
ACH-000736,-0.5585551674043487
ACH-000738,-0.5035408679095617
ACH-000746,-0.14278275766615536
ACH-000747,-0.23228027934730924
ACH-000748,-0.3530616138361896
ACH-000753,-0.2657288115189816
ACH-000756,-0.4862103717484008
ACH-000757,-0.015253738183799487
ACH-000758,-0.2492103888256289
ACH-000760,-0.2365565658314
ACH-000762,-0.25035294272894404
ACH-000763,-0.14846733823354372
ACH-000764,-0.6285615574777486
ACH-000765,-0.20581174484315493
ACH-000766,-0.0005876087609845517
ACH-000767,-0.21405579743842895
ACH-000768,-0.2458805941676416
ACH-000769,-0.22020227032176887
ACH-000770,-0.08299901856048762
ACH-000771,-0.3223058083285259
ACH-000773,-0.5252065883092008
ACH-000776,-0.3969988426704246
ACH-000777,-0.3488767165883385
ACH-000778,-0.16184447962406212
ACH-000781,-0.34487141335552984
ACH-000782,0.024186029342106737
ACH-000783,-0.3758266978482375
ACH-000784,-0.2664738107052987
ACH-000785,-0.3341615774641963
ACH-000787,-0.2605570104421637
ACH-000788,-0.4830193421381017
ACH-000791,-0.11413009653174908
ACH-000792,-0.4023730515177147
ACH-000794,-0.39590712656069604
ACH-000796,-0.3360819872538846
ACH-000798,-0.42019269126612346
ACH-000799,-0.2912211736083637
ACH-000800,-0.3862291943550386
ACH-000802,-0.3615404782540139
ACH-000804,-0.5289449231360666
ACH-000805,-0.3457644134721235
ACH-000809,-0.15283312263335302
ACH-000810,-0.3817790952858279
ACH-000811,-0.2395379585967013
ACH-000817,-0.24184912518010496
ACH-000819,-0.21983709527940465
ACH-000820,0.009641360393350487
ACH-000821,-0.33949499377136005
ACH-000822,-0.14263118755676418
ACH-000823,-0.21548866565062694
ACH-000824,-0.3437374715333145
ACH-000827,-0.4350116329710447
ACH-000829,-0.08809938754934386
ACH-000831,-0.5273286701203755
ACH-000832,-0.3796720199106159
ACH-000833,-0.1177304776859535
ACH-000834,-0.6322801426696206
ACH-000835,-0.20956046640883486
ACH-000836,0.12622045794172287
ACH-000837,-0.20988636225746204
ACH-000838,-0.2302971481272004
ACH-000839,-0.3548402849049572
ACH-000840,-0.4035159163575643
ACH-000841,-0.3737866172127495
ACH-000843,-0.2308809454757671
ACH-000846,-0.20147995990847573
ACH-000847,-0.14926289740331594
ACH-000848,-0.4308573565237258
ACH-000849,-0.42127043857495183
ACH-000851,-0.4292165511134359
ACH-000855,-0.2363561399593269
ACH-000856,-0.3363116584673713
ACH-000858,-0.14512833652692414
ACH-000859,-0.2693086846584031
ACH-000861,-0.4862442900254763
ACH-000862,-0.4230273472982552
ACH-000865,-0.33082928966633857
ACH-000866,-0.2280479450304476
ACH-000867,-0.13914006877497662
ACH-000869,-0.32689834372049403
ACH-000872,-0.1837559096329865
ACH-000873,-0.3872660264431619
ACH-000876,-0.3091152896479066
ACH-000878,-0.1241446863922941
ACH-000880,-0.12823095989930086
ACH-000881,-0.14262918729497734
ACH-000882,-0.25291282117885155
ACH-000884,-0.2718353752891628
ACH-000885,-0.1518112413911965
ACH-000887,-0.16493568394809996
ACH-000889,-0.5903664489600834
ACH-000896,-0.20762264577865414
ACH-000898,-0.1121485052875408
ACH-000900,-0.3793130261397211
ACH-000901,-0.2375614181888832
ACH-000905,-0.3727472817990797
ACH-000906,-0.3374762184263088
ACH-000907,-0.3008590189685949
ACH-000910,-0.07810820968802812
ACH-000911,-0.32911818360132794
ACH-000912,-0.4124934994164478
ACH-000913,-0.34209589307672883
ACH-000915,-0.16038869557771396
ACH-000916,-0.34298190824002056
ACH-000917,-0.254154083058817
ACH-000920,-0.3701146499021715
ACH-000921,-0.17074880580666155
ACH-000924,-0.11572846568069065
ACH-000926,-0.22032201777795896
ACH-000928,-0.5853203709883463
ACH-000929,-0.3335264845798166
ACH-000932,-0.209073599761982
ACH-000935,-0.4849514196031549
ACH-000936,-0.2567799714841392
ACH-000937,-0.20825452796473906
ACH-000938,-0.11347445907046776
ACH-000939,0.014271684085667816
ACH-000941,-0.2565898073805379
ACH-000943,-0.20573529830650564
ACH-000946,-0.21108112067205329
ACH-000947,-0.3860970460510775
ACH-000948,-0.4211408991390791
ACH-000950,-0.35313594697749623
ACH-000953,-0.18861937530637413
ACH-000954,-0.5799558269743894
ACH-000957,-0.5825783038406684
ACH-000958,-0.3635281680575936
ACH-000960,-0.1331977787339486
ACH-000963,-0.26351650466535986
ACH-000968,-0.2117758274513194
ACH-000969,-0.3307931827699873
ACH-000972,-0.18986379584032093
ACH-000973,-0.3432977680549993
ACH-000974,-0.5118567883138583
ACH-000978,-0.5132334009639584
ACH-000984,-0.2911735824071104
ACH-000986,-0.4345950652618063
ACH-000988,-0.16757048134526445
ACH-000993,-0.5238556110318444
ACH-000994,-0.2815998995041822
ACH-000996,-0.4784462454815383
ACH-001001,-0.12774915279858925
ACH-001020,-0.13858506224929806
ACH-001028,-0.17607604567417226
ACH-001031,-0.32501432984120304
ACH-001038,-0.32266172543439386
ACH-001048,-0.4483630901657485
ACH-001050,-0.3744582294217299
ACH-001053,-0.217852568106908
ACH-001054,-0.3855958057756582
ACH-001061,-0.24290204621368094
ACH-001067,-0.3691986130002805
ACH-001075,-0.4782047912759506
ACH-001096,-0.2094498086294124
ACH-001111,-0.3788600140990636
ACH-001119,-0.22841998347155645
ACH-001128,0.6913722071510544
ACH-001134,-0.466559370999256
ACH-001151,-0.22896002898825055
ACH-001163,-0.1639151950588775
ACH-001164,-0.24071924956123994
ACH-001183,-0.30090211591056665
ACH-001192,-0.5393514782458902
ACH-001193,-0.3571559272117633
ACH-001196,-0.35318510379246937
ACH-001197,-0.4625856725747101
ACH-001205,-0.34717832324772074
ACH-001211,-0.2424128483352201
ACH-001212,-0.3678526641063399
ACH-001228,-0.19353640537028008
ACH-001232,-0.18877382434416914
ACH-001239,-0.21766533856423448
ACH-001270,-0.1930254568879193
ACH-001274,-0.374333772916281
ACH-001275,-0.3440524788817935
ACH-001277,-0.5182786718910385
ACH-001278,-0.26636357935707433
ACH-001280,-0.10091636571372847
ACH-001283,-0.31405727410186635
ACH-001289,-0.2345127096421986
ACH-001300,-0.23422075050296115
ACH-001301,-0.23994491483499802
ACH-001302,0.018730100888354997
ACH-001306,-0.253640432840379
ACH-001318,-0.2185737732107128
ACH-001322,-0.13928842901033311
ACH-001328,-0.3725972248796001
ACH-001332,-0.07573117519938284
ACH-001336,-0.2551674299615021
ACH-001346,-0.22812750289567646
ACH-001353,-0.3195203329459406
ACH-001354,-0.18169136787474335
ACH-001367,-0.2558506809983616
ACH-001368,-0.06958822314810804
ACH-001374,-0.35573733591540946
ACH-001377,-0.09270903998099386
ACH-001380,-0.3460244010236015
ACH-001391,-0.2351651975207639
ACH-001408,-0.39490393357136
ACH-001430,-0.2537571950300636
ACH-001431,-0.31178860828561433
ACH-001450,-0.4898859244572928
ACH-001496,0.05148438882776318
ACH-001500,-0.013613078507276126
ACH-001523,-0.18579646671734326
ACH-001532,-0.4708508974009778
ACH-001550,-0.027526537415560826
ACH-001552,-0.4676111284827026
ACH-001554,-0.21305368291434487
ACH-001654,-0.2842538643087052
ACH-001735,-0.08756394163153702
ACH-001736,-0.29978314301779674
ACH-001737,-0.28040485381348834
ACH-001740,-0.2347820526246818
ACH-001745,-0.16960942732911138
ACH-001765,-0.4835192861090356
