,KCNE4 (23704)
ACH-000004,-0.06086481640178072
ACH-000005,-0.006887174486970489
ACH-000007,0.1364985617286586
ACH-000009,-0.007559935231084763
ACH-000011,0.033891398658006215
ACH-000012,0.06969313330530429
ACH-000013,0.10118756190401697
ACH-000014,-0.0038565731364744705
ACH-000015,0.12360414136725455
ACH-000017,0.08410167232303488
ACH-000018,-0.16256108933576507
ACH-000019,-0.10450407102340442
ACH-000021,0.010510549007929823
ACH-000022,0.030725742586162542
ACH-000025,0.11547445135209801
ACH-000028,0.11286489836192652
ACH-000030,-0.014574782900985576
ACH-000035,-0.08164918991646666
ACH-000036,-0.09581154412652754
ACH-000037,-0.017573787152495156
ACH-000039,0.04322872854707858
ACH-000040,-0.13384717313394895
ACH-000041,-0.0075089897810524
ACH-000042,0.06636789298488756
ACH-000045,0.11342526522536453
ACH-000047,0.07708413381880387
ACH-000052,-0.1488809030589088
ACH-000053,0.03130946803513692
ACH-000054,0.04133584159745703
ACH-000055,-0.1409844973580194
ACH-000060,0.08196862727726925
ACH-000067,-0.12904719438459278
ACH-000070,0.18841064376838854
ACH-000075,0.056520543464996714
ACH-000078,-0.035646773086971784
ACH-000082,-0.02288076879486849
ACH-000085,0.09658100795819648
ACH-000086,0.06546633403620457
ACH-000087,0.16088271035195015
ACH-000092,-0.08622504925537977
ACH-000095,0.07043914301189091
ACH-000097,-0.1204558867240983
ACH-000098,-0.012069610964484386
ACH-000099,-0.08148688940718357
ACH-000108,0.016653631990108442
ACH-000113,-0.01777591633309184
ACH-000116,0.0008229093750752235
ACH-000118,-0.004590027749396708
ACH-000120,0.0273483327761428
ACH-000123,0.016522466865470188
ACH-000127,-0.05670840117890229
ACH-000128,-0.08144323520148349
ACH-000132,0.11361747573460762
ACH-000133,-0.09816780120683673
ACH-000137,-0.004066846342060202
ACH-000138,-0.07376755733136747
ACH-000142,-0.0011688832555346994
ACH-000143,0.27187547153963393
ACH-000146,-0.016941636046719142
ACH-000148,0.0654921489549508
ACH-000150,-0.009585588058273142
ACH-000152,0.08119299074744463
ACH-000153,0.04868830107944273
ACH-000159,0.11770367338299195
ACH-000160,0.03372163533647323
ACH-000163,0.025154943249577358
ACH-000167,-0.07212101983722309
ACH-000168,0.06447561922700558
ACH-000169,0.004896205640307962
