,ECSIT (51295)
ACH-000004,-0.04900343149395911
ACH-000005,0.051572469425715035
ACH-000007,-0.0690411361162857
ACH-000009,-0.061511385392765815
ACH-000011,0.14559003761176234
ACH-000012,-0.18371406462242196
ACH-000013,-0.2636335177455798
ACH-000014,0.012253074568929488
ACH-000015,-0.26330530836830274
ACH-000017,0.3874942315025326
ACH-000018,-0.011866651796105094
ACH-000019,-0.542017130725211
ACH-000021,-0.3757059427966459
ACH-000022,-0.012903080408597214
ACH-000025,-0.2660091115927801
ACH-000028,-0.35459597571760004
ACH-000030,-0.1676725424996788
ACH-000035,-0.10336315693882314
ACH-000036,0.1303508918534181
ACH-000037,-0.03363614826813568
ACH-000039,-0.1581420858733479
ACH-000040,0.05668622434223666
ACH-000041,-0.2203386028705592
ACH-000042,-0.056359153249287114
ACH-000045,-0.17423243486338108
ACH-000047,-0.4890530082426175
ACH-000052,-0.1736567302156942
ACH-000053,-0.05181119726495981
ACH-000054,-0.15230801813632136
ACH-000055,0.02703305881967449
ACH-000060,0.008972668074392785
ACH-000067,0.15034841557233766
ACH-000070,-0.30595917292775804
ACH-000075,-0.15349546897187774
ACH-000078,0.1054644381118906
ACH-000082,0.04017489376640945
ACH-000085,-0.10621900875052162
ACH-000086,-0.23176804416984956
ACH-000087,-0.2078400959228786
ACH-000092,-0.13473548054597495
ACH-000095,0.08942658377124757
ACH-000097,-0.126748487795279
ACH-000098,-0.2039336985079061
ACH-000099,-0.17201648274041467
ACH-000108,-0.1844540752870416
ACH-000113,-0.3050893706564733
ACH-000116,-0.2422274626180125
ACH-000118,-0.2944219117861763
ACH-000120,0.028027889362571612
ACH-000123,-0.21366048990666506
ACH-000127,-0.2286719072411736
ACH-000128,-0.4131968918610069
ACH-000132,-0.10835984651800264
ACH-000133,-0.09110730670392014
ACH-000137,-0.2261755826400023
ACH-000138,-0.19813950346902026
ACH-000142,-0.0442353297275668
ACH-000143,-0.14379108600607576
ACH-000146,-0.03466849345484945
ACH-000148,-0.19903949044746114
ACH-000150,-0.1710470975176073
ACH-000152,-0.06407980502791692
ACH-000153,-0.04734058270620636
ACH-000159,-0.09600334248812836
ACH-000160,-0.2449618115634788
ACH-000163,-0.05027556733866567
ACH-000167,0.04059977226916496
ACH-000168,-0.029358576154943944
ACH-000169,-0.26390746180690433
ACH-000178,0.08391356580900355
ACH-000183,0.015482324992526376
ACH-000188,0.012009522309083457
ACH-000189,-0.17363324776244812
ACH-000190,-0.24185661810754386
ACH-000198,-0.4125705207613667
ACH-000203,-0.14357825690673295
ACH-000204,-0.3293694615646885
ACH-000206,0.1957908657094254
ACH-000207,-0.369418153728868
ACH-000208,-0.26164391476433296
ACH-000210,-0.07353452648858144
ACH-000211,-0.13053376838920408
ACH-000215,-0.07709886492273697
ACH-000221,-0.5203661293764987
ACH-000222,-0.004685910942975761
ACH-000223,-0.11191412541757108
ACH-000226,-0.08384931204728835
ACH-000227,-0.14345559677108313
ACH-000228,-0.14665856845186967
ACH-000231,0.06917852655893518
ACH-000232,-0.047606185494763684
ACH-000233,-0.08803040050270318
ACH-000234,-0.2632098106708149
ACH-000235,-0.13474145174738186
ACH-000237,-0.04251960426892573
ACH-000238,-0.002832171789996366
ACH-000242,-0.19047822259852534
ACH-000243,-0.27763520030262845
ACH-000244,-0.4015983371343765
ACH-000246,-0.29880883162097016
ACH-000248,-0.01340651904555585
ACH-000250,0.012130820317658872
ACH-000251,-0.12415858096746295
ACH-000252,-0.19575967767544872
ACH-000253,-0.1782677746828303
ACH-000255,0.019759017038479224
ACH-000256,0.012616021313310143
ACH-000257,-0.031606653480822755
ACH-000258,-0.0343733831482463
ACH-000259,-0.1749123941753821
ACH-000260,0.015242155399920913
ACH-000261,-0.05179424005366368
ACH-000262,-0.029362960431073126
ACH-000263,-0.3393326115237462
ACH-000264,-0.02196367261773677
ACH-000265,-0.3583725106868105
ACH-000266,-0.021725334665899758
ACH-000272,-0.11992534897515175
ACH-000274,-0.10729674817029457
ACH-000277,-0.3049248645107053
ACH-000278,-0.11057107462160856
ACH-000279,-0.16523870997441692
ACH-000280,-0.25380981277749914
ACH-000281,-0.1071920682179551
ACH-000288,-0.15794180638798785
ACH-000291,-0.2417961436080941
ACH-000293,-0.11673890801465447
ACH-000294,0.14952527545777144
ACH-000295,-0.10750355163950168
ACH-000296,-0.0007011917478451097
ACH-000302,-0.4151801694570579
ACH-000304,-0.35774332812596193
ACH-000307,-0.08513538593970221
ACH-000308,-0.10711361787758268
ACH-000310,0.054172751576557585
ACH-000311,-0.12275674600164115
ACH-000312,-0.2444134218582356
ACH-000315,-0.2405236241798668
ACH-000316,0.1008328461708607
ACH-000317,-0.2576917685258114
ACH-000318,-0.1948378401563074
ACH-000319,-0.12149664559136465
ACH-000320,-0.08372458285748749
ACH-000322,-0.153297625338168
ACH-000323,-0.048250809794353484
ACH-000324,-0.027487229064417997
ACH-000329,-0.23863171013078435
ACH-000330,-0.33036592555650884
ACH-000331,-0.038235987023699534
ACH-000332,-0.03875666061038063
ACH-000334,-0.11960015814092073
ACH-000335,-0.2763496953394945
ACH-000336,-0.04246710050183376
ACH-000337,-0.13225199120599213
ACH-000338,-0.5365399037430951
ACH-000339,-0.10198786111968418
ACH-000341,-0.10543210901103332
ACH-000348,-0.18042054649696715
ACH-000350,-0.10432449167133756
ACH-000352,-0.3417742454500328
ACH-000356,-0.2775770840976406
ACH-000361,-0.17530048342442942
ACH-000362,-0.01427542193090279
ACH-000363,-0.26775648944726743
ACH-000364,-0.11247388541788964
ACH-000365,-0.2532547274390883
ACH-000366,-0.04565847932775143
ACH-000368,0.034425717561722365
ACH-000374,-0.3184089765747314
ACH-000375,-0.06122747454210465
ACH-000376,-0.08467646373435289
ACH-000381,0.06279507577186355
ACH-000383,-0.19647630910755676
ACH-000387,0.07209375807587706
ACH-000389,0.10906751459204936
ACH-000390,-0.17340254842198993
ACH-000393,-0.09808877375800223
ACH-000395,-0.12595941634541724
ACH-000396,-0.015278129740156278
ACH-000397,-0.0519655228765374
ACH-000401,-0.007312525090765891
ACH-000402,0.24753081158688825
ACH-000403,-0.23086360378847445
ACH-000404,-0.24617089812835985
ACH-000406,-0.23639035921185805
ACH-000407,-0.05108223654909689
ACH-000408,-0.17373709339438634
ACH-000410,-0.12811601007658166
ACH-000411,0.010292444731279476
ACH-000414,-0.20850231755313867
ACH-000415,-0.11977028887969028
ACH-000416,-0.1026403386013191
ACH-000420,-0.08175748494002179
ACH-000421,-0.16359332574414784
ACH-000424,-0.14414775488523773
ACH-000425,-0.074048766218325
ACH-000426,-0.1707721119185057
ACH-000427,-0.2670161450569985
ACH-000433,-0.1078668913229461
ACH-000435,0.13813669548825858
ACH-000436,0.0702358975803445
ACH-000444,-0.15070862876155422
ACH-000445,-0.3621877511101212
ACH-000448,-0.05958342366321355
ACH-000450,-0.1841223095898863
ACH-000452,-0.09354355777892652
ACH-000454,-0.4657158969223096
ACH-000458,0.0468183667472564
ACH-000459,-0.2478879773172647
ACH-000460,-0.07361265102585768
ACH-000461,-0.4845304700987715
ACH-000463,-0.0684919791851107
ACH-000464,-0.017361130849686275
ACH-000466,-0.14554195276207346
ACH-000467,-0.2574014674337121
ACH-000468,-0.06408373589713871
ACH-000469,-0.2609070293946868
ACH-000470,0.15802635823055072
ACH-000471,-0.004952394116117266
ACH-000472,-0.10409337022068367
ACH-000473,-0.1759215718256253
ACH-000475,-0.22452391950798745
ACH-000476,-0.07292814963057632
ACH-000477,-0.0601706609489726
ACH-000479,-0.2318538854255825
ACH-000480,-0.2980017191906536
ACH-000481,-0.10644512234630006
ACH-000483,-0.2433467515750372
ACH-000484,-0.09248597027553784
ACH-000485,-0.018656188479911857
ACH-000486,-0.17254251134853332
ACH-000487,0.000713463316619415
ACH-000488,-0.41086481725572815
ACH-000490,-0.13118508288709915
ACH-000491,-0.18539973206595875
ACH-000495,0.05808576980642196
ACH-000496,0.038921394592442725
ACH-000499,-0.1145914697567856
ACH-000500,0.22868006638773544
ACH-000502,0.001820506165495345
ACH-000503,-0.2021964076607509
ACH-000505,-0.1505921350629565
ACH-000507,-0.4478009316461878
ACH-000510,-0.12432442075950652
ACH-000511,0.05235578368042123
ACH-000512,-0.1085140358367646
ACH-000516,-0.024903561987313888
ACH-000517,-0.08444934283802441
ACH-000518,-0.03181519130356692
ACH-000520,0.02918751592609624
ACH-000521,-0.13429214806379494
ACH-000522,-0.16730894597360307
ACH-000524,-0.1511601107958812
ACH-000527,-0.2034015209492757
ACH-000528,-0.3723748815399279
ACH-000537,-0.3216225182123746
ACH-000541,-0.13404315488437915
ACH-000542,0.012559340989610715
ACH-000544,-0.05350565353976936
ACH-000545,-0.24200311392216736
ACH-000547,-0.35673011911494945
ACH-000548,-0.08193002051607333
ACH-000549,-0.45046984961342995
ACH-000550,-0.030713122386707627
ACH-000552,-0.06121987603248314
ACH-000556,-0.20681748799348432
ACH-000557,-0.04680247133507283
ACH-000569,-0.3933246921417447
ACH-000570,0.08801450484475945
ACH-000571,-0.10504713430651134
ACH-000573,-0.10065441639492796
ACH-000576,-0.09824293167339804
ACH-000579,-0.18984813274970685
ACH-000580,0.03751828782311112
ACH-000584,-0.08578780488404474
ACH-000585,-0.17078942517625156
ACH-000588,-0.20559144318068495
ACH-000589,-0.5630657368250269
ACH-000591,-0.168985417964167
ACH-000593,-0.2357278352009155
ACH-000600,-0.12667871620466176
ACH-000601,-0.09762551741882217
ACH-000605,-0.25693533337898394
ACH-000606,-0.2349027680581747
ACH-000608,-0.18865022207569754
ACH-000614,-0.1502978560488933
ACH-000616,0.006977032040979589
ACH-000618,-0.44766141510958096
ACH-000619,-0.11829290131459368
ACH-000620,-0.1286564508805572
ACH-000621,-0.18255374223744064
ACH-000622,0.3626502469078525
ACH-000623,-0.07221254746256796
ACH-000624,-0.031923319685928465
ACH-000627,-0.13949500232821527
ACH-000630,-0.08004066552415631
ACH-000631,0.002590437876291321
ACH-000632,-0.09446199600851228
ACH-000633,-0.5674223236736503
ACH-000637,-0.2289227641404752
ACH-000638,-0.1914892176243816
ACH-000646,-0.27753014299187445
ACH-000647,-0.1858914516656424
ACH-000648,-0.04792470395176997
ACH-000649,0.013672975380789236
ACH-000651,-0.5239041958744121
ACH-000652,-0.0954031865664047
ACH-000653,-0.026474726180716304
ACH-000657,-0.2936354343110169
ACH-000658,-0.2252577667221871
ACH-000661,-0.2696991129815447
ACH-000662,0.07444205583081713
ACH-000663,-0.017297622782264467
ACH-000665,-0.15148653037838966
ACH-000671,-0.3775199547100616
ACH-000672,-0.27458131816533354
ACH-000673,-0.027628505991479358
ACH-000676,-0.21036781439011693
ACH-000677,-0.4329647138356563
ACH-000681,-0.13450908012900642
ACH-000683,-0.1408818892735299
ACH-000684,0.12368479695564905
ACH-000688,-0.051470168139676
ACH-000693,-0.31155435449485985
ACH-000694,-0.20814838708730105
ACH-000695,-0.1219205620778606
ACH-000696,-0.08037262782506803
ACH-000697,-0.4515240167316933
ACH-000699,-0.15027368553585274
ACH-000701,-0.21118590396243087
ACH-000706,-0.3554199340958423
ACH-000711,-0.010013420144676629
ACH-000713,-0.043316297121457216
ACH-000714,0.0314697347704206
ACH-000718,-0.14233097266450845
ACH-000720,-0.07917658206908397
ACH-000721,-0.25502186381456304
ACH-000724,-0.14650749675532102
ACH-000725,-0.4562438480161283
ACH-000732,-0.1264460006551933
ACH-000734,-0.2974295871408173
ACH-000735,-0.037200381167797614
ACH-000736,-0.14437856662321769
ACH-000738,-0.3926199371499887
ACH-000746,-0.3790563537045654
ACH-000747,-0.5540303673407949
ACH-000748,-0.216260541067901
ACH-000753,-0.15636500444076654
ACH-000756,0.02751794475978483
ACH-000757,-0.2937343878973713
ACH-000758,-0.3368813798883313
ACH-000760,-0.13167914849804135
ACH-000762,0.12048699823002006
ACH-000763,-0.16909265445824814
ACH-000764,0.011308419685667995
ACH-000765,-0.1581227995802088
ACH-000766,0.12360094615635332
ACH-000767,-0.13361654130272818
ACH-000768,-0.1724626681773261
ACH-000769,-0.13728251403186872
ACH-000770,-0.006133079973565579
ACH-000771,0.0723133407226188
ACH-000773,0.1362596647906515
ACH-000776,-0.07396119803770276
ACH-000777,-0.15889003770637292
ACH-000778,-0.2302974861579373
ACH-000781,-0.023495849314879674
ACH-000782,-0.3089987693694331
ACH-000783,0.04668666913579519
ACH-000784,-0.13543923595369978
ACH-000785,-0.12746527487883466
ACH-000787,-0.060869477296946965
ACH-000788,-0.1635853096064097
ACH-000791,-0.1841805634912824
ACH-000792,-0.043637262928080685
ACH-000794,-0.01016142479716848
ACH-000796,-0.16177855118041515
ACH-000798,-0.04297283522725123
ACH-000799,-0.13244225461297926
ACH-000800,-0.3777706764729919
ACH-000802,-0.1422643484500424
ACH-000804,-0.14423555896087314
ACH-000805,-0.05581432143032617
ACH-000809,-0.1679605716722277
ACH-000810,0.15328991451896826
ACH-000811,-0.14579023116543202
ACH-000817,0.034029818149547815
ACH-000819,-0.1581468648532083
ACH-000820,-0.002231374081572136
ACH-000821,-0.07155356898547492
ACH-000822,-0.16300155725178886
ACH-000823,-0.2352164443058684
ACH-000824,-0.06366780322889479
ACH-000827,-0.025349066214356415
ACH-000829,0.2312613739486774
ACH-000831,-0.5494571541286218
ACH-000832,0.08079760019694715
ACH-000833,-0.19374675970796887
ACH-000834,-0.4986184578191842
ACH-000835,-0.07558587862333188
ACH-000836,-0.03653429816789837
ACH-000837,-0.2536270799292236
ACH-000838,-0.10901195845751806
ACH-000839,-0.019287353235143214
ACH-000840,-0.018440147855566018
ACH-000841,0.0050442204120584744
ACH-000843,-0.34994762122252104
ACH-000846,-0.046035429209986066
ACH-000847,-0.3914243325744125
ACH-000848,-0.2034556750411224
ACH-000849,-0.2658067907210572
ACH-000851,-0.3754095073541908
ACH-000855,-0.27781518499791474
ACH-000856,-0.08194231580371945
ACH-000858,-0.5963734685176895
ACH-000859,-0.2767839192049799
ACH-000861,-0.11269921647008932
ACH-000862,-0.2878623367921984
ACH-000865,-0.2419795425641325
ACH-000866,-0.23152025443974505
ACH-000867,-0.0914331248400696
ACH-000869,-0.17564701043312966
ACH-000872,-0.13340277410093968
ACH-000873,-0.2581835525243227
ACH-000876,-0.3229443168823032
ACH-000878,-0.13044277489311026
ACH-000880,-0.11456029862241668
ACH-000881,-0.10444196468083332
ACH-000882,-0.17810698808272826
ACH-000884,-0.14238304638409036
ACH-000885,-0.4084072272175056
ACH-000887,-0.24237592061126054
ACH-000889,-0.3770480398454274
ACH-000896,-0.060152115046779975
ACH-000898,-0.18666353587518006
ACH-000900,-0.22002047789736032
ACH-000901,-0.05283964888329154
ACH-000905,-0.00503611436433808
ACH-000906,-0.20228302584182728
ACH-000907,-0.1052816607088906
ACH-000910,-0.3356199133683757
ACH-000911,-0.3318920316828889
ACH-000912,0.13217131706407126
ACH-000913,-0.12099304823220874
ACH-000915,-0.6501442165971382
ACH-000916,-0.06473038071510917
ACH-000917,-0.07264377070867145
ACH-000920,-0.4543589029461291
ACH-000921,-0.18524387695434144
ACH-000924,-0.37478422703648895
ACH-000926,-0.19071995796281754
ACH-000928,0.040158716335411695
ACH-000929,-0.23379201923672616
ACH-000932,-0.12600055270944713
ACH-000935,-0.23813480378322155
ACH-000936,-0.32504285573222513
ACH-000937,0.02395741773298746
ACH-000938,-0.03227885190915854
ACH-000939,-0.36411028201168816
ACH-000941,-0.3304214331791501
ACH-000943,-0.18026260237492125
ACH-000946,-0.2460827694391369
ACH-000947,-0.4441271995383961
ACH-000948,-0.3022144642865511
ACH-000950,-0.12425246510919695
ACH-000953,-0.12052429752803726
ACH-000954,0.2449586487466072
ACH-000957,-0.0016741275359682243
ACH-000958,-0.2591893159982975
ACH-000960,-0.021473530391541425
ACH-000963,-0.1062466727186382
ACH-000968,-0.2273654903059419
ACH-000969,-0.3897986840332415
ACH-000972,-0.16021245298560288
ACH-000973,0.08638533010518429
ACH-000974,-0.11465607688561665
ACH-000978,-0.1252944344966986
ACH-000984,-0.19555462883928695
ACH-000986,0.010540067196513351
ACH-000988,-0.11072092936328012
ACH-000993,0.1198965017178148
ACH-000994,-0.5515441460460931
ACH-000996,-0.09318400057039396
ACH-001001,-0.6314728619645273
ACH-001020,-0.3243260494502245
ACH-001028,-0.2314855801895791
ACH-001031,-0.11772458696345008
ACH-001038,-0.2594903792662438
ACH-001048,-0.10783024430548847
ACH-001050,-0.102360027109966
ACH-001053,-0.016901012936349744
ACH-001054,0.07440802909479101
ACH-001061,-0.1033720861562081
ACH-001067,0.08560343114699627
ACH-001075,-0.03156775636147436
ACH-001096,-0.2217826000484721
ACH-001111,-0.15533123157447398
ACH-001119,-0.1205851190302127
ACH-001128,-0.21311320498835715
ACH-001134,0.049307165489473684
ACH-001151,0.10438875532880107
ACH-001163,-0.33559763136958465
ACH-001164,-0.056038654787533435
ACH-001183,0.04426624445025855
ACH-001192,-0.08961736100371462
ACH-001193,-0.2086051363378019
ACH-001196,-0.00734937123032997
ACH-001197,0.31964983708272354
ACH-001205,0.05087262623630729
ACH-001211,0.20373098018377572
ACH-001212,-0.10993647239158333
ACH-001228,-0.2981109362414025
ACH-001232,-0.0215554273768857
ACH-001239,-0.19968108256607894
ACH-001270,-0.1614933573419342
ACH-001274,-0.03041570434580433
ACH-001275,-0.2735735466898493
ACH-001277,-0.26507535493145784
ACH-001278,-0.3495258465776969
ACH-001280,-0.17964628408449096
ACH-001283,-0.3139592536751249
ACH-001289,-0.13115759105199615
ACH-001300,-0.05058443494513492
ACH-001301,0.0581103334595276
ACH-001302,-0.2285351776179711
ACH-001306,-0.1983697678553112
ACH-001318,-0.4029304882800793
ACH-001322,-0.055763273151933634
ACH-001328,-0.18991310526149954
ACH-001332,-0.1115806576030163
ACH-001336,-0.1192740405347476
ACH-001346,-0.05055156381260266
ACH-001353,0.02640196554860025
ACH-001354,-0.03259775833163734
ACH-001367,-0.24949323059038955
ACH-001368,-0.2739508272892796
ACH-001374,-0.1143916223868853
ACH-001377,-0.2483742819658572
ACH-001380,-0.4025805934190363
ACH-001391,-0.2733788097896832
ACH-001408,0.04574717378085932
ACH-001430,-0.12953658395959802
ACH-001431,-0.09707535878252416
ACH-001450,0.05632496142259725
ACH-001496,-0.2696914455002097
ACH-001500,-0.2821286210117542
ACH-001523,-0.13876873853520932
ACH-001532,-0.06148898188149712
ACH-001550,-0.2287745716426903
ACH-001552,-0.24465857712308195
ACH-001554,-0.3041136090625555
ACH-001654,0.003168579624630732
ACH-001735,0.0313347202770003
ACH-001736,-0.03481755519428479
ACH-001737,-0.012091939748408814
ACH-001740,-0.07085595089554159
ACH-001745,-0.03585064158318855
ACH-001765,-0.11436086579569935
