,SCRT1 (83482)
ACH-000261,-0.2810134723083661
ACH-000262,-0.09010220612043686
ACH-000263,-0.1490809496981144
ACH-000264,-0.2667951896881194
ACH-000265,-0.3095777464811609
ACH-000266,-0.3747778905230921
ACH-000272,-0.21984410768860274
ACH-000274,-0.3676710606823213
ACH-000277,-0.4069555974573295
ACH-000278,-0.34106847468610785
ACH-000279,-0.27473714523046233
ACH-000280,-0.6734195366753539
ACH-000281,-0.3188916916531801
ACH-000288,-0.2299797825362247
ACH-000291,-0.3618518898113249
ACH-000293,-0.23755684139500124
ACH-000294,-0.07327764307741146
ACH-000295,-0.3081200168461801
ACH-000296,-0.1366126521848164
ACH-000302,-0.3018584174629914
ACH-000304,-0.1764159017130455
ACH-000307,-0.2678957467389802
ACH-000308,-0.34423132827186703
ACH-000310,-0.4081960942402933
ACH-000311,-0.4501028315492789
ACH-000312,-0.43363416669151134
ACH-000315,-0.26991471265882444
ACH-000316,-0.3534329107940944
ACH-000317,-0.2190007356627748
ACH-000318,-0.3599938246384193
ACH-000319,-0.3987750241708444
ACH-000320,-0.5344996338510111
ACH-000322,-0.3264261446792678
ACH-000323,-0.37487616745583857
ACH-000324,-0.2690598828391917
ACH-000329,-0.36179230905555865
ACH-000330,-0.23015997260337184
ACH-000331,-0.3546999384743409
ACH-000332,-0.3302410546187949
ACH-000334,-0.2810228628678668
ACH-000335,-0.4609936320324233
ACH-000336,-0.1675294445349063
ACH-000337,-0.25432699656253843
ACH-000338,-0.20493839980150375
ACH-000339,-0.2757607515109401
ACH-000341,-0.4232643898436837
ACH-000348,-0.1552210198100246
ACH-000350,-0.2821219361729375
ACH-000352,-0.3342742064385473
ACH-000356,-0.22183852134812496
ACH-000361,-0.12003849477104794
ACH-000362,-0.2521159786100665
ACH-000363,-0.4611826237120578
ACH-000364,-0.2978785228548521
ACH-000365,-0.3536980505611189
ACH-000366,-0.18945075120642288
ACH-000368,-0.4323651373504504
ACH-000374,-0.34209583857477066
ACH-000375,-0.1425646015391025
ACH-000376,-0.1294401226797833
ACH-000381,-0.16478833617262942
ACH-000383,-0.2689648147117306
ACH-000387,-0.12340656276312498
ACH-000389,-0.2945028636210397
ACH-000390,-0.3613203897589233
ACH-000393,-0.311769497498464
ACH-000395,-0.6466879878844819
ACH-000396,-0.4180749967924636
ACH-000397,-0.39702625943956005
ACH-000401,-0.5566968158495338
ACH-000402,0.02373045574678626
ACH-000403,-0.4175147697089927
ACH-000404,-0.3498302027277177
ACH-000406,-0.2822467776067139
ACH-000407,-0.3519313092184113
ACH-000408,-0.3261730125365909
ACH-000410,-0.3165246671948985
ACH-000411,-0.4367458662788095
ACH-000414,-0.31006243443550224
ACH-000415,-0.2646063426482073
ACH-000416,-0.3272361698214264
ACH-000420,-0.3786279017803961
ACH-000421,-0.2682920796445695
ACH-000424,-0.3042927521394513
ACH-000425,-0.2585252083020041
ACH-000426,-0.297894882600074
ACH-000427,-0.5494653728081398
ACH-000433,0.0020537987626569817
ACH-000435,0.02697422286176681
ACH-000436,-0.10978799893526904
ACH-000444,-0.354739400323332
ACH-000445,-0.32363488083912106
ACH-000448,-0.243209976399416
ACH-000450,-0.2343526833521049
ACH-000452,-0.4231649142910205
ACH-000454,-0.2831295050916565
ACH-000458,-0.20523582992387698
ACH-000459,-0.09234546296190202
ACH-000460,-0.4015547628426817
ACH-000461,-0.13526871387485706
ACH-000463,-0.2817937407511331
ACH-000464,-0.3179125007736859
ACH-000466,-0.4522080517161397
ACH-000467,-0.3722120411302431
ACH-000468,-0.29748424662890444
ACH-000469,-0.21289402885284664
ACH-000470,-0.2438035276349153
ACH-000471,-0.2882718209018394
ACH-000472,-0.1601868568858586
ACH-000473,-0.2945121503540847
ACH-000475,-0.295015941143341
ACH-000476,-0.4282612776431182
ACH-000477,-0.2696832918351554
ACH-000479,-0.5243863022207479
ACH-000480,-0.2916026389633291
ACH-000481,-0.3684077788210639
ACH-000483,-0.3615845629188344
ACH-000484,-0.5596678684002552
ACH-000485,-0.3052310603873694
ACH-000486,-0.2118757284632012
ACH-000487,-0.2895083636977773
ACH-000488,-0.3150049564347223
ACH-000490,-0.2797720172566338
ACH-000491,-0.19471690704736674
ACH-000495,-0.3168556442689227
ACH-000496,-0.397166499421954
ACH-000499,-0.12555303424962036
ACH-000500,-0.12383534161992032
ACH-000502,-0.34616230493238903
ACH-000503,0.08312083148539268
ACH-000505,-0.2821569089027262
ACH-000507,-0.1890116693955181
ACH-000510,-0.17459995347016125
ACH-000511,-0.23830511004232235
ACH-000512,-0.3661845456861136
ACH-000516,-0.3681262449587475
ACH-000517,-0.3344430329534649
ACH-000518,-0.14107830790483564
ACH-000520,-0.3294699028228057
ACH-000521,-0.2729131519656495
ACH-000522,-0.2327148164889681
ACH-000524,-0.36369522341737337
ACH-000527,-0.18619676038954386
ACH-000528,-0.20012029744245688
ACH-000537,-0.24770461188665804
ACH-000541,-0.27968328302578305
ACH-000542,-0.30377093402691874
ACH-000544,-0.2047268747604744
ACH-000545,-0.29473092563498343
ACH-000547,-0.05106287514978977
ACH-000548,-0.2873331646334292
ACH-000549,-0.3655588199151548
ACH-000550,-0.1999305701849131
ACH-000552,-0.33824912914414945
ACH-000556,-0.3156621722498731
ACH-000557,-0.29468439292637394
ACH-000569,-0.5822356847449746
ACH-000570,-0.34690538331206017
ACH-000571,-0.2088602416120932
ACH-000573,-0.19079974792881174
ACH-000576,-0.20277986023153333
ACH-000579,-0.23254952876463306
ACH-000580,-0.2345128795800437
ACH-000584,-0.3678628383091144
ACH-000585,-0.21362817940806447
ACH-000588,-0.1632635634071368
ACH-000589,-0.2422692769330446
ACH-000591,-0.13774241734032264
ACH-000593,-0.36234387506344223
ACH-000600,-0.3323271305469832
ACH-000601,-0.3163648414019718
ACH-000605,-0.15229836743907538
ACH-000606,-0.1545472347279991
ACH-000608,-0.35179865734955873
ACH-000614,-0.18443038452428773
ACH-000616,-0.32536026832945153
ACH-000618,-0.2526659548360304
ACH-000619,-0.3741806375965008
ACH-000620,-0.34373606311309624
ACH-000621,-0.3489606751044726
ACH-000622,-0.2682863363390203
ACH-000623,-0.2513857045662755
ACH-000624,-0.2643086131248321
ACH-000627,-0.3450204500323115
ACH-000630,-0.2776171468942641
ACH-000631,0.2446938045448117
ACH-000632,-0.2449138974709513
ACH-000633,-0.3161345695674754
ACH-000637,-0.0817006992692279
ACH-000638,-0.14931480333306962
ACH-000646,-0.3518953907213201
ACH-000647,-0.3438858275292905
ACH-000648,-0.20752446680985331
ACH-000649,-0.2981122748142939
ACH-000651,-0.22652380375565626
ACH-000652,-0.10143276366531166
ACH-000653,-0.4259854516992307
ACH-000657,-0.3536995418766043
ACH-000658,-0.4945583191639911
ACH-000661,-0.18502391273298294
ACH-000662,-0.2929678821889515
ACH-000663,-0.20939662237709133
ACH-000665,-0.08896318275732963
ACH-000671,-0.1530097007037971
ACH-000672,-0.7831038544452638
ACH-000673,-0.3660788417142527
ACH-000676,-0.1551489866987911
ACH-000677,-0.2904103727079509
ACH-000681,-0.4293479527173717
ACH-000683,-0.4045888198132788
ACH-000684,-0.3274973526753768
ACH-000688,-0.14447968648383705
ACH-000693,-0.2741197418973946
ACH-000694,-0.29349449090734553
ACH-000695,-0.4032482295129951
ACH-000696,-0.30651799582503425
ACH-000697,-0.11458382914122167
ACH-000699,-0.3283506607858927
ACH-000701,-0.3309437170069449
ACH-000706,-0.3420381790155508
ACH-000711,-0.25610863091048863
ACH-000713,-0.2987751620546488
ACH-000714,-0.22452316484032608
ACH-000718,-0.4426901246631776
ACH-000720,-0.2470940996611288
ACH-000721,-0.20749110482352975
ACH-000724,-0.238313021666021
ACH-000725,-0.1938456540942876
ACH-000732,-0.1785594917053873
ACH-000734,-0.163125426665616
ACH-000735,-0.3113178864291156
ACH-000736,-0.6073322143002868
ACH-000738,-0.2253514909415212
ACH-000746,-0.239208559325222
ACH-000747,-0.1987548416642632
ACH-000748,-0.22397829192251248
ACH-000753,-0.28814088867021426
ACH-000756,-0.07294343687911467
ACH-000757,-0.2603003392909868
ACH-000758,-0.31492776546442514
ACH-000760,-0.2685794302200932
ACH-000762,-0.22122468516208588
ACH-000763,-0.3646124282475783
ACH-000764,-0.2410498552947836
ACH-000765,-0.4534167849724614
ACH-000766,-0.3220619924164748
ACH-000767,-0.41414545003533226
ACH-000768,-0.2550463041073888
ACH-000769,-0.29816944609818863
ACH-000770,-0.23843866973614214
ACH-000771,-0.4003849534906401
ACH-000773,-0.25876157990675325
ACH-000776,-0.24187082757144604
ACH-000777,-0.23294078014652114
ACH-000778,-0.11203187504789544
ACH-000781,-0.240885920244468
ACH-000782,-0.2282133193456076
ACH-000783,-0.6112126096086987
ACH-000784,-0.20923584735888656
ACH-000785,-0.4261307291736938
ACH-000787,-0.12458738176887164
ACH-000788,-0.171615119150927
ACH-000791,-0.3249741338815198
ACH-000792,-0.2575320434736297
ACH-000794,-0.3754183144139037
ACH-000796,-0.1859723292819472
ACH-000798,-0.1880370653194144
ACH-000799,-0.373048510769813
ACH-000800,-0.13303772032156086
ACH-000802,-0.3366293027348619
ACH-000804,-0.2856874291170362
ACH-000805,-0.3182047527978705
ACH-000809,-0.3646338210544567
ACH-000810,-0.4458481622685289
ACH-000811,-0.22207578238355347
ACH-000817,-0.21643276832076566
ACH-000819,-0.09315025632567944
ACH-000820,-0.4847650768620964
ACH-000821,-0.08236337644677219
ACH-000822,-0.19032341120775467
ACH-000823,-0.24543612285248134
ACH-000824,-0.3891114583414736
ACH-000827,-0.4077818892583142
ACH-000829,-0.22010736844811876
ACH-000831,-0.14876058819877494
ACH-000832,-0.07565926312308245
ACH-000833,-0.2149742297354916
ACH-000834,-0.4080846597859338
ACH-000835,-0.2292255213003388
ACH-000836,-0.3084889461559176
ACH-000837,-0.4696433815420311
ACH-000838,-0.3259253845918606
ACH-000839,-0.5790769507027513
ACH-000840,-0.4770358008029093
ACH-000841,-0.19774818135229455
ACH-000843,-0.2984961049185213
ACH-000846,-0.3589384891350365
ACH-000847,-0.041344103475974635
ACH-000848,-0.2593247680239496
ACH-000849,-0.34193243090948405
ACH-000851,-0.18733251911833232
ACH-000855,-0.38137465428665657
ACH-000856,-0.05056554665042035
ACH-000858,-0.1896310589976789
ACH-000859,-0.2917900048041259
ACH-000861,-0.0929987001517294
ACH-000862,-0.3186571665113785
ACH-000865,-0.29610562083050274
ACH-000866,-0.18125378070224696
ACH-000867,-0.34750578639676083
ACH-000869,-0.22247408350630155
ACH-000872,-0.12176074876765615
ACH-000873,-0.3087588698791174
ACH-000876,-0.4031786553071413
ACH-000878,-0.3439831388060203
ACH-000880,-0.4992579217235318
ACH-000881,-0.157791182649945
ACH-000882,-0.2315457023746939
ACH-000884,-0.36580458331098975
ACH-000885,-0.19402737273974327
ACH-000887,-0.22903660146326066
ACH-000889,-0.12154693871626655
ACH-000896,-0.2401697646439366
ACH-000898,-0.17211352793793644
ACH-000900,-0.4847192724669666
ACH-000901,-0.27982756811584397
ACH-000905,-0.349850404238265
ACH-000906,-0.253078354452543
ACH-000907,-0.1866331318564257
ACH-000910,-0.4325192774759009
ACH-000911,-0.33686304658384986
ACH-000912,-0.41350919268620795
ACH-000913,-0.3191142427127392
ACH-000915,-0.4396853034950047
ACH-000916,-0.9992399033131452
ACH-000917,-0.17912450279569164
ACH-000920,-0.707745493703886
ACH-000921,-0.5399658114970614
ACH-000924,-0.4235754636494653
ACH-000926,-0.4479459646557673
ACH-000928,-0.4138870493840081
ACH-000929,-0.19778677935878747
ACH-000932,-0.04686979131801812
ACH-000935,-0.279351055042914
ACH-000936,-0.3819039355910572
ACH-000937,-0.32354272088820696
ACH-000938,-0.3613381934603431
ACH-000939,-0.15609908555465687
ACH-000941,-0.1819497919206857
ACH-000943,-0.2269829094163713
ACH-000946,-0.30189028277929164
ACH-000947,-0.1809992100070537
ACH-000948,-0.23689895136342354
ACH-000950,-0.4509088526415546
ACH-000953,-0.36960563116617695
ACH-000954,-0.4605504170692441
ACH-000957,-0.1272616854219345
ACH-000958,-0.4015810144892751
ACH-000960,-0.4123989801664884
ACH-000963,-0.026858336789422885
ACH-000968,-0.3492754726533886
ACH-000969,-0.12198024131869516
ACH-000972,-0.17393481976567474
ACH-000973,-0.28772481397077937
ACH-000974,-0.2807649663824969
ACH-000978,-0.10389257259732324
ACH-000984,-0.2384799350652616
ACH-000986,-0.42236205661987786
ACH-000988,-0.20036146539052269
ACH-000993,-0.360439660606794
ACH-000994,-0.3563054829916739
ACH-000996,-0.17773076011970707
ACH-001001,-0.3767900652969172
ACH-001020,-0.2480236484898282
ACH-001028,-0.3623580262772075
ACH-001031,-0.2428523621761874
ACH-001038,-0.3324544978898834
ACH-001048,-0.12128854904479858
ACH-001050,-0.1637667472385658
ACH-001053,-0.23231667930189495
ACH-001054,-0.4090088368128829
ACH-001061,-0.2411994017080363
ACH-001067,-0.3610631473959093
ACH-001075,-0.20868464083672586
ACH-001096,-0.3577060341263167
ACH-001111,-0.3350018377751777
ACH-001119,0.1409820773291328
ACH-001128,-0.40906244581893697
ACH-001134,-0.3891846408230671
ACH-001151,-0.3188896735181921
ACH-001163,-0.3276146740285289
ACH-001164,-0.04737666319926541
ACH-001183,-0.4076593165967219
ACH-001192,-0.3531122438870214
ACH-001193,-0.43323449715990103
ACH-001196,-0.3823208044413735
ACH-001197,-0.3219046028376571
ACH-001205,-0.2491817319845201
ACH-001211,-0.3215932824172135
ACH-001212,-0.37974986046931297
ACH-001228,-0.2467555899906035
ACH-001232,-0.2660438747953475
ACH-001239,-0.41892024830585417
ACH-001270,-0.2338584929357948
ACH-001274,-0.498188059413403
ACH-001275,-0.5306157092253481
ACH-001277,-0.5019443226582304
ACH-001278,-0.3162577797725445
ACH-001280,-0.3973416414816883
ACH-001283,-0.4269589184669736
ACH-001289,-0.1832705425748516
ACH-001300,-0.3305466406021589
ACH-001301,-0.2755673134021405
ACH-001302,-0.34230045715589824
ACH-001306,-0.2611624086528249
ACH-001318,0.026448280617185356
ACH-001322,-0.34170300819074145
ACH-001328,-0.3486323535663232
ACH-001332,-0.12445277697774265
ACH-001336,-0.19632344720245554
ACH-001346,-0.06814851220539936
ACH-001353,-0.2965958605336509
ACH-001354,-0.3251445983527541
ACH-001367,0.06809976338012452
ACH-001368,-0.2912245462310779
ACH-001374,-0.6212990641024582
ACH-001377,-0.12339645697561467
ACH-001380,-0.25108098269111995
ACH-001391,-0.4684187221387377
ACH-001408,-0.22143501691914194
ACH-001430,-0.4725399498582333
ACH-001431,-0.4739597704436975
ACH-001450,-0.2583053832657709
ACH-001496,-0.2333315814667577
ACH-001500,-0.4045900098094867
ACH-001523,-0.2818020330613076
ACH-001532,-0.19241363826115224
ACH-001550,-0.31647084048000645
ACH-001552,-0.4042007427088636
ACH-001554,-0.31579421612367803
ACH-001654,-0.3536661214427081
ACH-001735,-0.31129815102655795
ACH-001736,-0.06836884459639388
ACH-001737,-0.13313790197826034
ACH-001740,-0.2318933668764068
ACH-001745,-0.3327517555697067
ACH-001765,-0.3469656022596952
