,STARD9 (57519)
ACH-000004,-0.1553088811611342
ACH-000005,-0.5350485122502927
ACH-000007,0.1100643386157511
ACH-000009,-0.149700235362099
ACH-000011,-0.09426160683701333
ACH-000012,-0.11622877955253967
ACH-000013,-0.1757564552960188
ACH-000014,-0.2618714198766763
ACH-000015,-0.06276250463616627
ACH-000017,-0.0920183255030431
ACH-000018,0.05993139367949836
ACH-000019,0.041854145896772284
ACH-000021,-0.016205840304495272
ACH-000022,-0.12130256231977292
ACH-000025,-0.08972220034860308
ACH-000028,-0.037413180749434026
ACH-000030,-0.17781210820901594
ACH-000035,-0.17389422116254502
ACH-000036,-0.013916697091308428
ACH-000037,-0.18608867558805528
ACH-000039,-0.1395217686808853
ACH-000040,-0.2264569352496781
ACH-000041,-0.040378914363333705
ACH-000042,-0.19066831885392765
ACH-000045,-0.07678475070049043
ACH-000047,-0.07888821062144184
ACH-000052,-0.01470112537316211
ACH-000053,-0.09349569625303228
ACH-000054,-0.06324815957813948
ACH-000055,-0.06793542649172163
ACH-000060,-0.1805330976960164
ACH-000067,-0.09931659070804644
ACH-000070,-0.09459483707994196
ACH-000075,0.09841128898305952
ACH-000078,0.019030294440506246
ACH-000082,-0.11978793447221026
ACH-000085,0.08513336356535214
ACH-000086,-0.09588992816705984
ACH-000087,-0.22191392699306334
ACH-000092,-0.12027689831122
ACH-000095,-0.0549199392865429
ACH-000097,-0.1499211797176635
ACH-000098,-0.05817059883518441
ACH-000099,-0.037711192075910685
ACH-000108,-0.059138368582950025
ACH-000113,0.05343696042574492
ACH-000116,-0.20098796031767524
ACH-000118,-0.11660672836845686
ACH-000120,-0.15469085986958084
ACH-000123,-0.18852600665621894
ACH-000127,-0.055218275735681735
ACH-000128,-0.028893576631051462
ACH-000132,-0.16026244803521264
ACH-000133,0.03806095592938321
ACH-000137,-0.1667454836338913
ACH-000138,-0.062396839488171076
ACH-000142,-0.14907369493394493
ACH-000143,-0.17201735891429587
ACH-000146,-0.07276092774314045
ACH-000148,0.007753072173176039
ACH-000150,-0.15756812546722795
ACH-000152,-0.042762206979585014
ACH-000153,-0.14956519968590146
ACH-000159,-0.12635679581513584
ACH-000160,-0.046082715177224266
ACH-000163,-0.08084000762789176
ACH-000167,-0.2111137101099856
ACH-000168,-0.31587461839838377
ACH-000169,-0.17586118788128632
ACH-000178,-0.09712625321616082
ACH-000183,-0.2836431172765413
ACH-000188,-0.14540958113312247
ACH-000189,-0.20216072771612176
ACH-000190,-0.2442971829944633
ACH-000198,-0.06919872538173898
ACH-000203,0.032363878090697226
ACH-000204,-0.3271836767156229
ACH-000206,0.0332970439595836
ACH-000207,-0.1218078287572108
ACH-000208,-0.14586009521098733
ACH-000210,-0.0728673478607791
ACH-000211,-0.05549785779574522
ACH-000215,0.05495802644307285
ACH-000221,-0.17573960783880607
ACH-000222,-0.08459846216211256
ACH-000223,-0.13480991419475466
ACH-000226,-0.08643192160236092
ACH-000227,-0.29192738801256096
ACH-000228,-0.2768037007917976
ACH-000231,-0.21865897104063306
ACH-000232,-0.14605957152449334
ACH-000233,-0.11223543515649674
ACH-000234,0.01216143515747188
ACH-000235,-0.1580902782928909
ACH-000237,-0.014074036308270026
ACH-000238,0.009057049240937422
ACH-000242,-0.3128482488748253
ACH-000243,-0.14759961744112501
ACH-000244,0.250638102575762
ACH-000246,-0.039787492197467536
ACH-000248,-0.2167146593654734
ACH-000250,-0.13266918202510444
ACH-000251,-0.1424961209745353
ACH-000252,-0.11890799085245066
ACH-000253,-0.21241962405877093
ACH-000255,-0.16276423676906404
ACH-000256,-0.1914032029884509
ACH-000257,-0.07997661383548653
ACH-000258,-0.09976909317622054
ACH-000259,-0.11148182270661762
ACH-000260,-0.17557597416087767
ACH-000261,-0.17132658046575042
ACH-000262,-0.04168166951468073
ACH-000263,-0.14539505023651442
ACH-000264,-0.10315219702874652
ACH-000265,-0.17881017715959366
ACH-000266,-0.16042031560122258
ACH-000272,-0.1544168030866719
ACH-000274,-0.17070679854632695
ACH-000277,0.1269111280490543
ACH-000278,-0.10431099155418587
ACH-000279,-0.20109602899270604
ACH-000280,-0.11270360646211992
ACH-000281,-0.023481443659618444
ACH-000288,-0.048692100751843666
ACH-000291,-0.15742344500028724
ACH-000293,-0.10843473177587948
ACH-000294,-0.11786473714673733
ACH-000295,-0.32483557141721353
ACH-000296,-0.09633913186073216
