,INSRR (3645)
ACH-000402,-0.3837652419874401
ACH-000403,-0.062221153821737235
ACH-000404,0.08769855868836741
ACH-000406,-0.12403395484184067
ACH-000407,-0.07638724925287184
ACH-000408,-0.2520825564360713
ACH-000410,-0.11807837116234925
ACH-000411,0.08111251077228454
ACH-000414,0.00984143514699079
ACH-000415,-0.053362527438950966
ACH-000416,-0.20227704399935933
ACH-000420,-0.1246120065121327
ACH-000421,-0.030619311391340324
ACH-000424,0.12330249483396875
ACH-000425,0.0019513027204325175
ACH-000426,-0.2560447704023416
ACH-000427,-0.01963526268290347
ACH-000433,-0.0285032155875111
ACH-000435,0.1856112119869381
ACH-000436,-0.08740029476823953
ACH-000444,0.06563192721434863
ACH-000445,-0.06590047145134953
ACH-000448,0.050044784875101694
ACH-000450,-0.012147128652807041
ACH-000452,-0.0643065661220509
ACH-000454,-0.1929741862745148
ACH-000458,-0.07541830861310017
ACH-000459,-0.06732557619519826
ACH-000460,-0.1027875820230951
ACH-000461,-0.07030346854051901
ACH-000463,-0.03284048356641614
ACH-000464,-0.25989700856344194
ACH-000466,-0.17371937893075035
ACH-000467,-0.17916733629432988
ACH-000468,-0.2571074888898142
ACH-000469,-0.058156650150137164
ACH-000470,0.03932267148156336
ACH-000471,-0.022737797576777415
ACH-000472,-0.04017847362130779
ACH-000473,-0.1636379282185157
ACH-000475,-0.01996101130875172
ACH-000476,-0.0425443285721726
ACH-000477,0.08398633360008853
ACH-000479,-0.10746119599493682
ACH-000480,-0.1029330778670038
ACH-000481,-0.2112050495192207
ACH-000483,-0.08222143239991432
ACH-000484,-0.2774689146697334
ACH-000485,-0.2776854567856342
ACH-000486,-0.039382429390927634
ACH-000487,-0.10700310603087933
ACH-000488,-0.07740825677709166
ACH-000490,-0.2398398912998923
ACH-000491,-0.12617938420856306
ACH-000495,-0.1666825688689275
ACH-000496,-0.04889625524156475
ACH-000499,-0.005306553572361232
ACH-000500,-0.18490859664710005
ACH-000502,-0.10470695742930404
ACH-000503,0.0278177341745486
ACH-000505,-0.15671512160366208
ACH-000507,-0.04459269437243684
ACH-000510,-0.16760914035233146
ACH-000511,-0.04512071234168377
ACH-000512,0.011923937888532157
ACH-000516,-0.06010431397548465
ACH-000517,-0.11403354110116275
ACH-000518,-0.08406863747357941
ACH-000520,0.038136573595573486
ACH-000521,-0.10775674530216928
ACH-000522,-0.11476097271136125
ACH-000524,-0.08872737020407018
ACH-000527,-0.09862268845008912
ACH-000528,-0.06352416713265971
ACH-000537,-0.05876778973940802
ACH-000541,-0.07127135549906252
ACH-000542,-0.07398984230054736
ACH-000544,-0.04367441270892857
ACH-000545,0.0415108693775252
ACH-000547,-0.1448829266203557
ACH-000548,-0.2459834859805356
ACH-000549,-0.16369007384230286
ACH-000550,-0.06617719961199857
ACH-000552,-0.3506746606437476
ACH-000556,-0.1065414527264203
ACH-000557,-0.10046998585812714
ACH-000569,-0.19137914433502126
ACH-000570,0.0029584898306550147
ACH-000571,-0.21574290933813345
ACH-000573,-0.06406642273987576
ACH-000576,-0.2605871680676511
ACH-000579,-0.10356469006906098
ACH-000580,0.007730356296679577
ACH-000584,0.06663551241606669
ACH-000585,-0.05549485563181425
ACH-000588,-0.1422410168235281
ACH-000589,-0.008185166924997041
ACH-000591,0.14139577640384876
ACH-000593,-0.1348531810168002
ACH-000600,-0.1949786090324601
ACH-000601,-0.12314332664745202
ACH-000605,0.044957918478143136
ACH-000606,-0.07226741420386562
ACH-000608,-0.1230524268777038
ACH-000614,-0.16723815074963225
ACH-000616,-0.03244187316953332
ACH-000618,-0.12060354062781913
ACH-000619,-0.08125647540250312
ACH-000620,-0.0845622320285735
ACH-000621,-0.06998199076237509
ACH-000622,-0.08688627861166864
ACH-000623,-0.08013858618052996
ACH-000624,-0.05222192750382197
ACH-000627,-0.0338602356323262
ACH-000630,-0.09824443833681508
ACH-000631,-0.014140680679991953
ACH-000632,-0.06839365261683694
ACH-000633,-0.044878806422507286
ACH-000637,-0.004698282425543213
ACH-000638,-0.17625677398227532
ACH-000646,-0.03071274261099305
ACH-000647,-0.12193709428983775
ACH-000648,-0.31445965745474164
ACH-000649,-0.013426858873733384
ACH-000651,-0.1942296997363548
ACH-000652,-0.2138786892805893
ACH-000653,-0.06435332597626499
ACH-000657,-0.10428477702377062
ACH-000658,-0.1648248755984962
ACH-000661,-0.14618280126380095
ACH-000662,0.07354542750316657
ACH-000663,-0.0984338612796214
ACH-000665,0.007965314168133198
ACH-000671,-0.11509958853738142
ACH-000672,-0.05955808113089162
ACH-000673,-0.06730973322446113
ACH-000676,-0.1300535486194124
ACH-000677,-0.10886296757538186
ACH-000681,-0.00841382583278137
ACH-000683,-0.2522119792488635
ACH-000684,-0.0639656168088919
ACH-000688,-0.011875801878533276
ACH-000693,-0.1640528257896693
ACH-000694,-0.03872835269297789
ACH-000695,-0.14505867707903505
ACH-000696,-0.1295633449738654
ACH-000697,0.10528271058156452
ACH-000699,-0.08993171163532085
ACH-000701,-0.0622856844598551
ACH-000706,-0.16397541821270584
ACH-000711,-0.1477142160909261
ACH-000713,-0.09508958518865224
ACH-000714,-0.182117280102614
ACH-000718,-0.1054096759664499
ACH-000720,-0.060125359161475274
ACH-000721,-0.19545136186227055
ACH-000724,-0.10787619357279428
ACH-000725,-0.05495689092160628
ACH-000732,-0.16136891658479502
ACH-000734,-0.03761795146505325
ACH-000735,-0.1351480766556317
ACH-000736,0.011242625755230485
ACH-000738,-0.04857145734197031
ACH-000746,-0.10417933315463873
ACH-000747,-0.09721901106128207
ACH-000748,-0.15886685172285128
ACH-000753,-0.13535898196870094
ACH-000756,0.009307962692184748
ACH-000757,0.010411662827683249
ACH-000758,-0.18127559415431968
ACH-000760,-0.17087593107885232
ACH-000762,-0.17736018263212766
ACH-000763,-0.04681286592552751
ACH-000764,-0.2599716081465303
ACH-000765,-0.2814312364704794
ACH-000766,-0.0631821021077153
ACH-000767,-0.069237787290082
ACH-000768,-0.1358636275622102
ACH-000769,-0.1115015834935455
ACH-000770,-0.15062092598604848
ACH-000771,-0.0004676310430347669
ACH-000773,-0.03572160470671764
ACH-000776,-0.048603106724647474
ACH-000777,-0.21429559918115532
ACH-000778,-0.03438760485569027
ACH-000781,-0.009751396487842873
ACH-000782,-0.07791255187439064
ACH-000783,-0.0989509083364979
ACH-000784,-0.19381029564635185
ACH-000785,-0.17197170660629174
ACH-000787,-0.0885121469275942
ACH-000788,-0.11083509115761216
ACH-000791,-0.11668942378112987
ACH-000792,-0.02684394770560477
ACH-000794,0.03425969274614106
ACH-000796,0.041284693005647806
ACH-000798,0.027095406468980763
ACH-000799,0.0962202194479036
ACH-000800,-0.20098147207730835
ACH-000802,-0.08468678920135704
ACH-000804,-0.267922562161424
ACH-000805,0.036546081923865034
ACH-000809,-0.07710693291071209
ACH-000810,0.04630199779485132
ACH-000811,-0.11402482409350273
ACH-000817,-0.2821909369868065
ACH-000819,-0.20405756212050769
ACH-000820,-0.14261116662923448
ACH-000821,-0.3074927479808958
ACH-000822,-0.11690731992284348
ACH-000823,0.02450495407708153
ACH-000824,-0.2390659495652513
ACH-000827,-0.13985257016814545
ACH-000829,-0.1569683611169132
ACH-000831,-0.0118789475613733
ACH-000832,-0.05551902534598984
ACH-000833,-0.013993314320581532
ACH-000834,-0.1749162534483019
ACH-000835,-0.0993921964433431
ACH-000836,-0.1666174650373941
ACH-000837,-0.035264115172773176
ACH-000838,-0.15186584320506358
ACH-000839,-0.12920768106382385
ACH-000840,-0.1704920233053852
ACH-000841,-0.05978580567593796
ACH-000843,-0.06460121191536833
ACH-000846,-0.24337207305669434
ACH-000847,-0.027411804088427468
ACH-000848,-0.04260417125496724
ACH-000849,-0.04419960355246034
ACH-000851,-0.0563518316776047
ACH-000855,-0.21674332700995286
ACH-000856,-0.0777024152453912
ACH-000858,-0.10338324696984567
ACH-000859,-0.10219876266951272
ACH-000861,-0.08111147706291369
ACH-000862,0.04625019246298637
ACH-000865,-0.11856747860703658
ACH-000866,-0.04711077255090815
ACH-000867,-0.039821484022289536
ACH-000869,-0.03140853580419553
ACH-000872,0.05370913782412823
ACH-000873,-0.10125492786095573
ACH-000876,0.02071442282335864
ACH-000878,-0.1925403060805076
ACH-000880,-0.01882806020775371
ACH-000881,-0.005563038032727415
ACH-000882,-0.148677760505781
ACH-000884,-0.2095387143850863
ACH-000885,-0.0608381128067679
ACH-000887,-0.08595276875946503
ACH-000889,-0.049160653562685085
ACH-000896,-0.16073364833232262
ACH-000898,-0.08016464674537367
ACH-000900,-0.2005742992653628
ACH-000901,-0.07929651591138613
ACH-000905,-0.04185415754421451
ACH-000906,-0.09008889599901862
ACH-000907,-0.11239426575148574
ACH-000910,-0.10474533447106793
ACH-000911,-0.0963345055213221
ACH-000912,-0.09806304315680192
ACH-000913,-0.19880096175732886
ACH-000915,-0.05712100368100586
ACH-000916,-0.2931807157857025
ACH-000917,-0.0011403560135476282
ACH-000920,0.23069204852666295
ACH-000921,-0.2077275532234126
ACH-000924,-0.1688922890972618
ACH-000926,-0.1342554611403738
ACH-000928,0.01359276044788298
ACH-000929,-0.27563246482413845
ACH-000932,0.012428651506850186
ACH-000935,-0.08643350612637363
ACH-000936,-0.1588678481894187
ACH-000937,-0.12705550308684496
ACH-000938,-0.2195702319755022
ACH-000939,-0.056434974675278714
ACH-000941,-0.15934199959950027
ACH-000943,-0.15599770693496806
ACH-000946,-0.07142665853308465
ACH-000947,-0.07932534707044775
ACH-000948,0.0835677235699961
ACH-000950,-0.03368604026898471
ACH-000953,-0.1643727420539879
ACH-000954,0.01423198927301424
ACH-000957,-0.055701947845565945
ACH-000958,0.10599397870614503
ACH-000960,-0.10452182443003827
ACH-000963,-0.14994404844023507
ACH-000968,0.04131220816294424
ACH-000969,-0.21348861008063855
ACH-000972,-0.11685208546699967
ACH-000973,-0.08898393148892147
ACH-000974,-0.026365052516485497
ACH-000978,-0.3130750482416121
ACH-000984,-0.1982913043169275
ACH-000986,-0.1955949905880585
ACH-000988,0.04069272888735185
ACH-000993,-0.05581413559482348
ACH-000994,-0.21261855061377216
ACH-000996,-0.1393319889382387
ACH-001001,-0.0669666739670659
ACH-001020,-0.004567462429607374
ACH-001028,-0.0940597725307458
ACH-001031,-0.09429756688443301
ACH-001038,0.019134514166683263
ACH-001048,-0.04529367727501248
ACH-001050,0.06071242479189513
ACH-001053,-0.05325994104445851
ACH-001054,0.03333282528816372
ACH-001061,-0.03482903710745666
ACH-001067,0.043438536293208416
ACH-001075,-0.010540304567986145
ACH-001096,-0.1570983584652262
ACH-001111,0.014345590000278402
ACH-001119,-0.2230363462740611
ACH-001128,-0.13931951358308528
ACH-001134,-0.028107987334484337
ACH-001151,-0.19912514994144
ACH-001163,-0.27862995372469457
ACH-001164,0.1474704403162818
ACH-001183,-0.04043709199694801
ACH-001192,-0.15462139350613555
ACH-001193,-0.1413929201991756
ACH-001196,0.0019562020600267095
ACH-001197,-0.19303806972209545
ACH-001205,-0.11250053546800176
ACH-001211,-0.11382047398907699
ACH-001212,-0.022742345448489246
ACH-001228,-0.14112231217317028
ACH-001232,-0.08239819345712683
ACH-001239,-0.02115067857983361
ACH-001270,0.05998060776039815
ACH-001274,-0.07888264471674047
ACH-001275,-0.036647090126678286
ACH-001277,-0.1774037049159571
ACH-001278,-0.0647105695684084
ACH-001280,-0.07884721832278227
ACH-001283,-0.0055752027612151565
ACH-001289,-0.052852363333249996
ACH-001300,-0.22604940786882066
ACH-001301,-0.047393123096175764
ACH-001302,-0.13517617781278154
ACH-001306,-0.010650910643660222
ACH-001318,-0.1003083326730183
ACH-001322,0.09169972052075072
ACH-001328,-0.2471923510528755
ACH-001332,-0.18046009176471464
ACH-001336,-0.12684811308174976
ACH-001346,-0.12068421761747535
ACH-001353,-0.1355134155436014
ACH-001354,-0.2756058139337979
ACH-001367,-0.16009242249225786
ACH-001368,-0.08266863702002608
ACH-001374,-0.4688979586339196
ACH-001377,0.08814442970805414
ACH-001380,-0.06316921800617345
ACH-001391,-0.26723798727721404
ACH-001408,-0.14361617102783072
ACH-001430,-0.05059712642041287
ACH-001431,0.1270869870765297
ACH-001450,-0.20024467778857255
ACH-001496,0.0038321970395909376
ACH-001500,-0.015294421672580159
ACH-001523,-0.08817073870810925
ACH-001532,-0.02923210382556508
ACH-001550,-0.003309512211612427
ACH-001552,-0.0022095224072256367
ACH-001554,0.023407519847827324
ACH-001654,-0.044224365792347176
ACH-001735,-0.20552974071340246
ACH-001736,-0.050951233777494935
ACH-001737,-0.3794031647937588
ACH-001740,-0.1954612654083968
ACH-001745,-0.09725902250140354
ACH-001765,-0.16127561968090012
