,OR1E1 (8387)
ACH-000004,0.04622841656957302
ACH-000005,0.0467869639421235
ACH-000007,-0.07674461673879862
ACH-000009,0.13324713763518398
ACH-000011,-0.07085984075143521
ACH-000012,0.17718259374049372
ACH-000013,0.07090755371431516
ACH-000014,0.09978913744949004
ACH-000015,0.008478265350831444
ACH-000017,0.14927612303134585
ACH-000018,-0.09779849372841554
ACH-000019,-0.012845333980477951
ACH-000021,0.11480091959322328
ACH-000022,0.13603651626682306
ACH-000025,0.0339049837958184
ACH-000028,0.05652654041892127
ACH-000030,0.10633911173201364
ACH-000035,0.14899551689977028
ACH-000036,0.02164042044659354
ACH-000037,0.08628794567652233
ACH-000039,0.15371132540147048
ACH-000040,0.1323575021456149
ACH-000041,0.11409521851072782
ACH-000042,0.11068958365131404
ACH-000045,-0.09467841238634422
ACH-000047,0.06478957563489053
ACH-000052,0.09111170509066087
ACH-000053,0.1542469840201387
ACH-000054,0.030280912853638774
ACH-000055,0.15509796531306208
ACH-000060,-0.05492898084554175
ACH-000067,0.03653429013075915
ACH-000070,-0.07728129848340802
ACH-000075,0.2164997442545107
ACH-000078,0.0029365064961729462
ACH-000082,0.06104655947362957
ACH-000085,0.007426755431177608
ACH-000086,0.08318615341017252
ACH-000087,-0.11885968730175092
ACH-000092,0.017330844829548324
ACH-000095,-0.06568585009917008
ACH-000097,0.05917963463626851
ACH-000098,0.0586061106580648
ACH-000099,-0.06779538725226691
ACH-000108,0.09682406162546002
ACH-000113,0.002983181079296437
ACH-000116,0.017301370700596966
ACH-000118,0.0937563437576193
ACH-000120,-0.1013351002610549
ACH-000123,0.09809303488453884
ACH-000127,0.08547110292209713
ACH-000128,0.13363137816950862
ACH-000132,-0.08923924219530723
ACH-000133,0.07738513447425803
ACH-000137,0.0924194762148801
ACH-000138,-0.0020889299874430806
ACH-000142,0.1345463884047712
ACH-000143,0.09628184116867924
ACH-000146,0.07194195230096115
ACH-000148,0.023229752172230014
ACH-000150,-0.06620318595728265
ACH-000152,0.10234030700975308
ACH-000153,-0.18178608190835285
ACH-000159,0.0909145794198758
ACH-000160,0.12827573229913122
ACH-000163,0.1374138527127998
ACH-000167,0.3333406985583089
ACH-000168,0.02232481283633167
ACH-000169,0.03353940678139771
ACH-000178,0.10990323160464983
ACH-000183,-0.0958178939152355
ACH-000188,-0.14802685414981
ACH-000189,0.026422308804500527
ACH-000190,-0.021828429913789783
ACH-000198,-0.041247010842295685
ACH-000203,0.3301258814352861
ACH-000204,0.13253914325536084
ACH-000206,0.08157377928353693
ACH-000207,0.0593937077575406
ACH-000208,-0.1836334228193784
ACH-000210,0.007350988234617958
ACH-000211,0.1231228113607441
ACH-000215,0.05198912837627946
ACH-000221,-0.13051078576965278
ACH-000222,0.05413004162816668
ACH-000223,0.15883205107471568
ACH-000226,0.06498391988928243
ACH-000227,-0.12809655005202006
ACH-000228,-0.019057114765847764
ACH-000231,0.05151985175730334
ACH-000232,0.08559821137407075
ACH-000233,-0.01575054097378479
ACH-000234,0.05875513981142948
ACH-000235,0.1258958072387328
ACH-000237,0.008207178220992158
ACH-000238,0.10108398011911164
ACH-000242,0.0531269238167707
ACH-000243,0.07659202437998798
ACH-000244,-0.1436731961225879
ACH-000246,-0.043830784562236484
ACH-000248,0.21849457281593054
ACH-000250,0.054788865309394814
ACH-000251,0.08657672174270689
ACH-000252,0.20069305888779185
ACH-000253,-0.002840387554445909
ACH-000255,0.07989560340221856
ACH-000256,-0.06710742167515847
ACH-000257,0.19839712665669496
ACH-000258,-0.11832442586955
ACH-000259,0.1644244035886723
ACH-000260,-0.00800157815036825
ACH-000261,0.031241002745748894
ACH-000262,0.23387468360577954
ACH-000263,0.19969492910500036
ACH-000264,0.1125219513689888
ACH-000265,0.05859733357609913
ACH-000266,0.06377008818459391
ACH-000272,-0.013100745743946065
ACH-000274,0.059482826852106076
ACH-000277,-0.039631958758020856
ACH-000278,-0.06268684827415609
ACH-000279,-0.007356690866815538
ACH-000280,0.08562703801409262
ACH-000281,0.09987545481605667
ACH-000288,-0.039412751905809014
ACH-000291,0.04194330366464822
ACH-000293,0.06823680196081451
ACH-000294,-0.04634841379612727
ACH-000295,-0.05740392246813784
ACH-000296,0.03620980183784789
ACH-000302,0.03566413225606035
ACH-000304,0.06116180064036785
ACH-000307,0.13344055530656787
ACH-000308,0.1491529854252735
ACH-000310,0.052686632935797034
ACH-000311,0.01869131089397904
ACH-000312,-0.008740802238204944
ACH-000315,0.059999872926217876
ACH-000316,0.06410130494479195
ACH-000317,0.1698701328955338
ACH-000318,0.07422559835479607
ACH-000319,0.12544839929272567
ACH-000320,-0.10668936321220904
ACH-000322,0.0775498329544901
ACH-000323,0.15942383392910833
ACH-000324,0.0754239425395756
ACH-000329,0.11136018056482748
ACH-000330,0.16781113588234126
ACH-000331,0.1357691759862503
ACH-000332,-0.029546429019766705
ACH-000334,0.15062517811847095
ACH-000335,0.23174005000467754
ACH-000336,-0.04504628153916209
ACH-000337,0.2523155997291741
ACH-000338,-0.4529576540662474
ACH-000339,0.02455778677727789
ACH-000341,-0.1819047101296216
ACH-000348,0.07555464026992799
ACH-000350,-0.04493229338929322
ACH-000352,0.07209003910387979
ACH-000356,-0.18602711802122512
ACH-000361,0.1504185456658895
ACH-000362,0.042351919948851256
ACH-000363,0.07607426616442264
ACH-000364,0.01262109123246895
ACH-000365,0.04519026526292141
ACH-000366,0.07481108594692182
ACH-000368,0.22963052014045945
ACH-000374,0.1065864772404291
ACH-000375,0.1019355114335057
ACH-000376,0.04369314164935691
ACH-000381,-0.04125990850312557
ACH-000383,0.075643678092182
ACH-000387,0.0016992455021217134
ACH-000389,-0.045590502020866217
ACH-000390,0.10198882300779503
ACH-000393,0.017620282664977272
ACH-000395,-0.07631695435550408
ACH-000396,-0.15251972406949854
ACH-000397,0.072677430864202
ACH-000401,-0.08839954524024732
ACH-000402,0.5028812756085523
ACH-000403,0.11539207759949904
ACH-000404,-0.27741829987188843
ACH-000406,0.0874161222703738
ACH-000407,0.08472814122884277
ACH-000408,0.16877007687306633
ACH-000410,0.2016646114348105
ACH-000411,-0.16076063783929825
ACH-000414,0.019765891794947612
ACH-000415,0.11348504983582268
ACH-000416,0.07500306913894814
ACH-000420,0.038540993173735584
ACH-000421,0.08419816475909607
ACH-000424,0.2265201295202559
