,B9D2 (80776)
ACH-000004,0.13758578937885238
ACH-000005,-0.1955070098975276
ACH-000007,-0.10067985450859623
ACH-000009,-0.11781155060732056
ACH-000011,-0.05861397505184152
ACH-000012,-0.10000064558631562
ACH-000013,-0.11933104646978475
ACH-000014,-0.039697331934106586
ACH-000015,-0.17860138758930602
ACH-000017,0.03476557182481104
ACH-000018,0.0200826208872389
ACH-000019,-0.010713149765732757
ACH-000021,-0.014363829815584825
ACH-000022,-0.07827192402603199
ACH-000025,0.019041609451419274
ACH-000028,0.0351776871618455
ACH-000030,-0.15968561671898887
ACH-000035,-0.08785119163763158
ACH-000036,-0.10470558088233542
ACH-000037,0.04707384817613485
ACH-000039,0.0493873355950313
ACH-000040,0.005028933154708864
ACH-000041,0.023170362222225658
ACH-000042,0.005457983289252013
ACH-000045,0.0984802071976654
ACH-000047,-0.018163954642551317
ACH-000052,0.07056329467793099
ACH-000053,-0.02744216386080586
ACH-000054,0.06247254652205553
ACH-000055,-0.14604031264660886
ACH-000060,-0.03371485820067713
ACH-000067,-0.14788685209711244
ACH-000070,0.006462934959453639
ACH-000075,0.10884530023964098
ACH-000078,-0.004898310811266728
ACH-000082,0.028816507173344726
ACH-000085,0.07575708335248442
ACH-000086,-0.12408828851048916
ACH-000087,-0.10963078077335442
ACH-000092,-0.07257218050569626
ACH-000095,0.004562286129516639
ACH-000097,-0.06836696235309069
ACH-000098,-0.10609635993813853
ACH-000099,-0.0469405190644282
ACH-000108,-0.08731800676140873
ACH-000113,-0.09819406257662586
ACH-000116,-0.02169498677285429
ACH-000118,-0.10888769597552678
ACH-000120,-0.09945047099571842
ACH-000123,-0.044057074278932115
ACH-000127,-0.0497907272861249
ACH-000128,-0.030380899859303662
ACH-000132,-0.12152328877409775
ACH-000133,-0.009604362888151871
ACH-000137,-0.2666655398446929
ACH-000138,-0.132948468897038
ACH-000142,-0.068922611651589
ACH-000143,0.004876478269241306
ACH-000146,-0.08288114581524783
ACH-000148,0.034577014333033916
ACH-000150,0.0938069092395629
ACH-000152,0.18295686287297405
ACH-000153,-0.273068887584288
ACH-000159,0.049313000177417486
ACH-000160,-0.2438254150521096
ACH-000163,-0.0558233736568097
ACH-000167,0.07829828485054753
ACH-000168,0.017071247747151404
ACH-000169,-0.07074530351932358
ACH-000178,0.04599992110340562
ACH-000183,0.002821675962312475
ACH-000188,0.023041452059949053
ACH-000189,-0.005293339100686171
ACH-000190,-0.19196439953429187
ACH-000198,0.06696380951344706
ACH-000203,-0.5019687204707535
ACH-000204,-0.01397290580406969
ACH-000206,-0.1322916560833528
ACH-000207,-0.015336401626130269
