,LY6G6D (58530)
ACH-000393,0.04234935259915508
ACH-000395,0.3353613161553829
ACH-000396,0.040692970681891504
ACH-000397,0.10819164967774483
ACH-000401,0.2296079447730511
ACH-000402,0.07561939074056755
ACH-000403,0.08285336588998969
ACH-000404,0.2266415569801717
ACH-000406,0.08933820448853655
ACH-000407,0.08764151995489029
ACH-000408,0.30007570693126223
ACH-000410,0.22747021948039356
ACH-000411,0.18002442074820554
ACH-000414,0.17665445295458634
ACH-000415,0.14925928604590974
ACH-000416,0.2210130968810085
ACH-000420,0.3585839707683615
ACH-000421,0.2338250774512085
ACH-000424,0.1681007717345082
ACH-000425,0.2854223021103283
ACH-000426,0.1394417153146321
ACH-000427,0.1898141412658644
ACH-000433,0.3717486501219109
ACH-000435,0.1566599503470826
ACH-000436,0.07660938314363183
ACH-000444,0.16002718563122112
ACH-000445,0.0417342466944463
ACH-000448,0.10937483651290414
ACH-000450,0.08777878660311564
ACH-000452,0.1787248718369476
ACH-000454,-0.06362252789792032
ACH-000458,0.2818315701046757
ACH-000459,0.12610716836828822
ACH-000460,0.2507740783818967
ACH-000461,0.17184349266583746
ACH-000463,0.16515213927608766
ACH-000464,0.26535443327166
ACH-000466,0.3259965263501769
ACH-000467,0.25251051062431257
ACH-000468,0.09076935660176973
ACH-000469,0.13740540883979308
ACH-000470,0.0427274278776601
ACH-000471,0.2306343177895814
ACH-000472,0.15150012994145048
ACH-000473,0.08369066319361013
ACH-000475,0.14660091379140422
ACH-000476,0.06666990218774252
ACH-000477,0.2531328362113939
ACH-000479,0.11953701402749445
ACH-000480,0.2692692003016429
ACH-000481,0.10492272747490697
ACH-000483,0.05801617720838625
ACH-000484,0.21059200807397865
ACH-000485,0.14054923579119766
ACH-000486,0.23883527348435435
ACH-000487,0.09276102786507386
ACH-000488,0.15958665064498345
ACH-000490,0.07844271939204123
ACH-000491,0.13204774251402954
ACH-000495,0.2029147580163128
ACH-000496,0.16760350128488288
ACH-000499,0.18244798497206235
ACH-000500,0.1708619083006474
ACH-000502,0.14217529744462346
ACH-000503,0.2947657406631505
ACH-000505,0.16394465142888034
ACH-000507,0.2926959641842377
ACH-000510,0.12320776332547698
ACH-000511,0.2220779989875038
ACH-000512,0.012764920789938513
ACH-000516,0.12558439073924174
ACH-000517,0.16000238271042205
ACH-000518,0.13550088248997527
ACH-000520,0.16154928388458334
ACH-000521,0.16484813816809665
ACH-000522,0.09790143957705344
ACH-000524,0.1181516063844946
ACH-000527,0.2468966151922195
ACH-000528,0.21164983689460426
ACH-000537,0.3072807228431353
ACH-000541,0.15449281800857373
ACH-000542,0.2558641869925849
ACH-000544,0.19637943214846545
ACH-000545,0.16193741798976286
ACH-000547,0.1135444056962688
ACH-000548,0.07316186398084773
ACH-000549,0.15838713086106018
ACH-000550,0.12630866783977815
ACH-000552,0.12803989057948384
ACH-000556,0.1345891915856283
ACH-000557,0.04889537908055649
ACH-000569,-0.03770794901816131
ACH-000570,0.214833943977294
ACH-000571,0.11199457525331899
ACH-000573,0.2321841979254798
ACH-000576,0.10926634040465512
ACH-000579,0.1796061628738695
ACH-000580,0.2983383806746108
ACH-000584,0.2501559401865815
ACH-000585,0.14181825782249408
ACH-000588,0.14642218451275435
ACH-000589,0.13289470991394658
ACH-000591,0.028342168581446163
ACH-000593,0.2082429665791104
ACH-000600,0.15333091257797685
ACH-000601,0.21206375101135685
ACH-000605,0.18643497011763455
ACH-000606,0.08081016953163339
ACH-000608,0.2041040176830505
ACH-000614,0.3695341887995244
ACH-000616,0.2474843140423921
ACH-000618,0.160874742027383
ACH-000619,0.10379966069920428
ACH-000620,0.3257764650875562
ACH-000621,0.19006333129221215
ACH-000622,0.07143473008261995
ACH-000623,0.046640072687402
ACH-000624,0.19304276832590891
ACH-000627,0.0791343240913369
ACH-000630,0.11726427231865015
ACH-000631,0.11725992967703773
ACH-000632,0.2386535568307984
ACH-000633,0.2090118787289364
ACH-000637,0.08428103059667144
ACH-000638,0.08856723465897283
ACH-000646,0.05463438384951432
ACH-000647,0.25795000429192594
ACH-000648,0.10367198207977373
ACH-000649,0.1351295919220261
ACH-000651,0.21785088010176976
ACH-000652,0.2700870413423921
ACH-000653,0.15487735149900686
ACH-000657,0.1493974518712126
ACH-000658,0.16215744977793328
ACH-000661,0.16768180250781042
ACH-000662,0.1969295429629057
ACH-000663,0.052250082664760056
ACH-000665,0.10104073589923544
ACH-000671,0.2302563427417729
ACH-000672,0.24274397372900394
ACH-000673,0.20084620303646825
ACH-000676,0.17570570249132986
ACH-000677,0.11672767352506105
ACH-000681,0.13516724698090316
ACH-000683,0.20095292157660047
ACH-000684,0.2649758487943761
ACH-000688,0.3482949086929759
ACH-000693,0.12529466880850607
ACH-000694,0.10890565659143486
ACH-000695,0.08559028935925635
ACH-000696,0.1796031301169095
ACH-000697,0.22030966531904006
ACH-000699,0.13440048154795195
ACH-000701,0.25916678542306026
ACH-000706,0.19458040926582326
ACH-000711,0.13312527779431155
ACH-000713,0.05959681789005509
ACH-000714,0.2189203124412855
ACH-000718,0.2337350848618113
ACH-000720,0.030838034386611143
ACH-000721,0.146209326634359
ACH-000724,0.021421547858140183
ACH-000725,0.21977280726128232
ACH-000732,0.04437576735967275
ACH-000734,0.11392722247573675
ACH-000735,0.12066980898995645
ACH-000736,0.1956200048961752
ACH-000738,0.1370717281395587
ACH-000746,0.21448055510672456
ACH-000747,0.00917628281821766
ACH-000748,0.12532525303318706
ACH-000753,0.15555146449664572
ACH-000756,0.16419516936798667
ACH-000757,0.0603429048409582
ACH-000758,0.1909439701273117
ACH-000760,0.1908663906991248
ACH-000762,-0.04600164735360232
ACH-000763,0.14006563077572082
ACH-000764,-0.19902738753004415
ACH-000765,0.3704508909709835
ACH-000766,0.2120078242222816
ACH-000767,0.08196309446413527
ACH-000768,0.11101538355052773
ACH-000769,0.1053326462742294
ACH-000770,0.1720887695993993
ACH-000771,0.2867335735550522
ACH-000773,-0.0009913185456921474
ACH-000776,0.2109018266477677
ACH-000777,0.2708090003921176
ACH-000778,0.14471927709734764
ACH-000781,0.14912783354799253
ACH-000782,0.07760530558637528
ACH-000783,0.16694685103467488
ACH-000784,0.16245175028373993
ACH-000785,0.1876725000245899
ACH-000787,0.12657280487257788
ACH-000788,0.2121998584941708
ACH-000791,0.16577239870151245
ACH-000792,0.10533605013975804
ACH-000794,0.1549625569899208
ACH-000796,0.21567209122941905
ACH-000798,-0.031395309249972164
ACH-000799,0.3056329797514896
ACH-000800,-0.0010090549597378657
ACH-000802,0.15304495425553266
ACH-000804,0.10159407081508703
ACH-000805,0.20188847572130209
ACH-000809,0.17421521141347548
ACH-000810,-0.1119866587481196
ACH-000811,0.08424997708880723
ACH-000817,0.05206766857411132
ACH-000819,0.24674476711522345
ACH-000820,0.012715920384283394
ACH-000821,0.10577790104781636
ACH-000822,0.10595337974615177
ACH-000823,0.21574618482559574
ACH-000824,0.14994054290099593
ACH-000827,0.19989872416914034
ACH-000829,0.05350345968393375
ACH-000831,0.16140590020252696
ACH-000832,0.1405103439745989
ACH-000833,-0.042117270861202726
ACH-000834,0.21777664667272373
ACH-000835,0.24062078113844604
ACH-000836,0.12988134969903292
ACH-000837,0.20480633694129016
ACH-000838,0.009205271357174256
ACH-000839,0.1817493901689469
ACH-000840,0.15042770035150552
ACH-000841,0.11719238595975255
ACH-000843,0.2377875899493053
ACH-000846,0.13082435564281572
ACH-000847,0.23064575941479365
ACH-000848,0.13821952147118624
ACH-000849,0.18969380770211625
ACH-000851,0.045435309235885096
ACH-000855,0.23198446256020744
ACH-000856,0.15331894865037607
ACH-000858,0.0897666724500238
ACH-000859,0.17875894938878265
ACH-000861,0.16129713897277548
ACH-000862,0.1565993015691728
ACH-000865,0.0930186945796074
ACH-000866,0.08732646288737089
ACH-000867,0.16660634557384688
ACH-000869,0.24869404406823334
ACH-000872,0.1585902778188433
ACH-000873,-0.02288664602084189
ACH-000876,0.12107053973912217
ACH-000878,0.1060713492876507
ACH-000880,0.20673972799360116
ACH-000881,0.2447908188904746
ACH-000882,0.10313527212945964
ACH-000884,0.19305568540904616
ACH-000885,0.18441646500401526
ACH-000887,0.1943842525821376
ACH-000889,0.1335370152159398
ACH-000896,0.19217438516170213
ACH-000898,0.18757931981488507
ACH-000900,0.17795480704061334
ACH-000901,0.2453588362153567
ACH-000905,0.16793078841921916
ACH-000906,0.1545887057076024
ACH-000907,0.09839534660405536
ACH-000910,0.14126792479102213
ACH-000911,0.1947596553449653
ACH-000912,0.11353438354939037
ACH-000913,0.11849109059297265
ACH-000915,0.1575500996877625
ACH-000916,0.17210360506480715
ACH-000917,0.28766217681263845
ACH-000920,0.045950404410883966
ACH-000921,0.17257480127037822
ACH-000924,0.13999363587935884
ACH-000926,0.18942177610172825
ACH-000928,0.13665760417228215
ACH-000929,0.3619822770479789
ACH-000932,0.24781848678096444
ACH-000935,0.3594494499498274
ACH-000936,0.09583634482951073
ACH-000937,0.12518202253210384
ACH-000938,0.3116587347639296
ACH-000939,0.2365495397556915
ACH-000941,0.2367454602947856
ACH-000943,0.1490019405325942
ACH-000946,0.1676026375838617
ACH-000947,0.11631426953210385
ACH-000948,0.2569192435839041
ACH-000950,0.03892771441506925
ACH-000953,0.2373302573890157
ACH-000954,0.21219337351278966
ACH-000957,0.23817425882953466
ACH-000958,0.08294536893709578
ACH-000960,0.18932461509494372
ACH-000963,0.1227765829614585
ACH-000968,0.17858186056435213
ACH-000969,0.11203324172880642
ACH-000972,0.3337296429675896
ACH-000973,0.08315173341214126
ACH-000974,0.19215286988783756
ACH-000978,0.11786309644343185
ACH-000984,0.29328382057337016
ACH-000986,0.0658249169083522
ACH-000988,0.31619493728455744
ACH-000993,0.3637309360813396
ACH-000994,0.20567923641583716
ACH-000996,0.3376570243406404
ACH-001001,0.13210014300496015
ACH-001020,0.19827494584063005
ACH-001028,0.21935163429842897
ACH-001031,0.14951525185524586
ACH-001038,0.2860987746031625
ACH-001048,0.24602453395807036
ACH-001050,0.14392638074423514
ACH-001053,0.16817444132222967
ACH-001054,0.2304462649369821
ACH-001061,0.19870025642749567
ACH-001067,0.062165833349750926
ACH-001075,0.10742696174250156
ACH-001096,0.18545659141303492
ACH-001111,-0.1043302070993948
ACH-001119,0.09030115823367922
ACH-001128,0.4825947077846046
ACH-001134,0.1967785080535384
ACH-001151,0.1926482863115919
ACH-001163,0.06724051356898117
ACH-001164,0.060430403165764875
ACH-001183,0.09608659961929347
ACH-001192,0.13459663096222851
ACH-001193,0.2080244066765417
ACH-001196,0.2725893432374
ACH-001197,0.08620738367374546
ACH-001205,0.2418445342260258
ACH-001211,0.24358889761184646
ACH-001212,0.2284165483545151
ACH-001228,0.32926688131465875
ACH-001232,0.1964190385149412
ACH-001239,0.21353612609305606
ACH-001270,0.10589958562691076
ACH-001274,0.11817611552653028
ACH-001275,0.10583838941989512
ACH-001277,0.1805217545761295
ACH-001278,0.15997680156945124
ACH-001280,0.14714957744107554
ACH-001283,0.18558260896734674
ACH-001289,0.053735073887977526
ACH-001300,0.06594507373393818
ACH-001301,0.22459321988944367
ACH-001302,0.2216484554568719
ACH-001306,0.15744247777191195
ACH-001318,0.22511578518268435
ACH-001322,0.27786567127985223
ACH-001328,0.18218847030033228
ACH-001332,0.045303502386376766
ACH-001336,0.0916226421657273
ACH-001346,0.2387229364886925
ACH-001353,0.0932368478878317
ACH-001354,-0.06427702700065174
ACH-001367,0.4466610644236197
ACH-001368,0.1104652938990376
ACH-001374,0.3823275987603945
ACH-001377,0.2439546968834297
ACH-001380,0.17425638078311168
ACH-001391,0.248201215715497
ACH-001408,0.10418404070550563
ACH-001430,-0.09647692675263636
ACH-001431,0.023425341931864685
ACH-001450,0.3975416105020821
ACH-001496,0.0916490464025918
ACH-001500,0.11047006112248532
ACH-001523,0.3035137974457985
ACH-001532,0.1716991192971781
ACH-001550,0.1555424114850208
ACH-001552,0.3885772131204625
ACH-001554,0.21450042075001333
ACH-001654,0.10784267891163504
ACH-001735,0.1795528439557135
ACH-001736,0.2585483708027542
ACH-001737,0.11816808121254553
ACH-001740,0.1472594303328155
ACH-001745,0.10243885740682668
ACH-001765,-0.021002244260340468
