,SFRP1 (6422)
ACH-000004,0.15685134615170213
ACH-000005,0.14650769817872664
ACH-000007,0.14798451042149502
ACH-000009,0.06347835645079221
ACH-000011,0.013080406425932034
ACH-000012,-0.07242991833657543
ACH-000013,-0.0062885327339719825
ACH-000014,-0.01597339626109201
ACH-000015,0.04493393016770827
ACH-000017,0.042085762838532735
ACH-000018,0.27597053806992705
ACH-000019,-0.1363806522280355
ACH-000021,0.08637840881827556
ACH-000022,-0.0730322559797825
ACH-000025,-0.17514806442072547
ACH-000028,-0.09005368570803339
ACH-000030,-0.041283879560223634
ACH-000035,-0.19976065343668592
ACH-000036,0.04455814411701164
ACH-000037,-0.08776574181801435
ACH-000039,-0.22115342751969705
ACH-000040,-0.10339139056680773
ACH-000041,0.013341179980184786
ACH-000042,-0.11771087601994988
ACH-000045,-0.01869132731513772
ACH-000047,0.035755051298408065
ACH-000052,0.15127972704960213
ACH-000053,-0.049549135580197363
ACH-000054,0.1158283725638956
ACH-000055,-0.08495141075951247
ACH-000060,-0.2893274722137296
ACH-000067,0.054402835521502865
ACH-000070,0.004358638105849893
ACH-000075,0.07013749705906339
ACH-000078,0.07253378092796611
ACH-000082,-0.051547038621969736
ACH-000085,0.07984200338712692
ACH-000086,0.007546721058826622
ACH-000087,0.05465133194541636
ACH-000092,-0.02485808648487425
ACH-000095,0.006110321191407144
ACH-000097,-0.2229151101432808
ACH-000098,-0.04368272918120498
ACH-000099,-0.03377266715352358
ACH-000108,-0.08663512796128088
ACH-000113,-0.03188059209356204
ACH-000116,-0.27348879968773016
ACH-000118,0.0002201945486050897
ACH-000120,-0.1138955612367947
ACH-000123,-0.14733607382519925
ACH-000127,-0.052270693425082136
ACH-000128,0.09774892271580027
ACH-000132,-0.26658123476689305
ACH-000133,-0.14121945243340744
ACH-000137,-0.1680828728056176
ACH-000138,-0.01730000691773856
ACH-000142,-0.02599526203910151
ACH-000143,0.12575175141529096
ACH-000146,-0.07385753862834088
ACH-000148,0.0607146411484782
ACH-000150,-0.05714110598812262
ACH-000152,0.10521129402125112
ACH-000153,0.00997675616877772
ACH-000159,-0.06164846759807966
ACH-000160,0.026499244332968384
ACH-000163,-0.07291986821920858
ACH-000167,0.2690990222569636
ACH-000168,0.10444872453727667
ACH-000169,-0.010033567302128434
ACH-000178,-0.09122212868358197
ACH-000183,-0.04210889587322563
ACH-000188,-0.1584057091654728
ACH-000189,0.07959219699366954
ACH-000190,-0.08366256437128
ACH-000198,-0.0010660713215960337
ACH-000203,0.1818191146544604
ACH-000204,0.006831535140494788
ACH-000206,-0.06731554683673391
ACH-000207,-0.03077571023116877
ACH-000208,-0.10182542464590022
ACH-000210,-0.11318064298173035
ACH-000211,-0.03658936029029775
ACH-000215,0.021226677268682447
ACH-000221,-0.1351966442756011
ACH-000222,0.04010457034096368
ACH-000223,-0.04493974210548973
ACH-000226,-0.17780962290861654
ACH-000227,-0.08981794961600817
ACH-000228,-0.09000520741168222
ACH-000231,0.042881917451799804
ACH-000232,0.011953424475271066
ACH-000233,-0.05925100470164218
ACH-000234,0.08409791414923165
ACH-000235,-0.028262215106898306
ACH-000237,-0.028737619587365957
ACH-000238,0.10205608207092673
ACH-000242,-0.07214662992021158
ACH-000243,-0.07399953852217749
ACH-000244,-0.16795750528092476
ACH-000246,0.04175713508412203
ACH-000248,0.04032299450471848
ACH-000250,-0.1265006768735
ACH-000251,-0.2289747931770439
ACH-000252,0.10244472697854057
ACH-000253,-0.01938360495417524
ACH-000255,-0.20537271348790506
ACH-000256,0.07704894415391918
ACH-000257,0.18614238642238368
ACH-000258,-0.2232796417059493
ACH-000259,-0.029735730741182832
ACH-000260,-0.002810063226398781
ACH-000261,-0.027648535625411887
ACH-000262,-0.37457883803090297
ACH-000263,0.03709746188951329
ACH-000264,-0.05710483063008764
ACH-000265,-0.111990349317273
ACH-000266,0.011871393564215706
ACH-000272,0.1068638678660537
ACH-000274,-0.017834682148699176
ACH-000277,-0.12347132997322682
ACH-000278,-0.001841440165400529
