,TUBB6 (84617)
ACH-000004,-0.034653277831345385
ACH-000005,0.33148705412576257
ACH-000007,-0.08614959948891175
ACH-000009,-0.034087541832386686
ACH-000011,-0.08850877997893855
ACH-000012,-0.03886976046365715
ACH-000013,0.047940718613639265
ACH-000014,0.009172324596589823
ACH-000015,0.054912942451567436
ACH-000017,0.013288546356237423
ACH-000018,-0.021138794879997598
ACH-000019,-0.08202809334180672
ACH-000021,0.07201262089029821
ACH-000022,-0.04056653947815099
ACH-000025,-0.14395214431370348
ACH-000028,-0.15563447848062958
ACH-000030,-0.025201147517998443
ACH-000035,-0.0623621485850871
ACH-000036,-0.07898592398708251
ACH-000037,-0.2289260937333343
ACH-000039,0.023675569808491028
ACH-000040,-0.06991757781657773
ACH-000041,-0.029562203488090688
ACH-000042,-0.111653359260166
ACH-000045,0.07770766834195468
ACH-000047,0.08615769954820747
ACH-000052,0.27468919334556297
ACH-000053,0.03643372549842781
ACH-000054,-0.127731517904627
ACH-000055,0.06699232348827358
ACH-000060,-0.036223072162401504
ACH-000067,0.022365563150103518
ACH-000070,-0.19845380607223725
ACH-000075,-0.12487480985377787
ACH-000078,0.08731645522071825
ACH-000082,0.09477209922474666
ACH-000085,0.06224605456072034
ACH-000086,-0.13139784759410725
ACH-000087,-0.03697688006291305
ACH-000092,-0.014628007909339422
ACH-000095,0.04882511660283335
ACH-000097,0.005464572629741696
ACH-000098,0.051151644464911473
ACH-000099,0.018774957897462675
ACH-000108,0.1535798558909177
ACH-000113,0.0067007974263620035
ACH-000116,-0.009897409582228938
ACH-000118,-0.003372323728699251
ACH-000120,0.1828862849504273
ACH-000123,0.08729136646151761
ACH-000127,-0.09447532408610763
ACH-000128,-0.07905980901319988
ACH-000132,0.11398315037802488
ACH-000133,0.18821275128480155
ACH-000137,-0.2913068345589402
ACH-000138,-0.01694084395955071
ACH-000142,0.05273856771043328
ACH-000143,0.08405900437055476
ACH-000146,-0.020693111252514627
ACH-000148,-0.10005844010707364
ACH-000150,-0.12562670877423826
ACH-000152,-0.02162513768376036
ACH-000153,-0.002774285495184528
ACH-000159,-0.01656659091666448
ACH-000160,-0.051790953246787
ACH-000163,-0.03656823351002125
ACH-000167,0.06714234510093893
ACH-000168,-0.05104749763880133
ACH-000169,-0.10279456769934676
ACH-000178,-0.08653733115979723
ACH-000183,0.08701204709171394
ACH-000188,-0.0585834302741173
ACH-000189,0.039243938162213485
ACH-000190,0.19771996061149705
ACH-000198,0.08986035356449072
ACH-000203,0.025950497388018214
ACH-000204,-0.14440409909881333
ACH-000206,-0.0074712148718190565
ACH-000207,-0.15060540664770591
ACH-000208,-0.33992162975172874
ACH-000210,0.23678313422086544
ACH-000211,0.006302261659838957
ACH-000215,-0.10848267168617892
ACH-000221,-0.023722111772200585
ACH-000222,2.969079409202654e-05
ACH-000223,-0.040660599089918655
ACH-000226,-0.0005154764682276439
ACH-000227,0.16806163014547587
ACH-000228,0.0066068713696308
ACH-000231,-0.07001077546369007
ACH-000232,-0.05691844984752568
ACH-000233,0.08863680671551827
ACH-000234,-0.07286218824960779
ACH-000235,0.08409545193822969
ACH-000237,0.0674597991214491
ACH-000238,0.0072514869156357015
ACH-000242,0.0909281219823932
ACH-000243,0.04663462123732225
ACH-000244,-0.11119712651323847
ACH-000246,-0.045108680565891096
ACH-000248,0.08870638969814193
ACH-000250,-0.06571304431839699
ACH-000251,-0.08294957319777338
ACH-000252,-0.06914421193164512
ACH-000253,0.009546042642687531
ACH-000255,0.020812242991606188
ACH-000256,-0.06784185048379049
ACH-000257,-0.3456988737636957
ACH-000258,-0.049722540030201635
ACH-000259,0.13691846473368385
ACH-000260,-0.1075302241841625
ACH-000261,-0.04135430701335955
ACH-000262,-0.07185967084348556
ACH-000263,-0.08380948334756369
ACH-000264,-0.014355201903465169
ACH-000265,0.042397444625104884
ACH-000266,0.014370863425436297
ACH-000272,0.09580400861334652
ACH-000274,0.03688525737814758
ACH-000277,0.0778983290183905
ACH-000278,-0.03600524671728452
ACH-000279,0.021741492453104416
ACH-000280,-0.06030120864910581
ACH-000281,-0.21054733112448185
ACH-000288,-0.010787793687616686
ACH-000291,0.012589274825231042
ACH-000293,-0.20180709365285565
ACH-000294,0.09289020062783357
ACH-000295,-0.012585638689071468
ACH-000296,-0.018147174763819558
ACH-000302,0.06267300294139935
ACH-000304,0.26214767055809024
ACH-000307,0.061124737426527825
ACH-000308,0.019185027437392824
ACH-000310,-0.001624371782169819
ACH-000311,-0.06719447732949681
ACH-000312,0.0619478762145994
ACH-000315,0.14211974544998496
ACH-000316,-0.06489984435402814
ACH-000317,0.2459885790423862
ACH-000318,0.006352490103641532
ACH-000319,0.09073640484152877
ACH-000320,-0.16226958745611655
ACH-000322,-0.03779656728909996
ACH-000323,0.0477726381524418
ACH-000324,-0.006644217005890139
ACH-000329,0.04572882794084504
ACH-000330,-0.04774216919871982
ACH-000331,0.00040265837499954137
ACH-000332,-0.013990312763908276
ACH-000334,-0.05292544786430261
ACH-000335,0.04513008884930581
ACH-000336,-0.02225078360436876
ACH-000337,0.07505834103436793
ACH-000338,0.2825218357983756
ACH-000339,0.06093901594839533
ACH-000341,0.14653692059993156
ACH-000348,0.01531023502688347
ACH-000350,-0.05438237818326065
ACH-000352,-0.033604924505192035
ACH-000356,-0.13973211491293752
ACH-000361,0.05631153646987496
ACH-000362,-0.07674938461291274
ACH-000363,-0.08798808339459266
ACH-000364,0.040046306097731535
ACH-000365,-0.01602117466782283
ACH-000366,0.0905731240590458
ACH-000368,0.0013598565084073392
ACH-000374,0.03289667387280571
ACH-000375,0.10856644994253556
ACH-000376,-0.05321620577993082
ACH-000381,0.1718745241095708
ACH-000383,0.0582035617049677
ACH-000387,0.02939914518813815
ACH-000389,0.06705620576158239
ACH-000390,0.006850955578701961
ACH-000393,-0.15726112459523794
ACH-000395,0.2964676262506521
ACH-000396,0.1795874680130328
ACH-000397,0.0039753067255559995
ACH-000401,0.029132287457379717
ACH-000402,0.19816203989377695
ACH-000403,0.0036020271126994017
ACH-000404,0.3457185120932198
ACH-000406,0.05887534175706356
ACH-000407,0.02222502060983836
ACH-000408,0.18207108677215575
ACH-000410,0.10563346482337828
ACH-000411,-0.07930632322445304
ACH-000414,-0.03623625605921441
ACH-000415,0.027875090844017816
ACH-000416,0.055624173041401305
ACH-000420,-0.1508978162214261
ACH-000421,-0.03989840652098499
ACH-000424,-0.3185401584069164
ACH-000425,0.011526182866458418
ACH-000426,-0.14846926115737238
ACH-000427,0.14780783287008464
ACH-000433,-0.04256005602513774
ACH-000435,0.3388073797696725
ACH-000436,0.23787426352313495
ACH-000444,0.03410994280167485
ACH-000445,0.04213433317911836
ACH-000448,0.006747953224437714
ACH-000450,0.12786086163246765
ACH-000452,0.05481763619652257
ACH-000454,0.21000284679374612
ACH-000458,-0.08568077491788251
