,SC5D (6309)
ACH-000004,0.003248459595584971
ACH-000005,0.02172520724909804
ACH-000007,0.04830783283045464
ACH-000009,-0.2428480821746985
ACH-000011,-0.05286422213670934
ACH-000012,0.011613051716965805
ACH-000013,0.08254087444398236
ACH-000014,0.06939810872284374
ACH-000015,0.12210401430643668
ACH-000017,0.18639563340654114
ACH-000018,0.1284377075939778
ACH-000019,0.19074046403085426
ACH-000021,0.11272068603008716
ACH-000022,0.08802408090871336
ACH-000025,0.14084009482363444
ACH-000028,0.1510760492304337
ACH-000030,0.13969185737977668
ACH-000035,0.19885639555365192
ACH-000036,0.08914360819557697
ACH-000037,0.012710588385350458
ACH-000039,0.17010827500682546
ACH-000040,0.07130186865746921
ACH-000041,0.05105365272512435
ACH-000042,0.06813106454324341
ACH-000045,0.14306407090118714
ACH-000047,0.04473660967888572
ACH-000052,0.050898705004747836
ACH-000053,0.05544100969259239
ACH-000054,0.07748481085947771
ACH-000055,-0.08578685980162111
ACH-000060,0.15167215417103336
ACH-000067,0.1861299722349901
ACH-000070,-0.01913145177404551
ACH-000075,0.1689411349810655
ACH-000078,-0.007046454265011152
ACH-000082,0.14287018438838653
ACH-000085,-0.09889347484423958
ACH-000086,0.07868811531534306
ACH-000087,0.03142562590096544
ACH-000092,0.09967778030764136
ACH-000095,0.08109556162474522
ACH-000097,-0.007199931849870722
ACH-000098,0.12984846608983322
ACH-000099,0.07144231216070855
ACH-000108,0.004949442884507066
ACH-000113,0.13685081054757262
ACH-000116,0.035000364185946764
ACH-000118,0.03685883608119531
ACH-000120,0.025847980698640687
ACH-000123,0.11052703726921592
ACH-000127,0.12581461849364106
ACH-000128,0.1653399348195687
ACH-000132,0.051853896192296106
ACH-000133,0.06282342454152877
ACH-000137,0.017481897917049634
ACH-000138,-0.032810995467721614
ACH-000142,0.04670493044413344
ACH-000143,-0.010970269284602057
ACH-000146,0.01675509047848189
ACH-000148,0.003971949195182684
ACH-000150,0.012980056517074809
ACH-000152,0.13847123805994266
ACH-000153,0.04118643717897691
ACH-000159,0.11912377895542467
ACH-000160,-0.003634261963595667
ACH-000163,0.10023976435030883
ACH-000167,0.08714928161589325
ACH-000168,0.2573797633577421
ACH-000169,-0.03762905521441713
ACH-000178,0.024717163573297996
ACH-000183,-0.04142383900938132
ACH-000188,0.0512818387274028
ACH-000189,0.10154254356784254
ACH-000190,0.09088438288593777
ACH-000198,0.05375811931966077
ACH-000203,0.03953136298506181
ACH-000204,0.17953291684620834
ACH-000206,0.20484626374358544
ACH-000207,0.10147226142794337
ACH-000208,0.24699973532367814
ACH-000210,0.0062063679509918685
ACH-000211,0.11343058848012462
ACH-000215,0.1144910063758812
ACH-000221,0.1644786356086874
ACH-000222,0.10075611309077152
ACH-000223,0.010194314100703877
ACH-000226,0.0935464842625023
ACH-000227,-0.16264327610786902
ACH-000228,0.19734195947917607
ACH-000231,0.06834472570255086
ACH-000232,0.10364285076958832
ACH-000233,0.2100704117330987
ACH-000234,0.1222971490375893
ACH-000235,0.08539469704980979
ACH-000237,0.13594579654087732
ACH-000238,0.05171312550827952
ACH-000242,-0.4804717234143458
ACH-000243,-0.08785657778188022
ACH-000244,0.051961621596673016
ACH-000246,-0.016195439778757766
ACH-000248,0.1441569701456454
ACH-000250,0.06303057949322717
ACH-000251,0.08220540109170582
ACH-000252,0.0942781766326754
ACH-000253,-0.004760027592845786
ACH-000255,0.10917638224989107
ACH-000256,0.025652312971890624
ACH-000257,-0.014576722028309069
ACH-000258,0.045625363148031325
ACH-000259,0.014764132913628613
ACH-000260,0.0827998122231963
ACH-000261,0.09018556420848632
ACH-000262,-0.07437087822584716
ACH-000263,0.010191513378278002
ACH-000264,-0.08627304972704014
ACH-000265,0.19260779084831306
ACH-000266,0.08660919351424633
ACH-000272,0.052443119444080935
ACH-000274,0.08521238675699845
ACH-000277,-0.025681469394381224
ACH-000278,0.03425624808714844
ACH-000279,-0.011688748096421932
ACH-000280,0.11786224701960656
ACH-000281,-0.012589794639504541
ACH-000288,0.0077613683385736295
ACH-000291,0.15803021932108013
ACH-000293,0.15339016923797213
ACH-000294,0.0891647965495542
ACH-000295,0.243551730298882
ACH-000296,0.34396390615437605
ACH-000302,0.1927114264560013
ACH-000304,0.3422324376152925
ACH-000307,0.021480663544574195
ACH-000308,0.07263617794660034
ACH-000310,-0.0007637915731076662
ACH-000311,0.13808752204724473
ACH-000312,0.025001989755364183
ACH-000315,0.2115947786503413
ACH-000316,-0.14402074397160342
ACH-000317,0.12117450902743625
ACH-000318,0.0901872489998004
ACH-000319,0.13231993316409846
ACH-000320,0.004847985753759521
ACH-000322,-0.05212193134405607
ACH-000323,0.186151732525896
ACH-000324,0.023428208658237092
ACH-000329,0.05306574071014558
ACH-000330,0.1131925589990022
ACH-000331,0.1329709229484661
ACH-000332,0.03033804101551984
ACH-000334,0.24311827935911856
ACH-000335,0.11585043465210786
ACH-000336,0.2439061991466284
ACH-000337,0.003089407475708402
ACH-000338,0.4659266701594853
ACH-000339,0.08624998977865747
ACH-000341,-0.0788495634711719
ACH-000348,0.027685378990881044
ACH-000350,0.028972691560863382
ACH-000352,0.12936222470481448
ACH-000356,0.06319383476342583
ACH-000361,0.06214899472897794
ACH-000362,0.07705965064057521
ACH-000363,0.13465179177061254
ACH-000364,-0.0795569428248121
ACH-000365,-0.060303957197158815
ACH-000366,-0.10929217990920068
ACH-000368,0.10220060543461884
ACH-000374,-0.07370600796569969
ACH-000375,0.08088910444346946
ACH-000376,0.08637740722051783
ACH-000381,0.1587311880949879
ACH-000383,0.10043416734147856
ACH-000387,-0.10063672290548388
ACH-000389,0.037607771289092186
ACH-000390,0.0470738422961626
ACH-000393,0.02000042000913528
ACH-000395,0.0988837046039284
ACH-000396,0.4482000644955125
ACH-000397,0.06719526616661207
ACH-000401,0.11320352396742275
ACH-000402,-0.012477724160669756
ACH-000403,0.00300443308715448
ACH-000404,0.09677905352503803
ACH-000406,0.07187773114573917
ACH-000407,0.07008507191509315
ACH-000408,0.09842339373287773
ACH-000410,0.009851247448464755
ACH-000411,0.0856125391004508
ACH-000414,0.0956509416250291
ACH-000415,0.10019692489369016
ACH-000416,0.1258152776403325
ACH-000420,0.14577063883817318
ACH-000421,0.05928549789516588
ACH-000424,0.032018818913199944
ACH-000425,0.037540820463530855
ACH-000426,0.09191978348196768
ACH-000427,0.054613494093122834
ACH-000433,0.046137854510800234
ACH-000435,-0.15007533654216684
ACH-000436,0.017829177448621655
ACH-000444,0.13068508616341215
ACH-000445,0.04361851430556892
ACH-000448,0.1693244337551794
ACH-000450,-0.13974645128238894
ACH-000452,0.06149084737738662
ACH-000454,0.07604138669264263
ACH-000458,0.19518674874343805
ACH-000459,-0.017825709091819922
ACH-000460,-0.09983624027697886
ACH-000461,0.043529209359607635
ACH-000463,0.06264964436152146
ACH-000464,0.0665940402384654
ACH-000466,0.14874014377560155
ACH-000467,0.11628677615605452
ACH-000468,0.15944148484117615
ACH-000469,0.12832455586534802
ACH-000470,0.07927745692306737
ACH-000471,0.043147808499875526
ACH-000472,0.06850604927938059
ACH-000473,0.005134004121773428
ACH-000475,0.04849541355793156
ACH-000476,0.040566149675036765
ACH-000477,0.10129831595155196
ACH-000479,0.1827951373478454
ACH-000480,0.041201084193943804
ACH-000481,-0.0034911722102821856
ACH-000483,0.0608440626056222
ACH-000484,0.11078795916560777
ACH-000485,0.053002981702560535
ACH-000486,0.08809242434925965
ACH-000487,0.002655428873906886
ACH-000488,0.07111843939468994
ACH-000490,0.07391064703984862
ACH-000491,0.04737067619467972
ACH-000495,-0.01954691226741459
ACH-000496,-0.02160240409740449
ACH-000499,0.17489194850992734
ACH-000500,0.13255744459871358
