,SHARPIN (81858)
ACH-000767,-0.07215525087128448
ACH-000768,-0.25904017395827217
ACH-000769,-0.043319468840477916
ACH-000770,-0.043582746296918974
ACH-000771,-0.1467418798835389
ACH-000773,-0.29729866427954355
ACH-000776,-0.27655778093578304
ACH-000777,-0.07251030961608375
ACH-000778,-0.2018669930690915
ACH-000781,-0.1446077968107913
ACH-000782,0.15785202039282106
ACH-000783,-0.4455528275471461
ACH-000784,-0.1346860965582216
ACH-000785,-0.278037173731612
ACH-000787,-0.12593217984110788
ACH-000788,-0.034588419251911084
ACH-000791,-0.17166562643919006
ACH-000792,-0.1564266921449322
ACH-000794,-0.3286066195887956
ACH-000796,-0.08964332509019865
ACH-000798,-0.09148538922993127
ACH-000799,-0.13817229018059266
ACH-000800,-0.2218735156558728
ACH-000802,-0.2411052320696116
ACH-000804,-0.22416368541181395
ACH-000805,-0.2564075454816204
ACH-000809,-0.1962869429124572
ACH-000810,-0.3775753185694997
ACH-000811,-0.1697864611920285
ACH-000817,-0.207791116800582
ACH-000819,-0.2288483854224025
ACH-000820,0.1821202529737637
ACH-000821,0.0230238645586726
ACH-000822,-0.20195702751885197
ACH-000823,-0.2005126163620732
ACH-000824,-0.11334998855070196
ACH-000827,-0.2019428500601483
ACH-000829,-0.30409234533650104
ACH-000831,-0.04024507986417527
ACH-000832,-0.2799424102933967
ACH-000833,-0.13587775062730895
ACH-000834,-0.14650197828983244
ACH-000835,-0.1957448637305518
ACH-000836,-0.10524473588929724
ACH-000837,-0.2294595473254729
ACH-000838,-0.2264864881097787
ACH-000839,-0.21086720703856246
ACH-000840,-0.44271241911723386
ACH-000841,-0.16901378905161246
ACH-000843,-0.1415331189807496
ACH-000846,-0.2909707505587981
ACH-000847,-0.20242951494318528
ACH-000848,-0.009920543927845044
ACH-000849,-0.21670345839854005
ACH-000851,-0.010377551973345634
ACH-000855,-0.20750482600511613
ACH-000856,-0.16946557812648586
ACH-000858,-0.2811758609432968
ACH-000859,0.016622713380157257
ACH-000861,-0.17211363487707085
ACH-000862,-0.06126446130407301
ACH-000865,-0.12430574154472834
ACH-000866,-0.13127831229142195
ACH-000867,-0.203966196668406
ACH-000869,-0.12474301970993752
ACH-000872,-0.30789061372306764
ACH-000873,-0.1846763922376772
ACH-000876,-0.015646134467753887
ACH-000878,-0.3338372632797135
ACH-000880,-0.2632464614854512
ACH-000881,-0.3400980024584051
ACH-000882,-0.12949044581623814
ACH-000884,-0.2320116502824071
ACH-000885,-0.18041379910834227
ACH-000887,-0.1624519247757653
ACH-000889,-0.1584624284786385
ACH-000896,-0.05215839215158167
ACH-000898,-0.20035023304431895
ACH-000900,-0.2693784480070456
ACH-000901,-0.18845615283303666
ACH-000905,-0.06897974853483083
ACH-000906,-0.19061224392142692
ACH-000907,-0.3730067307698908
ACH-000910,-0.3007977628237598
ACH-000911,-0.3370041838500213
ACH-000912,-0.13904189682898266
ACH-000913,-0.19133678215980188
ACH-000915,-0.08526079900497721
ACH-000916,0.11407411040277993
ACH-000917,-0.1046813062044539
ACH-000920,-0.08695409828375514
ACH-000921,-0.17542904282776745
ACH-000924,-0.3249035278830157
ACH-000926,-0.3060862110435892
ACH-000928,-0.26753496216643524
ACH-000929,-0.2010088308053013
ACH-000932,-0.2647392666480753
ACH-000935,-0.14026477389049696
ACH-000936,-0.38379319744257945
ACH-000937,-0.14227679699447615
ACH-000938,-0.08891939109993174
ACH-000939,-0.14522478243852655
ACH-000941,-0.18509549156899846
ACH-000943,-0.1813540848291174
ACH-000946,-0.23558022055044384
ACH-000947,-0.03675816751811095
ACH-000948,-0.1422057310738562
ACH-000950,-0.2165195826527611
ACH-000953,-0.14753053831053226
ACH-000954,-0.25583439817309633
ACH-000957,-0.2514991184529509
ACH-000958,-0.2665806936165335
ACH-000960,-0.07993538729899988
ACH-000963,-0.15708402196917026
ACH-000968,-0.1842903460793331
ACH-000969,-0.13497769510750968
ACH-000972,-0.21787973921354944
ACH-000973,-0.12425885477341445
ACH-000974,-0.10246408981348423
ACH-000978,0.25100497771044084
ACH-000984,-0.2373192759546556
ACH-000986,-0.12894549400650354
ACH-000988,-0.08567193084372605
ACH-000993,-0.14710420904456406
ACH-000994,-0.3821972344979239
ACH-000996,-0.2488186905392257
ACH-001001,0.06997892186581406
ACH-001020,-0.2598687553175935
ACH-001028,-0.16519329646316433
ACH-001031,-0.09017678804390596
ACH-001038,-0.12847510658242495
ACH-001048,-0.08513654781821547
ACH-001050,-0.15354378340018252
ACH-001053,-0.37147154932586507
ACH-001054,-0.2528595455155385
ACH-001061,-0.12966964730785766
ACH-001067,-0.02950016558052683
ACH-001075,-0.111635523616863
ACH-001096,-0.09234185795416833
ACH-001111,-0.08967431663912212
ACH-001119,-0.08448320939102172
ACH-001128,-0.07374698370531313
ACH-001134,-0.2298778706337026
ACH-001151,-0.2590074360378925
ACH-001163,-0.1868440638357071
ACH-001164,-0.24688771789947106
ACH-001183,-0.3577961843479374
ACH-001192,-0.3993159288954979
ACH-001193,-0.11228163499194917
ACH-001196,-0.2361213593182553
ACH-001197,-0.3102689182570886
ACH-001205,0.13817247030917235
ACH-001211,-0.3136625360331419
ACH-001212,-0.05404713030430865
ACH-001228,-0.3421710796803828
ACH-001232,-0.14806434203426544
ACH-001239,-0.3342573113606845
ACH-001270,0.05469320270629505
ACH-001274,-0.2646747591705507
ACH-001275,-0.3239938566341862
ACH-001277,-0.1051073886435857
ACH-001278,-0.246922309104241
ACH-001280,-0.22658275597828625
ACH-001283,-0.034593118246356115
ACH-001289,-0.18287268240122925
ACH-001300,-0.20097450484093773
ACH-001301,0.045804597314468086
ACH-001302,-0.010634599772177645
ACH-001306,-0.21555321633102764
ACH-001318,-0.1879829056347037
ACH-001322,-0.008160045485193496
ACH-001328,-0.23521115362293754
ACH-001332,-0.02281659025011903
ACH-001336,-0.13096728177974873
ACH-001346,-0.10702744173174593
ACH-001353,-0.2646259334764431
ACH-001354,-0.3423655951014559
ACH-001367,-0.12943197118348684
ACH-001368,-0.10483238521187073
ACH-001374,-0.5187676478328659
ACH-001377,-0.10877016684436132
ACH-001380,-0.2147083994089005
ACH-001391,-0.1610832920204153
ACH-001408,-0.20055683328526314
ACH-001430,-0.04761647726625454
ACH-001431,-0.15620503965907254
ACH-001450,-0.45554685636328796
ACH-001496,-0.06318307970720315
ACH-001500,-0.177038046358813
ACH-001523,-0.2453326731014415
ACH-001532,-0.17629253282697968
ACH-001550,-0.1155631341999514
ACH-001552,-0.1264783714794861
ACH-001554,-0.2282584512802448
ACH-001654,-0.30364870615810274
ACH-001735,-0.21933994844823826
ACH-001736,-0.3947491279090503
ACH-001737,-0.3517473563318009
ACH-001740,-0.10305097074784464
ACH-001745,-0.2574661199764899
ACH-001765,-0.12171293013269395
