,PCYOX1L (78991)
ACH-000004,0.08647048143082257
ACH-000005,0.22666238202222194
ACH-000007,0.14642229885532007
ACH-000009,0.23658224452574644
ACH-000011,0.18296508976749526
ACH-000012,0.07784169454851708
ACH-000013,0.14492912711402012
ACH-000014,-0.11759929547726605
ACH-000015,-0.07105696746204038
ACH-000017,0.04768982486800344
ACH-000018,-0.0623933373664497
ACH-000019,0.2087527409581677
ACH-000021,0.1019913841536689
ACH-000022,0.08904502426112633
ACH-000025,0.1251410308974435
ACH-000028,0.20730060753773333
ACH-000030,0.10952365239554926
ACH-000035,0.07089508431440232
ACH-000036,0.06823238859201615
ACH-000037,-0.094767979158201
ACH-000039,0.22004092365643188
ACH-000040,0.05364187016978595
ACH-000041,0.010627078054522822
ACH-000042,-0.0025671293905591376
ACH-000045,0.022643000372700284
ACH-000047,-0.04560296247760395
ACH-000052,-0.024322534926191814
ACH-000053,0.1316102243025514
ACH-000054,0.017255508467916455
ACH-000055,0.11546977389419245
ACH-000060,0.12264281298051115
ACH-000067,-0.08324601480031922
ACH-000070,0.21427988256143946
ACH-000075,-0.13049009515647894
ACH-000078,0.25260769454595544
ACH-000082,0.16386302529740004
ACH-000085,-0.01826091317196735
ACH-000086,0.11414544521102815
ACH-000087,0.3143505170239249
ACH-000092,0.14737877783331907
ACH-000095,0.09415574849101027
ACH-000097,0.17032661153311
ACH-000098,0.07592050188277134
ACH-000099,0.13973266278841187
ACH-000108,0.021818813914735467
ACH-000113,0.06511506300351708
ACH-000116,0.11713950003773595
ACH-000118,0.07529188834700908
ACH-000120,0.08801514244483997
ACH-000123,0.033696528902685326
ACH-000127,-0.04953202646820081
ACH-000128,0.0796626507758786
ACH-000132,0.18785314461191727
ACH-000133,0.08540828997308961
ACH-000137,0.012468914913413004
ACH-000138,0.15275050790601688
ACH-000142,0.08252469618296923
ACH-000143,0.2409758738184955
ACH-000146,0.17452832708364208
ACH-000148,0.14178257403490685
ACH-000150,0.07069545593296811
ACH-000152,0.0321529273133405
ACH-000153,0.07667128356685007
ACH-000159,0.059976437225350177
ACH-000160,0.23298904979328855
ACH-000163,0.13453651016740964
ACH-000167,0.12578379856374813
ACH-000168,0.2175046038582485
ACH-000169,-0.041201193753198084
ACH-000178,0.04591577458314964
ACH-000183,0.08208967557560515
ACH-000188,0.015270130977349031
ACH-000189,-0.006821686525519615
ACH-000190,0.08672372487755563
ACH-000198,0.044126040383462746
ACH-000203,-0.3867127711884827
ACH-000204,0.11275138432108085
ACH-000206,-0.004215078762867004
ACH-000207,0.005382127467132596
ACH-000208,0.1259392220771926
ACH-000210,0.06411260409082707
ACH-000211,0.045742135064784605
ACH-000215,0.14355692197024258
ACH-000221,0.024620996003261914
ACH-000222,0.06841963497435866
ACH-000223,0.12711974363159542
ACH-000226,0.053987095531487464
ACH-000227,0.28871379241807155
ACH-000228,0.06243266813626576
ACH-000231,0.0612270381076731
ACH-000232,0.032353498109495143
ACH-000233,0.08709870816535605
ACH-000234,0.2123162613259386
ACH-000235,0.11184283814913892
ACH-000237,0.027752359919480798
ACH-000238,-0.061640594170829614
ACH-000242,0.07249995724596976
ACH-000243,0.07874048674516568
ACH-000244,0.2856246933477348
ACH-000246,0.1092466093957342
ACH-000248,0.2598426680455462
ACH-000250,-0.00909947951897675
ACH-000251,-0.01947855735879393
ACH-000252,0.11366884680109783
ACH-000253,0.061861879038876674
ACH-000255,0.12924307312917652
ACH-000256,0.2526011019961607
ACH-000257,0.11376494797507256
ACH-000258,0.2973139378684201
ACH-000259,0.06056130625451865
ACH-000260,0.1741290392883189
ACH-000261,0.07915819281587018
ACH-000262,0.1880914629379899
ACH-000263,0.0004179611744402569
ACH-000264,0.04287989659468504
ACH-000265,0.062445480559822984
ACH-000266,0.0919030911538559
ACH-000272,0.15197101948396213
ACH-000274,0.10128320814229357
ACH-000277,0.07127851176552091
