,YTHDF2 (51441)
ACH-000183,-0.7746800468670105
ACH-000188,-0.2866113661405939
ACH-000189,-0.1570706732393102
ACH-000190,-0.4876186592389405
ACH-000198,-0.6051500069838097
ACH-000203,-0.6088594204312205
ACH-000204,-0.11989968746512425
ACH-000206,-0.5376296114783319
ACH-000207,-0.21398957865379387
ACH-000208,-0.3412829112585096
ACH-000210,-0.2994254097096414
ACH-000211,-0.7720757756618822
ACH-000215,-0.3448024277010268
ACH-000221,-0.2083113631828068
ACH-000222,-0.3730615584878239
ACH-000223,-0.13756254765292722
ACH-000226,-0.6382701900797769
ACH-000227,-0.3860592787048677
ACH-000228,-0.115216994656252
ACH-000231,-0.12245276109831875
ACH-000232,-0.25453651609705125
ACH-000233,-0.913808893289798
ACH-000234,-0.3225026232029233
ACH-000235,-0.2481101391952097
ACH-000237,-0.5692524653302543
ACH-000238,-0.18803643879070173
ACH-000242,-0.22484229388635574
ACH-000243,-0.7183933305751596
ACH-000244,-0.1437469927011666
ACH-000246,-0.48479151355516603
ACH-000248,-0.16362853713631476
ACH-000250,-0.045559632070942886
ACH-000251,-0.5348967309642456
ACH-000252,-0.2630659236946603
ACH-000253,-0.16057412103974675
ACH-000255,-0.17496790783940014
ACH-000256,-0.524310416230122
ACH-000257,-0.4618408385230503
ACH-000258,-0.21221423674940265
ACH-000259,-0.1146358733776612
ACH-000260,-0.5241261039759518
ACH-000261,-0.16102440709161342
ACH-000262,-0.3346440022685927
ACH-000263,-0.0782083809238192
ACH-000264,-0.08222073940623734
ACH-000265,-0.3822785573156768
ACH-000266,-0.3516001592373988
ACH-000272,-0.4017318125353033
ACH-000274,-0.32146069417900064
ACH-000277,-0.08892939032109319
ACH-000278,-0.41434569436816904
ACH-000279,-0.4088470809102279
ACH-000280,-0.2880289025783204
ACH-000281,-0.4527626042685943
ACH-000288,-0.62262035872815
ACH-000291,-0.013618572134785229
ACH-000293,-0.4978668124906654
ACH-000294,-0.8953156989818107
ACH-000295,-0.35980798135237796
ACH-000296,-0.20964619585384606
ACH-000302,-0.19889341347944
ACH-000304,-0.6788273129288106
ACH-000307,-0.22188250215113686
ACH-000308,-0.7810227017153396
ACH-000310,-0.21854830937811576
ACH-000311,-0.3132683923317832
ACH-000312,-0.484206569202044
ACH-000315,-0.6384413822088592
ACH-000316,-0.05885893823657756
ACH-000317,-0.3715028860165501
ACH-000318,-0.2967130706166844
ACH-000319,-0.3608032437668194
ACH-000320,0.0742367915685848
ACH-000322,-0.362552265641892
ACH-000323,-0.38497345173726255
ACH-000324,-0.5944158969557074
ACH-000329,-0.043685243818679206
ACH-000330,-0.21050951661319875
ACH-000331,-0.7224984500010762
ACH-000332,-0.1240048994056308
ACH-000334,-0.2413991791402275
ACH-000335,-0.4027255286211543
ACH-000336,-0.6071054014611094
ACH-000337,-0.13722318728075206
ACH-000338,-0.2901246020975828
ACH-000339,-0.31808103521974074
ACH-000341,-0.3820525600587431
ACH-000348,-0.40313376279398205
ACH-000350,-0.18273771315163911
ACH-000352,-0.1571231861012011
ACH-000356,-0.3865069461183725
ACH-000361,-0.3661790174806977
ACH-000362,-0.0637407590841086
ACH-000363,-0.3423808981863171
ACH-000364,-0.6930845700822408
ACH-000365,-0.14228822987840808
ACH-000366,-0.4802931544135768
ACH-000368,-0.4379160971397416
ACH-000374,-0.4512785626532508
ACH-000375,-0.30903005838245085
ACH-000376,-0.35907896294745184
ACH-000381,-0.060838901789076534
ACH-000383,-0.2382234150801733
ACH-000387,-0.4657850445753445
ACH-000389,-0.4084633505925488
ACH-000390,-0.12027144782655175
ACH-000393,-0.19115604787997112
ACH-000395,-0.18615335509190056
ACH-000396,-0.34468994420718496
ACH-000397,-0.3026917316425499
ACH-000401,-0.8481232758535991
ACH-000402,-0.3788802669521268
ACH-000403,-0.2038304312320208
ACH-000404,-0.4827579561818413
ACH-000406,-0.4538404762693518
ACH-000407,-0.4929698099577475
ACH-000408,-0.40935533542530733
ACH-000410,-0.2162642327102116
ACH-000411,-0.20205650347883508
ACH-000414,-0.1645283063512657
ACH-000415,-0.8020916072570181
ACH-000416,-0.2682952727249482
ACH-000420,-0.14122388319494447
ACH-000421,-0.5721583421365287
ACH-000424,-0.2887037099981348
ACH-000425,-0.5041517651209988
ACH-000426,-0.5508809924538125
ACH-000427,-0.2317492139232554
ACH-000433,-0.5541530934716459
ACH-000435,0.19175803799997554
ACH-000436,-0.5164224135833403
ACH-000444,-0.09443196544410012
ACH-000445,-0.3578263195421744
ACH-000448,-0.3864465925557128
ACH-000450,-0.5262234116939495
ACH-000452,-0.01573032675547473
ACH-000454,-0.09419126564419207
ACH-000458,-0.1728461184992178
ACH-000459,-0.589080762411218
ACH-000460,-0.5568615455050712
ACH-000461,-0.10149996825326836
ACH-000463,-0.25694798068006697
ACH-000464,-0.2833769164145916
ACH-000466,0.09099589695323168
ACH-000467,-0.13508192374779746
ACH-000468,-0.44146640152612027
ACH-000469,-0.6283354777674505
ACH-000470,-0.2450240317896725
ACH-000471,-0.4987544830334407
ACH-000472,-0.20053091952222094
ACH-000473,0.004022616710375418
ACH-000475,-0.19733630385392975
ACH-000476,-0.06949315781376275
ACH-000477,0.006010021707232808
ACH-000479,-0.2338393956688364
ACH-000480,-0.0917161669926373
ACH-000481,-0.2607361049838835
ACH-000483,0.04910011312103635
ACH-000484,-0.2082367551102916
ACH-000485,-0.4478118755625886
ACH-000486,-0.1995426781356188
ACH-000487,-0.338527564254687
ACH-000488,-0.4911615355503182
ACH-000490,-0.23834063839998826
ACH-000491,-0.1919624011451242
ACH-000495,-0.4787482948199263
ACH-000496,-0.3729183910382508
ACH-000499,-0.5686311844897789
ACH-000500,-0.5112670682188087
ACH-000502,-0.006353447212377148
ACH-000503,-1.0580618144267566
ACH-000505,-0.4881123429671505
ACH-000507,-0.19082582833086786
ACH-000510,-0.11070930931488816
ACH-000511,-0.6632654420125549
ACH-000512,-0.5297802561541389
ACH-000516,-0.29169085434909003
ACH-000517,-0.14902315648496609
ACH-000518,0.1075881849966258
ACH-000520,-0.3405536101549156
ACH-000521,-0.5215448069703131
ACH-000522,-0.2700411121243035
ACH-000524,-0.1323074502595401
ACH-000527,-0.3589626182840609
ACH-000528,-0.1054304272397184
ACH-000537,-0.18008287703223164
ACH-000541,-0.2053064988627056
ACH-000542,-0.02188091643095384
ACH-000544,-0.4542288444289202
ACH-000545,-0.1730201721661693
ACH-000547,-0.13073600612840272
ACH-000548,-0.4840755973360816
ACH-000549,-0.14234583194660333
ACH-000550,-0.503595894689928
ACH-000552,-0.02861272562952096
ACH-000556,0.16554058216325554
ACH-000557,-0.41080332401632175
ACH-000569,-0.1931710547829497
ACH-000570,-0.17546659903120368
ACH-000571,-0.21006783009953395
ACH-000573,-0.2547344258239463
ACH-000576,-0.4093758768866797
ACH-000579,-0.25572757298811066
ACH-000580,-0.2691438692463295
ACH-000584,-0.22002616457902727
ACH-000585,-0.8076088248390292
ACH-000588,-0.4661072447802137
ACH-000589,-0.0725159406124852
ACH-000591,-0.4007920886680971
ACH-000593,-0.19401907510030475
ACH-000600,-0.5006014179568593
ACH-000601,-0.1368059999541706
ACH-000605,0.0573126148988366
ACH-000606,-0.06661912884026927
ACH-000608,-0.498177020803388
ACH-000614,-0.4467262399732797
ACH-000616,-0.22082171564942105
ACH-000618,-0.1724740672806377
ACH-000619,-0.2772044860009757
ACH-000620,-0.517022004242207
ACH-000621,-0.128840181547211
ACH-000622,-0.11521713187399835
ACH-000623,-0.1787673451138425
ACH-000624,-0.4074420125223496
ACH-000627,-0.5373393378638084
ACH-000630,-0.3457433519670527
ACH-000631,-0.005585318680073786
ACH-000632,-0.599099726914726
ACH-000633,-0.03704358897432025
ACH-000637,-0.3616610439803956
ACH-000638,-0.2270716692418027
ACH-000646,-0.10274737646006206
ACH-000647,-0.17113701850652027
ACH-000648,-0.7054179268297578
ACH-000649,-0.4996292359648806
ACH-000651,-0.3937822771483516
ACH-000652,-0.326765468821585
ACH-000653,-0.07048295855485175
ACH-000657,-0.2282635175928685
ACH-000658,-0.349801326737041
ACH-000661,-0.6828962570619433
ACH-000662,-0.4825178724188256
ACH-000663,-0.16074467170936135
ACH-000665,-0.6544212663709928
ACH-000671,-0.6867451288555747
ACH-000672,-0.10643333492148868
ACH-000673,-0.34527365125938764
ACH-000676,-0.5283806110810906
ACH-000677,-0.31203764375025395
ACH-000681,-0.15171828594501588
ACH-000683,-0.42345913750988506
ACH-000684,-0.5167417049230221
ACH-000688,-0.3091309111439857
ACH-000693,-0.1652906374820794
ACH-000694,-0.3257250925100756
ACH-000695,-0.35082330376728543
ACH-000696,-0.38342802099238943
ACH-000697,-0.2972421349234057
ACH-000699,-0.4214649745016657
ACH-000701,-0.11196280088684757
ACH-000706,-0.1859603073488849
ACH-000711,-0.11543348572073114
ACH-000713,-0.41203183043868585
ACH-000714,-0.3154205824496799
ACH-000718,-0.3050603977443749
ACH-000720,-0.5364447880443594
ACH-000721,0.1224490668166103
ACH-000724,0.1963583459941923
ACH-000725,-0.2660620088251057
ACH-000732,-0.36514640653334224
ACH-000734,-0.20373525351236768
ACH-000735,-0.3894630719808809
ACH-000736,-0.6188834154729097
ACH-000738,-0.4259061921204741
ACH-000746,-0.4641464690479402
ACH-000747,-0.3869956723905014
ACH-000748,-0.19593366616737173
ACH-000753,-0.4770352191271278
ACH-000756,-0.18704828876579987
ACH-000757,-0.2115256550522148
ACH-000758,-0.3552285145276706
ACH-000760,-0.39997797271211066
ACH-000762,-0.1680720160884885
ACH-000763,0.15065195733510695
ACH-000764,-0.2310128668681384
ACH-000765,-0.4313572388387464
ACH-000766,0.0016562779036410314
ACH-000767,-0.2615262985485085
ACH-000768,-0.4937337882510697
ACH-000769,0.019637726574168474
ACH-000770,-0.13780033237472747
ACH-000771,-0.21139736538107398
ACH-000773,-0.11597454291221833
ACH-000776,-0.03993126450702168
ACH-000777,-0.1572494712344285
ACH-000778,-0.3059376402782539
ACH-000781,-0.0608597379056407
ACH-000782,-0.5288765981752998
ACH-000783,-0.07424743443870664
ACH-000784,-0.02159612470307539
ACH-000785,-0.19459698872843836
ACH-000787,-0.5831758289619704
ACH-000788,-0.3104734652872925
ACH-000791,-0.2992468140922949
ACH-000792,-0.2134059000831509
ACH-000794,-0.7118780564312434
ACH-000796,-0.4461193816549757
ACH-000798,-0.2331146884486035
ACH-000799,-0.3543303198049413
ACH-000800,-0.3035033095453011
ACH-000802,-0.5579248610190993
ACH-000804,-0.49309862820303296
ACH-000805,-0.6361808938851627
ACH-000809,-0.1900800545374966
ACH-000810,-0.431602098809563
ACH-000811,-0.3261002240356434
ACH-000817,-0.4744959421831026
ACH-000819,-0.20352462945765531
ACH-000820,-0.5200489420704856
ACH-000821,-0.7732735634092289
ACH-000822,-0.026959202442892242
ACH-000823,-0.7059955095097551
ACH-000824,-0.2847172782487037
ACH-000827,-0.21408383369300388
ACH-000829,-0.7723634559472815
ACH-000831,-0.1907310921919415
ACH-000832,-0.47927389899244
ACH-000833,-0.3045776175671759
ACH-000834,-0.2650650765173529
ACH-000835,-0.0935054974526175
ACH-000836,-0.1040186255583768
ACH-000837,-0.2784446490817592
ACH-000838,0.0009613882213815376
ACH-000839,-0.3505812597344624
ACH-000840,-0.6526232663953567
ACH-000841,-0.7307812466843066
ACH-000843,-0.21193668143251893
ACH-000846,-0.3982665305374202
ACH-000847,-0.31176972570558514
ACH-000848,-0.0892187517063027
ACH-000849,-0.3300696445769207
ACH-000851,-0.3306246852051276
ACH-000855,-0.5209284918222229
ACH-000856,-0.3402167366081231
ACH-000858,0.13731786501808055
ACH-000859,-0.3205931858720952
ACH-000861,-0.6445920726351685
ACH-000862,-0.11956811897372928
ACH-000865,-0.2387201845343511
ACH-000866,-0.25016181204424365
ACH-000867,-0.11124204722007884
ACH-000869,-0.3032791830473192
ACH-000872,-0.6754849102884429
ACH-000873,-0.3945633927096988
ACH-000876,-0.100176359620104
ACH-000878,0.0075322940261468565
ACH-000880,-0.021931656469462383
ACH-000881,-0.5573524475871295
ACH-000882,-0.3210607367305618
ACH-000884,-0.3410948800070842
ACH-000885,0.1337263292683418
ACH-000887,-0.2731989119919552
ACH-000889,-0.3330457375572277
ACH-000896,-0.2931052636418839
ACH-000898,-0.449573639874984
ACH-000900,-0.2859303282175745
ACH-000901,-0.34144237751277473
ACH-000905,-0.2779354485485802
ACH-000906,-0.05913272387907077
ACH-000907,-0.3928950508742991
ACH-000910,0.2535954389858196
ACH-000911,-0.4963241871997025
ACH-000912,-0.5557659821435091
ACH-000913,-0.7313415480830283
ACH-000915,-0.6127901933459924
ACH-000916,-0.5421419341079436
ACH-000917,-0.4730669460802879
ACH-000920,-0.5614964811272862
ACH-000921,-0.3876456656317125
ACH-000924,0.04259023169391972
ACH-000926,-0.3433299176997481
ACH-000928,-0.12411351787940805
ACH-000929,-0.5114649917086568
ACH-000932,-0.3691638484784169
ACH-000935,-0.3999338669354287
ACH-000936,-0.4813339494557738
ACH-000937,-0.4141722933885305
ACH-000938,-0.4830350910477178
ACH-000939,-0.2731405238022312
ACH-000941,-0.13120229531521907
ACH-000943,-0.43908085839092537
ACH-000946,-0.3245863195096552
ACH-000947,-0.3100402449038242
ACH-000948,-0.3078982549116311
ACH-000950,-0.4283605017902853
ACH-000953,-0.17385591620932894
ACH-000954,-0.5587599470698001
ACH-000957,-0.36683214709779177
ACH-000958,-0.402843249196438
ACH-000960,-0.331965781926183
ACH-000963,-0.1124790144106884
ACH-000968,-0.22320939292251293
ACH-000969,-0.16505821037266008
ACH-000972,-0.38858198064272215
ACH-000973,-0.3941065313553184
ACH-000974,-0.13579565434336818
ACH-000978,-0.034532185441244936
ACH-000984,-0.27655524223883804
ACH-000986,-0.16316539187332402
ACH-000988,-0.1585392833217072
ACH-000993,-0.049922849813766164
ACH-000994,-0.4380490166315929
ACH-000996,-0.33194228813006643
ACH-001001,-0.139228691625689
ACH-001020,0.05017067452221755
ACH-001028,0.022840711910678525
ACH-001031,-0.04869527215838128
ACH-001038,-0.34859622834127724
ACH-001048,-0.4968692542058062
ACH-001050,-0.7062544119580547
ACH-001053,-0.581136845295527
ACH-001054,-0.6007202534595817
ACH-001061,-0.12795361629097854
ACH-001067,-0.01686285155799181
ACH-001075,-0.4197193720947992
ACH-001096,-0.6945455756877846
ACH-001111,-0.1327351488653387
ACH-001119,-0.5425060207524405
ACH-001128,0.13652913138628114
ACH-001134,-0.27458259826601866
ACH-001151,-0.11660200559780005
ACH-001163,-0.1593442870948012
ACH-001164,-0.02328901593512678
ACH-001183,0.003443369448542351
ACH-001192,-0.4575577292297481
ACH-001193,-0.483043970645601
ACH-001196,-0.4078238311969376
ACH-001197,-0.5412940270114184
ACH-001205,-0.4869824267706872
ACH-001211,-0.2630898260062664
ACH-001212,-0.017561298173615014
ACH-001228,0.02885160036197407
ACH-001232,-0.09224535467966023
ACH-001239,-0.4940545021149227
ACH-001270,-0.3742262389222192
ACH-001274,-0.3388857611365443
ACH-001275,-0.2306928683182645
ACH-001277,-0.39271992313519744
ACH-001278,0.04158437330472087
ACH-001280,-0.05836610769614092
ACH-001283,0.12822075118190274
ACH-001289,-0.1348293294066794
ACH-001300,-0.5430376453919363
ACH-001301,-0.3532261031977379
ACH-001302,-0.278757812638946
ACH-001306,-0.3063422660679653
ACH-001318,-0.26652229942277783
ACH-001322,-0.1942696184929284
ACH-001328,-0.28975422155261144
ACH-001332,-0.5520439166053507
ACH-001336,-0.17402009591335008
ACH-001346,-0.4082391676895881
ACH-001353,-0.4200064405178199
ACH-001354,-0.3944418437550443
ACH-001367,-0.6733360889282132
ACH-001368,-0.12189055206383985
ACH-001374,-0.19111805531487625
ACH-001377,-0.1984733629743816
ACH-001380,-0.5042525865302112
ACH-001391,-0.4934364292518258
ACH-001408,-0.4519668143807516
ACH-001430,-0.30038284276215776
ACH-001431,-0.4978949235920661
ACH-001450,-0.3162555092485062
ACH-001496,0.001410714068436426
ACH-001500,-0.6828732639747479
ACH-001523,-0.2060781285180053
ACH-001532,-0.21399240168616068
ACH-001550,-0.30837413550876003
ACH-001552,-0.06802737577206723
ACH-001554,-0.2487813157087199
ACH-001654,-0.2401578247646933
ACH-001735,-0.4797804987619375
ACH-001736,-0.4630018558077277
ACH-001737,-0.4617233617978269
ACH-001740,-0.5082642095125679
ACH-001745,-0.4684400738980801
ACH-001765,-0.440534424521341
