,SMKR1 (100287482)
ACH-000004,0.05737680265704127
ACH-000005,0.036554089212531775
ACH-000007,-0.14399093958556913
ACH-000009,-0.14827782390936112
ACH-000011,-0.10665864829244932
ACH-000012,-0.03730722888893708
ACH-000013,-0.02729468938303056
ACH-000014,-0.2661061906025841
ACH-000015,0.0073025315093019
ACH-000017,-0.061552759618656534
ACH-000018,-0.02502961380370754
ACH-000019,-0.036477336724297066
ACH-000021,-0.18193803918345627
ACH-000022,0.037079121942047724
ACH-000025,-0.14298848203055636
ACH-000028,-0.07256306895081324
ACH-000030,0.011363261646876855
ACH-000035,-0.141479361836382
ACH-000036,-0.0075979620370821375
ACH-000037,-0.04935451178388784
ACH-000039,0.019380272299113783
ACH-000040,-0.059208781892984876
ACH-000041,-0.0061407402699904575
ACH-000042,-0.0875168900520853
ACH-000045,0.027878538141493502
ACH-000047,-0.07010953801203737
ACH-000052,-0.025530234455750117
ACH-000053,-0.03196131154623153
ACH-000054,-0.041625329738230084
ACH-000055,0.028022672540437932
ACH-000060,-0.063324280339755
ACH-000067,0.000816469395502548
ACH-000070,-0.29012919302752765
ACH-000075,-0.04659730999641732
ACH-000078,-0.03336325229579657
ACH-000082,-0.11708140573289105
ACH-000085,0.08145573095296198
ACH-000086,-0.01604545111375268
ACH-000087,-0.005158358900674607
ACH-000092,0.009484046223623772
ACH-000095,-0.030807408163112518
ACH-000097,-0.1058652670360427
ACH-000098,-0.08967338383882903
ACH-000099,-0.08495602247161367
ACH-000108,0.020696052906060247
ACH-000113,0.02239818233332369
ACH-000116,0.04500714114571014
ACH-000118,-0.006227625506320111
ACH-000120,0.07311560339421935
ACH-000123,-0.10587736276157436
ACH-000127,0.002163872458439704
ACH-000128,0.016464335758387166
ACH-000132,-0.11181333369814216
ACH-000133,-0.003116551167702142
ACH-000137,-0.07991202162523142
ACH-000138,0.0337307808391959
ACH-000142,-0.035515122316053006
ACH-000143,-0.0045948672970498785
ACH-000146,-0.056648906576978186
ACH-000148,-0.153320797288453
ACH-000150,0.07907904281062735
ACH-000152,-0.12456399124667658
ACH-000153,-0.023218813846358502
ACH-000159,-0.08283280748954673
ACH-000160,-0.06225240106001548
ACH-000163,0.028629927606690194
ACH-000167,-0.27439315154219124
ACH-000168,-0.16190029689116175
ACH-000169,0.033650395358903164
ACH-000178,-0.029192864232188632
ACH-000183,0.02497260692598558
ACH-000188,-0.0018867073559092125
ACH-000189,-0.04733738709616795
ACH-000190,0.1223015665184498
ACH-000198,-0.025678059727959744
ACH-000203,0.2074691758837888
ACH-000204,-0.2601896292657174
ACH-000206,-0.027107630589345462
ACH-000207,-0.020713037388006183
ACH-000208,0.3101286343670487
ACH-000210,0.0788018311124874
ACH-000211,-0.0796144092208485
ACH-000215,0.074540219125949
ACH-000221,0.05200664450032564
ACH-000222,0.16471571698496848
ACH-000223,-0.05089611450104353
ACH-000226,0.10016020214531167
ACH-000227,-0.06148985000399456
ACH-000228,0.11001370092601606
ACH-000231,-0.0885322883791464
ACH-000232,-0.057721025511074414
ACH-000233,0.0808926130946319
ACH-000234,0.0345046238351616
ACH-000235,-0.03846449408537128
ACH-000237,0.028947760873359037
ACH-000238,-0.04503468522854746
