,INO80 (54617)
ACH-000266,-0.3959746283904181
ACH-000272,-0.24607251691032986
ACH-000274,-0.5523384506893468
ACH-000277,-0.4800550299748227
ACH-000278,-0.7301197115790858
ACH-000279,-0.4074865925683092
ACH-000280,-0.5150216149619233
ACH-000281,-0.4702378552395337
ACH-000288,-0.31755224678215416
ACH-000291,-0.4492569186161006
ACH-000293,-0.5119771750863729
ACH-000294,-0.6054376532381177
ACH-000295,-0.2464398525768633
ACH-000296,-0.5145382078025459
ACH-000302,-0.7277304580553785
ACH-000304,-0.6259692433869382
ACH-000307,-0.5008128869941854
ACH-000308,-0.32150026696639983
ACH-000310,-0.2415524810028089
ACH-000311,-0.41033192460892337
ACH-000312,-0.40990381029384976
ACH-000315,-0.6594991425011368
ACH-000316,-0.598650098364018
ACH-000317,-0.4121090547791532
ACH-000318,-0.6039318938467888
ACH-000319,-0.5301377910851766
ACH-000320,-0.3965429123382653
ACH-000322,-0.6334235817572407
ACH-000323,-0.5133703215875506
ACH-000324,-0.5061634039358475
ACH-000329,-0.16834786297352672
ACH-000330,-0.3833371347835837
ACH-000331,-0.6109880073691861
ACH-000332,-0.5709443819557323
ACH-000334,-0.35480591345069074
ACH-000335,-0.5891602417918105
ACH-000336,-0.10923564774201236
ACH-000337,-0.6105243264375069
ACH-000338,-0.994142148892034
ACH-000339,-0.19699426940309547
ACH-000341,-0.6491083695312594
ACH-000348,-0.5366958901120511
ACH-000350,-0.3785117667775053
ACH-000352,-0.4888088685441403
ACH-000356,-0.4893559621450626
ACH-000361,-0.4693449326000431
ACH-000362,-0.3671287535982077
ACH-000363,-0.4255982910398498
ACH-000364,-0.2547397884581444
ACH-000365,-0.3965299924831408
ACH-000366,-0.3484805481197417
ACH-000368,-0.44843491423508025
ACH-000374,-0.5312966559549032
ACH-000375,-0.5005422873861237
ACH-000376,-0.4957215655829207
ACH-000381,-0.4500409057992539
ACH-000383,-0.34187183184271386
ACH-000387,-0.4650244795733802
ACH-000389,-0.4378706694174841
ACH-000390,-0.29669785209738136
ACH-000393,-0.514988525001247
ACH-000395,-0.3072150215144104
ACH-000396,-0.2111387366814699
ACH-000397,-0.4536112742742096
ACH-000401,-0.5939826341648803
ACH-000402,-0.37665750609719456
ACH-000403,-0.5410677212893025
ACH-000404,-0.10175601562040884
ACH-000406,-0.29319955932209524
ACH-000407,-0.5199217815213714
ACH-000408,-0.5680206351218396
ACH-000410,-0.5704063331046978
ACH-000411,-0.47555558681733207
ACH-000414,-0.5558105294964637
ACH-000415,-0.5046029575861544
ACH-000416,-0.4386705645313414
ACH-000420,-0.4800782981625293
ACH-000421,-0.5414630514995314
ACH-000424,-0.5425158120429762
ACH-000425,-0.7431044259475322
ACH-000426,-0.3898310757047674
ACH-000427,-0.4521532342596594
ACH-000433,-0.2919659432944245
ACH-000435,-0.6920502631359479
ACH-000436,-0.30448234168597804
ACH-000444,-0.6612884274024349
ACH-000445,-0.4194670660690827
ACH-000448,-0.5983344243421663
ACH-000450,-0.4137494280879626
ACH-000452,-0.4839395892854729
ACH-000454,-0.2485455206134221
ACH-000458,-0.4783950736333056
ACH-000459,-0.4329607527742694
ACH-000460,-0.6343866348205398
ACH-000461,-0.4586304987391514
ACH-000463,-0.4273977238697416
ACH-000464,-0.5578031976007304
ACH-000466,-0.2088551883515548
ACH-000467,-0.4940832787044964
ACH-000468,-0.5977794168151321
ACH-000469,-0.5028503005124957
ACH-000470,-0.5037424916105191
ACH-000471,-0.5628681588894846
ACH-000472,-0.4171455926344039
ACH-000473,-0.5595749953556314
ACH-000475,-0.17781090058493987
ACH-000476,-0.3855705911129473
ACH-000477,-0.4842836356302679
ACH-000479,-0.04328636795824905
ACH-000480,-0.4706709632420665
ACH-000481,-0.6929616855051881
ACH-000483,-0.7006832055703277
ACH-000484,-0.36395142891973137
ACH-000485,-0.342257705628482
ACH-000486,-0.5160408996426823
ACH-000487,-0.4303065496094949
ACH-000488,-0.4181443421349443
ACH-000490,-0.5088716409232308
ACH-000491,-0.30413307045546395
ACH-000495,-0.6165090058623627
ACH-000496,-0.3204030364215357
ACH-000499,-0.4110625905370323
ACH-000500,-0.3261338999386912
ACH-000502,-0.37464172274871455
ACH-000503,-0.7450737130810645
ACH-000505,-0.6206668300327471
ACH-000507,-0.5110442534858589
ACH-000510,-0.4166456905441281
ACH-000511,-0.4464398672022722
ACH-000512,-0.5941549971369549
ACH-000516,-0.4747728344920313
ACH-000517,-0.4693098821649082
ACH-000518,-0.3764271385517288
ACH-000520,-0.5043006724213775
ACH-000521,-0.2967068459449616
ACH-000522,-0.22366319023007464
ACH-000524,-0.3189114595271173
ACH-000527,-0.6777459825074322
ACH-000528,-0.515599348515689
ACH-000537,-0.3842641473735468
ACH-000541,-0.0658645865752394
ACH-000542,-0.29782769019236144
ACH-000544,-0.4226816736227952
ACH-000545,-0.5086297999239291
ACH-000547,-0.5871075201856307
ACH-000548,-0.691527071093176
ACH-000549,-0.718361832184328
ACH-000550,-0.5928577292321037
ACH-000552,-0.2544497633775354
ACH-000556,-0.5442950100078118
ACH-000557,0.012859927854885815
ACH-000569,-0.7001491975921749
ACH-000570,-0.5597617794244308
ACH-000571,-0.5269938281055073
ACH-000573,-0.4222998034172066
ACH-000576,-0.3809027733586129
ACH-000579,-0.2854889620331676
ACH-000580,-0.4520864303342157
ACH-000584,-0.4267526371478994
ACH-000585,-0.2633293210698705
ACH-000588,-0.4891858338539041
ACH-000589,-0.600232190131134
ACH-000591,-0.30488112657420113
ACH-000593,-0.3820747114398039
ACH-000600,-0.6461265562382894
ACH-000601,-0.5188568061065588
ACH-000605,-0.4127127573466939
ACH-000606,-0.4870452737333651
ACH-000608,-0.3156665195642546
ACH-000614,-0.9169436820730046
ACH-000616,-0.5324113351449484
ACH-000618,-0.5346177000780242
ACH-000619,-0.6129874023216103
ACH-000620,-0.6487365462543986
ACH-000621,-0.4209546674634061
ACH-000622,-0.4820956939194061
ACH-000623,-0.3319038083707213
ACH-000624,-0.43211704118480293
ACH-000627,-0.16994646996427076
ACH-000630,-0.4040440958113081
ACH-000631,-0.4225071735520608
ACH-000632,-0.7273302111443104
ACH-000633,-0.2464951451894745
ACH-000637,-0.6061644003867026
ACH-000638,-0.5569549317251916
ACH-000646,-0.1843714612064024
ACH-000647,-0.5384355087888361
ACH-000648,-0.3318344257966218
ACH-000649,-0.38371512411243547
ACH-000651,-0.3634397384945125
ACH-000652,-0.209767677405129
ACH-000653,-0.7454614463291148
ACH-000657,-0.42892797555033935
ACH-000658,-0.4358880495544296
ACH-000661,-0.3617605227158794
ACH-000662,-0.6011721957988253
ACH-000663,-0.8121394895662309
ACH-000665,-0.38299146695542985
ACH-000671,-0.5460019849347937
ACH-000672,-0.498563487228652
ACH-000673,-0.31736951503165844
ACH-000676,-0.6998777585726895
ACH-000677,-0.6487926612321934
ACH-000681,-0.5915699374584761
ACH-000683,-0.3911398045424984
ACH-000684,-0.6992592779141233
ACH-000688,-0.3953472345560136
ACH-000693,-0.39934976362628855
ACH-000694,-0.3229826203615057
ACH-000695,-0.5557856455831359
ACH-000696,-0.5653814004779996
ACH-000697,-0.2272162510378014
ACH-000699,-0.584812355470018
ACH-000701,-0.4873657666308521
ACH-000706,-0.4998249128178994
ACH-000711,-0.5206621988851577
ACH-000713,-0.5176127147553229
ACH-000714,-0.4834739436595845
ACH-000718,-0.4977764544130213
ACH-000720,-0.4144554838551839
ACH-000721,-0.3541062880805053
ACH-000724,-0.3255295193379698
ACH-000725,-0.4499771326373207
ACH-000732,-0.6549249223791853
ACH-000734,-0.25712008792885976
ACH-000735,-0.18295313468194366
ACH-000736,-0.5291287780995221
ACH-000738,-0.4863258132326954
ACH-000746,-0.21642249961705268
ACH-000747,-0.6117326029626623
ACH-000748,-0.602726492034602
ACH-000753,-0.48072657245936
ACH-000756,-0.7600957692125382
ACH-000757,-0.8735140046054378
ACH-000758,-0.663623736284621
ACH-000760,-0.5301901213706637
ACH-000762,-0.3074237599949943
ACH-000763,-0.3717969485987504
ACH-000764,-0.3310971676882201
ACH-000765,-0.3781245752145412
ACH-000766,-0.3334696216304493
ACH-000767,-0.3916237348784459
ACH-000768,-0.6463684121343882
ACH-000769,-0.4503834397000957
ACH-000770,-0.40121993159781577
ACH-000771,-0.33765099254472136
ACH-000773,-0.32853876162395296
ACH-000776,-0.6652261031989195
ACH-000777,-0.5819689907842865
ACH-000778,-0.43244334279706653
ACH-000781,-0.1529322462210461
ACH-000782,-0.5091160353460592
ACH-000783,-0.40769900821755256
ACH-000784,-0.31261678062831033
ACH-000785,-0.39025286836626255
ACH-000787,-0.3506455169035103
ACH-000788,-0.5125911008211587
ACH-000791,-0.4935656895060793
ACH-000792,-0.6009903546063029
ACH-000794,-0.5092229473379437
ACH-000796,-0.5472206261685049
ACH-000798,-0.5162778267447304
ACH-000799,-0.5655128406057379
ACH-000800,-0.6205370883622905
ACH-000802,-0.3422489121030093
ACH-000804,-0.3799245416232425
ACH-000805,-0.7417375017949793
ACH-000809,-0.2835342992663878
ACH-000810,-0.566579188602658
ACH-000811,-0.1395773146272828
ACH-000817,-0.598405843313814
ACH-000819,-0.4848017150530368
ACH-000820,-0.07160460188600683
ACH-000821,-0.4652427546313646
ACH-000822,-0.5575517473810366
ACH-000823,-0.4760889907014579
ACH-000824,-0.14855914582219673
ACH-000827,-0.6323857815997272
ACH-000829,-0.4906343104426729
ACH-000831,-0.607833158445221
ACH-000832,-0.29331568661978275
ACH-000833,-0.36959850398031696
ACH-000834,-0.4582593957803181
ACH-000835,-0.4843899793505786
ACH-000836,-0.04107863271726905
ACH-000837,-0.3256772843449911
ACH-000838,-0.4528508400465251
ACH-000839,-0.6243754788422526
ACH-000840,-0.7306869961496605
ACH-000841,-0.7401601253928387
ACH-000843,-0.3321024481631024
ACH-000846,-0.6529522571539075
ACH-000847,-0.4412909975597229
ACH-000848,-0.452613421916497
ACH-000849,-0.5848288277454183
ACH-000851,-0.6093394821168664
ACH-000855,-0.5073767288931145
ACH-000856,-0.2341811320481048
ACH-000858,-0.251984060489518
ACH-000859,-0.41710266730504
ACH-000861,-0.5314603300696747
ACH-000862,-0.3067050948228433
ACH-000865,-0.6085682823124566
ACH-000866,-0.535999991050577
ACH-000867,-0.483634046357287
ACH-000869,-0.5090834129610231
ACH-000872,-0.6828578149022275
ACH-000873,-0.6931629552088914
ACH-000876,-0.23355480527997344
ACH-000878,-0.21134188337848206
ACH-000880,-0.3495341047135785
ACH-000881,-0.2711846206945314
ACH-000882,-0.4058025218500135
ACH-000884,-0.3917579493057909
ACH-000885,-0.34953466683465145
ACH-000887,-0.3007822460407687
ACH-000889,-0.30994498554092
ACH-000896,-0.4393521915380632
ACH-000898,-0.5365999279924023
ACH-000900,-0.4747206349804982
ACH-000901,-0.5148605236463649
ACH-000905,-0.38910870435683176
ACH-000906,-0.3324061662643327
ACH-000907,-0.4997222646762966
ACH-000910,-0.2417652729291219
ACH-000911,-0.5052228140466763
ACH-000912,-0.5516510266062862
ACH-000913,-0.5612395219387117
ACH-000915,-0.3374419286011745
ACH-000916,-0.5661349749858039
ACH-000917,-0.3696106889781444
ACH-000920,-0.2922066430637744
ACH-000921,-0.7002058585200324
ACH-000924,-0.21813915378637305
ACH-000926,-0.32723127214055
ACH-000928,-0.20639728429163606
ACH-000929,-0.4037746443053808
ACH-000932,-0.2581791383294299
ACH-000935,-0.3111125604305055
ACH-000936,-0.13299478907269688
ACH-000937,-0.44335116883219466
ACH-000938,-0.4095983244354553
ACH-000939,-0.2453818096438325
ACH-000941,-0.4038739954366012
ACH-000943,-0.34050152614035445
ACH-000946,-0.3346829632001618
ACH-000947,-0.4839847776247428
ACH-000948,-0.8448363990251742
ACH-000950,-0.7662765747194874
ACH-000953,-0.2957766088038485
ACH-000954,-0.6419559473574407
ACH-000957,-0.3429788417912553
ACH-000958,-0.4723698499985696
ACH-000960,-0.6761076364810442
ACH-000963,-0.3618844618931023
ACH-000968,-0.7152399742635623
ACH-000969,-0.26661171573533105
ACH-000972,-0.2715697013901754
ACH-000973,-0.38665916932317423
ACH-000974,-0.3986401359137537
ACH-000978,-0.28244262200822245
ACH-000984,-0.3711623945618498
ACH-000986,-0.3130724240807949
ACH-000988,-0.3741541169790243
ACH-000993,-0.3730627356148454
ACH-000994,-0.3923877778373301
ACH-000996,-0.7216298685185244
ACH-001001,-0.33404066992008097
ACH-001020,-0.4037680391862582
ACH-001028,-0.1567945451440512
ACH-001031,-0.7990672253503041
ACH-001038,-0.4072746354864121
ACH-001048,-0.3649509756098258
ACH-001050,-0.5747649158939866
ACH-001053,-0.6388537464341096
ACH-001054,-0.4691495212027956
ACH-001061,-0.5556200622231616
ACH-001067,-0.36986270082743017
ACH-001075,-0.5280210324018999
ACH-001096,-0.3331845742383229
ACH-001111,-0.5451047366083128
ACH-001119,-0.4503396964946252
ACH-001128,0.10196279665089894
ACH-001134,-0.4100909962807716
ACH-001151,-0.36674034183179577
ACH-001163,-0.2303246404117208
ACH-001164,-0.2505563669708082
ACH-001183,-0.5418546332738823
ACH-001192,-0.511055530809823
ACH-001193,-0.3623245010981023
ACH-001196,-0.6197744953200481
ACH-001197,-0.5067841816598698
ACH-001205,-0.5134614648620119
ACH-001211,-0.4809003130322776
ACH-001212,-0.2785683004630445
ACH-001228,-0.3362151205138296
ACH-001232,-0.24811896425863844
ACH-001239,-0.4013739227357907
ACH-001270,-0.2563014806322811
ACH-001274,-0.4603414617374338
ACH-001275,-0.6816716588452176
ACH-001277,-0.4934622259984973
ACH-001278,-0.4967788113464143
ACH-001280,-0.5179314650796983
ACH-001283,-0.4100555184192193
ACH-001289,-0.8262775032516899
ACH-001300,-0.3717742030592246
ACH-001301,-0.6344668624040037
ACH-001302,-0.6026407320477717
ACH-001306,-0.4716613601325662
ACH-001318,-0.5275567236765806
ACH-001322,-0.2493852363026097
ACH-001328,-0.4108518882701521
ACH-001332,-0.4041292569618405
ACH-001336,-0.5802617809698035
ACH-001346,-0.4385768930501552
ACH-001353,-0.5853562858297916
ACH-001354,-0.4857176239375786
ACH-001367,-0.5434539872200808
ACH-001368,-0.5310833314360721
ACH-001374,-0.3351679659123987
ACH-001377,-0.25970860315618666
ACH-001380,-0.2453566394242429
ACH-001391,-0.4180921021125536
ACH-001408,-0.5781240302109255
ACH-001430,-0.5686085544285924
ACH-001431,-0.5254940641598883
ACH-001450,-0.6306882546371689
ACH-001496,-0.370930863908419
ACH-001500,-0.3681785464699633
ACH-001523,-0.5297324902973548
ACH-001532,-0.5782108580492205
ACH-001550,-0.13329779547539322
ACH-001552,-0.15709409865524054
ACH-001554,-0.5409458645066274
ACH-001654,-0.6981711003613105
ACH-001735,-0.3921106563578385
ACH-001736,-0.6921368584289028
ACH-001737,-0.98982876682246
ACH-001740,-0.5093448890098881
ACH-001745,-0.5268087785011273
ACH-001765,-0.4367263021667317
