,DepMap_ID
4871,ACH-000015
46066,ACH-000142
78720,ACH-000250
113653,ACH-000349
128280,ACH-000387
266665,ACH-000696
266666,ACH-000696
298265,ACH-000753
368317,ACH-000802
409251,ACH-000853
416555,ACH-000862
477546,ACH-000914
492423,ACH-000921
497024,ACH-000924
540780,ACH-000943
568373,ACH-000953
621019,ACH-000968
850138,ACH-000996
885239,ACH-000999
918482,ACH-001064
1036548,ACH-001525
1037453,ACH-001528
1045560,ACH-001550
1066099,ACH-001610
1075398,ACH-001645
1083155,ACH-001674
1137170,ACH-002173
1200407,ACH-002286
1211420,ACH-002309
1217379,ACH-002312
1222077,ACH-002340
1234896,ACH-002388
