,TYRP1 (7306)
ACH-000004,-0.9203203902148256
ACH-000005,-0.7144305020780308
ACH-000007,-0.0393394081558246
ACH-000009,-0.006361333994701372
ACH-000011,-0.04296579765364199
ACH-000012,0.07199631500595922
ACH-000013,0.05220371073990875
ACH-000014,0.08490501431020543
ACH-000015,-0.04370717535675872
ACH-000017,0.09080750060270676
ACH-000018,0.026734645991008787
ACH-000019,0.08175213206959497
ACH-000021,0.026133694254941
ACH-000022,0.05616259481259162
ACH-000025,0.1699764536166963
ACH-000028,0.036808032996059316
ACH-000030,-0.054732904049453295
ACH-000035,0.01901530358390106
ACH-000036,-0.16900575228746384
ACH-000037,-0.13322352331090426
ACH-000039,0.16648140121934146
ACH-000040,0.02004130734403249
ACH-000041,0.06047224365796836
ACH-000042,0.04330065467247999
ACH-000045,-0.040451533465542484
ACH-000047,0.02709890234770036
ACH-000052,-0.08046491393965358
ACH-000053,0.011952274450798413
ACH-000054,-0.15577369385790185
ACH-000055,0.12479638513719325
ACH-000060,0.05526316501910792
ACH-000067,-0.07600366734530467
ACH-000070,-0.0401188650381924
ACH-000075,-0.00558954937979317
ACH-000078,-0.20350080885769894
ACH-000082,-0.0125907474797356
ACH-000085,-0.10501231124614316
ACH-000086,-0.07339030543496479
ACH-000087,-0.2554229591121241
ACH-000092,0.03593820044862065
ACH-000095,0.012903958724751877
ACH-000097,0.07618342918717835
ACH-000098,0.04233688813665868
ACH-000099,-0.15532768826012086
ACH-000108,0.019930586427472644
ACH-000113,0.015337014862173
ACH-000116,-0.038044526208947216
ACH-000118,-0.0651284732229659
ACH-000120,-0.12857431358859786
ACH-000123,-0.0689213937176906
ACH-000127,0.030986602039413527
ACH-000128,-0.04682392850730673
ACH-000132,-0.02002697455568597
ACH-000133,0.09745523175486068
ACH-000137,0.1853405545261776
ACH-000138,-0.031884406041946804
ACH-000142,0.02250710377472371
ACH-000143,0.026284201995423917
ACH-000146,0.09619852697771443
ACH-000148,-0.017080532078807015
ACH-000150,-0.138864983894436
ACH-000152,0.12373976368953958
ACH-000153,0.2156041315461908
ACH-000159,-0.09035357600469968
ACH-000160,0.11974328872226632
ACH-000163,-0.02452569444772489
ACH-000167,0.06712430464248816
ACH-000168,0.11424086880261485
ACH-000169,0.04992939799079489
ACH-000178,0.012357789606298882
ACH-000183,-0.038237032708025726
ACH-000188,0.06444834040927458
ACH-000189,-0.052293497192617465
ACH-000190,0.11807346653380585
ACH-000198,0.01369416371334607
ACH-000203,-0.2585475593052581
ACH-000204,0.2589037259193365
ACH-000206,0.070270243764175
ACH-000207,0.14186529523131214
ACH-000208,0.17117727489783288
ACH-000210,-0.007586247580157259
ACH-000211,-0.11849657295551863
ACH-000215,-0.048976650811546514
ACH-000221,-0.02431029911454172
ACH-000222,0.13109240073795966
ACH-000223,0.09606475106953972
ACH-000226,0.05529447617560629
ACH-000227,0.003920191535234383
ACH-000228,0.09548751387012888
ACH-000231,-0.019567084119034267
ACH-000232,-0.02842997709956016
ACH-000233,0.04885506103599586
ACH-000234,0.05948965257815155
ACH-000235,0.010313961443592774
ACH-000237,-0.006967737502144546
ACH-000238,-0.08648175931491504
ACH-000242,0.046257719797592835
ACH-000243,-0.015802968001439346
ACH-000244,-0.11256343865238104
ACH-000246,-0.08256373264873687
ACH-000248,-0.1765980142522261
ACH-000250,0.02351259823314646
ACH-000251,0.014472775017899928
ACH-000252,0.16547478239580926
ACH-000253,-0.02587767055318326
ACH-000255,-0.07465933088903731
ACH-000256,-0.01672246703989546
ACH-000257,-0.17617234700762646
ACH-000258,0.11894686591842188
ACH-000259,0.05252500907903947
ACH-000260,-0.045417282376682036
ACH-000261,-0.015058853796965338
ACH-000262,0.06450627241891384
ACH-000263,0.050935708364447684
ACH-000264,-0.021500919874978226
ACH-000265,-0.1422314063436256
ACH-000266,-0.018568164562321642
ACH-000272,-0.10115647393185724
ACH-000274,0.0003980161789411885
ACH-000277,-0.03929767063827603
ACH-000278,0.0546625191519699
ACH-000279,0.00632586156680045
ACH-000280,0.016239209319114215
