,IL1RN (3557)
ACH-000004,0.0833275688885204
ACH-000005,0.22258534517164816
ACH-000007,0.15636999158842693
ACH-000009,0.15546289054164153
ACH-000011,-0.08070298324045044
ACH-000012,0.15144601135332836
ACH-000013,-0.022503402728930217
ACH-000014,-0.025092135922161148
ACH-000015,-0.025399627710707598
ACH-000017,0.04999702063503895
ACH-000018,-0.032158631696686
ACH-000019,0.11671151794612053
ACH-000021,0.11655809387180717
ACH-000022,0.013838795980049036
ACH-000025,0.005717897972337402
ACH-000028,0.02688386534733899
ACH-000030,0.0252430382156246
ACH-000035,-0.16496558901155894
ACH-000036,0.10653338645264747
ACH-000037,0.08962973061818727
ACH-000039,-0.04312823263659319
ACH-000040,0.04448030021293607
ACH-000041,0.03582578486500517
ACH-000042,0.015418785064998287
ACH-000045,0.06307173487208102
ACH-000047,-0.107834229730184
ACH-000052,-0.18403390493060529
ACH-000053,0.12356992543157255
ACH-000054,-0.009570810630431638
ACH-000055,-0.02382081826989496
ACH-000060,-0.0364117096186613
ACH-000067,0.13884937088954336
ACH-000070,0.13663952310986632
ACH-000075,0.08421787047882541
ACH-000078,0.15220370743742306
ACH-000082,0.04390048101288788
ACH-000085,-0.045252276524795625
ACH-000086,-0.006341471134104532
ACH-000087,0.07304716081817612
ACH-000092,-0.06853617853483485
ACH-000095,0.15707738009728608
ACH-000097,0.010541038380362754
ACH-000098,-0.15625136386291938
ACH-000099,0.07661399846035243
ACH-000108,0.04472115175919507
ACH-000113,0.05799801995769276
ACH-000116,-0.042137681420709165
ACH-000118,-0.01250667516402322
ACH-000120,0.1476220659592334
ACH-000123,0.011389539414788305
ACH-000127,0.13713685166846676
ACH-000128,-0.04078148104717945
ACH-000132,0.0074801886080631185
ACH-000133,-0.0805692795528954
ACH-000137,0.1042755303928067
ACH-000138,0.10904749050099982
ACH-000142,0.057527164024085475
ACH-000143,0.14139548021809709
ACH-000146,0.08176371199952583
ACH-000148,0.004168732684581396
ACH-000150,-0.0242572042252314
ACH-000152,0.14590396838769884
ACH-000153,0.09252866611703248
ACH-000159,0.1163352922703024
ACH-000160,0.015114208859349531
ACH-000163,-0.024979838953184175
ACH-000167,0.00012764125847870513
ACH-000168,0.14085048774959014
ACH-000169,0.12436290622044507
ACH-000178,0.008944576576342844
ACH-000183,-0.08521285774930469
ACH-000188,0.2329427698192261
ACH-000189,-0.09960085524028912
ACH-000190,0.06371620573750401
ACH-000198,-0.0014147031852132636
ACH-000203,0.12881590353445427
ACH-000204,0.03768668644612557
ACH-000206,0.13214382948576384
ACH-000207,0.15828344849563092
ACH-000208,0.0025954445098649997
ACH-000210,0.24592919688209974
ACH-000211,0.11026106264128116
ACH-000215,-0.01324053954294848
ACH-000221,0.05236200076594892
ACH-000222,-0.08865239632881687
ACH-000223,-0.05155402220076021
ACH-000226,0.09218296082916697
ACH-000227,0.20611597207185667
ACH-000228,-0.006713447649871643
ACH-000231,0.04452587383813529
ACH-000232,0.036550897744823535
ACH-000233,0.06793836190872553
ACH-000234,0.07960698293392901
ACH-000235,0.0572568979708129
ACH-000237,0.09670736391062493
ACH-000238,-0.04487515172288693
ACH-000242,0.16569840277259987
ACH-000243,-0.12795584113612676
ACH-000244,0.07297276628542103
ACH-000246,0.05669465830434753
ACH-000248,0.06084883620908825
ACH-000250,-0.05189640369803652
ACH-000251,-0.0273573747067938
ACH-000252,0.26811588278089
ACH-000253,0.026015163094849976
ACH-000255,-0.17556439935993765
ACH-000256,-0.11394564322040746
ACH-000257,0.1891990542340707
ACH-000258,0.1011594600531169
ACH-000259,-0.019886138555220985
ACH-000260,-0.02762317155985816
ACH-000261,0.0415694720806502
ACH-000262,0.03748398146699071
ACH-000263,0.08644041148536136
ACH-000264,0.09781603350016893
ACH-000265,-0.08914849257365005
ACH-000266,-0.0049493656350674065
ACH-000272,-0.0011976867400725335
ACH-000274,-0.030468409215571812
ACH-000277,0.0918967510416232
ACH-000278,0.15351337347335384
ACH-000279,0.06519048943620899
ACH-000280,-0.04783693608144962
ACH-000281,0.13354911700760594
ACH-000288,0.01412658016663379
ACH-000291,-0.0324668774562585
ACH-000293,-0.21876446919729575
ACH-000294,0.2100917947712068
ACH-000295,0.3025465903203075
ACH-000296,0.21820325401873966
ACH-000302,-0.08986048192984852
ACH-000304,-0.12529056427526036
ACH-000307,-0.22282760449583736
ACH-000308,-0.0797752634837183
ACH-000310,0.1318354970437767
ACH-000311,-0.011478126563178256
ACH-000312,0.027834212690997485
ACH-000315,-0.0345753565887772
ACH-000316,0.09800268876776456
ACH-000317,-0.03508764489682302
ACH-000318,-0.12297377820988148
ACH-000319,0.13976400740317402
ACH-000320,0.02313217901260664
ACH-000322,0.1610693148612
ACH-000323,0.05230076473979914
ACH-000324,0.12152087915269967
ACH-000329,0.0904201035283728
ACH-000330,0.05143882728625365
ACH-000331,0.04744303870877117
ACH-000332,0.047136692322853266
ACH-000334,0.14006602198078644
ACH-000335,0.15504423570494788
ACH-000336,-0.0010605022999165463
ACH-000337,0.07087576161333205
ACH-000338,0.3223928859768765
ACH-000339,0.056175233489442686
ACH-000341,0.05477121878121457
ACH-000348,0.0008691077496139058
ACH-000350,0.1778321554504033
ACH-000352,-0.07205198711671222
ACH-000356,-0.06253953073547559
ACH-000361,-0.28729035556682897
ACH-000362,0.05643813815926891
ACH-000363,0.09883555054073496
ACH-000364,-0.07761025121339309
ACH-000365,-0.10045617580319503
ACH-000366,0.02747329338278059
ACH-000368,0.04014198683074908
ACH-000374,-0.04943956596095662
ACH-000375,0.1215687616939597
ACH-000376,0.01021799976526088
ACH-000381,-0.11403926983266235
ACH-000383,0.05902192779252965
ACH-000387,0.11583825961854954
ACH-000389,0.14952175764806885
ACH-000390,-0.07226947987574676
ACH-000393,0.022789330814706684
ACH-000395,0.06914738125972228
ACH-000396,-0.2287085994686301
ACH-000397,-0.024113257490581085
ACH-000401,-0.09221789278353416
ACH-000402,-0.022255129515812842
ACH-000403,0.11246436655523503
ACH-000404,0.1552558507267732
ACH-000406,0.0241193358474237
ACH-000407,-0.12432050498045988
ACH-000408,0.10080486922497876
ACH-000410,0.16797643042461874
ACH-000411,0.13062593002602604
ACH-000414,0.06700143712716967
ACH-000415,-0.001917773267464311
ACH-000416,0.050862322060015036
ACH-000420,0.0494844948223916
ACH-000421,0.0658127666909821
ACH-000424,0.003565626513875693
ACH-000425,0.02919222932417064
ACH-000426,0.07566731624915864
ACH-000427,-0.04925740954074435
ACH-000433,0.087682004204355
ACH-000435,-0.05964548832033209
ACH-000436,0.04365506821277426
ACH-000444,0.18919683096193324
ACH-000445,-0.17093981933186764
ACH-000448,0.2324211793162356
ACH-000450,0.040817815550573545
ACH-000452,0.09369575149416268
ACH-000454,0.07031866804916001
ACH-000458,-0.01691193935897074
ACH-000459,-0.24688371466219755
ACH-000460,-0.07848171637146273
ACH-000461,0.12831396592383526
ACH-000463,0.1808944465148944
ACH-000464,0.060506478233785126
ACH-000466,0.06951325216105464
ACH-000467,0.010985175292532076
ACH-000468,-0.00869401822025617
ACH-000469,0.12357167291588182
ACH-000470,-0.03167758376885061
ACH-000471,-0.03881508283489793
ACH-000472,0.008527572421166323
ACH-000473,-0.030562472332871755
ACH-000475,0.038737219181099784
ACH-000476,0.028504779379138662
ACH-000477,0.02248910436797956
ACH-000479,-0.16322491070597764
ACH-000480,0.1526012503525947
ACH-000481,0.023040881291538275
ACH-000483,0.15992259161052924
ACH-000484,0.006714921966580238
ACH-000485,0.10355300200697536
ACH-000486,0.04875140285743717
ACH-000487,-0.013787355146041158
ACH-000488,0.10092213327887267
ACH-000490,0.05455897042551576
ACH-000491,-0.04018044317960156
ACH-000495,-0.07124844414151657
ACH-000496,-0.2011599807162934
ACH-000499,-0.004300590127244533
ACH-000500,-0.07526064273921522
ACH-000502,0.05099622906597495
ACH-000503,0.3966812727308552
ACH-000505,-0.0640128955438752
ACH-000507,0.035277018819577836
ACH-000510,-0.09429004274956464
ACH-000511,0.005936675672512892
ACH-000512,0.1306501956315523
ACH-000516,0.018570585244921528
ACH-000517,0.08931210628312405
ACH-000518,0.15751813447520596
ACH-000520,0.08523211298970683
ACH-000521,-0.08599861163771662
ACH-000522,-0.05679690506838107
ACH-000524,0.09457630079840082
ACH-000527,0.06789986545886882
ACH-000528,0.09874102481084722
ACH-000537,0.10393847094677124
ACH-000541,0.1597936833114208
ACH-000542,0.0985330291148968
ACH-000544,-0.03982464847912072
ACH-000545,-0.05709446618997955
ACH-000547,0.1930272034972006
ACH-000548,-0.05375954861114367
ACH-000549,-0.13531602825687225
ACH-000550,-0.07488379464450874
ACH-000552,-0.027360424918830683
ACH-000556,0.014895354454420275
ACH-000557,0.1151039316011396
ACH-000569,0.07431766486827829
ACH-000570,-0.0697406109196804
ACH-000571,0.02134718304567789
ACH-000573,0.02250397166941566
ACH-000576,0.007713273740212481
ACH-000579,0.035050956897151125
ACH-000580,0.03955711660988556
ACH-000584,-0.01822733840626616
ACH-000585,0.07755647860379404
ACH-000588,0.17827426979748506
ACH-000589,-0.10439187245987028
ACH-000591,0.1333685817396748
ACH-000593,0.042826152328246936
ACH-000600,-0.16314027891361965
ACH-000601,0.022813946019666662
ACH-000605,0.11942142280700276
ACH-000606,-0.06973257336959979
ACH-000608,0.10276037294591583
ACH-000614,0.023267427379504598
ACH-000616,-0.009768041740133815
ACH-000618,0.0786088043131571
ACH-000619,0.016481028927758927
ACH-000620,-0.04292006100189382
ACH-000621,0.11550419711143065
ACH-000622,0.15143921212015884
ACH-000623,-0.13685563088926667
ACH-000624,0.051317765878169684
ACH-000627,0.02966401828611862
ACH-000630,-0.043919448509184465
ACH-000631,-0.2926101003407965
ACH-000632,0.0167449167324823
ACH-000633,0.0368728163297751
ACH-000637,-0.07919602190679911
ACH-000638,-0.07194945106619269
ACH-000646,0.12918963625642949
ACH-000647,0.05236395849431418
ACH-000648,-0.0972953909981336
ACH-000649,-0.050938784756688366
ACH-000651,0.04333323897051854
ACH-000652,0.15879473798485247
ACH-000653,0.07591663551735142
ACH-000657,-0.06640926132631196
ACH-000658,0.060526282581987285
ACH-000661,0.09120412069060113
ACH-000662,-0.07628839263136004
ACH-000663,-0.017996328238766637
ACH-000665,-0.02997894730297626
ACH-000671,0.0742928637174422
ACH-000672,0.06960107420965927
ACH-000673,0.03294354639786316
ACH-000676,0.038641263182548916
ACH-000677,0.0674567399222015
ACH-000681,0.05594805111407592
ACH-000683,0.0846174601367255
ACH-000684,-0.08343545569183883
ACH-000688,0.06800581630412704
ACH-000693,0.0074534076831877395
ACH-000694,0.04898216124678235
ACH-000695,-0.14126706440951714
ACH-000696,0.07416397822426678
ACH-000697,0.05706354434224381
ACH-000699,-0.010296961010398231
ACH-000701,-0.0717993546126736
ACH-000706,0.06765917354293825
ACH-000711,-0.00783901445532242
ACH-000713,-0.021056364607183936
ACH-000714,0.02755057086043444
ACH-000718,-0.06782596381218667
ACH-000720,0.019712346359519097
ACH-000721,-0.13737777599398676
ACH-000724,0.3498008751313414
ACH-000725,0.1120705006391545
ACH-000732,-0.16198050875549974
ACH-000734,0.018710931960380203
ACH-000735,0.05902855868400511
ACH-000736,-0.08533923703687364
ACH-000738,0.01653183578877324
ACH-000746,0.07900015755598219
ACH-000747,-0.10211726732379664
ACH-000748,-0.037951602596254456
ACH-000753,0.02780868117894891
ACH-000756,-0.014693151970480944
ACH-000757,0.09525140959529753
ACH-000758,0.051427645996433416
ACH-000760,-0.01014547902999164
ACH-000762,0.04289983526771226
ACH-000763,-0.06552481481046636
ACH-000764,-0.1181761643850198
ACH-000765,0.03611513199762
ACH-000766,-0.04290965489701175
ACH-000767,0.07947998156962269
ACH-000768,0.005572557930879971
ACH-000769,0.08653206806356845
ACH-000770,0.07881466046837958
ACH-000771,0.08677760836153219
ACH-000773,0.09962022399163743
ACH-000776,-0.05193329390684583
ACH-000777,-0.1544830970500364
ACH-000778,0.04478556072110382
ACH-000781,-0.043563046799705483
ACH-000782,0.056336377368888364
ACH-000783,0.1251293901712307
ACH-000784,-0.004062203111519721
ACH-000785,0.041482776736369416
ACH-000787,0.0715684133883509
ACH-000788,0.005130466063717031
ACH-000791,-0.0836421654694649
ACH-000792,0.07563470749686603
ACH-000794,0.047235897795838006
ACH-000796,-0.02504672157616561
ACH-000798,0.1395249888736629
ACH-000799,0.031299202711885965
ACH-000800,-0.14235499884627548
ACH-000802,0.06415901732930725
ACH-000804,-0.044717907084416766
ACH-000805,-0.07174605752698635
ACH-000809,-0.03914947676318816
ACH-000810,-0.19718471940224333
ACH-000811,0.015270495474900073
ACH-000817,0.00318517352571148
ACH-000819,-0.031752684077844144
ACH-000820,-0.05761225223655491
ACH-000821,0.07450864072238814
ACH-000822,0.1503743256127162
