,ILF3 (3609)
ACH-000004,-0.8158643788938212
ACH-000005,-0.94725115806678
ACH-000007,-1.0585852452924036
ACH-000009,-0.7059262925164989
ACH-000011,-0.7641670409788289
ACH-000012,-0.9713164798774332
ACH-000013,-0.8405092815794557
ACH-000014,-1.108247735057691
ACH-000015,-1.0437127531098116
ACH-000017,-0.577507283206196
ACH-000018,-1.1007645808573918
ACH-000019,-0.8999835540747381
ACH-000021,-1.0614355158977964
ACH-000022,-0.8640842415635712
ACH-000025,-1.0147001122574004
ACH-000028,-0.8464169744526412
ACH-000030,-0.7978831943134036
ACH-000035,-1.0240190476218798
ACH-000036,-0.8412236638935399
ACH-000037,-0.961933185108496
ACH-000039,-0.8924450537986754
ACH-000040,-0.7989582861642174
ACH-000041,-0.9675182985950246
ACH-000042,-0.8939459798848208
ACH-000045,-0.8375017977782343
ACH-000047,-0.8115787596838301
ACH-000052,-0.8892695173843922
ACH-000053,-0.8260461230432679
ACH-000054,-1.0121815936541505
ACH-000055,-0.95351563545533
ACH-000060,-0.7615751239890781
ACH-000067,-1.1123211374177215
ACH-000070,-0.6951661002033585
ACH-000075,-1.0531006302335448
ACH-000078,-1.0251132990817573
ACH-000082,-0.9209540204248909
ACH-000085,-0.9176059551464671
ACH-000086,-0.7728212905426567
ACH-000087,-1.1413543784710516
ACH-000092,-0.9198282817771628
ACH-000095,-0.8260466511181336
ACH-000097,-0.9273124363668293
ACH-000098,-1.1569873566651208
ACH-000099,-0.9673337752971272
ACH-000108,-1.0962141861047288
ACH-000113,-0.9573989888795804
ACH-000116,-0.8020329020478469
ACH-000118,-0.9828506825642712
ACH-000120,-0.9654743254379128
ACH-000123,-0.8642089338404289
ACH-000127,-1.023887761396015
ACH-000128,-0.890115779076149
ACH-000132,-1.1241426015066276
ACH-000133,-0.8311845351705975
ACH-000137,-1.0825041038581826
ACH-000138,-0.9100927150879196
ACH-000142,-1.186036928540012
ACH-000143,-0.9542252593959448
ACH-000146,-0.8085025350831495
ACH-000148,-0.777794543151093
ACH-000150,-0.9742526628985446
ACH-000152,-0.9953866042518552
ACH-000153,-0.8438770941793103
ACH-000159,-0.94839754619928
ACH-000160,-0.865534912128656
ACH-000163,-1.1057192009916603
ACH-000167,-1.007354865236866
ACH-000168,-0.8987037338712636
ACH-000169,-0.7039119788775212
ACH-000178,-0.9418573605287238
ACH-000183,-1.1439510484264626
ACH-000188,-0.9279060466410124
ACH-000189,-0.7846675745582541
ACH-000190,-0.8634083374214699
ACH-000198,-1.006306037015699
ACH-000203,-1.1306695635947723
ACH-000204,-1.0366987483277392
ACH-000206,-0.9121322181555556
ACH-000207,-0.6209232306537199
ACH-000208,-0.9858466017514992
ACH-000210,-0.9314080922409004
ACH-000211,-1.1441224197094741
ACH-000215,-1.0133659162178552
ACH-000221,-1.1772626159305792
ACH-000222,-0.8100426950410602
ACH-000223,-0.5690799902846126
ACH-000226,-0.7358489176588721
ACH-000227,-0.6100614586234121
ACH-000228,-0.8876905066081557
ACH-000231,-1.010271419549701
ACH-000232,-0.7059599926540184
ACH-000233,-1.0290115626990113
ACH-000234,-1.1123434407861108
ACH-000235,-0.9264332294565852
ACH-000237,-1.00242080494595
ACH-000238,-0.7780918857791846
ACH-000242,-0.9208122071135342
ACH-000243,-0.9148295572102012
ACH-000244,-0.4796571240069937
ACH-000246,-0.8549820895801128
ACH-000248,-0.8575357379670623
ACH-000250,-1.0615232369586172
ACH-000251,-0.8839247334963273
ACH-000252,-0.9490576518031608
ACH-000253,-1.0500576859025883
ACH-000255,-1.0556967139672375
ACH-000256,-0.850005238996004
ACH-000257,-0.8478795775029005
ACH-000258,-1.0581469638052945
ACH-000259,-0.7675333465082976
ACH-000260,-0.8881651721783308
ACH-000261,-0.8950219640345696
ACH-000262,-0.7591623757052041
ACH-000263,-0.5830611815030786
ACH-000264,-1.0411050194413058
ACH-000265,-0.8724133493281552
ACH-000266,-1.0284420657516258
ACH-000272,-0.64924509222177
ACH-000274,-0.5130134475033136
ACH-000277,-0.38808662160396573
ACH-000278,-0.9476270446898898
ACH-000279,-1.1411637524634988
ACH-000280,-0.9422724801355056
ACH-000281,-0.9268137227313364
ACH-000288,-0.7690461364055085
ACH-000291,-0.9311663677710031
ACH-000293,-0.6705305363408725
ACH-000294,-1.0505965378845037
ACH-000295,-1.158776789286272
ACH-000296,-0.7797077739800844
ACH-000302,-0.8459934011879289
ACH-000304,-0.6104454626832321
ACH-000307,-1.0301337208855172
ACH-000308,-0.9660609817089466
