,IL12A (3592)
ACH-000004,-0.0036163616112513276
ACH-000005,-0.10343366433350766
ACH-000007,-0.17724552241968353
ACH-000009,-0.00952988729503131
ACH-000011,-0.1011760342281308
ACH-000012,0.03622790274246705
ACH-000013,0.028563091962550774
ACH-000014,-0.0932199022999388
ACH-000015,0.07035115144652365
ACH-000017,-0.12816688743091445
ACH-000018,-0.125070900190296
ACH-000019,-0.11993271001441122
ACH-000021,0.011739020472882231
ACH-000022,0.04418364383261727
ACH-000025,-0.10379321314765737
ACH-000028,-0.10271235346211448
ACH-000030,-0.06319896477449087
ACH-000035,-0.08306157739321332
ACH-000036,-0.1777313862250403
ACH-000037,-0.06595944287162739
ACH-000039,-0.0818522133975624
ACH-000040,-0.028945687515921636
ACH-000041,-0.01496967458923546
ACH-000042,-0.024577332372506755
ACH-000045,-0.07353678941392193
ACH-000047,-0.008936034075525795
ACH-000052,-0.1740138055426406
ACH-000053,0.02906997455557125
ACH-000054,-0.06289785903634278
ACH-000055,-0.023566258634710627
ACH-000060,-0.199910724248342
ACH-000067,-0.06898070151193197
ACH-000070,-0.18743158985160727
ACH-000075,-0.195037162516943
ACH-000078,-0.06834900153595504
ACH-000082,-0.0016043009707329748
ACH-000085,-0.01806144936975523
ACH-000086,-0.04672836167360857
ACH-000087,-0.03616998087293792
ACH-000092,-0.054393312533277616
ACH-000095,-0.056246839533009664
ACH-000097,-0.020783335201734025
ACH-000098,0.010153243551337057
ACH-000099,0.09141188746689767
ACH-000108,0.03783812892370104
ACH-000113,-0.1061911741905435
ACH-000116,0.046782019776338495
ACH-000118,0.05989639176051718
ACH-000120,-0.04225763631286122
ACH-000123,0.0070885708371161435
ACH-000127,0.0605407997886517
ACH-000128,0.004118849881968061
ACH-000132,-0.05462140319190187
ACH-000133,-0.12355435970113345
ACH-000137,0.051638253804492384
ACH-000138,-0.03596382305437125
ACH-000142,-0.04162937847076897
ACH-000143,-0.11837638331259664
ACH-000146,-0.03469404915475923
ACH-000148,-0.018191148009159632
ACH-000150,0.16648078937450486
ACH-000152,0.008896425724621985
ACH-000153,-0.036987422229394606
ACH-000159,-0.08139759358679685
ACH-000160,0.04303314999416802
ACH-000163,0.008685884590078928
ACH-000167,0.051650625104826535
ACH-000168,-0.08895233961007122
ACH-000169,-0.08023653394379256
ACH-000178,-0.09883680553814952
ACH-000183,-0.08859836703914345
ACH-000188,0.021020007110161464
ACH-000189,-0.0957813318412222
ACH-000190,-0.14264738043366304
ACH-000198,0.04330214733986848
ACH-000203,-0.3037207955834991
ACH-000204,0.0491777666391803
ACH-000206,-0.09522223376412144
ACH-000207,0.14010539093499685
ACH-000208,0.33721878226591273
ACH-000210,-0.04016004044611
ACH-000211,0.02806170772273432
ACH-000215,-0.022368507346577197
ACH-000221,0.14920975085926974
ACH-000222,-0.019936884306064155
ACH-000223,0.058314066272154186
ACH-000226,-0.14444311456644734
ACH-000227,-0.24331513542615305
ACH-000228,0.06486253644976019
ACH-000231,-0.05441762269963705
ACH-000232,-0.017715351588119366
ACH-000233,0.08113514075896451
ACH-000234,-0.11644139340258
ACH-000235,0.008910175823993175
ACH-000237,-0.07952761520234877
ACH-000238,0.1917123525436336
ACH-000242,0.04314770224680599
ACH-000243,0.10868149215574298
ACH-000244,0.11224093953391824
ACH-000246,0.08111813065122786
ACH-000248,0.009211591269496952
ACH-000250,0.032376330119184414
ACH-000251,-0.11044749324053148
ACH-000252,0.14922145638569215
ACH-000253,0.05938783352922164
ACH-000255,-0.004398188809636643
ACH-000256,-0.04210051654119893
ACH-000257,0.142419598755331
ACH-000258,-0.14024021813107942
ACH-000259,-0.09845532382090484
ACH-000260,0.012454253250622535
ACH-000261,0.032952675352695464
ACH-000262,-0.0007172726055365554
ACH-000263,-0.02997479433085081
ACH-000264,-0.03441896473082615
ACH-000265,-0.009311535522598764
ACH-000266,0.054554341557866835
ACH-000272,0.0310888227810636
ACH-000274,-0.08678935400575369
ACH-000277,0.10992312763921296
ACH-000278,-0.06877311734888385
ACH-000279,0.04371036403318412
ACH-000280,0.01495296709436503
ACH-000281,-0.20989929965934476
ACH-000288,0.024706219019283285
ACH-000291,-0.07186399662189548
ACH-000293,0.08569202602036242
ACH-000294,-0.005621615434553069
ACH-000295,-0.11534526141191845
ACH-000296,-0.014843792831095418
ACH-000302,0.03356282264917932
ACH-000304,-0.03890294661113312
ACH-000307,-0.03166363677082082
ACH-000308,0.06469576212222458
ACH-000310,0.05250626435784978
ACH-000311,0.05163296370292901
ACH-000312,-0.01617597547224471
ACH-000315,0.13281522789921474
ACH-000316,-0.02453212191029755
ACH-000317,-0.028817737344603894
ACH-000318,0.05703847351694665
ACH-000319,-0.060221875650332025
ACH-000320,0.1596051926351614
ACH-000322,-0.06387667751532004
ACH-000323,0.0015791537004364586
ACH-000324,0.05495957714662221
ACH-000329,0.03235231532317635
ACH-000330,0.10831633029445298
ACH-000331,-0.24893234990232796
ACH-000332,0.03503675030964182
ACH-000334,-0.0023239492830886797
ACH-000335,-0.2163896991265247
ACH-000336,0.059414455934085675
ACH-000337,-0.056541148508271875
ACH-000338,0.21835704802857173
ACH-000339,0.03072849141440521
ACH-000341,-0.2841594954982782
ACH-000348,-0.0007955780861006211
ACH-000350,-0.11141742066541273
ACH-000352,0.15140723280744312
ACH-000356,0.043022808758222085
ACH-000361,-0.0660350356531739
ACH-000362,-0.05149833705185844
ACH-000363,0.10497891489211844
ACH-000364,-0.08139457039787065
ACH-000365,0.06456156715327784
ACH-000366,-0.15162251721233286
ACH-000368,-0.043288785581066094
ACH-000374,0.09047114175885264
ACH-000375,-0.16904431953457688
ACH-000376,-0.03609689007698556
ACH-000381,0.12773493636247654
ACH-000383,0.004257721357515064
ACH-000387,0.05095975079162637
ACH-000389,-0.03889409019332213
ACH-000390,0.026543731224002654
ACH-000393,-0.13387205745996705
ACH-000395,-0.016958880474793527
ACH-000396,-0.07410590504067507
ACH-000397,-0.0740544452296695
ACH-000401,-0.01511508871595814
ACH-000402,-0.17295204580538573
ACH-000403,0.058770815489258166
ACH-000404,-0.18180000803814836
ACH-000406,0.032185210048447536
ACH-000407,-0.010422550387828694
ACH-000408,-0.11082371904752644
ACH-000410,0.0076171957901742205
ACH-000411,0.10998212597204887
ACH-000414,-0.004433844626642721
ACH-000415,0.012898951806616784
ACH-000416,0.007444667014502086
ACH-000420,-0.04438518683369822
ACH-000421,-0.025016034160577173
ACH-000424,0.15775898764240368
ACH-000425,0.11225830283470868
ACH-000426,0.02618606283168923
ACH-000427,-0.06688908208100404
ACH-000433,0.028254238117359474
ACH-000435,-0.32563813563565536
ACH-000436,-0.01147065275004505
ACH-000444,-0.049011608560060635
ACH-000445,-0.15189638418776735
ACH-000448,0.08148977614757635
ACH-000450,-0.04927087880077416
ACH-000452,-0.09814359338050008
ACH-000454,-0.010041983042569548
ACH-000458,0.07688142383907975
ACH-000459,-0.035875714525348205
ACH-000460,0.061816141227989535
ACH-000461,0.09803616338585086
