,TLN2 (83660)
ACH-000769,-0.012635322419436443
ACH-000770,0.012544098185026076
ACH-000771,0.017580463193143946
ACH-000773,-0.033330394551680374
ACH-000776,-0.028217055983520024
ACH-000777,-0.04768234645313427
ACH-000778,-0.1760323403776902
ACH-000781,-0.033301282633678674
ACH-000782,-0.1855088316960121
ACH-000783,-0.13030887807758482
ACH-000784,-0.16752150097701607
ACH-000785,-0.07703847351938589
ACH-000787,-0.1212287922920526
ACH-000788,-0.0678144313734151
ACH-000791,-0.10370929455300447
ACH-000792,0.09961268580152836
ACH-000794,-0.08181538871849575
ACH-000796,-0.0480417617856081
ACH-000798,-0.2317685487834863
ACH-000799,0.03665695095632972
ACH-000800,-0.16108514608537106
ACH-000802,-0.02535889327437084
ACH-000804,-0.16163236936924374
ACH-000805,0.008731177168147988
ACH-000809,-0.10705947206060423
ACH-000810,0.22936316642747145
ACH-000811,-0.07823445550182087
ACH-000817,-0.08202694689020157
ACH-000819,-0.07043531171330784
ACH-000820,-0.2860404868515625
ACH-000821,-0.022130423999026844
ACH-000822,-0.01907727616588137
ACH-000823,-0.2053054992181291
ACH-000824,-0.04785462519162098
ACH-000827,-0.0775660125653147
ACH-000829,-0.1061147780137034
ACH-000831,-0.09609763517971663
ACH-000832,-0.07523438524016532
ACH-000833,-0.06624214472444162
ACH-000834,0.004420817122585715
ACH-000835,0.03266087915923477
ACH-000836,-0.08803896193583834
ACH-000837,0.02451223126798464
ACH-000838,-0.06810412644335091
ACH-000839,-0.14818550725811355
ACH-000840,0.1952905469416747
ACH-000841,-0.036786836131809775
ACH-000843,-0.11088377462263796
ACH-000846,0.07666386405343678
ACH-000847,-0.060657527780512324
ACH-000848,-0.1734860349322166
ACH-000849,-0.10950123550917903
ACH-000851,-0.09158350915622472
ACH-000855,-0.10325856490985558
ACH-000856,-0.13695986429964466
ACH-000858,-0.07424454700963466
ACH-000859,-0.08335321036106616
ACH-000861,-0.11267947442708165
ACH-000862,-0.11191186681960624
ACH-000865,-0.06104593408291838
ACH-000866,-0.09307475567202644
ACH-000867,-0.032585706581464445
ACH-000869,-0.11799000689805007
ACH-000872,-0.027175985871482337
ACH-000873,-0.12597217087982684
ACH-000876,-0.046721724566204915
ACH-000878,0.02218587606858975
ACH-000880,-0.11194249556362976
ACH-000881,-0.12629670458181452
ACH-000882,-0.06716195130281788
ACH-000884,-0.11759833316938655
ACH-000885,0.031434442792660736
ACH-000887,-0.08968166545853712
ACH-000889,-0.03245195887959471
ACH-000896,-0.16792300769751434
ACH-000898,-0.3344310209749685
ACH-000900,-0.05220645558771464
ACH-000901,-0.08823723661419232
ACH-000905,-0.05310326531157036
ACH-000906,-0.08316551826275967
ACH-000907,0.030313015587493476
ACH-000910,-0.2000624350732852
ACH-000911,0.0015752014222509105
ACH-000912,-0.1072707919646852
ACH-000913,0.07455612772009343
ACH-000915,-0.06416399457868034
ACH-000916,0.03103371023560072
ACH-000917,-0.002450184783450819
ACH-000920,-0.14811697720660724
ACH-000921,-0.023849112898107497
ACH-000924,-0.04539506223338144
ACH-000926,-0.017444444001056884
ACH-000928,-0.06252543209730524
ACH-000929,-0.07346409332980326
ACH-000932,-0.013676600376185505
ACH-000935,0.1034460635528022
ACH-000936,0.02795655178792717
ACH-000937,-0.03807770987241809
ACH-000938,-0.03722408843855834
ACH-000939,-0.02851386190232888
ACH-000941,0.04056394433473447
ACH-000943,0.02360818798525853
ACH-000946,-0.11476535023421235
ACH-000947,-0.08020517016201968
ACH-000948,-0.13543091513660374
ACH-000950,-0.03728557893820559
ACH-000953,-0.04758011442661822
ACH-000954,-0.035090870948731874
ACH-000957,0.11271628367369632
ACH-000958,0.06718132988281121
ACH-000960,-0.054430201688440635
ACH-000963,-0.10508403728058978
ACH-000968,-0.10282990191767774
ACH-000969,0.0020153178493237736
ACH-000972,0.30354895177060204
ACH-000973,-0.09906898419181666
ACH-000974,-0.10519858242842096
ACH-000978,0.0056699552386415405
ACH-000984,-0.12871629066098442
ACH-000986,-0.04098238747193153
ACH-000988,-0.1761550786342323
ACH-000993,-0.035085990327303765
ACH-000994,0.021803124907328282
ACH-000996,-0.2541658538152517
ACH-001001,-0.13484753649214898
ACH-001020,-0.07441229395608419
ACH-001028,-0.06377800714026309
ACH-001031,-0.14916754143806016
ACH-001038,-0.08210605097393912
ACH-001048,-0.02046734978904828
ACH-001050,0.00918388317535782
ACH-001053,-0.06066123958154467
ACH-001054,0.022658888444813504
ACH-001061,-0.10914761881312088
ACH-001067,-0.058304129980345065
ACH-001075,-0.13887868608695686
ACH-001096,-0.0031148833791919107
ACH-001111,-0.08699382565831335
ACH-001119,-0.04215192648235035
ACH-001128,-0.1609129683840498
ACH-001134,-0.04640132189781181
ACH-001151,-0.046599122652697424
ACH-001163,-0.18908901767864333
ACH-001164,-0.1497314391634627
ACH-001183,0.006828315957033928
ACH-001192,0.027692629481360267
ACH-001193,-0.08130485166472921
ACH-001196,-0.07660207565641687
ACH-001197,0.0029748695089516827
ACH-001205,-0.1362668382402665
ACH-001211,-0.05854690706234919
ACH-001212,-0.1028529577884864
ACH-001228,-0.091714527918081
ACH-001232,-0.010457750685064814
ACH-001239,-0.051701724222209935
ACH-001270,0.034129529222567526
ACH-001274,-0.19049233063714016
ACH-001275,-0.08319009341905277
ACH-001277,-0.06611601818928704
ACH-001278,-0.0946168764171716
ACH-001280,-0.2970226615465213
ACH-001283,-0.043270199250432864
ACH-001289,-0.07914906757801053
ACH-001300,-0.09061535610954548
ACH-001301,-0.3286709739817787
ACH-001302,-0.062252060489318486
ACH-001306,-0.17241318304643286
ACH-001318,-0.07952768395264262
ACH-001322,-0.14676382113889602
ACH-001328,-0.11144237318338136
ACH-001332,-0.07329261669360546
ACH-001336,0.03048269820893685
ACH-001346,-0.1181982209950517
ACH-001353,-0.020718633039116783
ACH-001354,-0.2233445062442049
ACH-001367,-0.09227828920803133
ACH-001368,0.010909641649159649
ACH-001374,0.10362856744357896
ACH-001377,-0.17541153534756715
ACH-001380,-0.05265423339662738
ACH-001391,-0.08391323967978864
ACH-001408,-0.05554684866517905
ACH-001430,-0.08067033169616901
ACH-001431,-0.06730843043672409
ACH-001450,-0.057569097819499614
ACH-001496,0.01186204385321156
ACH-001500,0.02325851107354155
ACH-001523,-0.07776839347141873
ACH-001532,0.028156062654210313
ACH-001550,-0.14052098310167482
ACH-001552,-0.002702617938988723
ACH-001554,-0.10831633599721804
ACH-001654,-0.1349570603619693
ACH-001735,0.015537945557095516
ACH-001736,-0.058261704609141186
ACH-001737,0.07543419564787654
ACH-001740,-0.006604000618335649
ACH-001745,-0.011806341315742422
ACH-001765,-0.1727916513557473
