,MRPS25 (64432)
ACH-000004,-0.27663972399509673
ACH-000005,-0.663511744147658
ACH-000007,-0.602901938765911
ACH-000009,-0.4150337700128656
ACH-000011,-0.2241617835004721
ACH-000012,-0.6953510131753879
ACH-000013,-0.3958321997532829
ACH-000014,-0.555984325013947
ACH-000015,-0.6078619000726678
ACH-000017,-0.2198983319730916
ACH-000018,-0.5525404909605792
ACH-000019,-0.92175392387067
ACH-000021,-0.3147941158295449
ACH-000022,-0.4420851134811528
ACH-000025,-0.6644334290233778
ACH-000028,-0.6941709695859128
ACH-000030,-0.3822968069490984
ACH-000035,-0.4627207060774602
ACH-000036,-0.1322129641498765
ACH-000037,-0.6107379770832468
ACH-000039,-0.4655907427132162
ACH-000040,-0.4049486989266976
ACH-000041,-0.5625131990270024
ACH-000042,-0.3965283164770277
ACH-000045,-0.5973523012470187
ACH-000047,-0.5856015190919986
ACH-000052,-0.44343213859990893
ACH-000053,-0.2405380445783798
ACH-000054,-0.6047499201312679
ACH-000055,-0.33027099129726645
ACH-000060,-0.5253534583151317
ACH-000067,-0.4907394061711221
ACH-000070,-0.5414153601919524
ACH-000075,-0.1467085609641157
ACH-000078,-0.5185698938540035
ACH-000082,-0.2945545490142226
ACH-000085,-0.36122689705075417
ACH-000086,-0.8523737544721356
ACH-000087,-0.4985343871163693
ACH-000092,-0.40211305126486335
ACH-000095,-0.3235416361726241
ACH-000097,-0.34904452249924073
ACH-000098,-0.4273443608003401
ACH-000099,-0.4224472209284404
ACH-000108,-0.36452568271877134
ACH-000113,-0.557408384035004
ACH-000116,-0.6773735694234913
ACH-000118,-0.6191552598251896
ACH-000120,-0.3777758866295684
ACH-000123,-0.4928258607446028
ACH-000127,-0.614042353335638
ACH-000128,-0.7086395272380304
ACH-000132,-0.4197256385006535
ACH-000133,-0.3613745944799943
ACH-000137,-0.321052736520195
ACH-000138,-0.4496054753093406
ACH-000142,-0.2622239673063947
ACH-000143,-0.6082987755782083
ACH-000146,-0.5135144460599543
ACH-000148,-0.4195757240816868
ACH-000150,-0.9486470907677784
ACH-000152,-0.5180106006539246
ACH-000153,-0.6482105429850791
ACH-000159,-0.3783498389456497
ACH-000160,-0.7336118349372396
ACH-000163,-0.3580052836662358
ACH-000167,1.6371338770391377
ACH-000168,-0.3074769585912063
ACH-000169,-0.3077379944316776
ACH-000178,-0.5389516060216001
ACH-000183,-0.4910286766920282
ACH-000188,-0.5408818784678753
ACH-000189,-0.6643772150033243
ACH-000190,-0.8351418466154301
ACH-000198,-0.5159978014052462
ACH-000203,-0.7215896768459186
