,FN1 (2335)
ACH-000004,0.11499054594225508
ACH-000005,0.06892951873014133
ACH-000007,-0.142692775167095
ACH-000009,0.04453411493084943
ACH-000011,0.09770721784197584
ACH-000012,-0.013153387181925913
ACH-000013,0.09347059649702087
ACH-000014,0.028706101119442013
ACH-000015,0.033320435686256145
ACH-000017,-0.027889617056987847
ACH-000018,0.02452164393344851
ACH-000019,0.0877192920993745
ACH-000021,0.01907936720467766
ACH-000022,-0.04885654502659472
ACH-000025,-0.023839174555609282
ACH-000028,-0.027775483411939268
ACH-000030,-0.09176564349480927
ACH-000035,0.12855914724431206
ACH-000036,-0.056299287374164314
ACH-000037,-0.14564495381252682
ACH-000039,0.20868778479573424
ACH-000040,0.004290145258314191
ACH-000041,0.02942175943284465
ACH-000042,-0.02615276200379984
ACH-000045,0.11939162781642765
ACH-000047,0.037357032262582614
ACH-000052,-0.08207489825421133
ACH-000053,-0.0013252981377170814
ACH-000054,-0.14669146353115314
ACH-000055,0.04390051420221057
ACH-000060,0.0873870406657537
ACH-000067,-0.06867193252475623
ACH-000070,0.1705803918510289
ACH-000075,-0.1443313709346645
ACH-000078,-0.08115074426869211
ACH-000082,0.008086957516029655
ACH-000085,0.05444861906152945
ACH-000086,0.07265897158342344
ACH-000087,-0.078484968674345
ACH-000092,-0.02868675047654088
ACH-000095,0.016539365076466882
ACH-000097,-0.10117339728612194
ACH-000098,0.0017044938081111367
ACH-000099,-0.08605787187436456
ACH-000108,-0.05298422522279075
ACH-000113,-0.13987817097931954
ACH-000116,0.08962920231610302
ACH-000118,0.013992732395485782
ACH-000120,0.11610713217698253
ACH-000123,0.015932218794843918
ACH-000127,-0.07073603622157247
ACH-000128,0.10766949926503773
ACH-000132,0.14352686519860405
ACH-000133,0.029911683907436662
ACH-000137,0.07498221820092145
ACH-000138,0.013023227351923756
ACH-000142,0.1470872352257119
ACH-000143,-0.04771352653414712
ACH-000146,-0.060167088882392264
ACH-000148,0.004712056673358631
ACH-000150,0.009768187420240429
ACH-000152,0.004454112050415799
ACH-000153,-0.15777262221602725
ACH-000159,-0.049846299735853486
ACH-000160,0.030199084582305705
ACH-000163,-0.1587892135466888
ACH-000167,-0.09240685739006743
ACH-000168,-0.20581205722223794
ACH-000169,0.017815765597474442
ACH-000178,0.03533865726469705
ACH-000183,0.0801395295214619
ACH-000188,0.18034000550708
ACH-000189,0.050037531578379715
ACH-000190,-0.026783246659208088
ACH-000198,0.08315149646727972
ACH-000203,0.34522887428394183
ACH-000204,-0.241745682613663
ACH-000206,-0.18191283724190024
ACH-000207,0.1069697449094636
ACH-000208,-0.22882660550860595
ACH-000210,0.1961113452736664
ACH-000211,-0.0010986157885209877
ACH-000215,0.0486623253663999
ACH-000221,-0.07578884022542652
ACH-000222,0.05210975651719394
ACH-000223,-0.02829638009194061
ACH-000226,-0.11434916492811073
ACH-000227,-0.08033878126607716
ACH-000228,0.017860919478717183
ACH-000231,-0.03759890577168221
ACH-000232,-0.03967779890675995
ACH-000233,0.0897172818406412
ACH-000234,0.060218333592520684
ACH-000235,-0.003351843136264705
ACH-000237,-0.02385593385097281
ACH-000238,-0.003368250608560898
ACH-000242,0.1847806350726428
ACH-000243,-0.09824491949100538
ACH-000244,-0.018377860156188024
ACH-000246,-0.016952483725343744
