,GML (2765)
ACH-000329,-0.1491645149792547
ACH-000330,-0.10902339508705428
ACH-000331,-0.27715618439885803
ACH-000332,-0.06476442439731138
ACH-000334,-0.18971090694919465
ACH-000335,-0.04898805906073337
ACH-000336,0.04710070856118005
ACH-000337,-0.20100081463280306
ACH-000338,0.1251594763255256
ACH-000339,-0.09103699240876294
ACH-000341,-0.2563591673760494
ACH-000348,-0.09734422247824452
ACH-000350,-0.31524095973759186
ACH-000352,-0.31886688580810496
ACH-000356,0.0541349006942044
ACH-000361,-0.3446457266143071
ACH-000362,-0.05441795554579637
ACH-000363,-0.09651068000384412
ACH-000364,-0.07716943119578237
ACH-000365,-0.13350955921565782
ACH-000366,-0.07643673087157332
ACH-000368,-0.11870632531704485
ACH-000374,0.02898839961219757
ACH-000375,-0.12372619899535785
ACH-000376,-0.19344983571666835
ACH-000381,-0.26935623777743084
ACH-000383,-0.2039493818584235
ACH-000387,0.03863054324429902
ACH-000389,-0.1809086827324612
ACH-000390,-0.30322638305065114
ACH-000393,-0.15805184375246772
ACH-000395,-0.40894611164542216
ACH-000396,-0.13231955919076768
ACH-000397,-0.10419748068475823
ACH-000401,-0.13424142929490038
ACH-000402,-0.12947243481000836
ACH-000403,-0.1503167609113836
ACH-000404,-0.03594804890247538
ACH-000406,-0.18795112538974335
ACH-000407,-0.06624508087497373
ACH-000408,-0.17680288065729216
ACH-000410,-0.16967669234045138
ACH-000411,-0.0912221917430142
ACH-000414,-0.3865420985803524
ACH-000415,-0.025408160367313
ACH-000416,-0.12807357527908833
ACH-000420,-0.10014334260825636
ACH-000421,-0.2626139915254489
ACH-000424,-0.03723416336422996
ACH-000425,-0.13790750396629875
ACH-000426,-0.1084266556387206
ACH-000427,-0.21403504466979045
ACH-000433,-0.17786537982353826
ACH-000435,-0.2599069473962724
ACH-000436,0.0466981069275712
ACH-000444,-0.14906270758576795
ACH-000445,-0.15006729023701687
ACH-000448,-0.21923040246332212
ACH-000450,-0.14112320810321874
ACH-000452,-0.3891775184725886
ACH-000454,-0.07689910179693972
ACH-000458,-0.15292896889019106
ACH-000459,-0.006228227801713359
ACH-000460,-0.17443347535054265
ACH-000461,-0.18919234384885436
ACH-000463,-0.013625017321626428
ACH-000464,-0.24633739177054145
ACH-000466,-0.06303440956940841
ACH-000467,-0.24931683484672104
ACH-000468,-0.15943652174129316
ACH-000469,-0.18489315957395264
ACH-000470,-0.2852441374449098
ACH-000471,-0.08134970258365043
ACH-000472,-0.185120494355324
ACH-000473,-0.061716829927904976
ACH-000475,-0.192052742118727
ACH-000476,-0.13199356074017535
ACH-000477,-0.17123880198850175
ACH-000479,-0.12534759193351155
ACH-000480,0.05857352977148399
ACH-000481,-0.14541021992685968
ACH-000483,-0.031819172775168186
ACH-000484,-0.20268623326330704
ACH-000485,-0.12847942727710426
ACH-000486,-0.2805409334001191
ACH-000487,-0.1116473996509474
ACH-000488,-0.2768935991909587
ACH-000490,-0.11284825193660683
ACH-000491,-0.09802739198120276
ACH-000495,-0.15987730895066288
ACH-000496,-0.13663236540658308
ACH-000499,0.035292112086361016
ACH-000500,-0.4973442955243241
ACH-000502,-0.2741845418039598
ACH-000503,-0.2705165327309082
ACH-000505,-0.11346806523829993
ACH-000507,-0.07302658357871585
ACH-000510,-0.09781172524138122
ACH-000511,-0.13953877643636353
ACH-000512,0.08759622393620163
ACH-000516,-0.11894965764203674
ACH-000517,-0.18103615198091252
ACH-000518,0.03098703946505169
ACH-000520,0.04251639193327645
ACH-000521,-0.05018413353506833
ACH-000522,-0.0034336922983555593
ACH-000524,-0.1266770791908461
ACH-000527,-0.17031745361042303
ACH-000528,-0.038767527757026785
ACH-000537,-0.17091589934805762
ACH-000541,-0.30236712765945983
ACH-000542,-0.3012622888408199
ACH-000544,-0.07847284274690848
ACH-000545,-0.19145433967946388
ACH-000547,-0.13315523303431293
ACH-000548,-0.13672985596673526
ACH-000549,-0.02366864900141635
ACH-000550,-0.10951995540214092
ACH-000552,-0.22353029482486794
ACH-000556,-0.31711328411063594
ACH-000557,-0.2965170110958458
ACH-000569,-0.1912166242518053
ACH-000570,-0.2028437612600793
ACH-000571,-0.15895251520445686
ACH-000573,-0.12609926141905156
ACH-000576,-0.24065987853573176
ACH-000579,-0.10745133011866692
ACH-000580,0.03663876095380561
ACH-000584,-0.18440302621017926
ACH-000585,-0.2078631830414568
ACH-000588,-0.11315086731805155
ACH-000589,-0.04715429587722485
ACH-000591,-0.05500021651166248
ACH-000593,-0.12363283757359247
ACH-000600,-0.02344805903390977
ACH-000601,-0.16608004402886695
ACH-000605,-0.10555865985619713
ACH-000606,-0.052874124841394934
ACH-000608,-0.3312025575804123
ACH-000614,-0.12250771235537798
ACH-000616,-0.0596956468830423
ACH-000618,-0.1293121354525551
ACH-000619,-0.3923971094752054
ACH-000620,-0.09731693870183662
ACH-000621,-0.14004794526667802
ACH-000622,-0.05870485609400436
ACH-000623,-0.14600544139900545
ACH-000624,-0.03568613461982411
ACH-000627,-0.1085439039713212
ACH-000630,-0.112984420723153
ACH-000631,-0.34633766086763623
ACH-000632,-0.06879782528335808
ACH-000633,-0.1378636670173373
ACH-000637,-0.07597246928686495
ACH-000638,-0.04250297245809997
ACH-000646,-0.20506523790584968
ACH-000647,-0.23904270208516834
ACH-000648,-0.26933138904174825
ACH-000649,-0.15426990590003295
ACH-000651,-0.057761653024383824
ACH-000652,-0.16813905797528098
ACH-000653,-0.22480284532873293
ACH-000657,-0.17393711357687372
ACH-000658,-0.7215591580551617
ACH-000661,-0.2492000568551721
ACH-000662,-0.15013337666472895
ACH-000663,-0.07141883101357645
ACH-000665,-0.049386597662233314
ACH-000671,-0.052626505229328616
ACH-000672,-0.8724760409865886
ACH-000673,-0.1265329441354454
ACH-000676,-0.10109971214381283
ACH-000677,-0.27615108856665016
ACH-000681,-0.34968765994138323
ACH-000683,-0.29456427729872736
ACH-000684,-0.012353905418882562
ACH-000688,-0.0028294293551807807
ACH-000693,-0.08478115129373455
ACH-000694,-0.2640627653798521
ACH-000695,-0.24578521169507786
ACH-000696,-0.06035838506453173
ACH-000697,-0.1473662547723364
ACH-000699,-0.16593311476908806
ACH-000701,-0.2612741432680433
ACH-000706,-0.25024203031025666
ACH-000711,-0.04916582244297831
ACH-000713,-0.007171488050113824
ACH-000714,0.0410706612236559
ACH-000718,-0.11064465835381314
ACH-000720,-0.20620175093080012
ACH-000721,-0.16081703971708514
ACH-000724,-0.257894160573459
ACH-000725,-0.027731060287954013
ACH-000732,-0.14625712368551408
ACH-000734,-0.11817523655311934
ACH-000735,-0.15092426194475506
ACH-000736,-0.2473764959264821
ACH-000738,-0.20728118902181025
ACH-000746,-0.2354438491183513
ACH-000747,-0.08666290273510037
ACH-000748,-0.12159638072966815
ACH-000753,-0.3155203978272859
ACH-000756,-0.08460775725308015
ACH-000757,-0.183510144667647
ACH-000758,0.003613616439836323
ACH-000760,-0.1287268350941697
ACH-000762,-0.05421197660668426
ACH-000763,-0.0969077900083919
ACH-000764,0.1538865020613873
ACH-000765,-0.14911061460991598
ACH-000766,0.008917124457935967
ACH-000767,-0.05922148538347946
ACH-000768,0.010699273224810976
ACH-000769,0.10482194596245882
ACH-000770,-0.1278547527461282
ACH-000771,-0.21942148467416192
ACH-000773,-0.13263809355660594
ACH-000776,-0.312091464398665
ACH-000777,-0.1426230108016336
ACH-000778,-0.11914064196683358
ACH-000781,-0.35286966637987977
ACH-000782,-0.11575262560488415
ACH-000783,-0.5419505467953322
ACH-000784,-0.08385987521180899
ACH-000785,-0.22533063129381056
ACH-000787,-0.1239104754800497
ACH-000788,-0.020115635407723726
ACH-000791,-0.1284481619904435
ACH-000792,-0.13819449521510413
ACH-000794,-0.15255674363860744
ACH-000796,-0.16945775850968214
ACH-000798,-0.14940543026034114
ACH-000799,-0.21662911884963798
ACH-000800,-0.2690947129641101
ACH-000802,-0.15575396194917387
ACH-000804,-0.11759290312995488
ACH-000805,-0.10100252051722416
ACH-000809,-0.35706760625767625
ACH-000810,-0.08111943909992532
ACH-000811,-0.1571741953476493
ACH-000817,-0.14576693217816747
ACH-000819,-0.1212387831002998
ACH-000820,-0.14257600496474615
ACH-000821,0.03420435977183226
ACH-000822,-0.07650507712336672
ACH-000823,-0.026727257300006742
ACH-000824,-0.28415773496505875
ACH-000827,-0.29523358371024894
ACH-000829,-0.051177820220794416
ACH-000831,-0.12468077537659188
ACH-000832,0.04368611094954085
ACH-000833,-0.1704397282749381
ACH-000834,-0.1107237427535912
ACH-000835,-0.1247918934850501
ACH-000836,-0.13727602698929908
ACH-000837,-0.16598041609421935
ACH-000838,-0.03242829743411128
ACH-000839,-0.1614681320005455
ACH-000840,-0.2296855862484493
ACH-000841,-0.2974482319610051
ACH-000843,0.034911030555926766
ACH-000846,-0.2200848353466214
ACH-000847,-0.1449663894107061
ACH-000848,0.0686838772086385
ACH-000849,-0.1390765144651015
ACH-000851,-0.06678921754535001
ACH-000855,-0.1285667679873088
ACH-000856,-0.001329626010748413
ACH-000858,-0.2360570477630173
ACH-000859,-0.062476721526747526
ACH-000861,-0.15943014464638305
ACH-000862,-0.1890934336175025
ACH-000865,-0.16290752152913074
ACH-000866,-0.15471902658309172
ACH-000867,-0.18750985744417795
ACH-000869,-0.24544646355943275
ACH-000872,0.02967303546574814
ACH-000873,-0.09566616480960048
ACH-000876,-0.15452849630303986
ACH-000878,0.08407586654360352
ACH-000880,-0.2833012783958281
ACH-000881,-0.047925875969469685
ACH-000882,-0.159578905030699
ACH-000884,-0.1752297065736924
ACH-000885,-0.00642800860376286
ACH-000887,-0.159751908234708
ACH-000889,-0.12021776936199267
ACH-000896,-0.16296075830526682
ACH-000898,-0.14923766215397974
ACH-000900,-0.2520362459661257
ACH-000901,-0.17955717494102694
ACH-000905,-0.18647896380892132
ACH-000906,-0.15346848944028585
ACH-000907,-0.10973683100142036
ACH-000910,-0.3006914641669413
ACH-000911,-0.09250789144022473
ACH-000912,-0.2419519343119353
ACH-000913,-0.08543160786949948
ACH-000915,-0.15621842059871532
ACH-000916,-0.34777892138098937
ACH-000917,-0.08125970985831223
ACH-000920,-0.07507519395039149
ACH-000921,-0.04450561574621992
ACH-000924,-0.0962128849079186
ACH-000926,-0.4478996575540347
ACH-000928,-0.2112720642725783
ACH-000929,-0.2604699503401796
ACH-000932,-0.2936972224399169
ACH-000935,-0.245157206274238
ACH-000936,-0.3372201155336651
ACH-000937,-0.2135683309191844
ACH-000938,-0.3192560521763111
ACH-000939,-0.16495481475892262
ACH-000941,-0.24317226166609415
ACH-000943,-0.2791358419578434
ACH-000946,-0.2685656138579566
ACH-000947,-0.29888962051077755
ACH-000948,-0.503046611656268
ACH-000950,-0.15637951369113345
ACH-000953,-0.20110700865793896
ACH-000954,0.0850852019881461
ACH-000957,0.0919317636300388
ACH-000958,-0.21224049119705934
ACH-000960,-0.12236813499188648
ACH-000963,-0.15862085408105006
ACH-000968,-0.06255667105329216
ACH-000969,-0.5484884025244605
ACH-000972,0.08535057090111503
ACH-000973,-0.21173441774054194
ACH-000974,-0.2906445011695023
ACH-000978,-0.09196898549589158
ACH-000984,-0.08039261563606155
ACH-000986,-0.17261092109696938
ACH-000988,-0.06325224834530573
ACH-000993,-0.15351064856131658
ACH-000994,-0.3002477502087447
ACH-000996,-0.1410351313222325
ACH-001001,-0.10358763747297887
ACH-001020,-0.11728373893842285
ACH-001028,-0.15147058678139275
ACH-001031,-0.17532686434643058
ACH-001038,-0.15519336591216393
ACH-001048,-0.2415229203442713
ACH-001050,-0.1057731242712564
ACH-001053,-0.1240694096960584
ACH-001054,-0.14030048995622993
ACH-001061,-0.2780545130935149
ACH-001067,-0.3158914314814749
ACH-001075,-0.07153294735293922
ACH-001096,-0.08988078432969418
ACH-001111,-0.3187453895740345
ACH-001119,-0.2238234574571504
ACH-001128,-0.09283141325408774
ACH-001134,0.0
ACH-001151,-0.303881235839367
ACH-001163,-0.2457779658587665
ACH-001164,0.02813192448266134
ACH-001183,-0.21648648507330784
ACH-001192,-0.05684863570540069
ACH-001193,-0.25464074725030583
ACH-001196,-0.2360041016479649
ACH-001197,-0.19157556866261807
ACH-001205,-0.19110764628747184
ACH-001211,-0.053749960587289945
ACH-001212,-0.12354316234474225
ACH-001228,-0.2200771903835437
ACH-001232,-0.17553403126064887
ACH-001239,-0.002320124105419069
ACH-001270,-0.2400725791706664
ACH-001274,-0.2286813825009985
ACH-001275,-0.2955456958082243
ACH-001277,-0.03228117789000694
ACH-001278,0.01652263144103417
ACH-001280,-0.20159767314789614
ACH-001283,-0.10423399243662472
ACH-001289,0.0
ACH-001300,-0.011434640647753002
ACH-001301,0.023279767827848838
ACH-001302,-0.302767563670228
ACH-001306,-0.12020785891331055
ACH-001318,0.06007675452397392
ACH-001322,-0.13227983505028953
ACH-001328,-0.2305627519340341
ACH-001332,-0.03214512546737396
ACH-001336,-0.035123840201882514
ACH-001346,-0.15219518050169806
ACH-001353,-0.13726716426568006
ACH-001354,-0.1745724526088784
ACH-001367,-0.041671444411324886
ACH-001368,-0.2510980463441141
ACH-001374,-0.19056597916475415
ACH-001377,-0.3339528239522341
ACH-001380,-0.16459829729601955
ACH-001391,-0.012435031890351769
ACH-001408,-0.021958890059225928
ACH-001430,-0.2943791590338141
ACH-001431,-0.07191485572018927
ACH-001450,-0.1791770364086301
ACH-001496,-0.07819141326738352
ACH-001500,-0.2952812089677073
ACH-001523,-0.04325265455444882
ACH-001532,-0.13917661671178444
ACH-001550,-0.2314975181957772
ACH-001552,-0.057392548050906926
ACH-001554,-0.13388573369651016
ACH-001654,-0.3414370877859422
ACH-001735,-0.18872812641079645
ACH-001736,-0.04851401528856426
ACH-001737,-0.5577832075958155
ACH-001740,-0.04797421954824913
ACH-001745,-0.03573989887377245
ACH-001765,-0.10933960192646132
