,GRIK1 (2897)
ACH-000004,-0.09913415042818137
ACH-000005,0.2358582004719985
ACH-000007,0.1162507222709532
ACH-000009,0.05788782594293888
ACH-000011,0.08001467307042051
ACH-000012,0.11279135243792746
ACH-000013,0.04261475395576322
ACH-000014,0.13806638320091796
ACH-000015,-0.018039545661883517
ACH-000017,0.07655420136092601
ACH-000018,0.05903326169502606
ACH-000019,0.10752211346652317
ACH-000021,0.04115967240838857
ACH-000022,0.08062414452977827
ACH-000025,-0.01683063875257976
ACH-000028,-0.015804733371628504
ACH-000030,0.09764409944172422
ACH-000035,0.13355904237718558
ACH-000036,0.1277396825598425
ACH-000037,-0.059896439235988384
ACH-000039,0.11136766868859883
ACH-000040,-0.05518421827186265
ACH-000041,0.05427797601560632
ACH-000042,0.04139706959285053
ACH-000045,0.058736624867352163
ACH-000047,0.018790489201026418
ACH-000052,0.018708076491060717
ACH-000053,0.12667804294980833
ACH-000054,0.08718034633792919
ACH-000055,0.022819048458579
ACH-000060,-0.2256347649124401
ACH-000067,0.21886848537080444
ACH-000070,0.07838402044097621
ACH-000075,0.18159982244699752
ACH-000078,0.061104686853107534
ACH-000082,-0.0337712823448963
ACH-000085,0.22114595092341627
ACH-000086,0.02948368089842188
ACH-000087,0.14093779122663486
ACH-000092,0.005200498441419489
ACH-000095,0.014899722346526291
ACH-000097,-0.09096526764802297
ACH-000098,-0.008832410347556465
ACH-000099,0.0972028275489268
ACH-000108,0.1421888727168222
ACH-000113,0.13471052034557165
ACH-000116,-0.02856293483540715
ACH-000118,0.1519992491818791
ACH-000120,0.08558280627019224
ACH-000123,0.06623291451413679
ACH-000127,0.0694653366736981
ACH-000128,0.22576004798073926
ACH-000132,-0.02342300961805274
ACH-000133,0.014951524177050469
ACH-000137,0.20975983011617103
ACH-000138,0.16693317842811953
ACH-000142,0.07888361306418812
ACH-000143,0.15663491562431994
ACH-000146,0.0811922862739222
ACH-000148,0.12997843614688925
ACH-000150,-0.07751155304484117
ACH-000152,-0.025278595309811053
ACH-000153,0.1507179720782046
ACH-000159,0.08236691663534182
ACH-000160,0.00046015931124997493
ACH-000163,0.029741838251282387
ACH-000167,0.16559437215247996
ACH-000168,0.05656629103374655
ACH-000169,0.05828300850366298
ACH-000178,0.08441726104854502
ACH-000183,0.15643467417766674
ACH-000188,-0.2458456983972397
ACH-000189,-0.19841177316212028
ACH-000190,0.07546401519953451
ACH-000198,0.13608180225397268
ACH-000203,0.3651301196942692
ACH-000204,0.04569668270251901
ACH-000206,0.20353263874581698
ACH-000207,0.09035961816810943
ACH-000208,-0.1939194001220304
ACH-000210,-0.04265184798270884
ACH-000211,0.13343019669535156
ACH-000215,0.08936967097940415
ACH-000221,-0.08196729474051404
ACH-000222,0.059153946555621124
ACH-000223,0.04281281117162256
ACH-000226,-0.08184352024677853
ACH-000227,-0.041320578614781736
ACH-000228,0.17233884982454864
ACH-000231,0.08713358053099841
ACH-000232,-0.04445608761244496
ACH-000233,0.16066817969367556
ACH-000234,0.004363839546082354
ACH-000235,0.02671956662526955
ACH-000237,0.09915172626124516
ACH-000238,-0.07316705880507518
ACH-000242,0.0630703821412001
ACH-000243,0.01963091434387002
ACH-000244,-0.07728239771147298
ACH-000246,0.12388231636774745
ACH-000248,0.008889215525774184
ACH-000250,0.067150988722177
ACH-000251,0.00726903876582794
ACH-000252,0.03984098519025271
ACH-000253,-0.004277229376793867
ACH-000255,0.004892856390453367
ACH-000256,0.2460890785704158
ACH-000257,-0.17626292009494204
ACH-000258,0.07685826397643399
ACH-000259,0.014969386464238975
ACH-000260,0.05250444820397625
ACH-000261,0.09692105917049644
ACH-000262,0.1768157449700833
ACH-000263,0.06403735896343744
ACH-000264,0.07867612213846288
ACH-000265,-0.08956663619939131
ACH-000266,0.09401209984574896
ACH-000272,0.08214468290190781
ACH-000274,0.022510221752868004
ACH-000277,-0.031556299224116985
ACH-000278,0.009948322527646195
ACH-000279,0.10276182627732833
ACH-000280,0.2500458997172278
ACH-000281,0.17529510015965055
ACH-000288,0.06120380134423839
ACH-000291,0.0786354649187195
ACH-000293,0.053590055183850696
ACH-000294,0.1370010198211346
ACH-000295,0.15882050452301189
ACH-000296,-0.10854630190065276
ACH-000302,0.056411961019702
ACH-000304,0.22230510037238166
ACH-000307,0.06310480860157308
