,GNMT (27232)
ACH-000159,-0.03597237383195316
ACH-000160,-0.02579554718880317
ACH-000163,-0.07741450219713304
ACH-000167,0.0011632632041287242
ACH-000168,0.0519197117640355
ACH-000169,-0.19599311616354906
ACH-000178,-0.1084946579004922
ACH-000183,-0.08786925242796984
ACH-000188,-0.024417473618853998
ACH-000189,-0.05596050929017562
ACH-000190,-0.08706421048654397
ACH-000198,-0.08814673635770921
ACH-000203,0.124439116526275
ACH-000204,-0.014517472521383662
ACH-000206,0.07699128050167295
ACH-000207,-0.3026461978950317
ACH-000208,0.1349670821429441
ACH-000210,0.008345477971131516
ACH-000211,-0.040391467748466935
ACH-000215,-0.03391981238340475
ACH-000221,-0.04638512303889375
ACH-000222,0.010900334106802977
ACH-000223,-0.1842886577000934
ACH-000226,-0.08121453416533407
ACH-000227,0.06319703126097842
ACH-000228,-0.10403209813397066
ACH-000231,-0.12455765394464292
ACH-000232,-0.07102214812751771
ACH-000233,-0.026309641268649625
ACH-000234,-0.06339506903620418
ACH-000235,-0.07669204904719043
ACH-000237,-0.08856914219040844
ACH-000238,-0.11829506128175846
ACH-000242,-0.23928439429734005
ACH-000243,-0.09294710624620532
ACH-000244,-0.2385931471942048
ACH-000246,-0.01404444244231629
ACH-000248,-0.12912203895533536
ACH-000250,-0.07855964975599958
ACH-000251,-0.20848678168017146
ACH-000252,-0.20043980795496635
ACH-000253,-0.0927231517514243
ACH-000255,-0.22129746138247786
ACH-000256,0.031657528069522364
ACH-000257,0.18484649744203532
ACH-000258,0.01399829872504506
ACH-000259,-0.0720527831571088
ACH-000260,-0.1322622560904234
ACH-000261,-0.10196221045249612
ACH-000262,0.12108066778592234
ACH-000263,-0.14479513038588435
ACH-000264,-0.1211865858341968
ACH-000265,-0.1265136556104096
ACH-000266,-0.00918459309750035
ACH-000272,-0.13551230946499493
ACH-000274,0.005495917838611046
ACH-000277,-0.19535287315328065
ACH-000278,0.04261458135856695
ACH-000279,-4.781919434633288e-06
ACH-000280,-0.07750664831958998
ACH-000281,-0.11285186297796565
ACH-000288,-0.014919826337359847
ACH-000291,-0.19781853392316956
ACH-000293,-0.09246777476042777
ACH-000294,-0.04145692635594636
ACH-000295,-0.08660722213098243
ACH-000296,-0.22201486744691776
ACH-000302,-0.13894382438065972
ACH-000304,-0.06970293816568257
ACH-000307,-0.04898981862629727
ACH-000308,-0.022860173208597786
ACH-000310,-0.10081915559055966
ACH-000311,-0.027450024780030908
ACH-000312,-0.10899085976141916
ACH-000315,-0.08941727371083992
ACH-000316,-0.06921274823785177
ACH-000317,-0.22007461924773766
ACH-000318,-0.1277638217793631
ACH-000319,-0.05132019262287599
ACH-000320,-0.0605240121953836
ACH-000322,-0.0015483270785841875
ACH-000323,-0.06969482716182722
ACH-000324,-0.06722375777363655
ACH-000329,-0.010477576521943676
ACH-000330,-0.18557303551462592
ACH-000331,-0.11471973760288315
ACH-000332,-0.054324575925753814
ACH-000334,0.20091074754227875
ACH-000335,0.016555453419983872
ACH-000336,-0.02424476317898654
ACH-000337,-0.10200364960583062
ACH-000338,-0.26971371425710683
ACH-000339,-0.0739952139904201
ACH-000341,-0.09059396525982187
ACH-000348,-0.07846477177563264
ACH-000350,0.057413008524316377
ACH-000352,-0.11713284769949285
ACH-000356,-0.20533821326292656
ACH-000361,-0.07832043554711465
ACH-000362,0.01284426596737632
ACH-000363,-0.009785187322858015
ACH-000364,-0.026599254692819086
ACH-000365,-0.0822877785430622
ACH-000366,-0.045885780709769036
ACH-000368,-0.23370577736915796
ACH-000374,-0.21240605321922496
ACH-000375,0.0600707126158721
ACH-000376,-0.1007013179488798
ACH-000381,-0.038618685445725234
ACH-000383,-0.0714674800608619
ACH-000387,0.00023705849116674717
ACH-000389,-0.03699768373232961
ACH-000390,-0.152001908400809
ACH-000393,-0.211458212778811
ACH-000395,0.06115476829922702
ACH-000396,-0.2306820092070763
ACH-000397,-0.17324876586194607
ACH-000401,0.014334438417791744
ACH-000402,-0.12305716523455608
ACH-000403,-0.07936022358356372
ACH-000404,-0.1237864424947382
ACH-000406,-0.06506710570416578
ACH-000407,0.05197929077609702
ACH-000408,-0.12088432438500007
ACH-000410,-0.004770812946386558
ACH-000411,0.1233641022363304
ACH-000414,-0.10966171985658876
ACH-000415,-0.07584691205153621
ACH-000416,-0.05278852260390457
ACH-000420,-0.15776552161767726
ACH-000421,-0.09825923317017213
ACH-000424,0.14496918692563934
ACH-000425,0.030500027496385914
ACH-000426,-0.11716219819087205
ACH-000427,-0.12497688379492285
ACH-000433,-0.15924514472582435
ACH-000435,-0.0972638272526125
ACH-000436,0.2642751975776104
ACH-000444,-0.005323555430135125
ACH-000445,-0.11921517346031547
ACH-000448,-0.06205244398427313
ACH-000450,0.06495912385274523
ACH-000452,-0.06336807120419295
ACH-000454,-0.24641248969878826
ACH-000458,-0.12981207076580448
ACH-000459,0.013669217188564021
ACH-000460,-0.16260411272944067
ACH-000461,-0.007797428839396948
ACH-000463,-0.03014360135829795
ACH-000464,-0.14336989063889294
ACH-000466,-0.2454033979408337
ACH-000467,-0.06281289750875171
ACH-000468,-0.016360127373995937
ACH-000469,0.026023955047784927
ACH-000470,-0.13039610041257918
ACH-000471,-0.12906417999742373
ACH-000472,0.008104124880929065
ACH-000473,-0.13190722451967948
ACH-000475,-0.055146243250835364
ACH-000476,-0.12720134306281575
ACH-000477,-0.10732598675386518
ACH-000479,0.1557768607662424
ACH-000480,0.004824638226375036
ACH-000481,-0.21989792970187935
ACH-000483,0.027222725209566243
ACH-000484,0.10829335308388624
ACH-000485,-0.10388144183092853
ACH-000486,-0.058164779878262136
ACH-000487,-0.1424937724037556
ACH-000488,-0.10537438972693207
ACH-000490,-0.10772863736636784
ACH-000491,-0.127209027325403
ACH-000495,-0.12627281336056734
ACH-000496,-0.23952313653614776
ACH-000499,-0.05711848051574619
ACH-000500,-0.043745811196118416
ACH-000502,-0.1235384244844947
ACH-000503,-0.27184393012020164
ACH-000505,-0.09948973434449154
ACH-000507,-0.04165406065508005
ACH-000510,-0.12410675562994902
ACH-000511,-0.057452387322741286
ACH-000512,-0.03158515314646988
ACH-000516,-0.0041021255270842745
ACH-000517,-0.042423177172015256
ACH-000518,-0.20359600726533103
ACH-000520,-0.047582059741154765
ACH-000521,0.062104198362482974
ACH-000522,-0.0497410388376824
ACH-000524,-0.2188406590238328
ACH-000527,-0.10013120302620084
ACH-000528,-0.08038982227033567
ACH-000537,-0.002806827764252296
ACH-000541,0.007649519750237668
ACH-000542,0.013350350188480357
ACH-000544,-0.14557544004348766
ACH-000545,-0.3033146255569924
ACH-000547,-0.0706114281336395
ACH-000548,-0.07844613961133867
ACH-000549,-0.03824581634852815
ACH-000550,-0.02149958378964625
ACH-000552,-0.12675967696253845
ACH-000556,-0.021005116515854814
ACH-000557,-0.12191951802364953
ACH-000569,-0.020802385144936618
ACH-000570,-0.10129075788660002
ACH-000571,-0.1335573039756822
ACH-000573,-0.08976461708545731
ACH-000576,-0.15012071498545762
ACH-000579,0.09171354144967002
ACH-000580,-0.0818892470015688
ACH-000584,-0.13019278968247364
ACH-000585,-0.061087515725717474
ACH-000588,-0.2609610453884467
ACH-000589,-0.07030942162930197
ACH-000591,0.003859991301765222
ACH-000593,-0.010345294526452659
ACH-000600,-0.08456892438975594
ACH-000601,0.056015726037650065
ACH-000605,-0.1788088715313586
ACH-000606,-0.06008922569644405
ACH-000608,-0.009784196650047379
ACH-000614,-0.06589785410174459
ACH-000616,0.025602575155781508
ACH-000618,-0.26510262678852736
ACH-000619,-0.04263903147108372
ACH-000620,0.0024671140352063555
ACH-000621,-0.0525671814470168
ACH-000622,0.03340836413181344
ACH-000623,-0.10166215834825426
ACH-000624,-0.10417199630108416
ACH-000627,-0.039648227512875715
ACH-000630,-0.14080707025609893
ACH-000631,-0.43303961209475417
ACH-000632,0.0305298771579007
ACH-000633,-0.05868184494177703
ACH-000637,-0.09904587712104444
ACH-000638,-0.13947150487773205
ACH-000646,-0.07891171415895921
ACH-000647,-0.13096617418633322
ACH-000648,0.05112612972617763
ACH-000649,-0.1217299243309898
ACH-000651,-0.04369810199737238
ACH-000652,0.01632646184170231
ACH-000653,-0.1190450413218021
ACH-000657,-0.12347998953707486
ACH-000658,-0.07371448248480199
ACH-000661,-0.16028663072444174
ACH-000662,-0.18346399745296596
ACH-000663,0.02523584669818503
ACH-000665,-0.2228316196433166
ACH-000671,-0.13446424376315935
ACH-000672,-0.11251516973817123
ACH-000673,-0.13108550168405775
ACH-000676,-0.0058060143867593676
ACH-000677,-0.211611317347512
ACH-000681,-0.09831115216806527
ACH-000683,-0.13741541192312773
ACH-000684,-0.056606689257648085
ACH-000688,-0.14643174032674205
ACH-000693,-0.09387312754996543
ACH-000694,-0.0033598082868646307
ACH-000695,-0.043366795227083636
ACH-000696,0.0019557537075234506
ACH-000697,0.0018423406194782105
ACH-000699,-0.054746125749824966
ACH-000701,-0.14336899256788668
ACH-000706,-0.024101007439271974
ACH-000711,-0.14159881211258413
ACH-000713,-0.055146821793837265
ACH-000714,-0.12206658157610692
ACH-000718,-0.04634231410758706
ACH-000720,-0.16342660302653544
ACH-000721,-0.16586178064972046
ACH-000724,-0.18066344644874496
ACH-000725,-0.01877351852714408
ACH-000732,-0.029105766886246418
ACH-000734,-0.2255861029217848
ACH-000735,-0.11469063917912453
ACH-000736,-0.08261620983769231
ACH-000738,-0.12648935103445436
ACH-000746,-0.02337949076625715
ACH-000747,0.0630919437211031
ACH-000748,-0.06338643477140468
ACH-000753,-0.09271818016394194
ACH-000756,-0.08724106982028304
ACH-000757,-0.1474958996185659
ACH-000758,-0.026503879424677947
ACH-000760,-0.02547757118869876
ACH-000762,-0.0981569394327135
ACH-000763,-0.13253269695899147
ACH-000764,-0.3474422721489458
ACH-000765,-0.13350199403798182
ACH-000766,-0.056174336734039
ACH-000767,-0.016955054170544857
ACH-000768,-0.0052315333709255524
ACH-000769,-0.2288395865650421
ACH-000770,-0.09862558656505102
ACH-000771,-0.07159139149628965
ACH-000773,-0.1075098546212755
ACH-000776,-0.06964488730198844
ACH-000777,-0.06602035747925368
ACH-000778,-0.061385072993559414
ACH-000781,-0.049064701711827946
ACH-000782,0.039712295523907364
ACH-000783,-0.003528005502301213
ACH-000784,-0.08333842598082973
ACH-000785,-0.10197680236808217
ACH-000787,-0.1073165590817953
ACH-000788,0.031128821612424307
ACH-000791,-0.13012003672237696
ACH-000792,-0.14689613315383693
ACH-000794,-0.05136654352199538
ACH-000796,0.03060702428865123
ACH-000798,-0.09781203598577264
ACH-000799,0.021356881887359642
ACH-000800,0.11246665519761734
ACH-000802,-0.11694272099316635
ACH-000804,-0.10751780329554472
ACH-000805,-0.09577549379739493
ACH-000809,-0.1005991341997422
ACH-000810,0.2311153058444985
ACH-000811,-0.02921303785448922
ACH-000817,0.003044526921748798
ACH-000819,-0.13221865072466338
ACH-000820,-0.09785710884536247
ACH-000821,0.10304834465961828
ACH-000822,-0.13277257614305454
ACH-000823,0.05836889514999055
ACH-000824,-0.08116946166838132
ACH-000827,-0.1223101347585983
ACH-000829,-0.06130147703639549
ACH-000831,-0.11779966611547005
ACH-000832,-0.08779240058239163
ACH-000833,0.1719909898714969
ACH-000834,0.08771306326295572
ACH-000835,-0.10570603165229847
ACH-000836,0.10285398906517347
ACH-000837,-0.04128371958083403
ACH-000838,-0.2506581067045012
ACH-000839,0.02722216414237788
ACH-000840,0.012183716277136308
ACH-000841,-0.10740659414686037
ACH-000843,-0.1273054820252522
ACH-000846,0.015129200356854226
ACH-000847,0.11547839842940248
ACH-000848,-0.08716071624685423
ACH-000849,-0.036394871993965586
ACH-000851,-0.12687416604006746
ACH-000855,-0.1266559399238788
ACH-000856,-0.1777230770279092
ACH-000858,-0.1806486302250988
ACH-000859,-0.04000480682826206
ACH-000861,-0.07813222919097954
ACH-000862,-0.041954477815951824
ACH-000865,-0.11322118950268822
ACH-000866,-0.15619643877594214
ACH-000867,-0.05239805635565531
ACH-000869,0.012840598122834952
ACH-000872,-0.02063614365417898
ACH-000873,-0.05626792180062568
ACH-000876,-0.07295851828420008
ACH-000878,-0.09006990883180158
ACH-000880,-0.04999464491732876
ACH-000881,0.09103460299512224
ACH-000882,-0.046023127551277465
ACH-000884,0.09492696143177387
ACH-000885,0.034715763947273506
ACH-000887,0.0023329217856311317
ACH-000889,-0.15378184291037628
ACH-000896,-0.1309220786006261
ACH-000898,-0.13531462589064588
ACH-000900,-0.09096357973478947
ACH-000901,-0.07126886828946882
ACH-000905,-0.0922367109252044
ACH-000906,-0.10242741142969408
ACH-000907,-0.04840590654385755
ACH-000910,-0.030911772998941062
ACH-000911,-0.17633830517064972
ACH-000912,-0.1732161546986455
ACH-000913,-0.18930130990199104
ACH-000915,-0.14885006343946866
ACH-000916,-0.02351870582445117
ACH-000917,-0.17945550727573206
ACH-000920,0.012346178252945723
ACH-000921,-0.0990919122984041
ACH-000924,-0.10248820314806807
ACH-000926,-0.2835850312841756
ACH-000928,-0.21393243902727668
ACH-000929,-0.18020638411902007
ACH-000932,-0.08232781740263909
ACH-000935,0.02362083911483921
ACH-000936,0.011661281252439228
ACH-000937,-0.11286403003742328
ACH-000938,-0.053209472938909236
ACH-000939,-0.2882808171374489
ACH-000941,-0.13852817394374306
ACH-000943,-0.077617082645558
ACH-000946,-0.13545708493677566
ACH-000947,-0.1342979286875135
ACH-000948,0.13477943842342274
ACH-000950,0.09593854062376897
ACH-000953,-0.13177603108724398
ACH-000954,-0.3911854426558929
ACH-000957,-0.10550654643700362
ACH-000958,-0.17341201301612727
ACH-000960,-0.08621746306546142
ACH-000963,-0.13119625141798705
ACH-000968,0.020925575125824738
ACH-000969,0.011890132900439422
ACH-000972,-0.3185685160258732
ACH-000973,-0.12738601782909445
ACH-000974,-0.21570055907394145
ACH-000978,-0.2736089791410266
ACH-000984,0.013907644683664271
ACH-000986,-0.14579358000954926
ACH-000988,-0.10793537368119932
ACH-000993,-0.07639674201081753
ACH-000994,-0.035473426385095284
ACH-000996,-0.055328236989072285
ACH-001001,-0.13417018386539944
ACH-001020,-0.1690419304373325
ACH-001028,-0.09229864099758864
ACH-001031,-0.1093351838689007
ACH-001038,-0.11131662776948044
ACH-001048,-0.22354638750485045
ACH-001050,0.03917675413145085
ACH-001053,-0.15524674417895548
ACH-001054,-0.07179028242237195
ACH-001061,-0.1036619459519431
ACH-001067,-0.008327799132679229
ACH-001075,0.02782390162997145
ACH-001096,-0.007606206483313628
ACH-001111,0.06877818911137157
ACH-001119,-0.05027738618649875
ACH-001128,-0.007606974715073158
ACH-001134,-0.0777689255020362
ACH-001151,-0.1568408694201233
ACH-001163,-0.1224394753185328
ACH-001164,-0.07509950274884597
ACH-001183,-0.1890608071606379
ACH-001192,-0.10856353488188833
ACH-001193,0.1266922131314949
ACH-001196,0.013711199453560346
ACH-001197,-0.2245769317896382
ACH-001205,-0.1890954403879393
ACH-001211,-0.1683652150306458
ACH-001212,-0.006363928248663257
ACH-001228,-0.08439328266253303
ACH-001232,-0.10109847625608663
ACH-001239,-0.029892163495780825
ACH-001270,0.10813567221055977
ACH-001274,0.01061051388240965
ACH-001275,0.049725530163318266
ACH-001277,-0.07395804347740956
ACH-001278,0.035850828649364584
ACH-001280,-0.002364231113145475
ACH-001283,-0.12441233515399247
ACH-001289,-0.05057526438925485
ACH-001300,-0.15999253480894987
ACH-001301,0.08186571061619517
ACH-001302,0.02281878086351425
ACH-001306,0.013845314088267176
ACH-001318,-0.11291332609022778
ACH-001322,-0.01679901358923061
ACH-001328,-0.22027163232949
ACH-001332,-0.19011943167235554
ACH-001336,-0.13353691659903347
ACH-001346,-0.06823641774615306
ACH-001353,-0.07884506900956023
ACH-001354,-0.30275780813108943
ACH-001367,-0.10010815030933116
ACH-001368,-0.10734660941423856
ACH-001374,0.011599301422690193
ACH-001377,-0.06226813411529139
ACH-001380,0.03783568774969538
ACH-001391,-0.18282474761750533
ACH-001408,-0.07346435112541941
ACH-001430,-0.10630608273377873
ACH-001431,-0.2307787562850395
ACH-001450,-0.13204187429482386
ACH-001496,-0.03778874656495584
ACH-001500,-0.1699318235339327
ACH-001523,-0.05592015868422781
ACH-001532,-0.07506828406421193
ACH-001550,0.038383436549048286
ACH-001552,0.0524680738350455
ACH-001554,0.014138624222176563
ACH-001654,-0.1434486200006536
ACH-001735,-0.1729754672630313
ACH-001736,0.06890757094280997
ACH-001737,0.049917374006354494
ACH-001740,-0.1233352466883085
ACH-001745,-0.14394423721881314
ACH-001765,-0.2616647521098898
