,DDC (1644)
ACH-000004,-0.010394947011658313
ACH-000005,0.13122493669068094
ACH-000007,0.13433188119841172
ACH-000009,0.06627548909109479
ACH-000011,-0.01556674948466104
ACH-000012,0.024239976092023264
ACH-000013,0.09421804926533517
ACH-000014,-0.2720040299975196
ACH-000015,-0.13133903722027
ACH-000017,0.04437374523705859
ACH-000018,-0.13929002567309634
ACH-000019,0.02328086497499942
ACH-000021,0.03274579216634905
ACH-000022,-0.14189847033505842
ACH-000025,-0.08639576105909164
ACH-000028,0.11986749120074496
ACH-000030,0.08287818013020339
ACH-000035,0.0004195800993657697
ACH-000036,-0.07428320598375546
ACH-000037,0.09860280265348677
ACH-000039,0.08708456236908796
ACH-000040,-0.1058492276992646
ACH-000041,-0.050266663876487865
ACH-000042,0.04940796876088506
ACH-000045,0.040676618653530096
ACH-000047,0.06966559645194594
ACH-000052,0.10237398411879768
ACH-000053,-0.0916329399225482
ACH-000054,0.0544464828545685
ACH-000055,-0.05711393310138488
ACH-000060,-0.025060511658298302
ACH-000067,-0.03725731723569137
ACH-000070,-0.11174974477086204
ACH-000075,-0.033891791259441605
ACH-000078,0.04390260219295533
ACH-000082,-0.06949161866922089
ACH-000085,0.010829100215370176
ACH-000086,0.12151225283844055
ACH-000087,0.2111874767766419
ACH-000092,-0.07608437252431992
ACH-000095,0.06331024049475839
ACH-000097,-0.02150269799594242
ACH-000098,0.003996109325955783
ACH-000099,0.018375511245493102
ACH-000108,0.12724996679789388
ACH-000113,-0.11994654184862387
ACH-000116,0.02472419640870586
ACH-000118,0.021442191451621715
ACH-000120,-0.0015027985821120984
ACH-000123,-0.01876762628532779
ACH-000127,0.011296985376448623
ACH-000128,-0.17919053999041432
ACH-000132,0.11019675417745864
ACH-000133,-0.09004417917791703
ACH-000137,0.025717682589346674
ACH-000138,0.024147683458923715
ACH-000142,0.08358742859620692
ACH-000143,0.09645169476964292
ACH-000146,0.07500253587933571
ACH-000148,0.13367825514905593
ACH-000150,0.0816479421995907
ACH-000152,-0.0034638349629057237
ACH-000153,-0.14700697624452505
ACH-000159,-0.08699199273830162
ACH-000160,-0.0293551760943942
ACH-000163,0.1049153932854664
ACH-000167,0.32285408935209503
ACH-000168,0.015946521674221427
ACH-000169,0.03490838937753177
ACH-000178,0.058166343310228276
ACH-000183,-0.0015127918913769038
ACH-000188,-0.020803623273805274
ACH-000189,0.18967735765195531
ACH-000190,-0.007720080388487802
ACH-000198,0.00828535058740072
ACH-000203,0.3849314150593915
ACH-000204,-0.011199514577075659
ACH-000206,0.0054747155952097025
ACH-000207,-0.03531822287742277
ACH-000208,0.1586427099659602
ACH-000210,-0.13341106978700862
ACH-000211,0.039004081382730656
ACH-000215,0.10113244420764536
ACH-000221,0.07735369203363555
ACH-000222,0.08310186119496178
ACH-000223,0.07645287626731517
ACH-000226,-0.006559447755077393
ACH-000227,0.040715007251880785
ACH-000228,-0.11540822847470852
ACH-000231,0.01480167527005111
ACH-000232,0.04405690449012705
ACH-000233,0.1188980966517496
ACH-000234,0.11327236160308225
ACH-000235,-0.010459680636218785
ACH-000237,-0.03386150546950549
ACH-000238,0.004926732974489264
ACH-000242,-0.2273915597408165
ACH-000243,0.037623622300531616
ACH-000244,-0.2324684190636122
ACH-000246,0.15709292507416356
ACH-000248,-0.08732177386630939
ACH-000250,0.046090965829329165
ACH-000251,0.2072422913262835
ACH-000252,0.14276492315816813
ACH-000253,0.003938483099797627
ACH-000255,0.043385902953363975
ACH-000256,0.009285266089646796
ACH-000257,-0.1228608543610864
ACH-000258,0.20923857939199395
ACH-000259,0.03841697345380888
ACH-000260,0.006801662371235383
ACH-000261,-0.007426723513309963
ACH-000262,0.042721367902647384
ACH-000263,-0.16443001614958982
ACH-000264,-0.015361312224003457
ACH-000265,-0.07153175397384788
ACH-000266,-0.03609764202906623
ACH-000272,-0.0026656340696924103
ACH-000274,0.07716973298588845
ACH-000277,-0.07554931694585985
ACH-000278,0.14058158324742726
ACH-000279,0.1276250439060745
ACH-000280,0.08753110964057567
ACH-000281,-0.01013238446111997
ACH-000288,-0.05248425144740383
ACH-000291,-0.001821342561638376
ACH-000293,-0.10734940073682404
ACH-000294,0.06919214325927113
ACH-000295,-0.05868345508959704
ACH-000296,-0.1326544540212707
ACH-000302,-0.02866377800122055
ACH-000304,0.042699323950635415
ACH-000307,0.0218317165349662
ACH-000308,-0.039375353497028726
ACH-000310,0.028292164991002632
ACH-000311,0.0661843835626823
ACH-000312,0.03420847468983183
ACH-000315,-0.17439706427094942
ACH-000316,-0.09758237931155628
ACH-000317,0.1965542560389041
ACH-000318,0.04896519290709335
ACH-000319,0.1806947596438561
ACH-000320,0.07099618590772411
ACH-000322,0.006819102024611437
ACH-000323,0.03097825363950462
ACH-000324,0.09325968510432564
ACH-000329,0.054083013921614465
ACH-000330,-0.014461504327019587
ACH-000331,0.09605165820495246
ACH-000332,0.009377027127278377
ACH-000334,-0.034942907455919964
ACH-000335,0.13575466415301454
ACH-000336,0.10599857379978947
ACH-000337,-0.06838092143147184
ACH-000338,0.4724337993344251
ACH-000339,-0.014103167610226546
ACH-000341,-0.16925895090399562
ACH-000348,-0.014753380547410556
ACH-000350,0.0267168834774832
ACH-000352,0.11179346274047064
ACH-000356,-0.1242639869534534
ACH-000361,0.1233979649153408
ACH-000362,0.044984280476009164
ACH-000363,-0.03029270203968455
ACH-000364,0.03248748075142774
ACH-000365,0.043916402989814717
ACH-000366,0.15559425610750166
ACH-000368,0.1955399811215484
ACH-000374,0.11398142678536875
ACH-000375,-0.0437999279539264
ACH-000376,-0.019890482777581386
ACH-000381,-0.15272581130324694
ACH-000383,-0.06458259515919218
ACH-000387,0.05593983354724681
ACH-000389,0.1882314315436057
ACH-000390,-0.04954353425176663
ACH-000393,-0.026843948199939037
ACH-000395,-0.023382481847586463
ACH-000396,0.18616924014299466
ACH-000397,0.016749265928862275
ACH-000401,-0.06132930146213793
ACH-000402,0.14940694581485864
ACH-000403,0.137529016919989
ACH-000404,-0.3310896042806879
ACH-000406,-0.03682509270831422
ACH-000407,0.22376585395950505
ACH-000408,0.07016622123932716
ACH-000410,-0.03148737966287595
ACH-000411,0.1215094960426908
ACH-000414,-0.06699694279629191
ACH-000415,-0.04030715037904357
ACH-000416,-0.01860553193251421
ACH-000420,0.08842673733352367
ACH-000421,-0.03528850220232988
ACH-000424,0.10265706898494116
ACH-000425,0.10082862326163064
ACH-000426,-0.2156058389399017
ACH-000427,-0.06413268682585843
ACH-000433,0.008286982433167328
ACH-000435,-0.04271268043160082
ACH-000436,-0.0032888434986156068
ACH-000444,-0.16890569379410608
ACH-000445,-0.09112918617432003
ACH-000448,0.06930029392377675
ACH-000450,0.02490875442799161
ACH-000452,-0.03816281347652396
ACH-000454,-0.2119500218425276
ACH-000458,0.10179570594380796
ACH-000459,-0.15111600577197346
ACH-000460,0.12677156120130226
ACH-000461,0.020037642744273297
ACH-000463,0.06565494713341563
ACH-000464,0.13865287266642906
ACH-000466,0.06671353648890034
ACH-000467,0.18244234256678307
ACH-000468,0.14412292151691436
ACH-000469,0.062490601707154286
ACH-000470,0.04216733436589458
ACH-000471,-0.08078543308436552
ACH-000472,0.03899290263848845
ACH-000473,0.060963633949880386
ACH-000475,0.053800797002538085
ACH-000476,0.06667404473324515
ACH-000477,0.12627814765575854
ACH-000479,0.08354142868923609
ACH-000480,0.004535650069451659
ACH-000481,0.17727614864119978
ACH-000483,0.12574853945087092
ACH-000484,0.06351345135382101
ACH-000485,0.06459742582044957
ACH-000486,0.0528607555276519
ACH-000487,0.0216366441373168
ACH-000488,0.021638134977988933
ACH-000490,0.07215314935977166
ACH-000491,-0.12928230699275697
ACH-000495,0.09578908890758804
ACH-000496,-0.0023234779363916487
ACH-000499,-0.2089101199409258
ACH-000500,-0.4852572096749063
ACH-000502,-0.02312157620824087
ACH-000503,0.13630284713237215
ACH-000505,-0.03839385030385701
ACH-000507,0.08925783707151215
ACH-000510,-0.05093189395633289
ACH-000511,0.07031379531844767
ACH-000512,-0.03272676067896268
ACH-000516,-0.05388570750199309
ACH-000517,0.09637399227835554
ACH-000518,-0.03275942767942912
ACH-000520,0.004657657307586463
ACH-000521,-0.034083688839819486
ACH-000522,0.030329862306817137
