,UPP1 (7378)
ACH-000004,0.2221718923197431
ACH-000005,0.21598652312724614
ACH-000007,0.04398706239999307
ACH-000009,0.0792694463464948
ACH-000011,0.02805274720302377
ACH-000012,0.14460941705275454
ACH-000013,0.12434753398493616
ACH-000014,-0.05080966553265757
ACH-000015,0.050606394390787436
ACH-000017,0.2107920991331785
ACH-000018,0.01477622650649759
ACH-000019,0.03434402420162142
ACH-000021,0.239356408031916
ACH-000022,0.11558451621443135
ACH-000025,0.036925346794735886
ACH-000028,0.1451402970290671
ACH-000030,0.13585909370150445
ACH-000035,0.0561151677923596
ACH-000036,0.11762686883355095
ACH-000037,0.15988032600477592
ACH-000039,0.07923476533455891
ACH-000040,0.2313984859642843
ACH-000041,0.018917723919624818
ACH-000042,0.07151748243449556
ACH-000045,0.24899145130529235
ACH-000047,0.12953392212265713
ACH-000052,-0.014518361156134125
ACH-000053,0.11116171175367208
ACH-000054,0.1811076145365874
ACH-000055,0.1314929876177282
ACH-000060,0.10039032236557192
ACH-000067,0.32535006779799386
ACH-000070,0.12183896690637458
ACH-000075,0.00839745642059003
ACH-000078,0.30292662799309983
ACH-000082,0.1543480933746428
ACH-000085,0.1767435979733524
ACH-000086,0.21063982519033506
ACH-000087,0.1562739316530824
ACH-000092,0.22758418419865695
ACH-000095,0.054127366592007134
ACH-000097,0.09509024375236608
ACH-000098,0.09455524719185808
ACH-000099,0.07823908420986478
ACH-000108,0.2142573932149308
ACH-000113,0.25951853217576365
ACH-000116,0.12322572632903657
ACH-000118,0.18751357428772147
ACH-000120,0.3730120048218292
ACH-000123,0.1475773420503671
ACH-000127,0.1946161253833491
ACH-000128,-0.052188797748286414
ACH-000132,0.2683672592470477
ACH-000133,0.09126168973573423
ACH-000137,0.03840315776253565
ACH-000138,0.16542981604085447
ACH-000142,0.15209290550403198
ACH-000143,0.17791535262756994
ACH-000146,0.17004823940742667
ACH-000148,0.1081964746994505
ACH-000150,0.21686398351085934
ACH-000152,0.16071401167721772
ACH-000153,0.039889116643723146
ACH-000159,0.18693078805946067
ACH-000160,0.04986876279269616
ACH-000163,0.2741444331220901
ACH-000167,0.2900756948773108
ACH-000168,0.14316724158930333
ACH-000169,0.20321551427869414
ACH-000178,0.1651451986976524
ACH-000183,0.13482785452267118
ACH-000188,0.2430962496269163
ACH-000189,0.2751675259688092
ACH-000190,0.01890670474153256
ACH-000198,0.21428019568416007
ACH-000203,-0.10107058229612484
ACH-000204,0.22100352899557546
ACH-000206,0.1848550865268589
ACH-000207,0.14952088423654955
ACH-000208,-0.09469270868589444
ACH-000210,-0.014455968209047163
ACH-000211,0.24447156334151274
ACH-000215,0.12101915958301762
ACH-000221,0.26487020366621744
ACH-000222,0.1522283994497014
ACH-000223,0.17012735829144146
ACH-000226,0.08216322524254878
ACH-000227,0.2920534415913943
ACH-000228,0.06453272023548667
ACH-000231,0.14941431844933312
ACH-000232,0.1460218977155187
ACH-000233,0.2420069233729216
ACH-000234,0.09505494449429294
ACH-000235,0.11758938500065008
ACH-000237,0.18279499555977646
ACH-000238,0.17401729582411868
ACH-000242,0.10657475238079307
ACH-000243,0.3227337783745243
ACH-000244,0.0279241300654952
ACH-000246,0.11874410942948073
ACH-000248,0.15622105885488005
ACH-000250,0.13933916371817012
ACH-000251,0.3759837087227266
ACH-000252,0.2935491088288863
ACH-000253,0.09310299257082316
ACH-000255,0.09299877809646052
ACH-000256,0.1516425838520825
ACH-000257,0.32046390807954483
ACH-000258,0.2229800744774676
ACH-000259,0.2269236476704348
ACH-000260,0.17708907851222272
ACH-000261,0.097404112800141
ACH-000262,0.08900714081763601
ACH-000263,0.09808040811088392
ACH-000264,0.2392381095783193
ACH-000265,0.2041148570603124
ACH-000266,0.10665743268326497
ACH-000272,0.10280656643809316
ACH-000274,0.21144132038272567
ACH-000277,0.13503248403725354
ACH-000278,0.21519326105519676
ACH-000279,0.06783122865228662
ACH-000280,0.026521422247386937
ACH-000281,0.10819322334652123
ACH-000288,0.04336796537571354
ACH-000291,0.13675700664901472
ACH-000293,-0.008737159384918343
ACH-000294,0.055937540767222176
ACH-000295,0.1134535905506919
ACH-000296,0.1306643996154533
ACH-000302,0.12553219268420074
ACH-000304,0.2631166534656489
ACH-000307,0.06552075181193785
ACH-000308,0.12741469737002692
ACH-000310,0.16156266829563726
ACH-000311,0.12623917571480964
ACH-000312,0.21568056382550574
ACH-000315,0.2578380529144188
ACH-000316,0.12070559968327292
ACH-000317,0.3688642880437801
ACH-000318,0.2851142905869661
ACH-000319,0.10401868448646423
ACH-000320,0.2633135346443841
ACH-000322,0.2376032603918051
ACH-000323,0.07842227526138247
ACH-000324,0.04974921894262002
ACH-000329,0.07405515287508141
ACH-000330,0.1510394249233615
ACH-000331,0.15751382035311753
ACH-000332,0.15704252355821682
ACH-000334,0.3742610192324494
