,MMP19 (4327)
ACH-000004,-0.2853487354878997
ACH-000005,-0.0434844189623918
ACH-000007,-0.14809025368192802
ACH-000009,-0.15617373136423324
ACH-000011,-0.08919338524524055
ACH-000012,-0.217426106321312
ACH-000013,-0.13816850587200674
ACH-000014,-0.13136280002651968
ACH-000015,-0.18128681628602356
ACH-000017,-0.20842864204180048
ACH-000018,-0.3026766543488672
ACH-000019,-0.21496953609502845
ACH-000021,-0.2273856952666592
ACH-000022,-0.28796485408384925
ACH-000025,-0.24417185207067016
ACH-000028,-0.0996943573009579
ACH-000030,-0.20067366603486314
ACH-000035,-0.2787999247521463
ACH-000036,-0.09851265313961913
ACH-000037,-0.3523455413989226
ACH-000039,-0.2732566407300743
ACH-000040,-0.16380660046530282
ACH-000041,-0.2754843171174142
ACH-000042,-0.2820329101451565
ACH-000045,-0.24329762872477845
ACH-000047,-0.1849836354559991
ACH-000052,-0.2419255282587209
ACH-000053,-0.25053378417616784
ACH-000054,-0.08652459522231186
ACH-000055,-0.16633658064446605
ACH-000060,-0.06470666129601016
ACH-000067,-0.20760140400831556
ACH-000070,-0.1157130191119615
ACH-000075,-0.15277488257686614
ACH-000078,-0.1378558089654224
ACH-000082,-0.21357281024974675
ACH-000085,-0.2289093502073464
ACH-000086,-0.2985940297137695
ACH-000087,-0.3996186676871757
ACH-000092,-0.2291578022630287
ACH-000095,-0.15909919151874574
ACH-000097,-0.18330141731182129
ACH-000098,-0.1275249439566285
ACH-000099,-0.22952620220931655
ACH-000108,-0.15122372427129738
ACH-000113,-0.17479404684771987
ACH-000116,-0.07516285844505133
ACH-000118,-0.15520483507397542
ACH-000120,0.09218135676302598
ACH-000123,-0.3213513024508037
ACH-000127,-0.2426915933578014
ACH-000128,-0.2654467241966662
ACH-000132,-0.16458956669224686
ACH-000133,-0.3256574265745028
ACH-000137,-0.2057632958449956
ACH-000138,-0.2561786518352751
ACH-000142,-0.17688709000598193
ACH-000143,-0.14143744744096495
ACH-000146,-0.1756653456341255
ACH-000148,-0.3058876049144065
