,ATXN10 (25814)
ACH-000004,-0.4803654634374272
ACH-000005,-0.3048656217133594
ACH-000007,-0.11993825729594895
ACH-000009,-0.16073106621091215
ACH-000011,-0.11878105425572905
ACH-000012,-0.4128577629565478
ACH-000013,-0.3277070838641231
ACH-000014,-0.3469495212757125
ACH-000015,-0.1839959549182118
ACH-000017,-0.24455649042847455
ACH-000018,-0.26077793699212504
ACH-000019,-0.3741764010344963
ACH-000021,-0.3510986246480691
ACH-000022,-0.22594746950287614
ACH-000025,-0.14915101503256015
ACH-000028,-0.3226885358035951
ACH-000030,-0.277109459169563
ACH-000035,-0.2867509688061059
ACH-000036,-0.4264828736815308
ACH-000037,-0.08107277231437247
ACH-000039,-0.16739043183263747
ACH-000040,-0.1902167777973918
ACH-000041,-0.273501982787233
ACH-000042,-0.3145424760357665
ACH-000045,-0.18125454524260096
ACH-000047,-0.3416798273669171
ACH-000052,-0.4646939346419073
ACH-000053,-0.2282608475591872
ACH-000054,-0.22481412622823935
ACH-000055,-0.3593304927440801
ACH-000060,-0.2040839765071964
ACH-000067,-0.4339720406722484
ACH-000070,-0.09501148244204216
ACH-000075,-0.40331476593076493
ACH-000078,-0.079883170642459
ACH-000082,-0.09427026343422472
ACH-000085,0.1159656727032324
ACH-000086,-0.19610307969664112
ACH-000087,-0.045935753473702455
ACH-000092,-0.3081830237376598
ACH-000095,-0.14349625055020274
ACH-000097,-0.3666481871849365
ACH-000098,-0.3300150598474926
ACH-000099,-0.10856340198078306
ACH-000108,-0.19674576008005865
ACH-000113,-0.04106923501521264
ACH-000116,-0.3624545675043833
ACH-000118,-0.4336783156728877
ACH-000120,-0.16200790113217042
ACH-000123,-0.2282359591898567
ACH-000127,-0.17245335098203746
ACH-000128,-0.3968175658883853
ACH-000132,-0.07606222073194148
ACH-000133,-0.2955461529095925
ACH-000137,-0.2744946473053482
ACH-000138,-0.12807058940146154
ACH-000142,-0.41373425658488944
ACH-000143,-0.34930012766505325
ACH-000146,-0.07511079217461918
ACH-000148,-0.15756037365694225
ACH-000150,-0.3218842587587621
ACH-000152,-0.5097149345272801
ACH-000153,-0.11816404813682682
ACH-000159,-0.1746342464931124
ACH-000160,-0.19134184476692373
ACH-000163,-0.25573336174396755
ACH-000167,-0.6671424014611216
ACH-000168,-0.15243464861646486
ACH-000169,-0.21489978734609366
ACH-000178,-0.3490867532799579
ACH-000183,-0.21761709694832973
ACH-000188,-0.2231408637609492
ACH-000189,-0.3347780611001949
ACH-000190,-0.28685461327917744
ACH-000198,-0.11117193645385147
ACH-000203,-0.5113290925242101
ACH-000204,-0.4773055037281773
ACH-000206,-0.2742145156956064
ACH-000207,-0.15404165824047458
ACH-000208,-0.10129190887704682
ACH-000210,-0.2459175800002787
ACH-000211,-0.3650225117419844
ACH-000215,-0.2079268823425326
ACH-000221,-0.33323197134648364
ACH-000222,-0.09120217231465363
ACH-000223,-0.3831614211102064
ACH-000226,-0.2176582667746396
ACH-000227,-0.06613258544823801
ACH-000228,-0.4259010701924496
ACH-000231,-0.5375713935932744
ACH-000232,-0.4664931709553859
ACH-000233,-0.11636244110778775
ACH-000234,-0.18188779924090268
ACH-000235,-0.21822413505284446
ACH-000237,-0.2809778991428287
ACH-000238,-0.3116778150866549
ACH-000242,-0.14816810544761855
ACH-000243,-0.3284490919396924
ACH-000244,-0.20734293800644624
ACH-000246,-0.25610095772498803
ACH-000248,-0.35500808294764497
ACH-000250,-0.2562440695959469
ACH-000251,-0.22147203931539766
ACH-000252,-0.3630979486569816
ACH-000253,-0.07322650937016974
ACH-000255,-0.2316992362252948
ACH-000256,-0.3677209182035424
ACH-000257,-0.1799743882411431
ACH-000258,-0.4709402037748369
ACH-000259,-0.0910121892883089
ACH-000260,-0.5164286114492155
ACH-000261,-0.35744036373673915
ACH-000262,-0.3879309313656434
ACH-000263,-0.06390933863016919
ACH-000264,-0.493909110783599
ACH-000265,-0.21510503731924788
ACH-000266,-0.5303821616677954
ACH-000272,-0.3625202065958377
ACH-000274,-0.2580633521719837
ACH-000277,-0.3161464279808367
ACH-000278,-0.3635326916239949
ACH-000279,-0.25930593134852675
ACH-000280,-0.4869351022796771
ACH-000281,-0.2585916263822638
ACH-000288,-0.29118547758115515
ACH-000291,-0.2121341572297431
ACH-000293,-0.3134511955263019
ACH-000294,0.07514945114069682
ACH-000295,-0.19767941203052514
ACH-000296,-0.4656682232557904
ACH-000302,-0.2899940742092237
ACH-000304,-0.2211891233187016
ACH-000307,-0.312392427991916
ACH-000308,-0.4455082059999548
ACH-000310,-0.025806596193228747
ACH-000311,-0.3687107179194403
ACH-000312,-0.33607484664693393
ACH-000315,-0.19741929897793312
ACH-000316,-0.06183803111823085
ACH-000317,-0.09323108357939176
ACH-000318,-0.23885139238318565
ACH-000319,-0.44784890151728257
ACH-000320,-0.2646484314842115
ACH-000322,-0.3029596331034153
ACH-000323,-0.3199547731059097
ACH-000324,-0.17335483144338096
ACH-000329,-0.2454071908632124
ACH-000330,-0.18888199353528706
ACH-000331,-0.2948778668193492
ACH-000332,-0.5073916589662085
ACH-000334,-0.01230162114642248
ACH-000335,-0.17297923969633072
ACH-000336,-0.23217681418818156
ACH-000337,-0.33747372273389964
ACH-000338,-0.18917984073199545
ACH-000339,-0.2720618086802249
ACH-000341,-0.4289196964227842
ACH-000348,-0.29981230385198443
ACH-000350,-0.3911048581317848
ACH-000352,-0.2520596287794337
ACH-000356,-0.5388256371672797
ACH-000361,-0.023140637230731433
ACH-000362,-0.1930785268347352
ACH-000363,-0.16341146651456478
ACH-000364,-0.3803326285035472
ACH-000365,-0.014335874933658972
ACH-000366,-0.2352582965979663
ACH-000368,-0.32666192239882097
ACH-000374,-0.0427388503204195
ACH-000375,-0.28614046578040103
ACH-000376,-0.21270951962508952
ACH-000381,-0.24907229766624425
ACH-000383,-0.3234995120576384
ACH-000387,-0.1385139972703427
ACH-000389,-0.21676964265572932
ACH-000390,-0.22238812318725693
ACH-000393,-0.3758832864707708
ACH-000395,-0.21882511232010773
ACH-000396,-0.35284660646802585
ACH-000397,-0.32078573512188513
ACH-000401,-0.3121055542372088
ACH-000402,0.03941979766309176
ACH-000403,-0.3625073006737682
ACH-000404,-0.540992730500067
ACH-000406,-0.17258871954754212
ACH-000407,-0.16734692439948878
ACH-000408,-0.5559370685781494
ACH-000410,-0.17268089528257718
ACH-000411,-0.26646102877307043
ACH-000414,-0.19169118283376274
ACH-000415,-0.2342617170244464
ACH-000416,-0.31246895782279394
ACH-000420,-0.4051576365253394
ACH-000421,-0.31148129977644984
ACH-000424,-0.283797848837798
ACH-000425,-0.14926417146391285
ACH-000426,-0.35359016619832345
ACH-000427,-0.16367110696923348
ACH-000433,-0.3428227570799689
ACH-000435,-0.25529233469528523
