,LRP1 (4035)
ACH-000004,-0.06292247604687351
ACH-000005,-0.5267789061644054
ACH-000007,-0.2107611822328566
ACH-000009,-0.19041921180645893
ACH-000011,-0.26099599309447924
ACH-000012,-0.1654640353056843
ACH-000013,-0.030510617216440605
ACH-000014,-0.17484780496494007
ACH-000015,-0.1879232763444867
ACH-000017,0.0040774151128794315
ACH-000018,-0.22642553408347585
ACH-000019,-0.3149270248899771
ACH-000021,-0.1607704403774486
ACH-000022,-0.07645683422659141
ACH-000025,-0.1573087253543855
ACH-000028,-0.245071152366413
ACH-000030,-0.12354214061548145
ACH-000035,-0.01415068388511177
ACH-000036,-0.1867661217577864
ACH-000037,-0.29773030299116604
ACH-000039,-0.3385630889525672
ACH-000040,-0.33875174780376033
ACH-000041,-0.1722927335714188
ACH-000042,-0.13282792788794567
ACH-000045,-0.1118949527331171
ACH-000047,-0.13389891243881566
ACH-000052,-0.2708157964479085
ACH-000053,-0.15390481959788638
ACH-000054,-0.15792053738199405
ACH-000055,-0.21703754663948727
ACH-000060,-0.12807879867956473
ACH-000067,-0.32969929663853315
ACH-000070,-0.2291937561354794
ACH-000075,-0.4389393888643385
ACH-000078,-0.1731117123109591
ACH-000082,-0.2075497163513898
ACH-000085,-0.14040919542564936
ACH-000086,-0.2570971022089619
ACH-000087,-0.02552225339727138
ACH-000092,-0.20959516598856728
ACH-000095,-0.08146777156148323
ACH-000097,-0.2569146524435002
ACH-000098,-0.0006298387934764988
ACH-000099,-0.14038860786483134
ACH-000108,0.015726755951241834
ACH-000113,0.05784237531520596
ACH-000116,-0.12140538563071562
ACH-000118,-0.15410401507078111
ACH-000120,0.05174753100682728
ACH-000123,-0.15437023231997446
ACH-000127,-0.20422407133019696
ACH-000128,-0.206797303076924
ACH-000132,-0.07934565083390316
ACH-000133,-0.3605517638325628
ACH-000137,-0.2450327454050044
ACH-000138,-0.18684825161936286
ACH-000142,-0.2854176459364953
ACH-000143,-0.20422302208207066
ACH-000146,-0.2296672122206691
ACH-000148,-0.2901703003025808
ACH-000150,-0.2665243190231675
ACH-000152,-0.22246302730029507
ACH-000153,0.06389272968033456
ACH-000159,-0.17452057035916907
ACH-000160,-0.2466718019393285
ACH-000163,-0.1058271046824763
ACH-000167,-0.2383940720777341
ACH-000168,0.0010010060168937265
ACH-000169,-0.24110736185621304
ACH-000178,-0.10493680594250476
ACH-000183,-0.2146914079044014
ACH-000188,-0.08805423729170651
ACH-000189,-0.3884446056829457
ACH-000190,-0.2737304742046887
ACH-000198,-0.14599628245742008
ACH-000203,0.060809949397270274
ACH-000204,-0.15949629921792471
ACH-000206,-0.1152581991019898
ACH-000207,-0.1019484514219779
ACH-000208,0.008436560203079846
ACH-000210,-0.13962561001668858
ACH-000211,-0.2307969401367794
ACH-000215,-0.24778521656470096
ACH-000221,-0.2431052713742865
ACH-000222,-0.12743664323810638
ACH-000223,-0.2019419812365516
ACH-000226,-0.16392830377846285
ACH-000227,-0.27185802426498623
ACH-000228,-0.013832031918913234
ACH-000231,-0.2543446855974533
ACH-000232,-0.2005149114092716
ACH-000233,-0.18163334364858796
ACH-000234,-0.2140884531694031
ACH-000235,-0.2076040647508782
ACH-000237,-0.248847747110589
ACH-000238,-0.2464879283795338
ACH-000242,-0.21256061708786925
ACH-000243,-0.15830817692568974
ACH-000244,0.040273326908341685
ACH-000246,-0.2415940315509572
ACH-000248,-0.27361865314620554
ACH-000250,-0.1531557696856386
ACH-000251,-0.13729906481856824
ACH-000252,-0.23001623931607265
ACH-000253,-0.08523273672620406
ACH-000255,-0.07318800673987512
ACH-000256,-0.07035427508125727
ACH-000257,-0.054980387262943964
ACH-000258,-0.3140313987245244
ACH-000259,-0.16592701086221773
ACH-000260,-0.18406430564466256
ACH-000261,-0.17366827170018634
ACH-000262,-0.07945163134127176
ACH-000263,-0.4043008939005258
ACH-000264,-0.13533547800636936
ACH-000265,-0.14341595252943276
ACH-000266,-0.20718615389052975
ACH-000272,-0.09491004942253484
ACH-000274,-0.3321839553855914
ACH-000277,-0.2137381468556542
ACH-000278,-0.16355562287080486
ACH-000279,-0.14116784642488978
ACH-000280,-0.11618160560360995
ACH-000281,-0.1537179601531207
ACH-000288,-0.13450460306053014
ACH-000291,-0.2314058170038095
ACH-000293,-0.11667158457875305
ACH-000294,-0.165603153517215
ACH-000295,0.23102643080655835
ACH-000296,-0.40424060360025776
ACH-000302,-0.10350539166617344
ACH-000304,-0.1642125024826982
ACH-000307,-0.038804498171121235
ACH-000308,-0.2288118509897813
ACH-000310,-0.08719742584232842
ACH-000311,-0.22192148778176116
ACH-000312,-0.1203097087447074
ACH-000315,-0.05980099894650818
ACH-000316,-0.1851635679177808
ACH-000317,-0.11048674499061892
ACH-000318,-0.18112436137940915
ACH-000319,-0.19913560039497266
ACH-000320,-0.06359644621273756
ACH-000322,-0.2889415537335889
ACH-000323,-0.15133931913212104
ACH-000324,-0.1796694094569635
ACH-000329,-0.13369235442727792
ACH-000330,-0.1455256814979032
ACH-000331,-0.1747650016912209
ACH-000332,-0.16787773233224462
ACH-000334,0.043034669842018855
ACH-000335,-0.21176665705878375
ACH-000336,0.007100179385512643
ACH-000337,-0.2515766903017567
ACH-000338,0.3992833603489187
ACH-000339,-0.16743054947785718
ACH-000341,-0.25062818149644445
ACH-000348,-0.2569232213247882
ACH-000350,-0.16786837313967345
ACH-000352,-0.2357581309648651
ACH-000356,-0.015529629247079896
ACH-000361,0.13641241818248268
ACH-000362,-0.008375255643009295
ACH-000363,-0.1263278216724104
ACH-000364,-0.2603622513440381
ACH-000365,-0.2048968246641064
ACH-000366,-0.08915961191741535
ACH-000368,-0.2389653712610165
ACH-000374,-0.2728186799529187
ACH-000375,-0.2958635352763785
ACH-000376,-0.13144113367117385
ACH-000381,-0.2284104864974106
ACH-000383,-0.09553168600156167
ACH-000387,-0.2359476223110265
ACH-000389,-0.1855558124433994
ACH-000390,-0.20668650157675766
ACH-000393,-0.07247998757214788
ACH-000395,-0.33423138253820245
ACH-000396,0.010369676934540242
ACH-000397,-0.17141277929898155
ACH-000401,-0.2480514653701482
ACH-000402,-0.05599052650978822
ACH-000403,-0.26550167329531144
ACH-000404,-0.012719942146734352
ACH-000406,-0.1706021501874086
ACH-000407,-0.3585825914317985
ACH-000408,-0.4035393986635191
ACH-000410,-0.2100946088675895
ACH-000411,-0.16243450437906332
ACH-000414,-0.16775386678102355
ACH-000415,-0.1719061696266677
ACH-000416,-0.18422079356828888
ACH-000420,-0.045152545798714964
ACH-000421,-0.2257618569545997
ACH-000424,-0.4395437924258557
ACH-000425,-0.20471156319475514
ACH-000426,-0.20605077588280613
ACH-000427,-0.20393702110106487
ACH-000433,-0.14623399492447353
ACH-000435,-0.11984305687982365
ACH-000436,-0.2078933582348883
ACH-000444,-0.03371293618626225
ACH-000445,-0.2593879933260368
ACH-000448,-0.05571950282641434
ACH-000450,-0.008577507280565973
ACH-000452,-0.20122456848419928
ACH-000454,-0.25099745324850514
ACH-000458,-0.16315015566765864
ACH-000459,0.025897543053162508
ACH-000460,-0.16481004303008315
ACH-000461,-0.16172986148076846
ACH-000463,-0.08366160948838848
ACH-000464,-0.17144713237149542
ACH-000466,-0.0051342552852689065
ACH-000467,-0.16325660825536933
ACH-000468,-0.2160308589667164
ACH-000469,-0.2691023737799334
ACH-000470,-0.14194537780495678
ACH-000471,-0.03723207591942868
ACH-000472,-0.1600904685134715
ACH-000473,-0.08173668325735517
ACH-000475,-0.1169259980457283
ACH-000476,-0.2148138142484352
ACH-000477,0.00013582993914187892
ACH-000479,-0.181983622938776
ACH-000480,-0.13925335857711707
ACH-000481,-0.2212501271938964
ACH-000483,-0.25069143080257883
ACH-000484,-0.3209197646740257
