,KPNA7 (402569)
ACH-000004,-0.2663666324713434
ACH-000005,0.0684548438943289
ACH-000007,-0.04060320008921894
ACH-000009,-0.062279343731260615
ACH-000011,-0.2918934796257797
ACH-000012,-0.1789648414721322
ACH-000013,0.03657911631473961
ACH-000014,-0.33242853418889323
ACH-000015,-0.14453346337400047
ACH-000017,-0.0910755102590512
ACH-000018,0.05472649731512538
ACH-000019,-0.10898323501289033
ACH-000021,-0.3242741279700351
ACH-000022,-0.1301879336585211
ACH-000025,-0.07100743070176105
ACH-000028,-0.14173450518679792
ACH-000030,-0.038736934368331255
ACH-000035,-0.1369836633711396
ACH-000036,-0.16068753108482733
ACH-000037,-0.06572229351100625
ACH-000039,-0.17910404372261587
ACH-000040,-0.05330488284398746
ACH-000041,-0.13881940954179506
ACH-000042,-0.1315401554013472
ACH-000045,-0.08821380466193131
ACH-000047,-0.1682447599244501
ACH-000052,-0.07036441150530975
ACH-000053,-0.1630750573904985
ACH-000054,-0.11239900113467227
ACH-000055,-0.01604701907622705
ACH-000060,-0.1461552578330505
ACH-000067,0.08858863329556252
ACH-000070,-0.031812390594213286
ACH-000075,-0.2050821345224147
ACH-000078,-0.14766430414485746
ACH-000082,-0.14568263965102785
ACH-000085,-0.13264458370076276
ACH-000086,0.1199217938466791
ACH-000087,-0.02420381011770598
ACH-000092,-0.023777897840281424
ACH-000095,-0.034523841682968424
ACH-000097,-0.1032659769358014
ACH-000098,-0.14258662055621746
ACH-000099,-0.09902730526746678
ACH-000108,-0.17509127162798016
ACH-000113,-0.10351623508492212
ACH-000116,-0.14984986454285118
ACH-000118,-0.17383611654590864
ACH-000120,-0.10951807639303113
ACH-000123,-0.0031452201607514397
ACH-000127,-0.09391488458686152
ACH-000128,-0.092987620058458
ACH-000132,-0.20046344474248096
ACH-000133,-0.06627838735047338
ACH-000137,0.12218374144370905
ACH-000138,0.05045981526882967
ACH-000142,-0.08634517930327336
ACH-000143,-0.14930814789688598
ACH-000146,-0.1289423004629147
ACH-000148,-0.18700556584759095
ACH-000150,-0.020706598922581542
ACH-000152,-0.009100658712424462
ACH-000153,0.2244954599873448
ACH-000159,-0.10870004358694628
ACH-000160,-0.15353070734844573
ACH-000163,-0.09920611531262237
ACH-000167,-0.2129214885774164
