,IFI27L1 (122509)
ACH-000004,-0.0405906451004145
ACH-000005,0.31138142409840835
ACH-000007,-0.0494825906191847
ACH-000009,-0.039298350362585235
ACH-000011,-0.14611754225075144
ACH-000012,-0.08759794682654964
ACH-000013,0.002704269259945689
ACH-000014,-0.06447654597195615
ACH-000015,-0.03494652319451581
ACH-000017,0.06820575957697317
ACH-000018,0.17019697647632084
ACH-000019,-0.09499153020742286
ACH-000021,0.030147921430379407
ACH-000022,0.008516051300100561
ACH-000025,-0.01734675488948759
ACH-000028,0.03955072670674585
ACH-000030,-0.0618101920615578
ACH-000035,0.16904567311084148
ACH-000036,-0.14578585339945865
ACH-000037,-0.015746569405899663
ACH-000039,-0.3783308459971659
ACH-000040,0.00891529893121403
ACH-000041,-0.01818265132324355
ACH-000042,0.04082494009674949
ACH-000045,-0.02971570090173932
ACH-000047,-0.05394069362379456
ACH-000052,-0.254864013052552
ACH-000053,-0.18128279690697716
ACH-000054,-0.14511523120844882
ACH-000055,0.1498960603837495
ACH-000060,-0.2348220871667291
ACH-000067,-0.14875255685108976
ACH-000070,-0.017647252130861803
ACH-000075,-0.3348021352627097
ACH-000078,-0.08126604448307556
ACH-000082,-0.12799109691902366
ACH-000085,-0.05346409524026708
ACH-000086,-0.15808117016178785
ACH-000087,-0.18344150427814446
ACH-000092,-0.07089558486829592
ACH-000095,-0.037296878115207016
ACH-000097,-0.05880639847393654
ACH-000098,-0.12081242878915953
ACH-000099,0.04953945015212198
ACH-000108,-0.22194194746576934
ACH-000113,0.059118854484990414
ACH-000116,-0.005853829747052218
ACH-000118,0.07926535843988725
ACH-000120,-0.04062341132128502
ACH-000123,0.07276555377029394
ACH-000127,-0.06776558122425788
ACH-000128,-0.0001287170796065146
ACH-000132,-0.04213586403487362
ACH-000133,-0.07180477467233151
ACH-000137,-0.1267367528933412
ACH-000138,0.07875400001684482
ACH-000142,-0.06479750906725848
ACH-000143,0.1190128322831541
ACH-000146,-0.0751829287668624
ACH-000148,-0.15348184785420682
ACH-000150,0.07351004974171121
ACH-000152,-0.0006682714388931128
ACH-000153,-0.14872068518747736
ACH-000159,-0.10573564404813383
ACH-000160,-0.115024547839041
ACH-000163,-0.14709863008313326
ACH-000167,-0.2709238151202871
ACH-000168,-0.08533545339171937
ACH-000169,0.07260835138709355
ACH-000178,-0.052394640441918335
ACH-000183,-0.11955332350300968
ACH-000188,-0.06396825443173171
ACH-000189,0.142795985156093
ACH-000190,-0.130675600174436
ACH-000198,0.012912813476673843
ACH-000203,0.057010007236011837
ACH-000204,0.06239314605564913
ACH-000206,-0.18788565344708905
ACH-000207,-0.1944904613402268
ACH-000208,-0.16608802497677794
ACH-000210,-0.23286926323245025
ACH-000211,-0.1560907649035753
ACH-000215,-0.04771562744315394
ACH-000221,-0.1014694276541595
ACH-000222,-0.09702987287946838
ACH-000223,-0.08101039735063917
ACH-000226,-0.10270763130465203
ACH-000227,0.008781832340109522
ACH-000228,-0.16674322968189545
ACH-000231,-0.04897109168781103
ACH-000232,-0.12522076025945514
ACH-000233,-0.027087086415084158
ACH-000234,-0.11015040800152784
ACH-000235,-0.0608934331724696
ACH-000237,-0.05417684942377767
ACH-000238,-0.2471133164756617
ACH-000242,0.11248507316222887
ACH-000243,0.003505617160084968
ACH-000244,-0.08480475705973177
ACH-000246,0.01985453312514874
ACH-000248,-0.036145821201577534
ACH-000250,-0.2899784252082009
ACH-000251,-0.17360764397359713
ACH-000252,-0.2015680962514374
ACH-000253,-0.04238334402520992
ACH-000255,-0.18166704393079852
ACH-000256,-0.03217674586135589
ACH-000257,-0.2344427471781153
ACH-000258,-0.00895144316348407
ACH-000259,-0.076858327536284
ACH-000260,0.02820168442178092
ACH-000261,0.03622791954511847
ACH-000262,-0.07117194054227999
ACH-000263,-0.20301169718668607
ACH-000264,-0.14878656386188097
ACH-000265,-0.01401587546614989
ACH-000266,-0.02817830938503455
ACH-000272,-0.05199840017610448
ACH-000274,-0.0857325713886593
ACH-000277,0.09778557103801996
ACH-000278,-0.056680941679638025
ACH-000279,-0.13850526577604685
ACH-000280,-0.07935301562554857
ACH-000281,-0.06029991834383619
ACH-000288,-0.0588375753304872
ACH-000291,-0.10153668958490056
ACH-000293,-0.01272026997970474
ACH-000294,-0.10050666310764517
ACH-000295,0.10015195531504463
ACH-000296,-0.02450459672933415
ACH-000302,-0.029024338515021026
ACH-000304,0.056856488391727564
ACH-000307,-0.054792723248943034
ACH-000308,-0.032291906857230226
ACH-000310,-0.2757241417696854
ACH-000311,-0.05330412743494565
ACH-000312,-0.0595051125682956
ACH-000315,0.02750447953087137
ACH-000316,-0.127504032782888
ACH-000317,-0.1381484778342029
ACH-000318,0.028656949428607064
ACH-000319,0.1336475483996956
ACH-000320,-0.12830136950773816
ACH-000322,-0.27716907958646964
ACH-000323,-0.03135542566087827
ACH-000324,-0.024561402967556257
ACH-000329,-0.13279314312386414
ACH-000330,-0.07329080900624485
ACH-000331,-0.07600004115080677
ACH-000332,-0.044027673746949145
ACH-000334,-0.21157515495736215
ACH-000335,-0.1508432453391769
ACH-000336,0.08862908163423854
ACH-000337,-0.3142099276506729
ACH-000338,-0.10374412088246056
ACH-000339,0.06208406865118075
ACH-000341,0.15809569544960755
ACH-000348,-0.17451209682148627
ACH-000350,-0.12042138361476745
ACH-000352,-0.05305620815579312
ACH-000356,0.03270317535985876
ACH-000361,0.10407614763625447
ACH-000362,-0.09065565171520414
ACH-000363,-0.021917292154887386
ACH-000364,0.10236140199817603
ACH-000365,-0.059956752977000365
ACH-000366,-0.011450991661633915
ACH-000368,-0.07440212400251821
ACH-000374,0.044664351375553364
ACH-000375,-0.17263806550344796
ACH-000376,-0.012956884920018832
ACH-000381,-0.0886115145852126
ACH-000383,-0.11869688914541116
ACH-000387,-0.043501187646379766
ACH-000389,-0.1653314813823727
ACH-000390,-0.09141466832544554
ACH-000393,-0.366722541821576
ACH-000395,-0.10138163675424897
ACH-000396,0.22069310700252584
ACH-000397,0.09825725882406858
ACH-000401,-0.0310686268063526
ACH-000402,-0.39909131214113935
ACH-000403,-0.11669771304451765
ACH-000404,0.19479065479288493
ACH-000406,-0.08099829997353161
ACH-000407,-0.12047907814769432
ACH-000408,-0.15352045916242535
ACH-000410,-0.040383454401031575
ACH-000411,-0.1516853479338826
ACH-000414,0.0017377558009109672
ACH-000415,0.005126342451267643
ACH-000416,-0.05670552920402585
ACH-000420,-0.14928910653647612
ACH-000421,-0.069220010946788
ACH-000424,-0.308621321925902
ACH-000425,0.0045346240522808594
ACH-000426,-0.02783559532629733
ACH-000427,-0.09257858685233282
ACH-000433,0.05776632118741305
ACH-000435,0.2688890020983552
ACH-000436,-0.02408965521787718
ACH-000444,-0.0879708709856599
ACH-000445,-0.16517141366735244
ACH-000448,-0.14515606692362534
ACH-000450,-0.2373740372786788
ACH-000452,0.0013951547806302323
ACH-000454,-0.15405154804528667
ACH-000458,-0.1338899806197189
ACH-000459,0.0038493690100590812
ACH-000460,-0.12877317734311555
ACH-000461,0.06520213070549859
ACH-000463,-0.0903348705313729
ACH-000464,-0.03773982513526662
ACH-000466,0.0137600435600812
ACH-000467,-0.12504321424401887
ACH-000468,-0.13652251092224985
ACH-000469,-0.2222964124939355
ACH-000470,-0.206075471051335
ACH-000471,-0.1019417019062246
ACH-000472,-0.1759612316837084
ACH-000473,-0.0527075226331212
ACH-000475,-0.060142440817487125
ACH-000476,-0.14557204881663413
ACH-000477,-0.20284254098650006
ACH-000479,0.13715728780316494
ACH-000480,-0.2606780556506305
ACH-000481,0.023742275754062632
ACH-000483,-0.0368081928114811
ACH-000484,-0.0261514786418934
ACH-000485,0.07255857339069992
ACH-000486,-0.09919381106359808
ACH-000487,0.008991714972556318
ACH-000488,-0.1784094608227472
ACH-000490,-0.08218148839553413
ACH-000491,-0.08918607560466986
ACH-000495,-0.20044465991928576
ACH-000496,-0.041894698164934414
ACH-000499,-0.15948891807282986
ACH-000500,-0.30782978956124546
ACH-000502,-0.09657777189515768
ACH-000503,0.15972066299381965
ACH-000505,-0.16652413362783205
ACH-000507,-0.022987027850051828
ACH-000510,-0.015519399553914626
ACH-000511,-0.012338522647084243
ACH-000512,0.2381524805164097
ACH-000516,0.10554621012198316
ACH-000517,-0.13516477947650676
ACH-000518,0.0198548663766483
ACH-000520,-0.05642943290456162
ACH-000521,0.05358309734466713
ACH-000522,0.002997168422662433
ACH-000524,-0.1220407888552325
ACH-000527,-0.08714262988080683
ACH-000528,-0.05536561436581925
ACH-000537,0.019340933739038304
ACH-000541,-0.08359624941205421
ACH-000542,-0.035643906061818505
ACH-000544,-0.11722171790569252
ACH-000545,0.006214969765324149
ACH-000547,-0.1330778921178176
ACH-000548,-0.13756749578854852
ACH-000549,0.014770276790737271
ACH-000550,-0.147941521643522
ACH-000552,-0.030891807499241013
ACH-000556,-0.03438840995525727
ACH-000557,0.05845870632669789
