,DepMap_ID
33693,ACH-000093
37986,ACH-000109
42448,ACH-000127
53875,ACH-000169
85910,ACH-000270
123025,ACH-000373
127750,ACH-000385
192475,ACH-000546
220177,ACH-000605
258417,ACH-000679
262443,ACH-000687
267642,ACH-000697
274064,ACH-000707
343797,ACH-000786
343798,ACH-000786
343799,ACH-000786
343800,ACH-000786
367983,ACH-000801
379539,ACH-000815
412104,ACH-000856
413323,ACH-000858
441778,ACH-000884
443475,ACH-000885
461694,ACH-000901
465973,ACH-000906
500092,ACH-000925
514128,ACH-000932
531106,ACH-000939
553619,ACH-000947
564782,ACH-000951
570002,ACH-000953
578691,ACH-000955
588181,ACH-000958
591496,ACH-000959
591497,ACH-000959
601112,ACH-000962
634680,ACH-000971
706879,ACH-000986
714442,ACH-000987
714443,ACH-000987
721711,ACH-000988
721712,ACH-000988
728834,ACH-000989
750916,ACH-000991
836773,ACH-000994
845877,ACH-000995
845878,ACH-000995
855611,ACH-000996
866944,ACH-000997
898519,ACH-000999
916149,ACH-001059
926440,ACH-001081
950092,ACH-001145
1010086,ACH-001402
1031090,ACH-001517
1031091,ACH-001517
1092202,ACH-001738
1095589,ACH-001790
1098481,ACH-002020
1127953,ACH-002159
1145318,ACH-002189
1163132,ACH-002227
1174803,ACH-002249
1175787,ACH-002252
1204020,ACH-002288
1224161,ACH-002341
