,GPT2 (84706)
ACH-000004,-0.11664331184693295
ACH-000005,-0.1078683354769172
ACH-000007,-0.07501556087395356
ACH-000009,0.038772046216227235
ACH-000011,-0.18211088287517946
ACH-000012,-0.03729573328789251
ACH-000013,-0.17499357082977854
ACH-000014,-0.0474686363931427
ACH-000015,0.00675590831624206
ACH-000017,0.03811586017808391
ACH-000018,-0.11847094220552785
ACH-000019,-0.26999217668484365
ACH-000021,-0.26639859255667725
ACH-000022,-0.06020805127006128
ACH-000025,-0.060588387195161575
ACH-000028,-0.10548658797793023
ACH-000030,-0.08215723143748797
ACH-000035,-0.1736930305822303
ACH-000036,-0.19596397894431514
ACH-000037,-0.2133703669307874
ACH-000039,-0.1496187534682185
ACH-000040,0.01646327693274706
ACH-000041,-0.06876862159646062
ACH-000042,-0.05426801314075847
ACH-000045,-0.215721544449206
ACH-000047,-0.18733583834854275
ACH-000052,-0.1481978731836697
ACH-000053,-0.07124916958921436
ACH-000054,-0.0873168947739508
ACH-000055,0.1422175629731784
ACH-000060,-0.18235209848710893
ACH-000067,-0.10744517682457504
ACH-000070,-0.0867578409480095
ACH-000075,-0.21472193826020572
ACH-000078,0.028639195161024436
ACH-000082,-0.3179424025198911
ACH-000085,-0.18935632937748287
ACH-000086,-0.1929205222435768
ACH-000087,0.018792516875452418
ACH-000092,-0.12774588309349974
ACH-000095,-0.039511561439491284
ACH-000097,-0.20986960464138266
ACH-000098,-0.17377437972405158
ACH-000099,-0.06596664769982759
ACH-000108,-0.05608372873193936
ACH-000113,-0.07198451444017663
ACH-000116,-0.13210829998473936
ACH-000118,-0.17125511147755593
ACH-000120,-0.12311461802075545
ACH-000123,-0.22993227164369465
ACH-000127,-0.2399970006018253
ACH-000128,-0.24753022624270035
ACH-000132,-0.25764628752500685
ACH-000133,-0.15370930435247515
ACH-000137,-0.10879405324597084
ACH-000138,-0.04016257657011847
ACH-000142,-0.09877859155848323
ACH-000143,-0.08048398005111188
ACH-000146,-0.08928708408470014
ACH-000148,-0.1221764395801474
ACH-000150,-0.10414816159008776
ACH-000152,-0.11197294528153444
ACH-000153,-0.19825259885358795
ACH-000159,0.013551559908021064
ACH-000160,0.11683266288843636
ACH-000163,0.059675230539673565
ACH-000167,0.3870709764030302
ACH-000168,-0.03814756301125727
ACH-000169,-0.11262435096623642
ACH-000178,0.010872185774663949
ACH-000183,-0.10783255024401624
ACH-000188,-0.10152171169755507
ACH-000189,0.13134273342053684
ACH-000190,0.24054336624551664
ACH-000198,-0.061586650418759034
ACH-000203,-0.3284820869454976
ACH-000204,-0.21276775163689385
ACH-000206,-0.13993476732352764
ACH-000207,-0.01949459904473842
ACH-000208,-0.2852387540139624
ACH-000210,-0.30454958020314804
ACH-000211,-0.041798280004793256
ACH-000215,-0.06592621392598301
ACH-000221,0.02331395288852224
ACH-000222,-0.038176708911841786
ACH-000223,-0.12241933485809466
ACH-000226,-0.11072052707832554
ACH-000227,-0.02491219369894581
ACH-000228,-0.0605219017422591
ACH-000231,-0.07724081638549575
ACH-000232,-0.09061473899052773
ACH-000233,0.006730831507036719
ACH-000234,-0.10121166314651972
ACH-000235,-0.1066953086443716
ACH-000237,0.03241041551830482
ACH-000238,-0.0490526030811325
ACH-000242,-0.2202824586227271
ACH-000243,-0.08767642369265545
ACH-000244,-0.017880572321418462
ACH-000246,-0.09771464344684676
ACH-000248,0.1632650666307892
ACH-000250,-0.111319191301974
ACH-000251,0.09138045158256304
ACH-000252,-0.0928953473861591
ACH-000253,-0.17076767912340735
ACH-000255,-0.13949328337554093
ACH-000256,0.14767441624499172
ACH-000257,-0.4537293604016223
ACH-000258,-0.3061550595451435
ACH-000259,-0.0464333150678833
ACH-000260,-0.13650385314717556
ACH-000261,-0.07141822253125303
ACH-000262,0.0007679246865138485
ACH-000263,-0.12383749140080512
ACH-000264,-0.08697540496822694
ACH-000265,0.033732862817051436
ACH-000266,-0.1331705524179317
ACH-000272,0.002432899500635989
ACH-000274,-0.0594098990833482
ACH-000277,-0.2551952898076685
ACH-000278,-0.1682522661651167
ACH-000279,-0.1565858559809735
ACH-000280,-0.09444866501045006
ACH-000281,-0.2832119399203187
ACH-000288,-0.04742719100136827
ACH-000291,-0.1826578897295052
ACH-000293,-0.04671228281745751
ACH-000294,0.006491603045111256
ACH-000295,-0.3384095744689641
ACH-000296,-0.04079056803194216
ACH-000302,-0.021766936969011424
ACH-000304,0.09128219951034564
ACH-000307,-0.0063413065793074255
ACH-000308,-0.04341749400526705
ACH-000310,-0.1503062160772144
ACH-000311,-0.24166757581273285
ACH-000312,-0.08214494805486876
ACH-000315,0.1410825032260457
ACH-000316,-0.16254206640007662
ACH-000317,-0.022402684858480782
ACH-000318,-0.08416098262390757
ACH-000319,-0.15027291749984167
ACH-000320,-0.2487786780637937
ACH-000322,-0.11861573805527595
ACH-000323,-0.13867757927270502
ACH-000324,-0.10860146699852627
ACH-000329,-0.08699729825440079
ACH-000330,-0.2521129923935644
ACH-000331,-0.22375378593932288
ACH-000332,-0.07603586147266059
ACH-000334,-0.12576027270433932
ACH-000335,-0.440376609423775
ACH-000336,-0.08334575608663622
ACH-000337,-0.2412142843028349
ACH-000338,-0.5413778752112274
ACH-000339,-0.13387234212003604
ACH-000341,-0.20468438726551405
ACH-000348,-0.06261272415117497
ACH-000350,-0.14847546788779614
ACH-000352,-0.020067431066833685
ACH-000356,-0.05046683262344314
ACH-000361,-0.1759665676147288
ACH-000362,-0.1622866251905313
ACH-000363,0.036790738573694304
ACH-000364,-0.2019256039788504
ACH-000365,-0.23702835595567676
ACH-000366,-0.05656518895469469
ACH-000368,-0.1777812786237304
ACH-000374,0.02338320243565983
ACH-000375,0.020581013974627832
ACH-000376,-0.11922581433212465
ACH-000381,-0.1902672891118508
ACH-000383,-0.12447530850529084
ACH-000387,-0.1342060960632568
ACH-000389,-0.0883346598944178
ACH-000390,-0.08759822901514709
ACH-000393,-0.17765256272381302
ACH-000395,-0.007774536940823087
ACH-000396,-0.11241529276345956
ACH-000397,-0.21457043999254907
ACH-000401,0.020676873563378363
ACH-000402,-0.06984516990025047
ACH-000403,-0.15679015269735694
ACH-000404,-0.023675194927146728
ACH-000406,-0.06935042539102489
