,FCRLA (84824)
ACH-000004,0.22428512364864692
ACH-000005,0.317045516762433
ACH-000007,0.2354220428071295
ACH-000009,0.17484713095175033
ACH-000011,0.296231840300468
ACH-000012,0.09673746880818236
ACH-000013,0.17792934344895178
ACH-000014,0.1551705978361438
ACH-000015,0.22476977756156127
ACH-000017,0.18285363937163374
ACH-000018,0.09730565834406796
ACH-000019,0.15633285428043694
ACH-000021,0.13746061988466646
ACH-000022,0.14059292069937204
ACH-000025,0.06971608671035068
ACH-000028,0.10429772014899706
ACH-000030,0.20216044752582155
ACH-000035,0.16740272460526634
ACH-000036,0.19810527940104555
ACH-000037,0.1853574378349992
ACH-000039,0.10506387984172108
ACH-000040,0.22399952973555226
ACH-000041,0.1608666879220253
ACH-000042,0.2765859092985176
ACH-000045,0.1155714086321152
ACH-000047,0.10876823856257448
ACH-000052,-0.13154323349704236
ACH-000053,0.08254007438043763
ACH-000054,0.18768046011232595
ACH-000055,0.2414836005611937
ACH-000060,0.1854649990947365
ACH-000067,0.3271291486042233
ACH-000070,0.3664266781432355
ACH-000075,0.2358795149203791
ACH-000078,0.22118644437804175
ACH-000082,0.2014688481727008
ACH-000085,0.07475947555371426
ACH-000086,0.15834410276084282
ACH-000087,-0.005535523309962553
ACH-000092,0.18952137041439265
ACH-000095,0.15790148331234466
ACH-000097,0.12699853701181338
ACH-000098,0.07000889975684713
ACH-000099,0.259642547685628
ACH-000108,0.15742979444616653
ACH-000113,0.12604968111468748
ACH-000116,0.2197583654686461
ACH-000118,0.20330105865788412
ACH-000120,0.19228943678468666
ACH-000123,0.22632581738699736
ACH-000127,0.11976256865834828
ACH-000128,0.13265598299814982
ACH-000132,0.17204825950099728
ACH-000133,0.20537938942342585
ACH-000137,0.09581664140925464
ACH-000138,0.1693931144481708
ACH-000142,0.1856776901392663
ACH-000143,0.2455537899562364
ACH-000146,0.08710577853192966
ACH-000148,0.19277338060990126
ACH-000150,0.20157543546172385
ACH-000152,0.18183250919023303
ACH-000153,0.14669810174709247
ACH-000159,0.20723631272710688
ACH-000160,0.18673108936787547
ACH-000163,0.14310423497066482
ACH-000167,0.20434391998080328
ACH-000168,0.13976295589602422
ACH-000169,0.20526175171561029
ACH-000178,0.1297070931458887
ACH-000183,0.020280119263900057
ACH-000188,0.29276528158237497
ACH-000189,0.2135580010533769
ACH-000190,0.045100796298156005
ACH-000198,0.19081681207569576
ACH-000203,-0.033956628800441015
ACH-000204,-0.05415080273780749
ACH-000206,0.2044394465407489
ACH-000207,0.09640274221113544
ACH-000208,0.30594166007928336
ACH-000210,0.2005360494803676
ACH-000211,0.17235014503456805
ACH-000215,0.17267262393501304
ACH-000221,0.1799915962825805
ACH-000222,0.40628487629536014
ACH-000223,0.1757529011479057
ACH-000226,0.09788424749353214
ACH-000227,0.2903223643636537
ACH-000228,0.045845958761935326
ACH-000231,0.2113068090440484
ACH-000232,0.11318065337791712
ACH-000233,0.20703189290484164
ACH-000234,0.20216235504439892
ACH-000235,0.2096028903995604
ACH-000237,0.16081999133620967
ACH-000238,0.28450043552900456
ACH-000242,0.07688862017548455
ACH-000243,0.21664478088900355
ACH-000244,0.2453154361977885
ACH-000246,0.1559172810390481
ACH-000248,0.07866773869179422
ACH-000250,0.17292679511395626
ACH-000251,0.1975465252319506
ACH-000252,0.2249778178978597
ACH-000253,0.2418886917987329
ACH-000255,0.16587111915136307
ACH-000256,0.04059933214675489
ACH-000257,0.1971853170872288
ACH-000258,0.17153461475032794
ACH-000259,0.1479090547373169
ACH-000260,0.107230355163229
ACH-000261,0.24333337389336415
ACH-000262,-0.017506861310261797
ACH-000263,0.09179949692858813
ACH-000264,0.13478886534899948
ACH-000265,0.1819545852343151
ACH-000266,0.16003281729032956
ACH-000272,0.1343967940845515
ACH-000274,0.3238332870583209
ACH-000277,0.06041382197329416
ACH-000278,0.1915624489674314
ACH-000279,0.2694538476267612
ACH-000280,0.16125965160979402
ACH-000281,0.16783017655721727
ACH-000288,0.13288480565057015
ACH-000291,0.2171275421263157
ACH-000293,0.3297119771683413
ACH-000294,0.20693403349304748
ACH-000295,0.2064188365627847
ACH-000296,0.1092304193005968
ACH-000302,0.16929516012090945
ACH-000304,0.06729971666414424
ACH-000307,0.1972106027305948
ACH-000308,0.24761553286632054
ACH-000310,0.21706907703730496
ACH-000311,0.25808242561985034
ACH-000312,0.17386800257263546
ACH-000315,0.2954129138884299
ACH-000316,0.18340579087560574
ACH-000317,-0.018029492953354556
ACH-000318,0.0774265002555439
ACH-000319,0.18820303828764187
ACH-000320,0.19582897875874528
ACH-000322,0.2463189815359857
ACH-000323,0.03929959008189467
ACH-000324,0.2395111282322784
ACH-000329,0.14300145159169947
ACH-000330,0.15534194233415194
ACH-000331,0.17775180812607594
ACH-000332,0.1970559400826532
ACH-000334,0.23742695408058714
ACH-000335,0.013179875075658277
ACH-000336,0.22222970719140966
ACH-000337,0.2117738900894985
ACH-000338,-0.005245088530570046
ACH-000339,0.19571849809824152
ACH-000341,0.07232814924693919
ACH-000348,0.14474494113212116
ACH-000350,0.13502885634891004
ACH-000352,0.1418983676071278
ACH-000356,0.1640407920022948
ACH-000361,0.17966273008561795
ACH-000362,0.20760467013367206
ACH-000363,0.13409831312875836
ACH-000364,0.13696219184356287
ACH-000365,0.19702004315343194
ACH-000366,0.16869931464457807
ACH-000368,0.2567242918378552
ACH-000374,0.2548609092142827
ACH-000375,0.19197739206708864
ACH-000376,0.18912547497952945
ACH-000381,-0.13715804692989494
ACH-000383,0.17695588833740505
ACH-000387,0.09840903551765016
ACH-000389,0.28595961764877303
ACH-000390,0.10423690253227152
ACH-000393,0.2422913204864501
ACH-000395,0.09575174397886507
ACH-000396,0.12051251057324315
ACH-000397,0.18768459033361076
ACH-000401,0.1886434113106724
ACH-000402,-0.21877032170703425
ACH-000403,0.23514461239981954
ACH-000404,-0.0035460872652292672
ACH-000406,0.18643401679300897
ACH-000407,0.15959048696752995
ACH-000408,0.16782614698135487
ACH-000410,0.007211149509742892
ACH-000411,0.15019294532660768
ACH-000414,0.25136372016687114
ACH-000415,0.2577953744022849
ACH-000416,0.1448958691689219
ACH-000420,0.0859964234721169
ACH-000421,0.12534211515926996
ACH-000424,0.07466800071317763
ACH-000425,0.20716272223456164
ACH-000426,0.1016250752177106
ACH-000427,0.31119754097353675
ACH-000433,0.3395534221920423
ACH-000435,0.11071892409256627
ACH-000436,0.01166501493021594
ACH-000444,0.2944132285916524
ACH-000445,0.2234823175598401
ACH-000448,0.2035314616788912
ACH-000450,0.2415508260719948
ACH-000452,0.14322644652744834
ACH-000454,0.3398744417396153
ACH-000458,0.1820489454206024
ACH-000459,0.10044780018809228
ACH-000460,0.15438853324545215
ACH-000461,0.2412439719633229
ACH-000463,0.1046460499183961
ACH-000464,0.02809025945192578
ACH-000466,0.17768477040848224
ACH-000467,0.17974098102830913
ACH-000468,0.1828588699465588
ACH-000469,0.24249667357907634
ACH-000470,0.16116964651994578
ACH-000471,0.2011059870718568
ACH-000472,0.2692629091789174
ACH-000473,0.3144335614104411
ACH-000475,0.1172099299427574
ACH-000476,0.10437818286631706
ACH-000477,0.2572787133885288
ACH-000479,0.185396408425044
ACH-000480,0.17827898394024524
ACH-000481,0.14580557310941622
ACH-000483,0.1610766378257716
ACH-000484,0.11236469522771886
ACH-000485,0.260060836135725
ACH-000486,0.16944074473373955
ACH-000487,0.16382639624474407
ACH-000488,0.20976471556627505
ACH-000490,0.13907701306454748
ACH-000491,0.13719037390126232
ACH-000495,0.25551805865040955
ACH-000496,0.18424861954228489
ACH-000499,0.20836183148956644
ACH-000500,0.3932503001342957
ACH-000502,0.2175945862189653
ACH-000503,0.19479384771291505
ACH-000505,0.15828792034955094
ACH-000507,0.231573719518518
ACH-000510,-0.02306015608670001
ACH-000511,0.26934425749511914
ACH-000512,0.06089166458244093
ACH-000516,0.13468533930914334
ACH-000517,0.16243689949312878
ACH-000518,0.15632264642397914
ACH-000520,0.17199441958898914
ACH-000521,0.2611921788115173
ACH-000522,0.1133385080745295
ACH-000524,0.2511172871894644
ACH-000527,0.22185240602133088
ACH-000528,0.1866589183622661
ACH-000537,0.16757601057359248
ACH-000541,0.11731607295808645
ACH-000542,0.22825889199436145
ACH-000544,0.2345245227595648
ACH-000545,0.18573659683446364
ACH-000547,0.03795289926944579
ACH-000548,0.16201240508762474
ACH-000549,0.2936290986138642
ACH-000550,0.26741239073334044
ACH-000552,0.2377949011493275
ACH-000556,0.16502026827071906
ACH-000557,0.242977811922428
ACH-000569,0.3529698290663353
ACH-000570,0.3533567105568381
ACH-000571,0.15976302819159766
ACH-000573,0.16671513036212074
ACH-000576,0.2683168276910872
ACH-000579,0.2056399671846106
ACH-000580,0.2617203422963972
ACH-000584,0.17750413534558174
ACH-000585,0.2525306633761211
ACH-000588,0.17066056983672928
ACH-000589,0.2302529260307667
ACH-000591,0.3111574333534032
ACH-000593,0.20108181477627504
ACH-000600,0.2700673867314863
ACH-000601,0.1713527569736187
ACH-000605,0.19061261783468253
ACH-000606,0.22472904406308172
ACH-000608,0.19166140913286311
ACH-000614,0.12489850863393075
ACH-000616,0.19624961359140708
ACH-000618,0.16109174432332785
