,SYPL2 (284612)
ACH-000693,-0.2328440372051825
ACH-000694,-0.2853439993825034
ACH-000695,-0.3854287692948285
ACH-000696,-0.2756123611823455
ACH-000697,-0.3254053041808185
ACH-000699,-0.10707015958424597
ACH-000701,-0.21447619677291066
ACH-000706,-0.2669064266770645
ACH-000711,-0.19044810440435006
ACH-000713,-0.1965719988170653
ACH-000714,-0.23046426477102264
ACH-000718,-0.2309995877029849
ACH-000720,-0.2707130798587571
ACH-000721,-0.3386918921564117
ACH-000724,-0.14401213453360553
ACH-000725,-0.17812738887566193
ACH-000732,-0.13071761086284675
ACH-000734,-0.30718111096280043
ACH-000735,-0.2902938489039733
ACH-000736,-0.4648309879846807
ACH-000738,-0.2083581274278309
ACH-000746,-0.2210804038300012
ACH-000747,-0.2502844470889765
ACH-000748,-0.1858932071329848
ACH-000753,-0.2048145106111462
ACH-000756,-0.2947121685779383
ACH-000757,-0.2364447390054621
ACH-000758,-0.2464295497926373
ACH-000760,-0.1714384112942525
ACH-000762,-0.3358861374241962
ACH-000763,-0.13847776123708966
ACH-000764,-0.3947581045025974
ACH-000765,-0.5410224254119669
ACH-000766,-0.1893098679056194
ACH-000767,-0.15833333022445795
ACH-000768,-0.052089639336231376
ACH-000769,-0.40137918642551934
ACH-000770,-0.2346550395756847
ACH-000771,-0.2535723214375291
ACH-000773,-0.2457270043426207
ACH-000776,-0.2813188196099764
ACH-000777,-0.10316353164504766
ACH-000778,-0.4392431581528357
ACH-000781,-0.2564046427385923
ACH-000782,-0.2455726260357664
ACH-000783,-0.3486274238080382
ACH-000784,-0.2178342301911302
ACH-000785,-0.1367090567507619
ACH-000787,-0.24479624921712284
ACH-000788,-0.2069173982718659
ACH-000791,-0.29344800849280794
ACH-000792,-0.3036172687007978
ACH-000794,-0.3361813058511189
ACH-000796,-0.2324086905566074
ACH-000798,-0.3150260214159778
ACH-000799,-0.4618091895716136
ACH-000800,-0.15250271732371268
ACH-000802,-0.23237557521563176
ACH-000804,-0.3189063260301911
ACH-000805,-0.03684459576599286
ACH-000809,-0.18233380895736115
ACH-000810,-0.11616257727561315
ACH-000811,-0.3099049773408933
ACH-000817,-0.1424776944662569
ACH-000819,-0.3873374174367376
ACH-000820,-0.5255904772667775
ACH-000821,-0.2581341260746
ACH-000822,-0.12901934363443252
ACH-000823,-0.23085937820403676
ACH-000824,-0.15398792973848813
ACH-000827,-0.19599645880205266
ACH-000829,-0.3721835015263884
ACH-000831,-0.5702649965845693
ACH-000832,-0.3835487394992839
ACH-000833,-0.10874729320618012
ACH-000834,-0.2593434787608545
ACH-000835,-0.40355920204770224
ACH-000836,-0.2010001583188836
ACH-000837,-0.2786438313513987
ACH-000838,-0.32337475320724945
ACH-000839,-0.4017227632855329
ACH-000840,-0.13385546233191148
ACH-000841,-0.02715382662317619
ACH-000843,-0.2019933061784079
ACH-000846,-0.3910969927945748
ACH-000847,-0.2447503849871272
ACH-000848,-0.1905837209905778
ACH-000849,-0.2734833486749099
ACH-000851,-0.5006755274472736
ACH-000855,-0.2461610355415216
ACH-000856,-0.30156991717945675
ACH-000858,-0.18681169418078009
ACH-000859,-0.3835883480361249
ACH-000861,-0.3253305010958901
ACH-000862,-0.06118696139915152
ACH-000865,-0.245881235402515
ACH-000866,-0.17878531572494233
ACH-000867,-0.1638336798180443
ACH-000869,-0.24836006590353946
ACH-000872,-0.3409629875742812
ACH-000873,-0.298319598362718
ACH-000876,-0.3696702756629139
ACH-000878,-0.1370851990591242
ACH-000880,-0.2498540283042875
ACH-000881,-0.20242027045512534
ACH-000882,-0.2578793051528479
ACH-000884,-0.2410928958902205
ACH-000885,-0.3253906943892571
ACH-000887,-0.2975339538396253
ACH-000889,-0.2910210748496003
ACH-000896,-0.2476220628258924
ACH-000898,-0.247321798788594
ACH-000900,-0.07697757624310146
ACH-000901,-0.2483805896119735
ACH-000905,-0.3064027128931139
ACH-000906,-0.30775970619719784
ACH-000907,-0.2437650043507664
ACH-000910,-0.12278426977964875
ACH-000911,-0.212088027419412
ACH-000912,-0.18006592027373747
ACH-000913,-0.2784609254512383
ACH-000915,-0.4265323568554386
ACH-000916,-0.3616869801057921
ACH-000917,-0.18474357486739346
ACH-000920,-0.3807335674184672
ACH-000921,-0.3997430578868
ACH-000924,-0.2422898286415062
ACH-000926,-0.2109878161973852
ACH-000928,-0.1824285197603905
ACH-000929,0.029142166611772557
ACH-000932,-0.2709277887735367
ACH-000935,-0.14516246390013268
ACH-000936,-0.34217121520155996
ACH-000937,-0.25453287102427397
ACH-000938,-0.230561665925558
ACH-000939,-0.13798064671451896
ACH-000941,-0.15976053067493193
ACH-000943,-0.3137309207202839
ACH-000946,-0.4020040005150041
ACH-000947,-0.1122583405007598
ACH-000948,-0.13012271010920762
ACH-000950,-0.2926808336286079
ACH-000953,-0.3869895841714417
ACH-000954,-0.2975886722528497
ACH-000957,-0.2539620838422511
ACH-000958,-0.259068825044316
ACH-000960,-0.28827011084051485
ACH-000963,-0.18495138336218356
ACH-000968,-0.16907058901593608
ACH-000969,-0.2890136403816105
ACH-000972,-0.10081328494256606
ACH-000973,-0.18395740259822574
ACH-000974,-0.2906624114770708
ACH-000978,-0.2014405665596112
ACH-000984,-0.2991148679888009
ACH-000986,-0.2424651102913965
ACH-000988,-0.16306685380718774
ACH-000993,-0.31185413885385993
ACH-000994,-0.3469297625229929
ACH-000996,-0.32339709096562586
ACH-001001,-0.3286463431827489
ACH-001020,-0.17192789484766074
ACH-001028,-0.21480639203483629
ACH-001031,-0.3294957619033772
ACH-001038,-0.1829545205447311
ACH-001048,-0.34433139385582984
ACH-001050,-0.25478419798811264
ACH-001053,-0.3966914580908929
ACH-001054,-0.3560452826268012
ACH-001061,-0.3012574489545527
ACH-001067,-0.2851017785674264
ACH-001075,-0.12359760905824015
ACH-001096,-0.264336748576607
ACH-001111,-0.2871675361849073
ACH-001119,-0.2189084151208876
ACH-001128,-0.04290290276224633
ACH-001134,-0.29336316698193793
ACH-001151,-0.2561542390405335
ACH-001163,-0.25315815676155745
ACH-001164,-0.2074752379383316
ACH-001183,-0.16795699189554414
ACH-001192,-0.3760666843820838
ACH-001193,-0.20598715857170333
ACH-001196,-0.10316487284296154
ACH-001197,-0.3130978148363061
ACH-001205,-0.3619286075972031
ACH-001211,-0.3903477080894456
ACH-001212,-0.014463337245997457
ACH-001228,-0.2667110985874978
ACH-001232,-0.2022508743388732
ACH-001239,-0.31720879108313144
ACH-001270,-0.33361320895475804
ACH-001274,-0.18401945141878767
ACH-001275,-0.27126314060372064
ACH-001277,-0.16554137564656554
ACH-001278,-0.20001764725811064
ACH-001280,-0.043273814515487535
ACH-001283,-0.1970366455651847
ACH-001289,-0.3491996709735906
ACH-001300,-0.35785116238977754
ACH-001301,-0.3029661745250871
ACH-001302,-0.037918588633215566
ACH-001306,-0.26573867803517753
ACH-001318,-0.16646983914971974
ACH-001322,-0.206893910570725
ACH-001328,-0.3942540792804224
ACH-001332,-0.5059730003784004
ACH-001336,-0.2441492889951813
ACH-001346,-0.3208043193578753
ACH-001353,-0.34013477475456083
ACH-001354,-0.6150866196991932
ACH-001367,-0.2194192242725852
ACH-001368,-0.24906567695318
ACH-001374,-0.2870336153215892
ACH-001377,-0.3158447807386889
ACH-001380,-0.30212185328237784
ACH-001391,-0.4253989413363672
ACH-001408,-0.2259531315938905
ACH-001430,-0.05717995750736893
ACH-001431,-0.2361989910621464
ACH-001450,-0.0970925396162127
ACH-001496,-0.29210488334368045
ACH-001500,-0.3287429685179892
ACH-001523,-0.3047429977271308
ACH-001532,-0.2962436681136911
ACH-001550,-0.2050284896786524
ACH-001552,-0.49718493035327005
ACH-001554,-0.3018163392435529
ACH-001654,-0.1856726255658556
ACH-001735,-0.1420377263213242
ACH-001736,-0.15226169574507842
ACH-001737,0.200005766576882
ACH-001740,-0.3108255332647078
ACH-001745,-0.3905060717761541
ACH-001765,-0.12989053542267412
