,LIPF (8513)
ACH-000004,0.03339209834379078
ACH-000005,0.13291884361672598
ACH-000007,-0.03250309667224866
ACH-000009,-0.001231186608950516
ACH-000011,0.014955458049036072
ACH-000012,0.0311315616279511
ACH-000013,0.10024501738555262
ACH-000014,0.20817060746586946
ACH-000015,-0.020117196540337688
ACH-000017,0.006962340534136982
ACH-000018,0.08505416351915074
ACH-000019,0.13265316590020532
ACH-000021,0.013305911905599056
ACH-000022,0.03328259071995638
ACH-000025,-0.037791958935862284
ACH-000028,0.043355301456660715
ACH-000030,0.010958084074311052
ACH-000035,0.09362678667961226
ACH-000036,0.05614031954296974
ACH-000037,-0.07843273710985342
ACH-000039,0.17886090398136145
ACH-000040,0.09954745211220364
ACH-000041,-0.03617387483936972
ACH-000042,0.02166740348499673
ACH-000045,0.1470865832815997
ACH-000047,-0.1645238363596298
ACH-000052,0.18853838236574852
ACH-000053,0.03065096820770967
ACH-000054,-0.016225095158015634
ACH-000055,-0.0015299738066891445
ACH-000060,-0.0013831839450838695
ACH-000067,-0.12844813033839067
ACH-000070,0.07944716358758938
ACH-000075,0.1753217255273091
ACH-000078,-0.1348958936500183
ACH-000082,0.02331322017626397
ACH-000085,0.06636217502991999
ACH-000086,-0.07488167851742855
ACH-000087,-0.05336373365454155
ACH-000092,0.061660684909854185
ACH-000095,-0.07188900909999878
ACH-000097,0.006616016102702926
ACH-000098,-0.1146172007141015
ACH-000099,-0.1294421046811797
ACH-000108,-0.0015377711514570015
ACH-000113,0.06066022326068447
ACH-000116,0.016369999703363478
ACH-000118,0.06822267156266118
ACH-000120,0.10061217443794104
ACH-000123,0.04845278498206136
ACH-000127,-0.13456361532920194
ACH-000128,0.12485409277037422
ACH-000132,-0.020075891751055827
ACH-000133,-0.030223339156799055
ACH-000137,0.08012235983424931
ACH-000138,0.12671635498637704
ACH-000142,0.11081583878268936
ACH-000143,0.031918491125112435
ACH-000146,0.010797124246971
ACH-000148,-0.04334342803379068
ACH-000150,0.05428479757552676
ACH-000152,-0.08630619590898947
ACH-000153,0.34335174911806937
ACH-000159,0.06848660890268313
ACH-000160,-0.100167744242195
ACH-000163,0.05233013714909551
ACH-000167,-0.0008932410534427031
ACH-000168,0.02902673933030352
ACH-000169,0.04466198955669965
ACH-000178,-0.009410825677483924
ACH-000183,0.031053346471669525
ACH-000188,0.08921365631321236
ACH-000189,0.14720081650291145
ACH-000190,-0.0021154905387869467
ACH-000198,0.01986547576320386
ACH-000203,-0.05308941943063118
ACH-000204,0.02139098782321163
ACH-000206,0.03036722913731353
ACH-000207,-0.005926563355806947
ACH-000208,0.1314269435947047
ACH-000210,-0.39721759047262944
ACH-000211,-0.004056543263472122
ACH-000215,0.05402270188532538
ACH-000221,0.27655685116822937
ACH-000222,0.16910880789373706
ACH-000223,-0.07840270083950429
ACH-000226,-0.050706744057094966
ACH-000227,-0.20384304043329612
ACH-000228,-0.08766926777176108
ACH-000231,-0.028558735052669787
ACH-000232,0.014592644337794575
ACH-000233,0.06763609721884202
ACH-000234,0.04146555259826985
ACH-000235,0.08443955955895037
ACH-000237,0.04292060035631853
ACH-000238,0.03744066739302552
ACH-000242,0.03837056924989071
ACH-000243,0.06345732860398905
ACH-000244,0.07976186162295243
ACH-000246,0.0674412091158762
ACH-000248,0.01805556644892832
ACH-000250,0.04862130108152553
ACH-000251,-0.008268319551810592
ACH-000252,0.2697389589530497
ACH-000253,-0.038336145345192266
ACH-000255,0.00683038761314123
ACH-000256,-0.015611519156003431
ACH-000257,-0.08689921421387788
ACH-000258,-0.061951636578078215
ACH-000259,0.003253280333405344
ACH-000260,-0.058892285278910377
ACH-000261,-0.0056005836755158855
ACH-000262,-0.00245460821974112
ACH-000263,-0.12491152492730576
ACH-000264,0.06807317357576137
ACH-000265,-0.024975458647180225
ACH-000266,0.05175189193959169
ACH-000272,0.11815859754347993
ACH-000274,0.022559787560664176
ACH-000277,-0.07615531775718717
ACH-000278,0.07289225128866192
ACH-000279,-0.014967944867197316
ACH-000280,0.16014031190960076
ACH-000281,-0.09346828046781604
ACH-000288,-0.059742979479371836
ACH-000291,-0.023097535385685455
ACH-000293,-0.1675842087800555
ACH-000294,-0.08296045246374903
ACH-000295,-0.15192303290104456
ACH-000296,0.07536466154169208
ACH-000302,-0.01789417312083399
ACH-000304,0.16019737339698442
ACH-000307,-0.01081258050358905
ACH-000308,0.02596593660998247
ACH-000310,-0.05847189969374492
ACH-000311,0.10972113098676882
ACH-000312,0.06584681313535239
ACH-000315,-0.05825834158637415
ACH-000316,-0.11084133861267488
ACH-000317,0.057975789608308015
ACH-000318,-0.014504907732026113
ACH-000319,-0.03993502246496306
ACH-000320,0.1971705482359504
ACH-000322,-0.03386432847846498
ACH-000323,-0.20441480047866867
ACH-000324,-0.05450646667334199
ACH-000329,-0.09512605590358827
ACH-000330,-0.08606293795196676
ACH-000331,-0.1869435838588554
ACH-000332,-0.006120215801713999
ACH-000334,0.018574001499837237
ACH-000335,0.018878203361962692
ACH-000336,0.1273830130971503
ACH-000337,-0.3408392800001949
ACH-000338,0.5535209867643908
ACH-000339,0.06751388702589778
ACH-000341,0.014549934996961066
ACH-000348,-0.037002955038981655
ACH-000350,-0.10396141925553024
ACH-000352,0.005196272780604449
ACH-000356,-0.02232082916370556
ACH-000361,-0.17071805534697831
ACH-000362,-0.017015438169030127
ACH-000363,-0.017218834735977292
ACH-000364,0.07885312691356514
ACH-000365,0.0031800885877567627
ACH-000366,-0.02812044306904686
ACH-000368,-0.03234426481032955
ACH-000374,0.003457069127146787
ACH-000375,0.1302279937809045
ACH-000376,-0.0007863081240915211
ACH-000381,0.19304359095151524
ACH-000383,0.02018884743098496
ACH-000387,-0.02720883989533084
ACH-000389,-0.04587325279783143
ACH-000390,0.03445682812259022
ACH-000393,-0.022695590284796757
ACH-000395,-0.09213977399397798
ACH-000396,0.2416474125892118
ACH-000397,-0.014729632019362528
ACH-000401,-0.08392374978707377
ACH-000402,0.1741261239674122
ACH-000403,0.030359598799435332
ACH-000404,-0.1829852586145934
ACH-000406,0.03489406175798825
ACH-000407,0.02486509040091864
ACH-000408,0.055428580933813434
ACH-000410,-0.044348938952505655
ACH-000411,-0.004019170738909054
ACH-000414,0.1293079158152359
ACH-000415,0.0025548911721909985
ACH-000416,0.005584796358952922
ACH-000420,0.061365535960007926
ACH-000421,-0.031215393155244138
ACH-000424,-0.0265900289572542
ACH-000425,0.006474169943564949
ACH-000426,-0.009695780337061328
ACH-000427,-0.13706444705778242
ACH-000433,0.02785942801590538
ACH-000435,0.038390521766616864
ACH-000436,-0.08302011443193695
ACH-000444,-0.22269408755234135
ACH-000445,0.05303962784238984
ACH-000448,0.01328975017424612
ACH-000450,0.03330281700340601
ACH-000452,-0.1278573050906357
ACH-000454,-0.03793849721557768
ACH-000458,0.06706212040543746
ACH-000459,0.024812031939277432
ACH-000460,0.04269843668546139
ACH-000461,0.03416979683676119
ACH-000463,-0.07811991329958702
ACH-000464,-0.12877177347082194
ACH-000466,0.07633679447930336
ACH-000467,-0.01081767627891235
ACH-000468,0.00033688102411032363
ACH-000469,-0.036745272619868576
ACH-000470,0.03961745219450488
ACH-000471,0.06520542613881553
ACH-000472,-0.057696409711767524
ACH-000473,0.08591823013963693
ACH-000475,0.017467574401054533
ACH-000476,-0.07530864528334359
ACH-000477,0.06128491460404298
ACH-000479,-0.1855195467994291
ACH-000480,0.04141289088187382
ACH-000481,-0.07350900432386091
ACH-000483,0.08644263389364927
ACH-000484,-0.022036941211234014
ACH-000485,-0.0218149396745732
ACH-000486,0.011296868418180924
ACH-000487,-0.02609468687080673
ACH-000488,0.035693616384271064
ACH-000490,-0.0071459420603290765
ACH-000491,-0.08418189175802371
ACH-000495,-0.05812846166718572
ACH-000496,0.045843912427117835
ACH-000499,0.07152951031905314
ACH-000500,0.12998360950298254
ACH-000502,0.046517005423202716
ACH-000503,0.3014861076727271
ACH-000505,0.008832814544827353
ACH-000507,-0.0724134935640719
ACH-000510,0.012369020629991928
ACH-000511,0.006804099291787483
ACH-000512,0.15220779766600726
ACH-000516,0.01832069608058989
ACH-000517,0.016700902681499496
ACH-000518,0.16905068633796186
ACH-000520,0.15511249360464274
ACH-000521,0.06432305832893764
ACH-000522,0.04992533301698991
ACH-000524,0.05299389599709915
ACH-000527,-0.06895424382158143
ACH-000528,-0.1545359407289722
ACH-000537,-0.05885946940755157
ACH-000541,-0.039146593851383485
ACH-000542,-0.0022780554193036697
ACH-000544,0.05163041232254725
ACH-000545,0.13498682341936447
ACH-000547,0.08810655879660402
ACH-000548,0.008190237787988044
ACH-000549,-0.06341351693016227
ACH-000550,0.06677047728735047
ACH-000552,-0.03526211174714192
