,GABARAPL1 (23710)
ACH-000004,-0.12062961308329764
ACH-000005,0.16836859169873614
ACH-000007,0.17627214115698314
ACH-000009,-0.13429810356494395
ACH-000011,0.08582596057314963
ACH-000012,0.16796945475789346
ACH-000013,0.029489633685962018
ACH-000014,-0.041081441386220136
ACH-000015,0.017035324561585533
ACH-000017,-0.06089557789811534
ACH-000018,0.035553693647965616
ACH-000019,-0.06300968530873992
ACH-000021,-0.04205078010394632
ACH-000022,-0.12907612807396238
ACH-000025,0.0919871935300228
ACH-000028,-0.017165661122973533
ACH-000030,0.021967046083905442
ACH-000035,-0.020537149105614338
ACH-000036,-0.06979730920386032
ACH-000037,-0.032082294645558
ACH-000039,-0.22430095834899225
ACH-000040,-0.06622417462684795
ACH-000041,-0.14287817489874854
ACH-000042,0.025167515969459618
ACH-000045,-0.09175256242250757
ACH-000047,-0.16084384782605854
ACH-000052,0.034868296704907605
ACH-000053,-0.06783669712800289
ACH-000054,0.033243484662573264
ACH-000055,-0.03929368899538011
ACH-000060,0.03516914101561857
ACH-000067,-0.20145024319653526
ACH-000070,-0.0782531584288713
ACH-000075,0.0011839744173210533
ACH-000078,0.07333201178044503
ACH-000082,-0.025037715659327654
ACH-000085,-0.05789187893622043
ACH-000086,-0.09033287231239863
ACH-000087,0.009764268537212252
ACH-000092,0.0025317357186485953
ACH-000095,-0.08093437009916847
ACH-000097,-0.09536309061676806
ACH-000098,-0.03212676821805362
ACH-000099,0.031684001654132224
ACH-000108,0.12850901243871304
ACH-000113,-0.0014326339384697865
ACH-000116,-0.003441901087502636
ACH-000118,-0.004667372736920168
ACH-000120,-0.0077614896002793235
ACH-000123,-0.08635249349516652
ACH-000127,0.03298368962050265
ACH-000128,0.07868237804554161
ACH-000132,0.0617836442726932
ACH-000133,-0.14745948385978913
ACH-000137,-0.07998710553337883
ACH-000138,-0.053747256894941385
ACH-000142,-0.13353882543155468
ACH-000143,-0.06617254879978067
ACH-000146,0.04913309003893904
ACH-000148,0.11323501146709256
ACH-000150,-0.03173022574990009
ACH-000152,0.03342485641807349
ACH-000153,0.024440343784702143
ACH-000159,0.026087051430619526
ACH-000160,-0.058936424289669186
ACH-000163,0.04062012977556556
ACH-000167,0.046632247182565374
ACH-000168,0.03153010385624564
ACH-000169,0.023032595706338758
ACH-000178,0.04347461913308226
ACH-000183,-0.14024737456912315
ACH-000188,-0.06543790203690658
ACH-000189,0.21254966256032606
ACH-000190,-0.1006882584959559
ACH-000198,-0.04642802208927496
ACH-000203,-0.10037835942167754
ACH-000204,-0.14688170203377265
ACH-000206,-0.14222844824466518
ACH-000207,-0.043754831436284856
ACH-000208,0.21072319606408405
ACH-000210,0.3604468040191473
ACH-000211,-0.025765799201556864
ACH-000215,-0.035072329863887544
ACH-000221,0.1475643986947982
ACH-000222,0.0984951353973934
ACH-000223,-0.043495553287543516
