,SELO (83642)
ACH-000206,-0.10400567922402304
ACH-000207,-0.12345277331502898
ACH-000208,-0.04225059855004641
ACH-000210,0.10296860456418196
ACH-000211,-0.06821357348218329
ACH-000215,-0.12259968527096796
ACH-000221,-0.11462223733789415
ACH-000222,-0.04643079539914958
ACH-000223,-0.07387168520801246
ACH-000226,-0.11613226902784822
ACH-000227,-0.2345049919504024
ACH-000228,-0.01565859324379161
ACH-000231,-0.268975113480846
ACH-000232,-0.0694569512592906
ACH-000233,-0.22762419586209415
ACH-000234,-0.059459628642734776
ACH-000235,-0.06733483729625286
ACH-000237,-0.18850655977687245
ACH-000238,-0.2921096907555143
ACH-000242,-0.18602536827052651
ACH-000243,-0.015796504311672382
ACH-000244,-0.1954823668305514
ACH-000246,-0.12908499064525636
ACH-000248,-0.1646831562149425
ACH-000250,-0.11331344698019713
ACH-000251,0.04290584729854356
ACH-000252,-0.101670987622444
ACH-000253,-0.07616085914426797
ACH-000255,0.0025572506221852925
ACH-000256,-0.24744168099823946
ACH-000257,-0.10529911558974736
ACH-000258,-0.053266188232767735
ACH-000259,-0.023722717357840848
ACH-000260,-0.1899063352370141
ACH-000261,-0.05404228772479815
ACH-000262,-0.03368010985741187
ACH-000263,0.07600531498122387
ACH-000264,-0.17772369074764574
ACH-000265,0.06226478257569797
ACH-000266,-0.08801349275654954
ACH-000272,-0.04624518406286839
ACH-000274,-0.05840146997991408
ACH-000277,0.08202160001309204
ACH-000278,-0.13007093006852122
ACH-000279,-0.02698966357343343
ACH-000280,0.04197947672757369
ACH-000281,-0.005160938758507815
ACH-000288,-0.19649278779094745
ACH-000291,-0.01025852759108875
ACH-000293,-0.09557627146090923
ACH-000294,-0.04432921614478228
ACH-000295,0.08446337074533287
ACH-000296,-0.11538780687213974
ACH-000302,-0.1357056020811207
ACH-000304,-0.12115212070456992
ACH-000307,-0.057109231747236915
ACH-000308,-0.018026520564354838
ACH-000310,-0.06873506525644238
ACH-000311,-0.039822313302141685
ACH-000312,-0.13904140393015274
ACH-000315,0.13570066994837096
ACH-000316,-0.011700520289096806
ACH-000317,-0.010965591279335607
ACH-000318,-0.030232097604586075
ACH-000319,-0.1330785627670709
ACH-000320,-0.09060100278097673
ACH-000322,-0.09506034939017692
ACH-000323,0.037411365973745885
ACH-000324,-0.10570202827712527
ACH-000329,-0.0963811579909484
ACH-000330,-0.0634680537286102
ACH-000331,0.04117225214867188
ACH-000332,-0.07640777839033581
ACH-000334,-0.16380240662186674
ACH-000335,-0.05128598741662994
ACH-000336,0.0271080395947793
ACH-000337,-0.19685941933912784
ACH-000338,0.25117110178027763
ACH-000339,-0.11827334018115634
ACH-000341,0.001972396143482455
ACH-000348,-0.08546121011453309
ACH-000350,-0.056702974347683725
ACH-000352,-0.18702555048196529
ACH-000356,0.09130169787992308
ACH-000361,0.032474755589459274
ACH-000362,0.03717099955859023
ACH-000363,-0.17078415837044245
ACH-000364,-0.06876894801876847
ACH-000365,-0.1084242557269492
ACH-000366,-0.11448184265963088
ACH-000368,-0.13087992831521755
ACH-000374,-0.07732960632482147
ACH-000375,0.024740994560718432
ACH-000376,-0.11969175697131125
ACH-000381,-0.033316297526239366
ACH-000383,-0.025533950893928604
ACH-000387,-0.14768176788927054
ACH-000389,-0.19737726291982385
ACH-000390,-0.07161658403985985
ACH-000393,-0.054603674402086105
ACH-000395,-0.08705996028637034
ACH-000396,-0.06572709771373153
ACH-000397,-0.1443441185215008
ACH-000401,-0.054472563584499055
ACH-000402,-0.15987689016469908
ACH-000403,-0.044628996275045116
ACH-000404,-0.013690874446882115
ACH-000406,-0.06594754175532347
ACH-000407,0.037301010621386535
ACH-000408,-0.06279900473638696
ACH-000410,0.019688239476424788
ACH-000411,-0.030660560767663245
ACH-000414,-0.02539289827240896
ACH-000415,0.024757052619973668
ACH-000416,-0.053607230043216055
ACH-000420,0.01281674859138182
ACH-000421,-0.03993239058343157
ACH-000424,0.042307380593483004
ACH-000425,-0.0839994595042122
ACH-000426,-0.025895635489574426
ACH-000427,-0.07036795650361259
ACH-000433,-0.11863933922882933
ACH-000435,-0.10536547274122847
ACH-000436,0.011949450991104471
ACH-000444,-0.0346751606573981
ACH-000445,-0.03593946715573333
ACH-000448,-0.18028925830409556
ACH-000450,-0.27945432845270063
ACH-000452,0.026469949953767426
ACH-000454,-0.13950712193302994
ACH-000458,-0.10445780415125754
ACH-000459,-0.2558992950734943
ACH-000460,-0.07924719732879383
ACH-000461,-0.12134059240573315
ACH-000463,-0.060375049895076985
ACH-000464,-0.2569976686628712
ACH-000466,-0.05037227746368425
ACH-000467,-0.009252115999431687
ACH-000468,-0.05507678426839863
ACH-000469,-0.12126555326658822
ACH-000470,-0.01928366420614872
ACH-000471,-0.1950383406114672
ACH-000472,-0.1184456757596739
ACH-000473,-0.1398890144481012
ACH-000475,-0.09236254335989916
ACH-000476,-0.19707171559951608
ACH-000477,-0.19160866603457213
ACH-000479,-0.22072957931566464
ACH-000480,0.020221864075614125
ACH-000481,-0.1619362784533971
ACH-000483,-0.1758901600611588
ACH-000484,0.09698199157400067
ACH-000485,0.07504661646938549
ACH-000486,-0.07607700588243631
ACH-000487,-0.06999887776466555
ACH-000488,-0.07122085211478714
ACH-000490,-0.11078163055213364
ACH-000491,-0.016471318606971774
ACH-000495,0.046240214167492175
ACH-000496,-0.020488038680744083
ACH-000499,-0.2923068084003999
ACH-000500,0.1353132615516365
ACH-000502,-0.12729564412639965
ACH-000503,-0.2428583478745256
ACH-000505,-0.044301100523609416
ACH-000507,-0.042185285392223916
ACH-000510,-0.09139824838544112
ACH-000511,-0.06974292651573563
ACH-000512,-0.1935304086095627
ACH-000516,-0.0724058514199228
ACH-000517,-0.13872960263073192
ACH-000518,-0.044300803095039566
ACH-000520,-0.13682288597833428
ACH-000521,-0.0938660575437604
ACH-000522,0.041979935565500025
ACH-000524,-0.16270865444037932
ACH-000527,-0.1436000979584943
ACH-000528,-0.08003806284418276
ACH-000537,-0.16313059120880918
ACH-000541,-0.06859072311992756
ACH-000542,-0.09863919041332944
ACH-000544,-0.003968230087964302
ACH-000545,-0.052622149667312566
ACH-000547,-0.2489949047724128
ACH-000548,-0.05823587327350446
ACH-000549,0.023083122862766654
ACH-000550,-0.1183467017990502
ACH-000552,-0.08072584157472149
ACH-000556,-0.17453055534917974
ACH-000557,-0.17212930208170046
ACH-000569,-0.01205927164717696
ACH-000570,-0.10976315108919417
ACH-000571,-0.11630591803468965
ACH-000573,-0.09633199754528933
ACH-000576,-0.14049603106350272
ACH-000579,-0.1932129345924126
ACH-000580,-0.09671666864173273
ACH-000584,-0.10808673266516368
ACH-000585,-0.029722613032148317
ACH-000588,-0.145157698271176
ACH-000589,-0.12636831448228966
ACH-000591,-0.2777851692498783
ACH-000593,0.05013476651483397
ACH-000600,-0.027386405772804674
ACH-000601,-0.14468974975240234
ACH-000605,-0.09763176493815212
ACH-000606,0.03654546244729392
ACH-000608,-0.1444613565964998
ACH-000614,-0.10970398788231132
ACH-000616,-0.2127063216539412
ACH-000618,-0.0942836046699148
ACH-000619,-0.17523639805073601
ACH-000620,-0.03833230161984781
ACH-000621,-0.09564457839074336
ACH-000622,-0.0008927149463724978
ACH-000623,-0.187113821042522
ACH-000624,-0.10337960475198506
ACH-000627,0.01832315802320118
ACH-000630,-0.04680048660205988
ACH-000631,0.13791155193415808
ACH-000632,-0.019474518388708208
ACH-000633,-0.07218128989880697
ACH-000637,-0.30171062828540857
ACH-000638,-0.02116637394113245
ACH-000646,0.0251116770856576
ACH-000647,-0.03891837888737917
ACH-000648,0.0059384460595649155
ACH-000649,-0.08596909755881638
ACH-000651,0.019374265557130017
ACH-000652,-0.25607378806182035
ACH-000653,0.0518762398557036
ACH-000657,-0.0421173567656053
ACH-000658,-0.03768854718479763
ACH-000661,0.0905995519925056
ACH-000662,-0.2384462734530765
ACH-000663,-0.18307453004139915
ACH-000665,-0.09309359311862156
ACH-000671,0.06824999274309568
ACH-000672,-0.011667388040514192
ACH-000673,-0.20628692958567574
ACH-000676,-0.013898285811529078
ACH-000677,-0.06431823840966862
ACH-000681,-0.04100431257354017
ACH-000683,-0.028766337205816374
ACH-000684,0.00949367230377712
ACH-000688,-0.05894214033922584
ACH-000693,-0.07143715641223952
ACH-000694,0.0022427194724166637
ACH-000695,-0.13624446460971856
ACH-000696,-0.07354846447196249
ACH-000697,0.0380134309246115
ACH-000699,-0.15570701133073228
ACH-000701,-0.08636788835540751
ACH-000706,-0.10315438281749698
ACH-000711,-0.0682159781500541
ACH-000713,-0.023396491078675277
ACH-000714,-0.0846364253435232
ACH-000718,-0.025058818135552403
ACH-000720,-0.15677689299963082
ACH-000721,-0.10464844166277328
ACH-000724,-0.11780375916486177
ACH-000725,-0.20816277696326144
ACH-000732,-0.10124363412809348
ACH-000734,-0.15462336575817973
ACH-000735,-0.11499373410351695
ACH-000736,-0.08841717224291812
ACH-000738,-0.030036951479444407
ACH-000746,-0.051755429004675585
ACH-000747,0.0033922985326905143
ACH-000748,-0.030039726318562512
ACH-000753,-0.02071520294678772
ACH-000756,-0.101042294705125
ACH-000757,-0.00790312107523997
ACH-000758,-0.05420391544291911
ACH-000760,-0.05062197885992891
ACH-000762,-0.04167402119376757
ACH-000763,-0.023418700781272804
ACH-000764,0.18033840880756447
ACH-000765,-0.0742287890525208
ACH-000766,-0.1743099982043007
ACH-000767,-0.06597909139988961
ACH-000768,-0.1051997541126442
ACH-000769,-0.14298719725523226
ACH-000770,-0.09062875005008857
ACH-000771,-0.12304761171655842
ACH-000773,-0.2589550964277177
ACH-000776,-0.0938799013523776
ACH-000777,-0.14458734601957493
ACH-000778,-0.03184535873162106
ACH-000781,-0.0028378983092007893
ACH-000782,0.05071305284078051
ACH-000783,-0.17947335440095058
ACH-000784,-0.04541639926792832
ACH-000785,0.03290308465682852
ACH-000787,-0.15287567437062002
ACH-000788,-0.15035258914235575
ACH-000791,-0.1523017095319004
ACH-000792,-0.05086775494932126
ACH-000794,-0.00846368389585719
ACH-000796,-0.000517613366870622
ACH-000798,-0.06934236122044796
ACH-000799,-0.01825887265672518
ACH-000800,-0.11073420114669226
ACH-000802,-0.04719641779420493
ACH-000804,-0.2554977914938717
ACH-000805,-0.3004587159332903
ACH-000809,-0.16774159467808455
ACH-000810,-0.18926487101302766
ACH-000811,-0.10109066092299904
ACH-000817,-0.16069753162491893
ACH-000819,-0.07570680189169228
ACH-000820,-0.10834725785723708
ACH-000821,0.08996543938441776
ACH-000822,-0.185065042145528
ACH-000823,-0.10115133133777786
ACH-000824,-0.05482681684199062
ACH-000827,-0.17837577705680666
ACH-000829,-0.06868730990647323
ACH-000831,-0.11120538472668072
ACH-000832,0.026768127894877567
ACH-000833,-0.2434108933193945
ACH-000834,0.005408311650861629
ACH-000835,-0.10059647810229587
ACH-000836,-0.1813031766525242
ACH-000837,-0.1148684225295084
ACH-000838,0.04514704015023095
ACH-000839,-0.15751230880502662
ACH-000840,0.08005708623534707
ACH-000841,-0.07626275020506347
ACH-000843,-0.060256471812355224
ACH-000846,-0.042345949746130505
ACH-000847,0.1483134306544935
ACH-000848,0.07155943757387342
ACH-000849,-0.1648252177111108
ACH-000851,-0.11643118169267865
ACH-000855,-0.03535099715623193
ACH-000856,-0.15015213470833372
ACH-000858,-0.004568166380370411
ACH-000859,-0.2848771647932891
ACH-000861,-0.019237296487434045
ACH-000862,-0.11086507118493273
ACH-000865,-0.03896123253579041
ACH-000866,-0.013668316852325871
ACH-000867,-0.09155410484506653
ACH-000869,-0.21588087634975772
ACH-000872,-0.14324130753285266
ACH-000873,0.05885026925848527
ACH-000876,-0.16293047551604098
ACH-000878,-0.18340174501323026
ACH-000880,0.0076835244236204935
ACH-000881,-0.04063356396124607
ACH-000882,0.08848090876211015
ACH-000884,-0.060292000931554374
ACH-000885,-0.08856408200033265
ACH-000887,-0.036799812847704685
ACH-000889,0.01515742598315675
ACH-000896,-0.08243819989570983
ACH-000898,-0.11636862796622276
ACH-000900,-0.03618408222496297
ACH-000901,-0.10082053104702073
ACH-000905,-0.005042376494943129
ACH-000906,-0.10388983047040536
ACH-000907,-0.08113370119605623
ACH-000910,-0.15161168224664104
ACH-000911,-0.0513275187307075
ACH-000912,-0.4205201743758621
ACH-000913,-0.10138124158734686
ACH-000915,-0.1577922525705604
ACH-000916,-0.006599480097815622
ACH-000917,-0.13158434839790614
ACH-000920,0.2757940219545276
ACH-000921,-0.10939784235237196
ACH-000924,-0.03911586068472141
ACH-000926,-0.21575564507208614
ACH-000928,-0.1606335375265955
ACH-000929,-0.2167412634668984
ACH-000932,-0.05739128081891901
ACH-000935,-0.07874830964977135
ACH-000936,0.006623314442455547
ACH-000937,-0.08338854105319031
ACH-000938,-0.05873110487381094
ACH-000939,-0.3012415193108458
ACH-000941,-0.0020637425856235526
ACH-000943,0.006722921997272389
ACH-000946,0.014224313447222862
ACH-000947,-0.01848810153932153
ACH-000948,0.09547257978130023
ACH-000950,-0.19880384569155074
ACH-000953,-0.04033205218733362
ACH-000954,-0.22066746888248628
ACH-000957,-0.16500394559827727
ACH-000958,-0.2708949471612385
ACH-000960,-0.2353683109293978
ACH-000963,-0.05179801184857664
ACH-000968,-0.021148033561207414
ACH-000969,0.05319336222411288
ACH-000972,-0.027659091691004542
ACH-000973,-0.06215904925538685
ACH-000974,-0.17713106984561436
ACH-000978,-0.09041988853450424
ACH-000984,-0.11808478472656235
ACH-000986,-0.2539421731990673
ACH-000988,0.04939897593678511
ACH-000993,-0.12414290041320808
ACH-000994,-0.31281389599625464
ACH-000996,-0.16440351282697604
ACH-001001,-0.11638607115480387
ACH-001020,-0.0982786903250768
ACH-001028,-0.0666776013338108
ACH-001031,-0.0362713740359802
ACH-001038,-0.058996419621733825
ACH-001048,-0.0754407225797667
ACH-001050,-0.12360237775630463
ACH-001053,0.024651147242122456
ACH-001054,-0.06563427255686423
ACH-001061,-0.11434330823756113
ACH-001067,-0.15466175571720006
ACH-001075,-0.06119211529812198
ACH-001096,-0.2387062024410257
ACH-001111,-0.2372508970649987
ACH-001119,-0.2557412751724261
ACH-001128,-0.2008293270180427
ACH-001134,-0.1384343067494191
ACH-001151,-0.17020915140761236
ACH-001163,-0.11029400111708053
ACH-001164,-0.16286904743058728
ACH-001183,-0.07288584965367058
ACH-001192,-0.16478128052757307
ACH-001193,-0.14118555378021208
ACH-001196,-0.24371140987177206
ACH-001197,-0.044305973234842866
ACH-001205,-0.2601916681875372
ACH-001211,0.02034563389729276
ACH-001212,-0.13753012287703578
ACH-001228,-0.044804381174046684
ACH-001232,-0.18798508126609853
ACH-001239,-0.07738681392219393
ACH-001270,-0.4683690648060516
ACH-001274,-0.15572021458767973
ACH-001275,0.0260414768407497
ACH-001277,-0.17385801970168754
ACH-001278,-0.015846842753318047
ACH-001280,-0.4791056695071106
ACH-001283,-0.07622035369387999
ACH-001289,-0.08842248764390362
ACH-001300,-0.15578607741363326
ACH-001301,-0.19904791790823306
ACH-001302,0.01966576067520366
ACH-001306,-0.032265180749994016
ACH-001318,0.012366719130808012
ACH-001322,-0.3010003454894439
ACH-001328,-0.09944686043473186
ACH-001332,-0.19113167605737352
ACH-001336,-0.08180756464826376
ACH-001346,-0.13364206291753766
ACH-001353,-0.06692060774644888
ACH-001354,-0.2999032781499101
ACH-001367,-0.0880309322470041
ACH-001368,-0.041637959402437995
ACH-001374,-0.3361104329640335
ACH-001377,0.02709391596867866
ACH-001380,-0.04501377345295559
ACH-001391,-0.06305210383511152
ACH-001408,-0.009480638318849292
ACH-001430,-0.015832336816819892
ACH-001431,-0.004841656975069018
ACH-001450,-0.12416505583753483
ACH-001496,-0.10179320173982696
ACH-001500,-0.0714821449018868
ACH-001523,0.003707076327398457
ACH-001532,0.03430351832037192
ACH-001550,-0.04367076323152334
ACH-001552,0.025541359126203637
ACH-001554,-0.03916305630187475
ACH-001654,-0.03807184725740763
ACH-001735,-0.15029748951058605
ACH-001736,-0.1434339848752243
ACH-001737,0.027780312483681957
ACH-001740,-0.15327528488229866
ACH-001745,-0.05381039604861527
ACH-001765,-0.052225156346605496
