,INTS8 (55656)
ACH-000004,-0.4843457575985834
ACH-000005,-0.5754304300198748
ACH-000007,-0.6963973705280299
ACH-000009,-0.5884219028244595
ACH-000011,-0.5026604102872108
ACH-000012,-0.6962612296695416
ACH-000013,-0.6618263857312403
ACH-000014,-0.5725182644073107
ACH-000015,-0.4209480912732155
ACH-000017,-1.1660611372599363
ACH-000018,-0.4968816080810207
ACH-000019,-0.5370159337818267
ACH-000021,-0.5972871489494099
ACH-000022,-0.4414670626062896
ACH-000025,-0.5057454553878353
ACH-000028,-0.5280998237953825
ACH-000030,-0.5720220981122099
ACH-000035,-0.6379296805705784
ACH-000036,-0.7456614019792078
ACH-000037,-0.4454053882575623
ACH-000039,-0.6993438057162062
ACH-000040,-0.760970101836659
ACH-000041,-0.6992489231646558
ACH-000042,-0.5914715348921774
ACH-000045,-0.5831663913840307
ACH-000047,-0.7164580425301799
ACH-000052,-0.8232786625336227
ACH-000053,-0.5942412606837021
ACH-000054,-0.4024748667345777
ACH-000055,-0.7470607477007952
ACH-000060,-0.6449753980940579
ACH-000067,-0.5754193618390633
ACH-000070,-0.6912098411019598
ACH-000075,-0.8758907318214949
ACH-000078,-0.6635106019066546
ACH-000082,-0.9987228331652244
ACH-000085,-0.6648306371084545
ACH-000086,-0.6873195397016741
ACH-000087,-0.5563570907380085
ACH-000092,-0.7048276790759824
ACH-000095,-0.6253672579613002
ACH-000097,-0.4918455319103894
ACH-000098,-0.6276093773670381
ACH-000099,-0.6256504526037541
ACH-000108,-0.4948418024798197
ACH-000113,-0.5645865289060549
ACH-000116,-0.6640377668458031
ACH-000118,-0.7789270322192111
ACH-000120,-0.6189333023072442
ACH-000123,-0.6024203207908256
ACH-000127,-0.5906296139266499
ACH-000128,-0.8147881612096146
ACH-000132,-0.6992763852445589
ACH-000133,-0.9079365373887744
ACH-000137,-0.7449957847396548
ACH-000138,-0.5460331427245005
ACH-000142,-0.4748510483068738
ACH-000143,-0.6554338398058545
ACH-000146,-0.4150056737490591
ACH-000148,-0.5099120559947846
ACH-000150,-0.6887108874964529
ACH-000152,-0.9565567764089594
ACH-000153,-0.5823959722367859
ACH-000159,-0.7883741686127723
ACH-000160,-0.4889834117563288
ACH-000163,-0.4210522365242095
ACH-000167,-0.4093113932883015
ACH-000168,-0.579169921638742
ACH-000169,-0.7372565730342022
ACH-000178,-0.481792099598447
ACH-000183,-0.5921330059751375
ACH-000188,-0.4820823007288581
ACH-000189,-0.6734580668648434
ACH-000190,-0.8186106383536764
ACH-000198,-0.6674877875984891
ACH-000203,-0.5215151090030712
ACH-000204,-0.5962627274897564
ACH-000206,-0.5004537157190242
ACH-000207,-0.5559686873114895
ACH-000208,-0.7505925957264459
ACH-000210,-0.7717617509626943
ACH-000211,-0.6936337455987684
ACH-000215,-0.7928143197982535
ACH-000221,-0.35593489021263114
ACH-000222,-0.3595968905802893
ACH-000223,-0.6499407586629123
ACH-000226,-0.5565628479983082
ACH-000227,-0.722120297909212
ACH-000228,-0.7073423268222405
