,BHLHA15 (168620)
ACH-000408,-0.12408324549696262
ACH-000410,-0.31856962606766664
ACH-000411,-0.307404007612563
ACH-000414,-0.28955028182087905
ACH-000415,-0.4942738032891588
ACH-000416,-0.24838869039114736
ACH-000420,-0.2982191948676471
ACH-000421,-0.2829470196212583
ACH-000424,-0.14917603401414645
ACH-000425,-0.2434362694379767
ACH-000426,-0.10643139750689798
ACH-000427,-0.2967351123063292
ACH-000433,-0.3186648320349588
ACH-000435,0.019010903968313262
ACH-000436,-0.1951189494435896
ACH-000444,-0.22133748111453114
ACH-000445,-0.4088050893083634
ACH-000448,-0.17351837454732036
ACH-000450,-0.23025931821392026
ACH-000452,-0.303802688252253
ACH-000454,-0.12989807042118226
ACH-000458,-0.3479497454133653
ACH-000459,-0.07447342607062163
ACH-000460,-0.2840662244781077
ACH-000461,-0.1470136559777535
ACH-000463,-0.2332133188829402
ACH-000464,-0.5325388060796341
ACH-000466,-0.25902743518838994
ACH-000467,-0.14022014114654846
ACH-000468,-0.3854918297905921
ACH-000469,-0.31465666941316023
ACH-000470,-0.2544327388430122
ACH-000471,-0.28170100675029225
ACH-000472,-0.3007032053287592
ACH-000473,-0.2981595437907007
ACH-000475,-0.3243781240749578
ACH-000476,-0.28405776409489913
ACH-000477,-0.3888370772285784
ACH-000479,-0.3172114586196351
ACH-000480,-0.2705861164897267
ACH-000481,-0.2384960479690145
ACH-000483,-0.25096483922845825
ACH-000484,-0.10124412775957854
ACH-000485,-0.3439919516077871
ACH-000486,-0.3406768166565768
ACH-000487,-0.23557603539078376
ACH-000488,-0.26737762012528543
ACH-000490,-0.20478859769784533
ACH-000491,-0.345341585462765
ACH-000495,-0.3726329375603085
ACH-000496,-0.13767902429267098
ACH-000499,-0.06505257155378258
ACH-000500,-0.2465467359731497
ACH-000502,-0.21717506421157085
ACH-000503,-0.2669302414265869
ACH-000505,-0.2629894702190016
ACH-000507,-0.16601367113606513
ACH-000510,-0.30421291149842433
ACH-000511,-0.17229189873671932
ACH-000512,-0.12533170721721168
ACH-000516,-0.264168063366413
ACH-000517,-0.22528166327308205
ACH-000518,-0.32077625922619235
ACH-000520,-0.2675915712139933
ACH-000521,-0.20817198183915053
ACH-000522,-0.12824639722795544
ACH-000524,-0.3504635428412448
ACH-000527,-0.3406432026963261
ACH-000528,-0.2887976331007988
ACH-000537,-0.3130774508083637
ACH-000541,-0.2181934640435393
ACH-000542,-0.3725953560310849
ACH-000544,-0.3230122891560988
ACH-000545,-0.2297194637090128
ACH-000547,-0.16239629151232715
ACH-000548,-0.31497204636904635
ACH-000549,-0.2932229574617415
ACH-000550,-0.4821597792979662
ACH-000552,-0.24967131491539285
ACH-000556,-0.15708315672357714
ACH-000557,-0.2588496228387592
ACH-000569,-0.11238360234886166
ACH-000570,-0.3076680682200256
ACH-000571,-0.27099349954910845
ACH-000573,-0.29887805187954986
ACH-000576,-0.0634696315927267
ACH-000579,-0.2572119788475405
ACH-000580,-0.4683854487642583
ACH-000584,-0.32417432204021385
ACH-000585,-0.4076219522125223
ACH-000588,-0.27658636762540995
ACH-000589,-0.3445504064804429
ACH-000591,-0.1255625016201354
ACH-000593,-0.3467967370130682
ACH-000600,-0.34694658462490824
ACH-000601,-0.17471843948711216
ACH-000605,-0.3209624676220225
ACH-000606,-0.18403174873939893
ACH-000608,-0.36752869565590396
ACH-000614,-0.31991766668269866
ACH-000616,-0.4184269345241102
ACH-000618,-0.1732222085369026
ACH-000619,-0.448463722861084
ACH-000620,-0.2109794933609544
ACH-000621,-0.2604282919562747
ACH-000622,-0.2718950533802614
ACH-000623,-0.25931886229083784
ACH-000624,-0.3229696766641817
ACH-000627,-0.2915795410508173
ACH-000630,-0.2450753781659513
ACH-000631,-0.11997239372935448
ACH-000632,-0.3096533005087502
ACH-000633,-0.2767571854821294
ACH-000637,-0.36703888120145867
ACH-000638,-0.3381194237414029
ACH-000646,-0.1953533492303955
ACH-000647,-0.1105814804346297
ACH-000648,-0.3211876958143498
ACH-000649,-0.1932898927018272
ACH-000651,-0.2014358356768522
ACH-000652,-0.329095767017156
ACH-000653,-0.2349843151118409
ACH-000657,-0.3892881723654662
ACH-000658,0.18688635802584472
ACH-000661,-0.3428369181299794
ACH-000662,-0.17129291484678194
ACH-000663,-0.19833382522953172
ACH-000665,-0.3130590297655787
ACH-000671,-0.1111065281051086
ACH-000672,-0.11636751987091347
ACH-000673,-0.2570269581366918
ACH-000676,-0.2791935167905487
ACH-000677,-0.2150521570334507
ACH-000681,-0.2744344840111185
ACH-000683,-0.24208053046503036
ACH-000684,-0.20094528339706774
ACH-000688,-0.2660685806008492
ACH-000693,-0.2998437297717416
ACH-000694,-0.3054228002174329
ACH-000695,-0.03844643858355658
ACH-000696,-0.33134453507012096
ACH-000697,-0.4106752827787921
ACH-000699,-0.21147246215890733
ACH-000701,-0.24987926835615626
ACH-000706,-0.3205334292928164
ACH-000711,-0.21542314243695174
ACH-000713,-0.19477076387263287
ACH-000714,-0.32782372678429683
ACH-000718,-0.3200084503935232
ACH-000720,-0.36358118628294295
ACH-000721,-0.20101603357378744
ACH-000724,-0.19598330478090384
ACH-000725,-0.1395176751696494
ACH-000732,-0.2461077519811243
ACH-000734,-0.3126417942072024
ACH-000735,-0.3966147620325944
ACH-000736,-0.2989843463883061
ACH-000738,-0.22421788970493897
ACH-000746,-0.1108414673059075
ACH-000747,-0.23405425401019364
ACH-000748,-0.4122435104058471
ACH-000753,-0.16195272262103205
ACH-000756,-0.14846086308765924
ACH-000757,-0.12215659677187635
ACH-000758,-0.24345490867828276
ACH-000760,-0.2466041292975215
ACH-000762,-0.2986990751750763
ACH-000763,-0.10057164878458877
ACH-000764,-0.17579345324059506
ACH-000765,-0.18427245465407116
ACH-000766,-0.2554071632848034
ACH-000767,-0.4456063848731577
ACH-000768,-0.2986858922286055
ACH-000769,-0.1517893142572846
ACH-000770,-0.3181681370386037
ACH-000771,-0.3086610150995869
ACH-000773,-0.23591979567172103
ACH-000776,-0.3290092715775211
ACH-000777,-0.24967226591652206
ACH-000778,-0.2672811391003267
ACH-000781,-0.25911425954424705
ACH-000782,-0.12149292317015667
ACH-000783,-0.3513527180295289
ACH-000784,-0.2329604424950685
ACH-000785,-0.33262494202905074
ACH-000787,-0.3468099351276769
ACH-000788,-0.34775660894324395
ACH-000791,-0.21785736950829634
ACH-000792,-0.31615918417004146
ACH-000794,-0.3365818608601792
ACH-000796,-0.20253262198495064
ACH-000798,-0.16916721684695327
ACH-000799,-0.4555121569818092
ACH-000800,-0.23719658306984784
ACH-000802,-0.4372775409428304
ACH-000804,-0.2324939943033291
ACH-000805,-0.43449444123059655
ACH-000809,-0.23304663254792515
ACH-000810,-0.19188874878881726
ACH-000811,-0.29213932045069385
ACH-000817,-0.24798891924587466
ACH-000819,-0.15675878702201546
ACH-000820,-0.7646831133672092
ACH-000821,-0.1318414614586418
ACH-000822,-0.2353531994642296
ACH-000823,-0.3725005794097885
ACH-000824,-0.3246941201633471
ACH-000827,-0.3320016520919643
ACH-000829,-0.32871043132568145
ACH-000831,-0.321600611918312
ACH-000832,-0.16297777126163454
ACH-000833,-0.16768499707824938
ACH-000834,-0.2872356016770113
ACH-000835,-0.1680347021269134
ACH-000836,-0.18210994967806654
ACH-000837,-0.3721207225403004
ACH-000838,-0.03949035707827495
ACH-000839,-0.2565006700017177
ACH-000840,-0.33710491768672923
ACH-000841,-0.15782731940890915
ACH-000843,-0.4409557671337557
ACH-000846,-0.21539600952233312
ACH-000847,-0.40169329660595693
ACH-000848,-0.2572134209131953
ACH-000849,-0.06305227802181679
ACH-000851,-0.20180176880733627
ACH-000855,-0.13428063485158007
ACH-000856,-0.18844803321635525
ACH-000858,-0.2922414678980449
ACH-000859,-0.1113501531888372
ACH-000861,-0.189911848368852
ACH-000862,-0.2524772239092261
ACH-000865,-0.2663709314662294
ACH-000866,-0.35063353777102396
ACH-000867,-0.23001181016130626
ACH-000869,-0.4224485809565133
ACH-000872,-0.2060865285098392
ACH-000873,-0.232911871731152
ACH-000876,-0.3500959813306169
ACH-000878,-0.2923349935678392
ACH-000880,-0.27850652561810785
ACH-000881,-0.20759996095850086
ACH-000882,-0.1856394302947416
ACH-000884,-0.41178490851658656
ACH-000885,-0.2620171015478989
ACH-000887,-0.2018316657558924
ACH-000889,-0.3235570315773284
ACH-000896,-0.2513219333824291
ACH-000898,-0.1765237588278993
ACH-000900,-0.19344641184372197
ACH-000901,-0.2729074928799157
ACH-000905,-0.29675622613388297
ACH-000906,-0.37333888173607616
ACH-000907,-0.2266550708198309
ACH-000910,-0.1939848207159589
ACH-000911,-0.23379848547849766
ACH-000912,-0.3148844394484345
ACH-000913,-0.2542678328436444
ACH-000915,-0.34229338465613224
ACH-000916,-0.8067737046083195
ACH-000917,-0.4367139400938872
ACH-000920,0.02258104746052274
ACH-000921,-0.31657951981721705
ACH-000924,-0.2379050257769571
ACH-000926,-0.20485089376589805
ACH-000928,-0.4609829932999141
ACH-000929,-0.5488085816420781
ACH-000932,-0.22034548941552248
ACH-000935,-0.4696320525307698
ACH-000936,-0.2245720715079411
ACH-000937,-0.17757995822203748
ACH-000938,-0.12397549286342854
ACH-000939,-0.17533099238851876
ACH-000941,-0.2370805077649
ACH-000943,-0.32166231998230754
ACH-000946,-0.4343160181473268
ACH-000947,-0.32322510376696856
ACH-000948,-0.28135019131096417
ACH-000950,-0.32372277474593325
ACH-000953,-0.3388932199712195
ACH-000954,-0.24983608810219204
ACH-000957,-0.2315124836992957
ACH-000958,-0.22805215587921415
ACH-000960,-0.1442807625120894
ACH-000963,-0.12411719907978115
ACH-000968,-0.4239323654709672
ACH-000969,-0.5490667217199342
ACH-000972,-0.6055793053411781
ACH-000973,-0.1571685940095821
ACH-000974,-0.4954653851093056
ACH-000978,-0.3381056532826765
ACH-000984,-0.39415789206551455
ACH-000986,-0.2989467392110362
ACH-000988,-0.1987391412041017
ACH-000993,-0.3335093087131071
ACH-000994,-0.1081183299736633
ACH-000996,-0.3334063626773792
ACH-001001,-0.22973559936550586
ACH-001020,-0.2355503301590109
ACH-001028,-0.2845974089396677
ACH-001031,-0.16340060462698908
ACH-001038,-0.16506015736695892
ACH-001048,-0.2797738340855156
ACH-001050,-0.4092586262520618
ACH-001053,-0.205138108372154
ACH-001054,-0.16285170102847255
ACH-001061,-0.08845291034392999
ACH-001067,-0.150432613472151
ACH-001075,-0.29483532919357025
ACH-001096,-0.17777813303131604
ACH-001111,-0.1959835133755408
ACH-001119,-0.3906347742981408
ACH-001128,-0.5808489080031463
ACH-001134,-0.17913827984257724
ACH-001151,-0.26251849785779274
ACH-001163,-0.28918130592941466
ACH-001164,-0.43508941513608507
ACH-001183,-0.18646597220074027
ACH-001192,-0.17156535102991954
ACH-001193,-0.13341923146349707
ACH-001196,-0.25649246607885506
ACH-001197,-0.2620344954944198
ACH-001205,-0.28455148004658065
ACH-001211,-0.18348630822720866
ACH-001212,-0.3725649662324706
ACH-001228,-0.19363912437401845
ACH-001232,-0.33105064896959485
ACH-001239,-0.3970918991441126
ACH-001270,-0.05194479189040107
ACH-001274,-0.08347763436410895
ACH-001275,-0.3252846545398209
ACH-001277,-0.5456135257034316
ACH-001278,-0.23060552384297306
ACH-001280,-0.24024127451636146
ACH-001283,-0.2202900844441903
ACH-001289,-0.3983010003541244
ACH-001300,-0.2507138929532214
ACH-001301,-0.3509103387732781
ACH-001302,-0.27990946769207603
ACH-001306,-0.2513772867586151
ACH-001318,-0.17696242185814706
ACH-001322,-0.2942184658355618
ACH-001328,-0.2502860532153849
ACH-001332,-0.2370796749029561
ACH-001336,-0.298412431347712
ACH-001346,-0.4086500416964338
ACH-001353,-0.18570095394744426
ACH-001354,-0.4047128311720368
ACH-001367,-0.2686837292852942
ACH-001368,-0.18152533334047088
ACH-001374,-0.037477768337878914
ACH-001377,-0.3020529421762875
ACH-001380,-0.3129503428767156
ACH-001391,0.10357858137353676
ACH-001408,-0.19924478487334996
ACH-001430,-0.2604233377112163
ACH-001431,-0.33405121042252944
ACH-001450,-0.3323248822810462
ACH-001496,-0.2267620298284235
ACH-001500,-0.1964106071265591
ACH-001523,-0.452344516671751
ACH-001532,-0.431399363048804
ACH-001550,-0.3075034349489505
ACH-001552,-0.11406675535029408
ACH-001554,-0.3218917331505918
ACH-001654,-0.3042974135009848
ACH-001735,-0.2993049292241263
ACH-001736,-0.18051899546975025
ACH-001737,-0.11166830827096566
ACH-001740,-0.11464396597556956
ACH-001745,-0.21876756198380212
ACH-001765,-0.3832812016911857
