,CHST10 (9486)
ACH-000004,-0.25506252061111845
ACH-000005,-0.08965930730006652
ACH-000007,-0.2838909327502151
ACH-000009,-0.08253941382868375
ACH-000011,-0.02502251229929403
ACH-000012,-0.11731809685765705
ACH-000013,-0.2277936864860957
ACH-000014,-0.2724514999543801
ACH-000015,-0.12563841728624794
ACH-000017,-0.08798060945244182
ACH-000018,-0.34831609034446703
ACH-000019,-0.07297525935547201
ACH-000021,-0.01996273989140129
ACH-000022,-0.22101464798015602
ACH-000025,-0.21374489501216032
ACH-000028,-0.1851116925227842
ACH-000030,-0.30225683641565754
ACH-000035,-0.4079671336428452
ACH-000036,-0.009052616044013171
ACH-000037,-0.1659290550567626
ACH-000039,-0.12899644454560094
ACH-000040,-0.02841989463805402
ACH-000041,-0.03171618823003212
ACH-000042,-0.07171198477320817
ACH-000045,-0.04400405355875625
ACH-000047,-0.12949365777022825
ACH-000052,-0.4059304416890773
ACH-000053,-0.1677534606644773
ACH-000054,-0.12260147457905685
ACH-000055,-0.16743060268367824
ACH-000060,-0.05867592301953284
ACH-000067,-0.0709830895341291
ACH-000070,-0.13941163898933978
ACH-000075,-0.10501407168028767
ACH-000078,-0.13582917455351734
ACH-000082,-0.0947882434346623
ACH-000085,-0.030488644573052524
ACH-000086,-0.021115229644072017
ACH-000087,-0.0001896943617051499
ACH-000092,-0.1928488549022513
ACH-000095,-0.08636839940647155
ACH-000097,-0.16368418428976644
ACH-000098,-0.33292573499829103
ACH-000099,-0.02830356898685392
ACH-000108,-0.17015726953001747
ACH-000113,-0.1066886365014254
ACH-000116,-0.015699128210870092
ACH-000118,-0.22146391712301866
ACH-000120,-0.04887778199864857
ACH-000123,-0.1520666632531673
ACH-000127,-0.24198267837120366
ACH-000128,-0.2393757120895059
ACH-000132,-0.1034340693207875
ACH-000133,-0.12792202301284014
ACH-000137,-0.15412834577899007
ACH-000138,-0.01989692393290541
ACH-000142,-0.1210332778599145
ACH-000143,-0.014871072215675725
ACH-000146,-0.11368211231498727
ACH-000148,-0.12888663854967894
ACH-000150,-0.06558579408664962
ACH-000152,-0.15096537279931513
ACH-000153,0.004274751140827918
ACH-000159,-0.18673554892183256
ACH-000160,0.011844227178418178
ACH-000163,-0.29147589804213386
ACH-000167,-0.010755125094748002
ACH-000168,-0.23952890171036784
ACH-000169,-0.105758302734097
ACH-000178,-0.10796185404468672
ACH-000183,-0.0746714016793123
ACH-000188,-0.07185026591190939
ACH-000189,-0.08676499470728936
ACH-000190,0.0055322468623404215
ACH-000198,-0.033119124010428866
ACH-000203,-0.2779737786913751
ACH-000204,-0.2311252824008673
ACH-000206,-0.23780746954086146
ACH-000207,-0.13728704995578034
ACH-000208,-0.6649981582165986
ACH-000210,-0.18796914553551805
ACH-000211,-0.1814414203811473
ACH-000215,-0.11875704019587632
ACH-000221,-0.2386008221225055
ACH-000222,-0.2457650939390323
ACH-000223,-0.09693808247616356
ACH-000226,-0.09120879593373553
ACH-000227,-0.10692525426878127
ACH-000228,-0.12232749742792284
ACH-000231,-0.23792390009121825
ACH-000232,-0.09676509131414264
ACH-000233,-0.14710399810387784
ACH-000234,-0.18694329056087325
ACH-000235,-0.10524601704598556
ACH-000237,-0.13173418610822812
ACH-000238,-0.020276693657104054
ACH-000242,-0.02378832469957818
ACH-000243,-0.1490286175580887
ACH-000244,-0.05675938993923274
ACH-000246,-0.13663381036922084
ACH-000248,-0.20473433763293347
ACH-000250,-0.2476714890543212
ACH-000251,-0.38880917151320027
ACH-000252,-0.12392623369547888
ACH-000253,-0.1901419282404624
ACH-000255,-0.29232594885895424
ACH-000256,0.1091434429121892
ACH-000257,-0.16497720153913634
ACH-000258,-0.3407649841080711
ACH-000259,-0.0913177082634636
ACH-000260,-0.09313334988886016
ACH-000261,-0.0994520458093584
ACH-000262,-0.035816445218186395
ACH-000263,-0.06010753573654463
ACH-000264,-0.184377545772522
ACH-000265,-0.1733572123754958
ACH-000266,-0.10876292147748688
ACH-000272,-0.09061900904700376
ACH-000274,-0.13887764885629705
ACH-000277,-0.21153157899786226
ACH-000278,-0.1113844720248728
ACH-000279,-0.1653086961928119
ACH-000280,-0.006798658388160613
ACH-000281,-0.15656488171599742
ACH-000288,-0.1639673373327877
ACH-000291,-0.18451055555825208
ACH-000293,-0.10336752593118094
ACH-000294,-0.16963145598497906
ACH-000295,-0.15260842561834487
ACH-000296,0.017170595593908638
ACH-000302,-0.08359120765910137
ACH-000304,-0.2385505735916657
ACH-000307,-0.09504092366806716
ACH-000308,-0.10754408538166567
ACH-000310,-0.13065773320093438
ACH-000311,-0.09471306195450263
ACH-000312,-0.09040868312027027
ACH-000315,-0.0026933605437585487
ACH-000316,-0.25805307484486034
ACH-000317,-0.2453918195400276
ACH-000318,-0.11362065749621687
ACH-000319,-0.17272463005781402
ACH-000320,0.02774355245987057
ACH-000322,-0.10572516743999504
ACH-000323,-0.1802085043739413
ACH-000324,-0.15049714570013645
ACH-000329,-0.06927725506663672
ACH-000330,-0.23272126588489356
ACH-000331,-0.17956274166278816
ACH-000332,-0.11845658490069222
ACH-000334,-0.0529260841550023
ACH-000335,0.06488236168594963
ACH-000336,-0.4715285679485924
ACH-000337,-0.08301411323485063
ACH-000338,-0.7870782422481273
ACH-000339,-0.2388593141262176
ACH-000341,-0.11548351257309725
ACH-000348,-0.17191069123399608
