,AMOTL1 (154810)
ACH-000004,0.02852672471082323
ACH-000005,0.3579523008701825
ACH-000007,0.19712354103687446
ACH-000009,-0.06601024593045664
ACH-000011,0.09357003066274336
ACH-000012,0.12530052612621034
ACH-000013,0.019297449816076336
ACH-000014,-0.06440711853216825
ACH-000015,0.05891776450637736
ACH-000017,-0.07903496411850852
ACH-000018,-0.24251533697751035
ACH-000019,0.08093977332383356
ACH-000021,0.07390941270905285
ACH-000022,-0.05438915149102772
ACH-000025,0.00553642916382469
ACH-000028,0.05080296695798036
ACH-000030,-0.007716463481102684
ACH-000035,-0.1138878639798527
ACH-000036,0.2067783387779994
ACH-000037,0.18725121478604348
ACH-000039,0.1437239139401505
ACH-000040,0.005470087935525176
ACH-000041,0.008006670017810616
ACH-000042,0.08755439896179637
ACH-000045,0.15988968858582442
ACH-000047,-0.11500117098072785
ACH-000052,0.17784084407389988
ACH-000053,0.053325667088801626
ACH-000054,-0.04380016222324853
ACH-000055,0.10637961529363528
ACH-000060,-0.08942547998198434
ACH-000067,0.07094630809889023
ACH-000070,0.040424727317274464
ACH-000075,0.023420526059090875
ACH-000078,-0.010106384255600929
ACH-000082,-0.04328039420147919
ACH-000085,0.2482040415061405
ACH-000086,0.13003052842610915
ACH-000087,0.2262776260410246
ACH-000092,0.17197428117543695
ACH-000095,0.019479070289895244
ACH-000097,0.03119327912906477
ACH-000098,0.08870757735209255
ACH-000099,0.09445788954951108
ACH-000108,0.13473094333312274
ACH-000113,0.0694429262391498
ACH-000116,0.031033152139952037
ACH-000118,0.020291350717632117
ACH-000120,0.0148964702709081
ACH-000123,0.04506485019550823
ACH-000127,-0.04968593281190753
ACH-000128,0.011742761696778205
ACH-000132,-0.11072830816324512
ACH-000133,0.03971435625261607
ACH-000137,-0.04989859349707874
ACH-000138,-0.0007947900948539963
ACH-000142,0.080350502027739
ACH-000143,0.02676775431566154
ACH-000146,0.12581260953759868
ACH-000148,0.05202987642576271
ACH-000150,0.06391814463671558
ACH-000152,0.039130865216170437
ACH-000153,0.07590613654968363
ACH-000159,0.11787210795486686
ACH-000160,0.10880197316043476
ACH-000163,0.031094654103210908
ACH-000167,-0.044135917822986086
ACH-000168,0.04544605168440155
ACH-000169,-0.10327425320089006
ACH-000178,0.007768028194097991
ACH-000183,0.007325864776632222
ACH-000188,0.043981566666490536
ACH-000189,0.13228985781563216
ACH-000190,0.029150746721148126
ACH-000198,0.03086139215436332
ACH-000203,0.3437854269572189
ACH-000204,-0.22223384646504607
ACH-000206,0.11839462117706168
ACH-000207,-0.11641054331521007
ACH-000208,0.09197246301395097
ACH-000210,-0.143744953695544
ACH-000211,0.08560592921006657
ACH-000215,0.1188138075059812
ACH-000221,-0.029916864672937693
ACH-000222,-0.2336796021081835
ACH-000223,-0.06622456197068305
ACH-000226,0.11565266991976315
ACH-000227,0.032689410169782364
ACH-000228,0.04529460960390942
ACH-000231,0.113220245228834
ACH-000232,0.0577060246340205
ACH-000233,0.10928147857261723
ACH-000234,-0.04045482297780111
ACH-000235,-0.08309324171994012
ACH-000237,-0.05675066879441084
ACH-000238,0.08442964555694794
ACH-000242,-0.18139127174490485
ACH-000243,0.021909039016877786
ACH-000244,-0.09921074858801324
ACH-000246,0.032973087718112366
ACH-000248,-0.03506030379435241
ACH-000250,0.09176668471540124
ACH-000251,-0.04675580298668865
ACH-000252,-0.03846578847282861
ACH-000253,0.021121410251078183
ACH-000255,0.16843944090228816
ACH-000256,0.07989067661405462
ACH-000257,-0.18254428139459536
ACH-000258,0.16033391180323142
ACH-000259,0.0662773159119193
ACH-000260,0.07137779210288997
ACH-000261,0.1547999226891807
ACH-000262,-0.14726493080452066
ACH-000263,0.1655285360588277
ACH-000264,0.1028753384048276
ACH-000265,0.10085687248104803
ACH-000266,0.01579529500991086
ACH-000272,0.02346301840618517
ACH-000274,-0.024133625117567625
ACH-000277,0.09767978681816968
ACH-000278,-0.09162501254739196
ACH-000279,0.17782752580068995
ACH-000280,-0.09260933843806468
ACH-000281,-0.10620155526387333
ACH-000288,0.013112816428020093
ACH-000291,0.09911031933798056
ACH-000293,-0.09196915612063523
ACH-000294,-0.10909153645643116
ACH-000295,0.005976720781519272
ACH-000296,0.2261739615321975
ACH-000302,0.08515550786063314
ACH-000304,-0.1076823873621537
ACH-000307,-0.04410960358682904
ACH-000308,0.06545277015299096
ACH-000310,0.15702692264346882
ACH-000311,-0.07528404182112837
ACH-000312,-0.049957500524094436
ACH-000315,-0.2637641058319887
ACH-000316,-0.05373456983122877
ACH-000317,0.004007568352410353
ACH-000318,-0.11297340364446082
ACH-000319,-0.09135565489716373
ACH-000320,-0.1527358250598755
ACH-000322,0.22012235452821893
ACH-000323,-0.0009735602140221551
ACH-000324,-0.037520158756492006
ACH-000329,0.0936647584457267
ACH-000330,0.12073163034504615
ACH-000331,0.1398023030550161
ACH-000332,-0.021036545530160856
ACH-000334,0.23687867371646115
ACH-000335,0.0016574472516219401
ACH-000336,-0.06896469576282882
ACH-000337,-0.027262070219316904
ACH-000338,-0.3669930785082705
ACH-000339,0.0729848324688492
ACH-000341,0.12749646216605806
ACH-000348,0.0226615134171393
ACH-000350,0.0977238073821572
