,OR52W1 (120787)
ACH-000258,-0.271860573505377
ACH-000259,-0.15829394604842847
ACH-000260,-0.1595602857754397
ACH-000261,-0.22814479271194785
ACH-000262,-0.14518253291195915
ACH-000263,-0.010298693670448571
ACH-000264,-0.14586217669473134
ACH-000265,-0.08709458750516498
ACH-000266,-0.14051634015856984
ACH-000272,-0.09674457709635728
ACH-000274,-0.1710942233741078
ACH-000277,-0.12101368392072535
ACH-000278,-0.1570813990728427
ACH-000279,-0.11223500887361773
ACH-000280,-0.07138630513190429
ACH-000281,-0.2238689153664914
ACH-000288,-0.09625593098671212
ACH-000291,-0.1575287193021199
ACH-000293,-0.12820894575595485
ACH-000294,0.047901394552928835
ACH-000295,0.06515107960945571
ACH-000296,-0.16593940738936558
ACH-000302,-0.09755138039820004
ACH-000304,0.12556879724334108
ACH-000307,-0.22551979680286066
ACH-000308,-0.07717380201709666
ACH-000310,-0.05498730899123573
ACH-000311,0.0046918294110268105
ACH-000312,-0.14709822910535095
ACH-000315,-0.02389180657135813
ACH-000316,0.03516230247737249
ACH-000317,0.031539024985158384
ACH-000318,0.05460465949705662
ACH-000319,-0.37580884578559576
ACH-000320,-0.249041707620546
ACH-000322,-0.09541422375728087
ACH-000323,-0.1929379975611188
ACH-000324,-0.11731212818993594
ACH-000329,-0.08801973560482985
ACH-000330,-0.11036700232567616
ACH-000331,0.016664053507743873
ACH-000332,-0.10209781192370508
ACH-000334,-0.2724117333920806
ACH-000335,-0.12198646811617204
ACH-000336,0.06588388430489027
ACH-000337,-0.13205481646010822
ACH-000338,-0.20521275861088967
ACH-000339,-0.16268785905136515
ACH-000341,0.0
ACH-000348,-0.07928631782392206
ACH-000350,-0.11624373125767185
ACH-000352,-0.09388267817340117
ACH-000356,0.05507621669352458
ACH-000361,0.07893081465483191
ACH-000362,-0.024080090554565496
ACH-000363,-0.0694457845775773
ACH-000364,-0.08138713908334277
ACH-000365,-0.08957824048428276
ACH-000366,-0.12623836915470904
ACH-000368,-0.256890017743769
ACH-000374,-0.2802245221769402
ACH-000375,-0.0909082594726612
ACH-000376,-0.09333995594818692
ACH-000381,-0.1097081250995372
ACH-000383,-0.08334729726306389
ACH-000387,-0.13711550699994726
ACH-000389,-0.06642231182658426
ACH-000390,-0.1052324865248176
ACH-000393,-0.0940019160612664
ACH-000395,0.031087861054430826
ACH-000396,0.12316439284285816
ACH-000397,-0.17433073591320492
ACH-000401,-0.11060988182255184
ACH-000402,0.006710617190371596
ACH-000403,-0.054036477374004036
ACH-000404,-0.03677597516824856
ACH-000406,-0.1704409671555766
ACH-000407,-0.03660236745386319
ACH-000408,-0.2032844596536976
ACH-000410,-0.11501564193671865
ACH-000411,-0.11408024834585433
ACH-000414,-0.03988032524648465
ACH-000415,-0.0937773986211309
ACH-000416,-0.13135405564696231
ACH-000420,-0.09688435441819264
ACH-000421,-0.09164691188323014
ACH-000424,-0.10564558909954784
ACH-000425,-0.1801322862733543
ACH-000426,-0.1008530477469722
ACH-000427,-0.361304198279566
ACH-000433,0.17601608873018096
ACH-000435,-0.09670027647820092
ACH-000436,-0.1124613256588376
ACH-000444,-0.1219528133995958
ACH-000445,-0.08217354720331152
ACH-000448,-0.08558530185148595
ACH-000450,-0.17778733898960053
ACH-000452,-0.03796272514786018
ACH-000454,-0.2959183143220656
ACH-000458,0.07954297150162097
ACH-000459,-0.31221826282172904
ACH-000460,-0.2106485432656668
ACH-000461,-0.0007587517575079167
ACH-000463,-0.08831207492665835
ACH-000464,-0.08619479661200137
ACH-000466,-0.03856063360020423
ACH-000467,-0.11651913012516985
ACH-000468,-0.04087008214256852
ACH-000469,-0.10572242890136473
ACH-000470,0.14282054424814453
ACH-000471,-0.10985854409702356
ACH-000472,-0.1142575240690473
ACH-000473,-0.0192994252196675
ACH-000475,-0.09473149582634093
ACH-000476,-0.12102200007430222
ACH-000477,-0.14843565154216046
ACH-000479,-0.1420019341610475
ACH-000480,-0.260782429641652
ACH-000481,-0.051676776819631766
ACH-000483,-0.17985744330186146
ACH-000484,-0.17155177776056066
ACH-000485,-0.1929816459595536
ACH-000486,-0.2138619929775928
ACH-000487,-0.11601638959233765
ACH-000488,-0.12027379576432155
ACH-000490,-0.1576788425325563
ACH-000491,-0.1516104453274724
ACH-000495,-0.2009648235629342
ACH-000496,-0.08548813999144067
ACH-000499,-0.38979375412315137
ACH-000500,-0.2278749428993478
ACH-000502,-0.0278502642244728
ACH-000503,-0.0002504301021571813
ACH-000505,-0.10846045184405163
ACH-000507,-0.2189776758254486
ACH-000510,-0.16075276535963398
ACH-000511,-0.2434950863823215
ACH-000512,-0.01121352373517348
ACH-000516,-0.08296245020834711
ACH-000517,-0.15796540452468616
ACH-000518,0.03088009947755912
ACH-000520,-0.1674343800309525
ACH-000521,-0.12930463027750996
ACH-000522,-0.1452448252050182
ACH-000524,-0.08302703110807429
ACH-000527,-0.0815844158568628
ACH-000528,-0.10269246731346866
ACH-000537,-0.10091266609902276
ACH-000541,-0.3885851704223121
ACH-000542,-0.11470614446101705
ACH-000544,0.05036939151580691
ACH-000545,-0.0864381033316707
ACH-000547,-0.08593709188675026
ACH-000548,-0.0641280095836631
ACH-000549,0.0532954139294826
ACH-000550,-0.18084652022233375
ACH-000552,0.04218189709556496
ACH-000556,-0.05350383819884782
ACH-000557,-0.10369799434090053
ACH-000569,-0.027872548309682357
ACH-000570,-0.17007168671694062
ACH-000571,-0.1944701371149017
ACH-000573,-0.11130691550580993
ACH-000576,-0.2349691913088209
ACH-000579,-0.1078504633954046
ACH-000580,-0.07876341250326305
ACH-000584,-0.032786723439278014
ACH-000585,-0.07191083863755025
ACH-000588,-0.2062238341239909
ACH-000589,-0.08654465093259532
ACH-000591,-0.1349155339715763
ACH-000593,-0.14303522233049212
ACH-000600,-0.0011397934908757446
ACH-000601,-0.18114267833765985
ACH-000605,0.05394645820098668
ACH-000606,-0.006884549094704103
ACH-000608,-0.08003147465953503
ACH-000614,-0.20526695895202607
ACH-000616,-0.1283511485972441
ACH-000618,-0.11248912400612887
ACH-000619,-0.0007382789667630961
ACH-000620,-0.10516613583540628
ACH-000621,-0.04144175662870638
ACH-000622,-0.18343217921287785
ACH-000623,-0.1184327336392681
ACH-000624,-0.16040978436034353
ACH-000627,-0.12573737881676614
ACH-000630,-0.0651469260541802
ACH-000631,0.002064109590706236
ACH-000632,-0.0262464240560071
ACH-000633,-0.18906912550117447
ACH-000637,-0.12905647601881895
ACH-000638,-0.06125276326044628
ACH-000646,-0.06900146296605685
ACH-000647,-0.15701518514672794
ACH-000648,-0.03513432919409886
ACH-000649,-0.056726522836244936
ACH-000651,-0.11099492476355008
ACH-000652,0.1058981192314826
ACH-000653,-0.038537691281014634
ACH-000657,-0.0910640370299246
ACH-000658,-0.2007660279884312
ACH-000661,-0.28426156848800105
ACH-000662,-0.013833987121846452
ACH-000663,-0.1747646156845364
ACH-000665,-0.25671768657840816
ACH-000671,-0.2392185686217122
ACH-000672,0.006065502938610854
ACH-000673,-0.09584901720898163
ACH-000676,-0.10074897408940664
ACH-000677,0.01629286959485609
ACH-000681,-0.07132762897125887
ACH-000683,-0.13171073015303464
ACH-000684,-0.0988339795773462
ACH-000688,-0.14656774665491967
ACH-000693,-0.10856908936968077
ACH-000694,-0.1313959202581284
ACH-000695,-0.16076097820165722
ACH-000696,-0.05464769152800622
ACH-000697,-0.12179709367770235
ACH-000699,-0.0366103219329477
ACH-000701,-0.17412984374700602
ACH-000706,-0.2756836788575446
ACH-000711,-0.12337652583000855
ACH-000713,-0.12689190946463233
ACH-000714,-0.03371005992652428
ACH-000718,-0.08637864256350569
ACH-000720,-0.05180457317579866
ACH-000721,-0.04837858165479092
ACH-000724,-0.10977869231892268
ACH-000725,-0.05952560499190788
ACH-000732,-0.02962172023765668
ACH-000734,-0.10023774547738586
ACH-000735,-0.07912981314828305
ACH-000736,0.0035547149951304117
ACH-000738,-0.1926463709117796
ACH-000746,-0.16739369507169222
ACH-000747,-0.1331967253740976
ACH-000748,-0.13426034671328066
ACH-000753,-0.1608505561771645
ACH-000756,-0.07327404163533442
ACH-000757,-0.07224886127361539
ACH-000758,-0.02768576186308552
ACH-000760,-0.2610031245142447
ACH-000762,0.010839323193581623
ACH-000763,-0.1683712831916286
ACH-000764,-0.328080463435964
ACH-000765,-0.09097696848293332
ACH-000766,-0.02450646807585764
ACH-000767,-0.08893894552398443
ACH-000768,-0.11977915201514246
ACH-000769,-0.07947878071290311
ACH-000770,-0.11847906684657696
ACH-000771,-0.04138809420452658
ACH-000773,0.12616527641769465
ACH-000776,-0.10783837070608138
ACH-000777,-0.09024586626426567
ACH-000778,-0.03568855597173739
ACH-000781,-0.11971787552265235
ACH-000782,0.10679845540588084
ACH-000783,-0.026978717357996253
ACH-000784,-0.1567821933223905
ACH-000785,-0.0938876693732394
ACH-000787,-0.11358183003974162
ACH-000788,-0.04965232172317025
ACH-000791,-0.0623834862838388
ACH-000792,-0.16362182676133152
ACH-000794,0.0075812771713492265
ACH-000796,-0.15421686067343673
ACH-000798,-0.16210742113683396
ACH-000799,0.03696823997404457
ACH-000800,-0.1581614808035959
ACH-000802,-0.12308502024211072
ACH-000804,0.10931643282234134
ACH-000805,-0.04155421637637215
ACH-000809,-0.06888615363340142
ACH-000810,-0.06372438541497225
ACH-000811,-0.11515538423031314
ACH-000817,-0.16937318252469288
ACH-000819,-0.22720784262757426
ACH-000820,-0.6013847342926762
ACH-000821,-0.09901096121121436
ACH-000822,-0.2106528157220308
ACH-000823,-0.09308962011366027
ACH-000824,-0.1777315640209122
ACH-000827,-0.08449153594653754
ACH-000829,-0.12426964612884026
ACH-000831,-0.06649061335515431
ACH-000832,0.12082120868895943
ACH-000833,-0.1141874230581774
ACH-000834,0.1369912092645077
ACH-000835,-0.07389035646307421
ACH-000836,-0.02999483837502545
ACH-000837,-0.1218320122476812
ACH-000838,-0.24091002512774465
ACH-000839,-0.035579189875318336
ACH-000840,-0.07642355691027436
ACH-000841,-0.0593836844759084
ACH-000843,-0.011511065079625588
ACH-000846,-0.06569978337643702
ACH-000847,-0.1724926399180547
ACH-000848,-0.1315139228802053
ACH-000849,-0.102444272534934
ACH-000851,0.02673009212735127
ACH-000855,-0.08962479626702717
ACH-000856,-0.011352713447620464
ACH-000858,0.051738709782178934
ACH-000859,0.08268307780035726
ACH-000861,-0.060951903445557676
ACH-000862,-0.13114759391105935
ACH-000865,-0.07835478102472271
ACH-000866,-0.03507492155290837
ACH-000867,-0.13770921269374084
ACH-000869,-0.09392095999507642
ACH-000872,-0.10411245257202983
ACH-000873,-0.1262500667513346
ACH-000876,-0.07626599451956212
ACH-000878,-0.14932990086221262
ACH-000880,-0.09792231924222447
ACH-000881,-0.1095692940712397
ACH-000882,-0.08639987335817
ACH-000884,-0.12546572721440927
ACH-000885,-0.1365891417932691
ACH-000887,-0.09208150823821044
ACH-000889,-0.20698084104032774
ACH-000896,-0.07755974470174935
ACH-000898,-0.06502680177030068
ACH-000900,-0.13110893988551048
ACH-000901,-0.129011352493225
ACH-000905,-0.010243169827586407
ACH-000906,-0.07258251470011337
ACH-000907,-0.07071461224840939
ACH-000910,-0.13068000923932294
ACH-000911,-0.10067706330260133
ACH-000912,-0.014516118510382753
ACH-000913,-0.17305625388896342
ACH-000915,-0.027871099582166117
ACH-000916,0.13670353644725736
ACH-000917,0.0058024720976718284
ACH-000920,-0.02870904679008858
ACH-000921,-0.271508098420551
ACH-000924,-0.09650948439909462
ACH-000926,-0.08120189225952901
ACH-000928,0.01180444035356527
ACH-000929,0.058296544119003986
ACH-000932,-0.026231204777831738
ACH-000935,0.01757871704079329
ACH-000936,-0.15825099514095156
ACH-000937,-0.097629286002078
ACH-000938,-0.2698286737482954
ACH-000939,-0.15536091481810493
ACH-000941,-0.09849419121802704
ACH-000943,-0.027247895111404904
ACH-000946,-0.1084028635137498
ACH-000947,-0.0755513098877217
ACH-000948,-0.1374019000414334
ACH-000950,-0.16266889365251114
ACH-000953,-0.04356380721419461
ACH-000954,-0.060925246146672524
ACH-000957,-0.17593629767859734
ACH-000958,-0.02864328519044512
ACH-000960,-0.11806564542163038
ACH-000963,-0.08605254347183268
ACH-000968,-0.0214285239984498
ACH-000969,0.009251374554655157
ACH-000972,-0.3805323222608228
ACH-000973,-0.13036009896869255
ACH-000974,-0.12230931257050805
ACH-000978,-0.19213400133276728
ACH-000984,-0.16819774453777447
ACH-000986,-0.08610313882585229
ACH-000988,-0.149122893728906
ACH-000993,-0.1117029289426809
ACH-000994,-0.061270642802632225
ACH-000996,-0.1630938202313068
ACH-001001,-0.07984831780014745
ACH-001020,-0.5091669422251803
ACH-001028,-0.05951287749361956
ACH-001031,-0.12296040905004832
ACH-001038,-0.07397407947626833
ACH-001048,-0.01832067873892908
ACH-001050,-0.27089606754523804
ACH-001053,-0.04200334929373482
ACH-001054,-0.259326929736623
ACH-001061,0.008177000427273108
ACH-001067,-0.038947650968369864
ACH-001075,-0.1235220551358698
ACH-001096,-0.17385480960527944
ACH-001111,-0.10513906640787153
ACH-001119,-0.07251309094709593
ACH-001128,0.1507519811264573
ACH-001134,-0.10958320469021224
ACH-001151,-0.19417768710752067
ACH-001163,-0.023521884398939003
ACH-001164,0.08712903153853697
ACH-001183,-0.1230580066737224
ACH-001192,-0.1006233649750512
ACH-001193,-0.5306143542771564
ACH-001196,-0.2759860068160181
ACH-001197,-0.07702284793818477
ACH-001205,-0.2674475283760959
ACH-001211,-0.3045996169974341
ACH-001212,-0.22273171081202164
ACH-001228,0.02898891182905933
ACH-001232,-0.07545583185851996
ACH-001239,-0.08558632734276747
ACH-001270,0.008831668270711556
ACH-001274,-0.05056960901190681
ACH-001275,-0.13296154830054566
ACH-001277,-0.0896429636083804
ACH-001278,-0.0018578675554605012
ACH-001280,-0.14515723238773842
ACH-001283,-0.11382371940357384
ACH-001289,-0.1748477418271598
ACH-001300,-0.0987700117783416
ACH-001301,-0.1412194396217068
ACH-001302,-0.2607312143253005
ACH-001306,-0.07751681451608028
ACH-001318,-0.09631028145901446
ACH-001322,-0.27494173238466585
ACH-001328,-0.13543424938978935
ACH-001332,0.05724213631478129
ACH-001336,-0.07688453231117086
ACH-001346,-0.10133871544696754
ACH-001353,-0.13070310652273465
ACH-001354,-0.07339524067487782
ACH-001367,-0.17336265336104234
ACH-001368,-0.07382607738593247
ACH-001374,-0.028227160328631262
ACH-001377,-0.24560915694346905
ACH-001380,-0.0985762618681576
ACH-001391,0.010337223375686629
ACH-001408,-0.16723942933144548
ACH-001430,-0.040242870362161336
ACH-001431,-0.18493471131213726
ACH-001450,-0.2515837965647595
ACH-001496,-0.013914987678792502
ACH-001500,-0.11668492946678632
ACH-001523,-0.07585122366222757
ACH-001532,-0.15185975188315992
ACH-001550,-0.12005694351141813
ACH-001552,-0.1550242533773603
ACH-001554,-0.1880211569275113
ACH-001654,-0.13059920457939098
ACH-001735,-0.19149879616242246
ACH-001736,-0.0949139504535579
ACH-001737,-0.06889521840249516
ACH-001740,-0.3491028796484242
ACH-001745,-0.19477337078388834
ACH-001765,-0.13147654754869714
