,ZFAND6 (54469)
ACH-000004,-0.1753306068407334
ACH-000005,-0.33033488153694657
ACH-000007,0.14097985449942724
ACH-000009,-0.06578666738000123
ACH-000011,-0.11724200061112752
ACH-000012,0.08422060281855667
ACH-000013,0.015124530163216509
ACH-000014,-0.24717826358618444
ACH-000015,0.055889660028487616
ACH-000017,0.04598986347707608
ACH-000018,-0.2196217676379456
ACH-000019,0.09211319297203463
ACH-000021,-0.06878628620850191
ACH-000022,-0.05374840628145575
ACH-000025,0.010028538625995195
ACH-000028,-0.1668905342363203
ACH-000030,-0.07596624863308385
ACH-000035,-0.04334545349417596
ACH-000036,0.006197006364979068
ACH-000037,0.10414632142154584
ACH-000039,-0.16385813185861434
ACH-000040,-0.15414611742594872
ACH-000041,-0.0837985494923962
ACH-000042,-0.00016684053962029698
ACH-000045,-0.018620070900788217
ACH-000047,-0.08937300004887168
ACH-000052,-0.11341194316372505
ACH-000053,0.16156304290970802
ACH-000054,-0.11412567305798628
ACH-000055,0.08963538254605671
ACH-000060,0.11920787309215587
ACH-000067,-0.026665228470724684
ACH-000070,0.0983129888258946
ACH-000075,0.2140653639187433
ACH-000078,-0.13269746695521342
ACH-000082,0.0046744640634160525
ACH-000085,-0.06543081671121759
ACH-000086,0.04001074621870298
ACH-000087,-0.06675117301516482
ACH-000092,-0.111008339021094
ACH-000095,-0.008963487032867222
ACH-000097,-0.01103615768368532
ACH-000098,0.02106194984678449
ACH-000099,0.0235876524487941
ACH-000108,-0.1411073921331981
ACH-000113,0.07962182137459417
ACH-000116,0.02344623859386799
ACH-000118,-0.025707017897831246
ACH-000120,-0.021755474401258003
ACH-000123,-0.09933321652313563
ACH-000127,-0.0999965370358591
ACH-000128,0.2563875561540445
ACH-000132,-0.025254832235533042
ACH-000133,0.010656224235102409
ACH-000137,-0.1217534224228027
ACH-000138,-0.01271524892870462
ACH-000142,-0.062074151694227975
ACH-000143,-0.07151654738660161
ACH-000146,0.03599779818028925
ACH-000148,0.03272792644529729
ACH-000150,0.09714559812377907
ACH-000152,0.09483669461988127
ACH-000153,0.015567379074850738
ACH-000159,-0.034905895768099
ACH-000160,0.04139958599011069
ACH-000163,-0.2747012997849155
ACH-000167,-0.033249853315672775
ACH-000168,0.018093653610873155
ACH-000169,-0.0023062286572946315
ACH-000178,-0.0014081342263196725
ACH-000183,-0.06270990289793707
ACH-000188,0.00415595368250778
ACH-000189,-0.11870878251148133
ACH-000190,-0.0504362186457868
ACH-000198,0.041997919077021065
ACH-000203,-0.29683222956949074
ACH-000204,0.004848520045148047
ACH-000206,-0.10236577752423012
ACH-000207,0.16956464434470894
ACH-000208,-0.20904150681259173
ACH-000210,0.07117888518147887
ACH-000211,0.13161647201777893
ACH-000215,-0.002297836187783191
ACH-000221,0.10427323901029838
ACH-000222,-0.17733915909729658
ACH-000223,-0.15360655966778494
ACH-000226,-0.03595994130282717
ACH-000227,-0.04264550685643813
ACH-000228,0.04016152716326285
ACH-000231,-0.06777666509075607
ACH-000232,-0.009798065360532869
ACH-000233,0.15704573564088306
ACH-000234,-0.06142699270997146
ACH-000235,-0.09200118749133568
ACH-000237,-0.16042246409291633
ACH-000238,-0.04611189271165205
ACH-000242,0.01048115908530083
ACH-000243,-0.03005550648281745
ACH-000244,0.07543446883281542
ACH-000246,-0.16561669939488466
ACH-000248,0.032496800605890636
ACH-000250,-0.056953506500677535
ACH-000251,0.1661153816719324
ACH-000252,-0.2497131759374374
ACH-000253,0.07438628738384223
ACH-000255,-0.018824930048443846
ACH-000256,0.10047578132141632
ACH-000257,-0.05454699798463029
ACH-000258,-0.124463088553593
ACH-000259,0.012831692323627205
ACH-000260,-0.14122802033572368
ACH-000261,-0.11337380075666667
ACH-000262,0.1313757827316554
ACH-000263,0.24417129559977235
ACH-000264,-0.11188871527874863
ACH-000265,-0.07844706686821168
ACH-000266,-0.08861836163758782
ACH-000272,-0.21118372301935165
ACH-000274,-0.1483151017813366
ACH-000277,0.040656799243727726
ACH-000278,-0.06077297874118786
ACH-000279,0.005268083645334192
ACH-000280,0.03298896133458687
ACH-000281,0.05370169757047686
ACH-000288,0.003668673234685443
ACH-000291,-0.04186436301961366
ACH-000293,0.03819765938355835
ACH-000294,0.16479480689798087
ACH-000295,0.2449694094411253
ACH-000296,0.06482039698929698
ACH-000302,0.07130464048125874
ACH-000304,-0.1708883032848183
ACH-000307,-0.14563940853219898
ACH-000308,0.030083900383008393
ACH-000310,-0.09702209673078672
ACH-000311,-0.16953232296890194
ACH-000312,0.05990292338149344
ACH-000315,0.10614292418532097
ACH-000316,-0.08671697247887826
ACH-000317,0.013294445902600495
ACH-000318,0.0846869731722035
ACH-000319,0.06276229552733224
ACH-000320,-0.13067600900885454
ACH-000322,-0.09025056153031004
ACH-000323,-0.031740404513602126
ACH-000324,0.020541463839597447
ACH-000329,0.044555768179530206
ACH-000330,0.039036908476057015
ACH-000331,0.05336974224945348
ACH-000332,0.058064562069979286
ACH-000334,0.21866262710002754
ACH-000335,-0.06747225000422906
ACH-000336,0.09792902103543713
ACH-000337,0.09078108724373196
ACH-000338,-0.06827107159102201
ACH-000339,-0.028630578024284505
ACH-000341,-0.028895653143072075
ACH-000348,-0.13048857652407522
ACH-000350,-0.02499169124996711
ACH-000352,-0.09830269898213
ACH-000356,-0.15694742048279028
ACH-000361,0.03218184640790853
ACH-000362,-0.08139624025690513
ACH-000363,-0.05059489706435789
ACH-000364,-0.10875235410347442
ACH-000365,0.07698084492919031
ACH-000366,-0.06608658271942035
ACH-000368,-0.018220289538136505
ACH-000374,0.01158084282816976
ACH-000375,-0.1842194177843001
ACH-000376,-0.051245169005964014
ACH-000381,0.10357856181631514
ACH-000383,-0.008370853305112705
ACH-000387,-8.974055400973886e-05
ACH-000389,-0.022847577482097925
ACH-000390,-0.057234102557419834
ACH-000393,-0.12242270226553055
ACH-000395,0.1598392964119192
ACH-000396,-0.16702217465621552
ACH-000397,0.09958976322230584
ACH-000401,-0.19833205446378854
ACH-000402,-0.13857001492700952
ACH-000403,0.018843056277813342
ACH-000404,0.05583160176099844
ACH-000406,0.05436194835376351
ACH-000407,-0.07945575712968264
ACH-000408,-0.0715532813315655
ACH-000410,0.030110140694685882
ACH-000411,-0.04222668799007393
ACH-000414,0.08071044265949834
ACH-000415,0.17967804495768772
ACH-000416,-0.08825558805339544
ACH-000420,0.032906371546286485
ACH-000421,0.0761667594234503
ACH-000424,0.1152736732078643
ACH-000425,-0.18781287602714972
ACH-000426,0.2114506940924864
ACH-000427,-0.08115775997035858
ACH-000433,0.036834347829372435
ACH-000435,-0.07008514550247509
ACH-000436,-0.11377511540277395
ACH-000444,-0.09405668646697088
ACH-000445,-0.12930205548268114
ACH-000448,-0.03023391722259508
ACH-000450,-0.14135390237299372
ACH-000452,0.04847954839376573
ACH-000454,-0.14052014302983415
ACH-000458,-0.0824145355266797
ACH-000459,0.04727874166662318
ACH-000460,0.12360847645492724
ACH-000461,-0.08357707724576971
ACH-000463,-0.06317841608692032
ACH-000464,-0.22639652030151655
ACH-000466,0.15180602846947974
ACH-000467,0.06779449966459088
ACH-000468,-0.1481456193202793
ACH-000469,0.13924486962336705
ACH-000470,-0.1023927269239298
ACH-000471,-0.15591131505725936
ACH-000472,0.046123278461644185
ACH-000473,0.10676057034282148
ACH-000475,0.030272304143046224
ACH-000476,0.036902559991717966
ACH-000477,-0.15244192135389614
ACH-000479,-0.14092451786784213
ACH-000480,-0.0921643763252602
ACH-000481,-0.05985149537882255
ACH-000483,-0.0966295508949758
ACH-000484,0.029015611822115917
ACH-000485,-0.037790430068941235
ACH-000486,-0.042842993440542425
ACH-000487,0.17996252760883405
ACH-000488,0.038549852814593034
ACH-000490,0.11458650435076845
ACH-000491,0.026749793667234116
ACH-000495,-0.2291652376841137
ACH-000496,-0.1898634172338743
ACH-000499,-0.034869384640139424
ACH-000500,0.3670082102778531
ACH-000502,0.13661495633060225
ACH-000503,-0.00823386897469881
ACH-000505,0.005743854441051163
ACH-000507,-0.010936554186565459
ACH-000510,0.01982622720760506
ACH-000511,-0.08118999099259921
ACH-000512,0.04870736313711493
ACH-000516,-0.018224833182081724
ACH-000517,-0.07083121235874629
ACH-000518,0.13907840427249707
ACH-000520,0.05957047103471184
ACH-000521,-0.19411759503556472
ACH-000522,-0.1107574348744154
ACH-000524,-0.09147837018062896
ACH-000527,-0.05598687126929163
ACH-000528,-0.07765763835559182
ACH-000537,-0.060692263192805435
ACH-000541,-0.4192139496259101
ACH-000542,-0.17383800377899142
ACH-000544,-0.06877675993634645
ACH-000545,-0.09680971447191797
ACH-000547,-0.17537141294937794
ACH-000548,-0.06476434076014599
ACH-000549,0.02235606986371736
ACH-000550,-0.08892275962347759
ACH-000552,-0.13715082928224487
ACH-000556,-0.04728327519206835
ACH-000557,-0.0049870838103450756
ACH-000569,0.16755745631549604
ACH-000570,-0.04146373736841792
ACH-000571,-0.07995497662711662
ACH-000573,0.056859430742003114
ACH-000576,-0.11685107293025775
ACH-000579,0.03919705943100537
ACH-000580,-0.15385189664325136
ACH-000584,0.041941448305705065
ACH-000585,0.06257148510554797
ACH-000588,-0.0010577956609791473
ACH-000589,-0.017007664999495062
ACH-000591,-0.11371960250401235
ACH-000593,0.0567297590784419
ACH-000600,-0.011412270507764126
ACH-000601,-0.039289669364219036
ACH-000605,0.08028507629821607
ACH-000606,0.04527270137083332
ACH-000608,-0.038860547647935804
ACH-000614,-0.3094913375869494
ACH-000616,-0.007166463142943811
ACH-000618,0.05253698007914654
ACH-000619,-0.0669413983954641
ACH-000620,-0.0050001679243422215
ACH-000621,-0.06096623876868629
ACH-000622,0.04106195654173096
ACH-000623,-0.10371930277693896
ACH-000624,-0.004632266344894239
ACH-000627,0.011429012687923365
ACH-000630,0.018294398251824037
ACH-000631,0.13191594264185644
ACH-000632,-0.013233327907342588
ACH-000633,0.011583152755743712
ACH-000637,-0.036191528425296125
ACH-000638,0.07827448891537338
ACH-000646,0.008194537242575132
ACH-000647,-0.0446629849311357
ACH-000648,0.02597848450761767
ACH-000649,-0.03795350385001992
ACH-000651,0.06578141576455414
ACH-000652,-0.09072963414499874
ACH-000653,0.034303620039982365
ACH-000657,-0.11228748362772877
ACH-000658,-0.02022436843132785
ACH-000661,-0.2841366199952454
ACH-000662,0.4595853414707572
ACH-000663,-0.1484197844778097
ACH-000665,-0.03951676565159959
ACH-000671,-0.0660220353300538
ACH-000672,-0.017426457451024606
ACH-000673,-0.09418815749113543
ACH-000676,-0.07738211017883992
ACH-000677,-0.01891484930957296
ACH-000681,-0.12451937770745382
ACH-000683,0.0961516880117836
ACH-000684,-0.1101986646067802
ACH-000688,-0.09445322572607988
ACH-000693,-0.038284824708166035
ACH-000694,0.10108593301002868
ACH-000695,-0.15861230158654036
ACH-000696,-0.02288659084008407
ACH-000697,-0.07532468211508388
ACH-000699,0.01470001710123809
ACH-000701,0.1408412712066218
ACH-000706,-0.14795280419320012
ACH-000711,-0.011877107111194541
ACH-000713,-0.08854805708487869
ACH-000714,0.10517351298783252
ACH-000718,-0.07913691519559518
ACH-000720,0.09833557386498837
ACH-000721,0.08992306705727841
ACH-000724,0.19603005965500364
ACH-000725,-0.056743313263338875
ACH-000732,-0.0251065126499366
ACH-000734,-0.07066375542752976
ACH-000735,-0.011434233671252243
ACH-000736,-0.07109867536986793
ACH-000738,-0.006985254491756897
ACH-000746,0.02334295226984616
ACH-000747,-0.14095136520662851
ACH-000748,-0.06347175388395059
ACH-000753,0.0032728872864153428
ACH-000756,-0.0035378606680891594
ACH-000757,-0.09889662725660746
ACH-000758,0.048772954763238806
ACH-000760,0.009146449885249873
ACH-000762,0.05643181898469876
ACH-000763,0.10258182270862327
ACH-000764,-0.008521131109544595
ACH-000765,-0.13649327696125804
ACH-000766,-0.10259232148574222
ACH-000767,0.002348425904559397
ACH-000768,-0.04705467740776746
ACH-000769,-0.04591579512093806
ACH-000770,-0.03894239179756727
ACH-000771,-0.08544735104407866
ACH-000773,-0.16880853404968102
ACH-000776,0.07619783159442366
ACH-000777,-0.08025256736318333
ACH-000778,0.030027614009535332
ACH-000781,-0.04618697813378542
ACH-000782,-0.17405238189418326
ACH-000783,0.03038132675461962
ACH-000784,0.017986824139296243
ACH-000785,-0.028213020567847392
ACH-000787,0.0180166834629058
ACH-000788,-0.04512336191718831
ACH-000791,0.029412827561771118
ACH-000792,-0.07300250869650264
ACH-000794,-0.006117931249128235
ACH-000796,-0.1304764723208816
ACH-000798,-0.3155238979154353
ACH-000799,-0.06947045579382795
ACH-000800,0.12166637103030613
ACH-000802,-0.032461767912200755
ACH-000804,0.14460534947598425
ACH-000805,-0.023885425277837064
ACH-000809,0.016881330438261434
ACH-000810,0.14462466245243868
ACH-000811,-0.09888728424885024
ACH-000817,-0.3209220885711033
ACH-000819,-0.02728348180214493
ACH-000820,-0.3354035121840695
ACH-000821,0.030367042591226693
ACH-000822,-0.08357846593379012
ACH-000823,0.11007709916255573
ACH-000824,0.1376881876238949
ACH-000827,0.0454208544725064
ACH-000829,-0.13724915405241542
ACH-000831,0.004319106781184201
ACH-000832,-0.05124839053415044
ACH-000833,-0.09021364934190836
ACH-000834,-0.08907014597758918
ACH-000835,0.013939802778587786
ACH-000836,-0.0023983926992503864
ACH-000837,0.10848441757532748
ACH-000838,-0.2727607208147559
ACH-000839,-0.1816262687967207
ACH-000840,0.001062276886264269
ACH-000841,0.0875388948593022
ACH-000843,-0.0004528254729964978
ACH-000846,-0.10548673353248064
ACH-000847,0.15106894562495213
ACH-000848,0.02074270844573295
ACH-000849,-0.28471178062578884
ACH-000851,0.06432448765650757
ACH-000855,-0.0027666819410108253
ACH-000856,-0.08768373181892877
ACH-000858,-0.11375902607052413
ACH-000859,0.050539430740836284
ACH-000861,-0.028996027475057445
ACH-000862,0.034551734243516236
ACH-000865,0.06918370364281774
ACH-000866,0.08938076071071326
ACH-000867,-0.03818389703928715
ACH-000869,-0.0753930143584539
ACH-000872,-0.04148563960106163
ACH-000873,0.2781123548928998
ACH-000876,0.009805009527902794
ACH-000878,0.2405655106405223
ACH-000880,0.09526927671932764
ACH-000881,0.034786246804113616
ACH-000882,-0.04327199673215072
ACH-000884,0.038084064804134836
ACH-000885,-0.1577312033535342
ACH-000887,-0.11793252018941575
ACH-000889,0.09282684043598684
ACH-000896,0.05794725647174578
ACH-000898,0.1960595620867555
ACH-000900,0.028912940120686525
ACH-000901,0.06747566311403831
ACH-000905,-0.046652411938413824
ACH-000906,0.04995690984825075
ACH-000907,-0.08253152823005047
ACH-000910,0.08243060930520467
ACH-000911,0.05416821371170971
ACH-000912,0.02911039169870088
ACH-000913,-0.05313887984658719
ACH-000915,-0.01990517771240639
ACH-000916,-0.28815262897220395
ACH-000917,0.21746149715808574
ACH-000920,-0.20411632552799347
ACH-000921,0.07067866401563205
ACH-000924,-0.07496792760042423
ACH-000926,0.026966830501045036
ACH-000928,-0.0853424413988204
ACH-000929,0.05910869574321885
ACH-000932,-0.06160360071807716
ACH-000935,-0.04577220067336496
ACH-000936,-0.12706670447456878
ACH-000937,0.040597268925565665
ACH-000938,0.010320891961306734
ACH-000939,-0.122728270641556
ACH-000941,0.0582039576768328
ACH-000943,-0.07588470155906471
ACH-000946,-0.03582547827963222
ACH-000947,0.12158877637243345
ACH-000948,0.003513600321576429
ACH-000950,0.06013461028245204
ACH-000953,0.14280631969939522
ACH-000954,0.02605284804163692
ACH-000957,-0.16300325384193085
ACH-000958,-0.12669006003090166
ACH-000960,0.04839694519532014
ACH-000963,0.02710687717584765
ACH-000968,-0.00598153136529735
ACH-000969,-0.04046670215064036
ACH-000972,-0.09385988089066218
ACH-000973,-0.2840684881088829
ACH-000974,-0.08805521732413576
ACH-000978,0.07867853231538678
ACH-000984,-0.10431027031823968
ACH-000986,0.002621167829809634
ACH-000988,0.08978792586660411
ACH-000993,0.038955823357749934
ACH-000994,0.01845595883491225
ACH-000996,-0.007723381940870339
ACH-001001,-0.044099905170489145
ACH-001020,-0.2458911914461259
ACH-001028,0.01881053309156488
ACH-001031,0.007515266015171775
ACH-001038,-0.07137652430294923
ACH-001048,-0.055270931741902
ACH-001050,-0.06901467110143893
ACH-001053,0.007280306149064632
ACH-001054,0.13238918539801806
ACH-001061,0.03756597398777363
ACH-001067,-0.3093519832717881
ACH-001075,-0.10694490217585843
ACH-001096,0.09409619939612836
ACH-001111,0.3171200273070373
ACH-001119,-0.08545409140905535
ACH-001128,-0.30170558770904843
ACH-001134,-0.17737601490387722
ACH-001151,-0.12518905690115792
ACH-001163,-0.17802448651589553
ACH-001164,-0.10322009199132501
ACH-001183,-0.034413545263928584
ACH-001192,0.07470456816082473
ACH-001193,-0.09486218610610822
ACH-001196,0.0955767249327613
ACH-001197,0.016328831803162525
ACH-001205,-0.09916538710393348
ACH-001211,-0.037457643079903125
ACH-001212,-0.1998122595015326
ACH-001228,0.02575505315878952
ACH-001232,0.004073703255014112
ACH-001239,-0.21531268886328825
ACH-001270,-0.10579594749214792
ACH-001274,-0.16626225710632755
ACH-001275,0.03966793218876265
ACH-001277,0.16229871842386084
ACH-001278,-0.13469985807945564
ACH-001280,-0.033011601118597696
