,PIK3R3 (8503)
ACH-000004,0.1833792637071464
ACH-000005,0.061696124642029025
ACH-000007,0.1895235312701035
ACH-000009,-0.019528835969957102
ACH-000011,0.2969523062834151
ACH-000012,-0.013355200886560031
ACH-000013,0.037038660246340026
ACH-000014,-0.04676936407222669
ACH-000015,0.09175742791392304
ACH-000017,0.007871207762912235
ACH-000018,0.00047314043385033065
ACH-000019,0.07396694707191258
ACH-000021,0.1410823364456988
ACH-000022,0.12577413400817755
ACH-000025,0.01996665893658746
ACH-000028,0.06182379556020773
ACH-000030,0.05023835427228965
ACH-000035,0.0016911082723273401
ACH-000036,0.022831265165595943
ACH-000037,0.09951724499244494
ACH-000039,-0.03645654899867251
ACH-000040,0.07846333607448401
ACH-000041,0.1056757892349014
ACH-000042,0.05002376409480875
ACH-000045,-0.094717093119998
ACH-000047,0.08979447068576228
ACH-000052,-0.14018556397545107
ACH-000053,0.07651286834984003
ACH-000054,0.005470840960003567
ACH-000055,0.004814935203254825
ACH-000060,0.018313948843235145
ACH-000067,0.15570590468316306
ACH-000070,0.185144963915166
ACH-000075,0.11532513043738335
ACH-000078,0.12086365655361755
ACH-000082,0.12297589186205993
ACH-000085,-0.055651204187409216
ACH-000086,-0.06571633444463777
ACH-000087,-0.05106021416917879
ACH-000092,-0.061889327847192525
ACH-000095,0.1907370930545174
ACH-000097,0.09837415376431403
ACH-000098,-0.042519070442468984
ACH-000099,0.11235356772388352
ACH-000108,0.0929031215803692
ACH-000113,-0.00600742973825485
ACH-000116,-0.016413722609103492
ACH-000118,-0.0005148093565172078
ACH-000120,-0.014587658230125375
ACH-000123,-0.03800552557543202
ACH-000127,-0.044740263505093615
ACH-000128,0.2085436024977036
ACH-000132,0.07058955233095145
ACH-000133,0.06304093923327099
ACH-000137,0.1629393732302378
ACH-000138,-0.0445351046182635
ACH-000142,0.02682064710562371
ACH-000143,-0.050800718336030164
ACH-000146,0.1380194157417707
ACH-000148,-0.007276625159504623
ACH-000150,-0.007022740860066458
ACH-000152,0.02853827651110593
ACH-000153,-0.13201404353110688
ACH-000159,0.005093306948508374
ACH-000160,-0.051911523704618934
ACH-000163,0.027622064121798764
ACH-000167,-0.15307833080808167
ACH-000168,0.012761119142088322
ACH-000169,0.17696694666845136
ACH-000178,0.12648845165676004
ACH-000183,0.27309044705129165
ACH-000188,-0.053896263699320296
ACH-000189,-0.16230579444189186
ACH-000190,0.1699278347904747
ACH-000198,0.061847766753046575
ACH-000203,0.4625308920845765
ACH-000204,0.13355871723122714
ACH-000206,0.1222731419019647
ACH-000207,0.08075385607953564
ACH-000208,-0.06472599935355651
ACH-000210,-0.013971722147125
ACH-000211,0.21928076997860832
ACH-000215,0.11450657679202485
ACH-000221,0.03909241433532217
ACH-000222,-0.06240686893431401
ACH-000223,0.0680145743889696
ACH-000226,-0.051923799680293835
ACH-000227,-0.09789587477210547
ACH-000228,0.03217468029417184
ACH-000231,0.09056220116715062
ACH-000232,0.07531897747663993
ACH-000233,0.03757343405552484
ACH-000234,-0.04674765838163735
ACH-000235,0.009675392920924
ACH-000237,0.06758430572439365
ACH-000238,0.061642364222041335
ACH-000242,0.4386352800877577
ACH-000243,0.023326558369262628
ACH-000244,0.2656799913013345
ACH-000246,0.07548078225977413
ACH-000248,0.1576081556297616
ACH-000250,0.07321125785862741
ACH-000251,-0.054898084810238015
ACH-000252,-0.10462546560700707
ACH-000253,0.09462831955879017
ACH-000255,-0.03241863968196198
ACH-000256,0.024605368937931738
ACH-000257,0.027662986010797738
ACH-000258,0.07888993084806635
ACH-000259,0.1823926058076712
ACH-000260,0.10258051033525144
ACH-000261,0.09077834818124694
ACH-000262,-0.06559200058457054
ACH-000263,-0.009720657774991473
ACH-000264,0.13109218752657847
ACH-000265,0.12022323295780005
ACH-000266,0.11673890434453048
ACH-000272,0.019919218962767483
ACH-000274,0.007253044862131235
ACH-000277,0.2670745220846765
ACH-000278,0.11928722883831284
ACH-000279,-0.015275972905659374
ACH-000280,-0.011985162687660028
ACH-000281,0.2349041880622174
ACH-000288,-0.009737691438580259
ACH-000291,0.12522448713187315
ACH-000293,0.06983941210600325
ACH-000294,0.008281909671050506
ACH-000295,0.17638740670112113
ACH-000296,-0.03386829639328174
ACH-000302,-0.04288734235566016
ACH-000304,0.23285110823153904
ACH-000307,0.06780109983382769
ACH-000308,0.05419414079308333
ACH-000310,0.2320965962003611
ACH-000311,0.09990859653905124
ACH-000312,0.21014848253550628
ACH-000315,-0.266738007870216
ACH-000316,-0.0585795564710045
ACH-000317,-0.1290849407945486
ACH-000318,0.12273738913320792
ACH-000319,0.018800495880706068
ACH-000320,-0.13880289340541546
ACH-000322,-0.035698781652585866
ACH-000323,0.007605652634303717
ACH-000324,-0.044570085191076816
ACH-000329,0.05624292216459484
ACH-000330,0.13067933505970866
ACH-000331,0.06614582346122817
ACH-000332,0.014438241643674318
ACH-000334,-0.09534904933333888
ACH-000335,-0.019937693777000283
ACH-000336,0.08350923946886354
ACH-000337,0.2257125413964458
ACH-000338,-0.4691567367886784
ACH-000339,0.13578095340284044
ACH-000341,0.04716824609938493
ACH-000348,0.1326774849959142
ACH-000350,0.186772218046112
ACH-000352,0.15961981742547593
