,CTDSP2 (10106)
ACH-000527,-0.18461650800626053
ACH-000528,-0.3048313272412568
ACH-000537,-0.1407308506796824
ACH-000541,0.2802766296038777
ACH-000542,-0.22490603918221036
ACH-000544,0.01688225776471043
ACH-000545,-0.37815034004431897
ACH-000547,-0.05109995732563884
ACH-000548,-0.09161638335275092
ACH-000549,-0.17078269816581887
ACH-000550,-0.3128324498067066
ACH-000552,-0.1957137936916196
ACH-000556,-0.4525186570652112
ACH-000557,-0.29049478115761795
ACH-000569,-0.4461634456456616
ACH-000570,-0.18059100956742846
ACH-000571,-0.13104145052889124
ACH-000573,-0.2209904058976388
ACH-000576,-0.3674329584569628
ACH-000579,-0.43862063097267423
ACH-000580,-0.36437912186553945
ACH-000584,-0.2891794259474316
ACH-000585,-0.1091716900935298
ACH-000588,-0.15888219703993536
ACH-000589,-0.015888569969164646
ACH-000591,-0.41149700027275504
ACH-000593,-0.2806478854498686
ACH-000600,-0.1854787462756268
ACH-000601,-0.2954856375684536
ACH-000605,-0.2161933090851064
ACH-000606,-0.06602743981247451
ACH-000608,-0.2942199170926993
ACH-000614,-0.436529140463724
ACH-000616,-0.4795326566997347
ACH-000618,-0.29630711468182386
ACH-000619,-0.3366915362748856
ACH-000620,-0.20683924175324284
ACH-000621,-0.20829605349273303
ACH-000622,-0.13992807945762176
ACH-000623,-0.3709581288883089
ACH-000624,-0.2381745171660377
ACH-000627,-0.2912694291368469
ACH-000630,-0.2669624654548847
ACH-000631,-0.0041828623530236935
ACH-000632,-0.1726386858220854
ACH-000633,-0.2341673305523613
ACH-000637,-0.3558538023759035
ACH-000638,-0.4040910727983865
ACH-000646,-0.12414729518749668
ACH-000647,-0.4112908649971854
ACH-000648,-0.22782064532502105
ACH-000649,-0.27782478925827553
ACH-000651,-0.2630549466454891
ACH-000652,-0.2314267284817733
ACH-000653,-0.26668846163728444
ACH-000657,-0.23188078385216684
ACH-000658,-0.35496461144066954
ACH-000661,-0.2831893990122153
ACH-000662,-0.2635831551364756
ACH-000663,-0.23903872544925994
ACH-000665,-0.29516018338052114
ACH-000671,-0.15494418636794932
ACH-000672,-0.010383532019988892
ACH-000673,-0.29558599914498185
ACH-000676,-0.18135647245047729
ACH-000677,-0.4163740743182428
ACH-000681,-0.18530431479786905
ACH-000683,-0.07678707312464904
ACH-000684,-0.3160112124598108
ACH-000688,-0.3442580345172381
ACH-000693,-0.13329537508088465
ACH-000694,-0.3656314197249948
ACH-000695,-0.38106935255015945
ACH-000696,-0.2740666176980076
ACH-000697,-0.3365879334409592
ACH-000699,-0.2844944013376943
ACH-000701,-0.4383988029820292
ACH-000706,-0.11405965350889588
ACH-000711,-0.20223699994246105
ACH-000713,0.036539275146909904
ACH-000714,-0.4824640510039296
ACH-000718,-0.32699648332957465
ACH-000720,-0.15880948529301514
ACH-000721,-0.2596025973838048
ACH-000724,-0.31804517334997146
ACH-000725,-0.07846543031592057
ACH-000732,-0.31100053717611825
ACH-000734,-0.3086247444029818
ACH-000735,-0.4314794328315062
ACH-000736,-0.1943908511646103
ACH-000738,-0.2738271805832341
ACH-000746,-0.29389664714119584
ACH-000747,-0.03297521713747103
ACH-000748,-0.4641266442564994
ACH-000753,-0.2631263806480278
ACH-000756,-0.27961922471854583
ACH-000757,-0.22137439385911076
ACH-000758,-0.18937761648298695
ACH-000760,-0.25355890339441184
ACH-000762,-0.23477734287291965
ACH-000763,-0.08826218662750025
ACH-000764,-0.1268311842178996
ACH-000765,-0.2629208125032681
ACH-000766,-0.14218850339912922
ACH-000767,-0.1953690901217498
ACH-000768,-0.13215953771733238
ACH-000769,-0.29219347889497066
ACH-000770,-0.3782321359759888
ACH-000771,-0.1644177730074931
ACH-000773,-0.3967016139877971
ACH-000776,-0.28447353997085484
ACH-000777,-0.2376518851531767
ACH-000778,-0.13335548436187775
ACH-000781,-0.16005547981102236
ACH-000782,-0.215831357763029
ACH-000783,-0.3683070890668819
ACH-000784,-0.16580111149551932
ACH-000785,-0.3192904646149945
ACH-000787,-0.25823905084859883
ACH-000788,-0.18402960440448973
ACH-000791,-0.1430475675519415
ACH-000792,-0.21760971321543385
ACH-000794,-0.2641763911649712
ACH-000796,-0.4040751062773722
ACH-000798,-0.3480498636213536
ACH-000799,-0.34407357989426696
ACH-000800,-0.2208387773150849
ACH-000802,-0.02506328219698213
ACH-000804,-0.20483787769533546
ACH-000805,-0.2432198031172748
ACH-000809,-0.2706854544763998
ACH-000810,-0.20806703409768426
ACH-000811,-0.23961188622949944
ACH-000817,-0.2614641507200931
ACH-000819,-0.1751612682493578
ACH-000820,-0.13046639208550867
ACH-000821,-0.1286680955125357
ACH-000822,-0.2747870874910468
ACH-000823,-0.27687144207210085
ACH-000824,-0.24093243091855146
ACH-000827,-0.2165784404482974
ACH-000829,-0.39152252164276174
ACH-000831,-0.3134188219115662
ACH-000832,-0.12315978667959088
ACH-000833,-0.430582271171291
ACH-000834,-0.26189633109661603
ACH-000835,-0.3831515799363249
ACH-000836,-0.22798124359991534
ACH-000837,-0.2651063589697568
ACH-000838,-0.12365904434791312
ACH-000839,0.02015490674023104
ACH-000840,-0.17674729068840747
ACH-000841,-0.5557058658067993
ACH-000843,-0.25148361138667313
ACH-000846,-0.17193269334738326
ACH-000847,-0.240822285853076
ACH-000848,-0.07672638948430055
ACH-000849,-0.3317772073088979
ACH-000851,-0.3768176016522758
ACH-000855,-0.2105042712060872
ACH-000856,-0.4263080652519319
ACH-000858,-0.26221157349666285
ACH-000859,-0.35575853364027715
ACH-000861,-0.24014919560040185
ACH-000862,-0.287335559328469
ACH-000865,-0.2771168407313088
ACH-000866,-0.1164597427464387
ACH-000867,-0.30780080338600524
ACH-000869,-0.12356442625035648
ACH-000872,-0.18967605794103595
ACH-000873,-0.10367209631351128
ACH-000876,-0.3184859043215897
ACH-000878,-0.22069195657604468
ACH-000880,-0.2844065760463146
ACH-000881,-0.22446777715870891
ACH-000882,-0.19410049988108846
ACH-000884,-0.22635853751403545
ACH-000885,-0.30205857324328506
ACH-000887,-0.2916965053545046
ACH-000889,-0.31341364770755425
ACH-000896,-0.2934449344923485
ACH-000898,-0.1513653767081569
ACH-000900,-0.3604512342930623
ACH-000901,-0.34813883517716643
ACH-000905,-0.20816677892507526
ACH-000906,-0.3261383834017836
ACH-000907,0.01637029737314871
ACH-000910,-0.2334130687993705
ACH-000911,-0.03019308996851235
ACH-000912,-0.10362003663549607
ACH-000913,-0.223442913563472
ACH-000915,-0.2061880975015434
ACH-000916,-0.4750687822486801
ACH-000917,-0.15678048748543222
ACH-000920,0.10708350445334687
ACH-000921,-0.38252430887113337
ACH-000924,-0.14922646943950313
ACH-000926,-0.3609626681026054
ACH-000928,-0.3111738206164174
ACH-000929,0.056965076882330434
ACH-000932,-0.29435255377518643
ACH-000935,-0.274491857709814
ACH-000936,-0.0825359248450505
ACH-000937,-0.3183273938772269
ACH-000938,-0.17866729290751124
ACH-000939,-0.2665660579471055
ACH-000941,-0.1705405239121486
ACH-000943,-0.2647031478261541
ACH-000946,-0.17139008010051213
ACH-000947,-0.32282034691404216
ACH-000948,-0.2635248004645454
ACH-000950,-0.2576774146214376
ACH-000953,-0.3878329145997505
ACH-000954,-0.10005013502176273
ACH-000957,-0.33420210519980725
ACH-000958,-0.3202257323646009
ACH-000960,-0.3336118537962525
ACH-000963,-0.33015918298124003
ACH-000968,-0.22056113701882488
ACH-000969,-0.3356400197501457
ACH-000972,-0.3024248922248718
ACH-000973,-0.28836594705040514
ACH-000974,-0.1346134221128527
ACH-000978,-0.19233834857327325
ACH-000984,-0.444043498541823
ACH-000986,-0.380003824716562
ACH-000988,-0.31992335606436706
ACH-000993,-0.3565036389501991
ACH-000994,-0.1365582704544034
ACH-000996,-0.2807774666131868
ACH-001001,-0.13479222009597094
ACH-001020,-0.3432795507268313
ACH-001028,-0.29811347105561603
ACH-001031,-0.1487937005596303
ACH-001038,-0.361600689613868
ACH-001048,-0.23508650851883703
ACH-001050,-0.20102070642364586
ACH-001053,-0.2961209881269148
ACH-001054,-0.34565209034990096
ACH-001061,-0.3992679018724511
ACH-001067,-0.3357054093916205
ACH-001075,-0.15447805926409253
ACH-001096,-0.2262169944460898
ACH-001111,-0.22135310439917733
ACH-001119,-0.10529177107932423
ACH-001128,-0.2363395365482194
ACH-001134,-0.40716081813303096
ACH-001151,-0.3521590136484061
ACH-001163,-0.18985852324347988
ACH-001164,-0.09808591283587394
ACH-001183,-0.14107370118613985
ACH-001192,-0.16728486262908174
ACH-001193,-0.1736557186487308
ACH-001196,-0.3306681785740025
ACH-001197,-0.23639207540917115
ACH-001205,-0.05612484164494832
ACH-001211,-0.04005003047815467
ACH-001212,-0.08908007803148578
ACH-001228,-0.11549578703844512
ACH-001232,-0.2496188615480973
ACH-001239,-0.3509662862566717
ACH-001270,-0.20415264404991268
ACH-001274,-0.16585592666669366
ACH-001275,-0.2798444052668717
ACH-001277,-0.4916254871397554
ACH-001278,-0.22226127744029986
ACH-001280,-0.4485725842579124
ACH-001283,-0.33874562010119746
ACH-001289,-0.12564850006451944
ACH-001300,-0.2485011173778093
ACH-001301,-0.36328227367237664
ACH-001302,-0.2576518122607195
ACH-001306,-0.07731217463046743
ACH-001318,-0.06187335169684316
ACH-001322,-0.3130656878171558
ACH-001328,-0.38388411957214136
ACH-001332,-0.3806568181209584
ACH-001336,-0.329687057047535
ACH-001346,-0.2604433508116815
ACH-001353,-0.20518709877253266
ACH-001354,-0.20830518171710227
ACH-001367,-0.27001938673081416
ACH-001368,-0.0590536031720884
ACH-001374,-0.22816032958200205
ACH-001377,-0.30584760236584396
ACH-001380,-0.2123453816388541
ACH-001391,-0.06703393621751008
ACH-001408,-0.19843044206282545
ACH-001430,-0.21024382808916475
ACH-001431,-0.23660168076959184
ACH-001450,-0.06021465049845304
ACH-001496,-0.3839708428172638
ACH-001500,-0.1494389674438358
ACH-001523,-0.27562354436208797
ACH-001532,-0.2608335422214059
ACH-001550,-0.3942140915357589
ACH-001552,-0.32864496830657586
ACH-001554,-0.13646536632254205
ACH-001654,-0.2344428115313516
ACH-001735,-0.2208489514555243
ACH-001736,-0.3800083703288827
ACH-001737,-0.2094362061725641
ACH-001740,-0.2779898703655427
ACH-001745,-0.08650173071094805
ACH-001765,-0.22298842124680013
