,ALG2 (85365)
ACH-000004,-1.374990432223561
ACH-000005,-1.5820546818143622
ACH-000007,-1.026984203383725
ACH-000009,-1.1271671152369511
ACH-000011,-1.0958713457263831
ACH-000012,-1.0408886111283695
ACH-000013,-1.3783901278231605
ACH-000014,-1.279913996366722
ACH-000015,-1.2711801121854427
ACH-000017,-1.063106763146196
ACH-000018,-1.1253945727161478
ACH-000019,-0.6374967907027973
ACH-000021,-1.1616555665781911
ACH-000022,-1.1520155157710377
ACH-000025,-1.2157030682901218
ACH-000028,-0.8456972973810409
ACH-000030,-1.224402732320485
ACH-000035,-1.0172471290811849
ACH-000036,-1.2905288194237456
ACH-000037,-1.3089185385038942
ACH-000039,-1.1271413388321383
ACH-000040,-1.3696693184607764
ACH-000041,-1.0627856533650213
ACH-000042,-1.1876040819023568
ACH-000045,-1.1540267705064695
ACH-000047,-1.2218940864216818
ACH-000052,-1.3549820844179568
ACH-000053,-1.0839207122201566
ACH-000054,-1.1161133150461355
ACH-000055,-1.004805771066605
ACH-000060,-1.1256437554160403
ACH-000067,-1.1870706784923009
ACH-000070,-0.910527475107754
ACH-000075,-1.0662973668752502
ACH-000078,-1.0084442771288251
ACH-000082,-1.136092352118598
ACH-000085,-1.2351965144503956
ACH-000086,-1.0690511245294
ACH-000087,-1.0753437835724928
ACH-000092,-1.2984048780391375
ACH-000095,-0.7456422541802317
ACH-000097,-1.1180693006561273
ACH-000098,-1.1369301160938892
ACH-000099,-0.8800694107804503
ACH-000108,-1.1838912574508422
ACH-000113,-1.043915840081447
ACH-000116,-1.185174943678718
ACH-000118,-1.0991047051483045
ACH-000120,-1.2003107329841156
ACH-000123,-0.9673778053463732
ACH-000127,-1.0381770611482977
ACH-000128,-0.8702806999649974
ACH-000132,-1.1960350986006216
ACH-000133,-1.069409585293189
ACH-000137,-1.5813358603189276
ACH-000138,-1.2447872210890385
ACH-000142,-1.1188863693594349
ACH-000143,-1.2049929089204892
ACH-000146,-1.029332973763484
ACH-000148,-1.2673837611812442
ACH-000150,-0.8519472629494801
ACH-000152,-1.0470003736011126
ACH-000153,-1.3156296454797218
ACH-000159,-0.9906880435673792
ACH-000160,-1.0862490844658603
ACH-000163,-1.23150333692087
ACH-000167,-1.6535225835136709
ACH-000168,-1.2263002046922336
ACH-000169,-1.0038656741415577
ACH-000178,-1.1015702394196023
ACH-000183,-1.3094517308438374
ACH-000188,-1.0170695289030771
ACH-000189,-1.2594675856610231
ACH-000190,-1.2590451744894178
ACH-000198,-1.3085091182846669
ACH-000203,-1.1058142921132648
ACH-000204,-1.1092493660752625
ACH-000206,-0.8916550296400748
ACH-000207,-0.8221082471860783
ACH-000208,-1.0352578944770958
ACH-000210,-1.1330194380531164
ACH-000211,-0.9922094739043
ACH-000215,-1.1175703900091989
ACH-000221,-1.2135201309724
ACH-000222,-1.3059273808803438
ACH-000223,-0.7615625413041943
ACH-000226,-1.1843473549450196
ACH-000227,-0.6038019479150868
ACH-000228,-1.2809152897773022
ACH-000231,-1.0829440209264691
ACH-000232,-1.0796927773364908
ACH-000233,-1.0561800579190497
ACH-000234,-1.0836162030298573
ACH-000235,-1.1131180424653386
ACH-000237,-1.1863728937764115
ACH-000238,-1.060296509147295
ACH-000242,-1.2231448562173979
ACH-000243,-1.1801584035911137
ACH-000244,-1.1609867853450264
ACH-000246,-1.0654353244694332
ACH-000248,-1.1600954774876335
ACH-000250,-0.9190004188523212
ACH-000251,-1.3784613258877063
ACH-000252,-1.2980574010768404
ACH-000253,-1.1129179568775127
ACH-000255,-1.2755051223312328
ACH-000256,-1.2881427336738778
ACH-000257,-0.9258849256833638
ACH-000258,-0.9311455982349038
ACH-000259,-1.3488126602046655
ACH-000260,-1.1968338817064392
ACH-000261,-1.0972913524732617
ACH-000262,-0.9971289350018796
ACH-000263,-0.8148165444284332
ACH-000264,-1.0984600112159353
ACH-000265,-1.0495786731555925
ACH-000266,-1.0696568957035184
ACH-000272,-1.1188349197807863
ACH-000274,-1.180663666653738
ACH-000277,-1.1490949035268991
ACH-000278,-1.2373875815394295
ACH-000279,-0.9278344564614984
ACH-000280,-1.2497841781730787
ACH-000281,-0.9554047377291092
ACH-000288,-1.1210151777671955
ACH-000291,-1.2056688467357468
ACH-000293,-1.1917865109526948
ACH-000294,-1.5966903242415038
ACH-000295,-1.372459720988216
ACH-000296,-1.2410153303818086
ACH-000302,-1.0217830655645603
ACH-000304,-1.5611308729231894
ACH-000307,-1.2008294848661103
ACH-000308,-1.378676502297108
ACH-000310,-0.6031551380920079
ACH-000311,-1.1461668860432652
ACH-000312,-1.198665907387575
ACH-000315,-1.256510663732924
ACH-000316,-1.425455495216125
ACH-000317,-1.3200039871642308
ACH-000318,-1.1829070991892745
ACH-000319,-1.2543729814970879
ACH-000320,-1.0293984475411038
ACH-000322,-1.149020864889618
ACH-000323,-1.3758912393136646
ACH-000324,-1.305747805854128
ACH-000329,-1.136899404374898
ACH-000330,-1.096953074433851
ACH-000331,-1.2539791408790464
ACH-000332,-0.9867946696509682
ACH-000334,-0.7061443490186609
ACH-000335,-1.1852016421838316
ACH-000336,-1.1218413753456442
ACH-000337,-1.0517761048001515
ACH-000338,-1.4916906621751898
ACH-000339,-1.122994552068349
ACH-000341,-0.8814225754086631
ACH-000348,-1.0239211472033771
ACH-000350,-1.1318853657336398
ACH-000352,-1.1030823095806728
ACH-000356,-1.4721058525124588
ACH-000361,-1.4682785968775678
ACH-000362,-1.1739026318941452
ACH-000363,-0.7993164485461515
ACH-000364,-1.2571266462393031
ACH-000365,-1.170976102383666
ACH-000366,-1.1436123240071263
ACH-000368,-1.317386370499468
ACH-000374,-1.0841225079136652
ACH-000375,-0.9836665721027238
ACH-000376,-1.0649727857700415
ACH-000381,-1.26884979767038
ACH-000383,-0.9701082336374068
ACH-000387,-1.3189907175711844
ACH-000389,-1.3109289413360012
ACH-000390,-1.0592681688854304
ACH-000393,-1.3271753611918098
ACH-000395,-1.0317351868818885
ACH-000396,-1.0497952620483728
ACH-000397,-1.1916039178271345
ACH-000401,-1.2397414521363526
ACH-000402,-1.2563489595885482
ACH-000403,-0.9013628679670604
ACH-000404,-1.3411373652032423
ACH-000406,-1.3641000925648301
ACH-000407,-1.1016096081876745
ACH-000408,-1.2009636660342085
ACH-000410,-1.0616216230661648
ACH-000411,-1.329229461137308
ACH-000414,-1.3630232740240809
ACH-000415,-1.1925139096835398
ACH-000416,-1.2730219577275992
ACH-000420,-1.3534112668543632
ACH-000421,-1.2544038085641285
ACH-000424,-1.0263326275142552
ACH-000425,-1.042814336990514
ACH-000426,-1.5138242876713004
ACH-000427,-0.8037798622991899
ACH-000433,-1.1034079965642178
ACH-000435,-1.3221351231989371
ACH-000436,-1.0815496690488766
ACH-000444,-1.023751500846755
ACH-000445,-1.3706040589235031
ACH-000448,-1.141124828739519
ACH-000450,-1.4168146279859488
ACH-000452,-1.379714044369596
ACH-000454,-1.189117232527779
ACH-000458,-1.039398681358077
ACH-000459,-0.8997755606271833
ACH-000460,-1.2584738779226363
ACH-000461,-0.9785985393446882
ACH-000463,-1.0786720586406504
ACH-000464,-1.0269412692919395
ACH-000466,-1.3539173066923336
ACH-000467,-1.2619432455476274
ACH-000468,-1.024178716968215
ACH-000469,-1.2718975969951765
ACH-000470,-1.3357461120219962
ACH-000471,-1.1109092947014836
ACH-000472,-0.9602290227524652
ACH-000473,-1.2468001731663678
ACH-000475,-1.0412935994702488
ACH-000476,-1.206138606150872
ACH-000477,-1.5296928886456658
ACH-000479,-1.3240583348504742
ACH-000480,-1.3558610570790968
ACH-000481,-0.7617064515555041
ACH-000483,-1.4689552488990276
ACH-000484,-0.8082416567046011
ACH-000485,-0.8526388161076809
ACH-000486,-1.0376311195901868
ACH-000487,-1.064757204059239
ACH-000488,-1.0272377965322486
ACH-000490,-1.1000244969046624
ACH-000491,-0.9011409506664856
ACH-000495,-1.2041861130657432
ACH-000496,-1.24534876315553
ACH-000499,-1.3326211380798405
ACH-000500,-0.29058428091121546
ACH-000502,-1.0771972105626941
ACH-000503,-1.2914023309926752
ACH-000505,-1.023501021036225
ACH-000507,-1.431361626686498
ACH-000510,-0.8025556228970029
ACH-000511,-1.2041829157074777
ACH-000512,-0.9840702235299184
ACH-000516,-1.2592322902869983
ACH-000517,-1.005754995127178
ACH-000518,-1.2343906035121224
ACH-000520,-1.2540541096380349
ACH-000521,-1.39585000474837
ACH-000522,-1.0666275363065143
ACH-000524,-1.3294946669766612
ACH-000527,-1.0812346863974782
ACH-000528,-1.2091706130466615
ACH-000537,-1.454423884077945
ACH-000541,-0.7981059633099696
ACH-000542,-1.1234120173841942
ACH-000544,-1.0767167176070922
ACH-000545,-1.3313389386056742
ACH-000547,-0.9283055907456788
ACH-000548,-1.174864156777918
ACH-000549,-0.9246012743522763
ACH-000550,-0.9891635163094282
ACH-000552,-1.2328603069163817
ACH-000556,-1.2224745468273248
ACH-000557,-1.1182485361682102
ACH-000569,-1.2618161361185471
ACH-000570,-1.106369366746917
ACH-000571,-1.1286533825714968
ACH-000573,-1.330224100131013
ACH-000576,-1.149147334794805
ACH-000579,-1.3940178284435736
ACH-000580,-1.215688371755992
ACH-000584,-1.2181816961882057
ACH-000585,-1.1385544273534045
ACH-000588,-1.0701708294343133
ACH-000589,-1.00453837467968
ACH-000591,-1.192517916830199
ACH-000593,-0.9564975259859492
ACH-000600,-0.8531165273411471
ACH-000601,-1.0027095579411576
ACH-000605,-1.2723935666138235
ACH-000606,-1.1905707834135266
ACH-000608,-1.1972237956758691
ACH-000614,-1.1787843086054677
ACH-000616,-1.2183684718598016
ACH-000618,-1.0641060041809736
ACH-000619,-1.2908867936356485
ACH-000620,-0.972775643041186
ACH-000621,-0.7910942715836321
ACH-000622,-1.1123588472601094
ACH-000623,-1.0002350291203053
ACH-000624,-1.0265407730111469
ACH-000627,-0.9503020395722114
ACH-000630,-1.2550919356712
ACH-000631,-1.1793608032701188
ACH-000632,-1.3469987865222937
ACH-000633,-0.8916523663928003
ACH-000637,-1.0370236984431358
ACH-000638,-1.270269714109685
ACH-000646,-1.6391349850379666
ACH-000647,-1.0166265644899308
ACH-000648,-0.9111232945561646
ACH-000649,-1.2328789704967544
ACH-000651,-1.0837251267621912
ACH-000652,-1.162165937563182
ACH-000653,-1.1685380785693535
ACH-000657,-1.1012301793830026
ACH-000658,-1.1104943156174256
ACH-000661,-1.4057663244190677
ACH-000662,-0.9329489992037328
ACH-000663,-1.3251508335812896
ACH-000665,-1.1193951277558822
ACH-000671,-1.2490708495185332
ACH-000672,-1.1068878409913223
ACH-000673,-1.0225497191756994
ACH-000676,-1.1729817858205367
ACH-000677,-0.8361806304192512
ACH-000681,-1.1105558763872645
ACH-000683,-1.083871507027091
ACH-000684,-1.3788576115615658
ACH-000688,-1.4287845580426586
ACH-000693,-1.013020234158995
ACH-000694,-1.0166915708176694
ACH-000695,-0.6030108154214325
ACH-000696,-1.1984101650965746
ACH-000697,-1.015614500599541
ACH-000699,-1.0129081968696014
ACH-000701,-1.0709570521805492
ACH-000706,-1.22904389943423
ACH-000711,-0.8768324091180226
