,CPSF7 (79869)
ACH-000004,0.17068079343921147
ACH-000005,0.3838956592014946
ACH-000007,-0.042361981842413236
ACH-000009,0.015271287910766028
ACH-000011,-0.16163406880147493
ACH-000012,-0.1906320201425721
ACH-000013,-0.06160993899883541
ACH-000014,0.273415714088163
ACH-000015,0.11484082608663328
ACH-000017,0.023774321600665928
ACH-000018,0.046576091146421215
ACH-000019,-0.0009379255998602852
ACH-000021,0.02173447792387126
ACH-000022,-0.11360572264712265
ACH-000025,0.12772102913368658
ACH-000028,-0.002737321774318169
ACH-000030,0.06608512031616581
ACH-000035,0.031563329736029565
ACH-000036,-0.19851801575438285
ACH-000037,-0.10921929951381518
ACH-000039,0.1831734627022629
ACH-000040,-0.07323581756842411
ACH-000041,0.04944160831850405
ACH-000042,-0.032453950491678166
ACH-000045,-0.281945929567704
ACH-000047,0.1295162345672118
ACH-000052,0.07902070546003402
ACH-000053,-0.02151867500897
ACH-000054,0.04210887031894983
ACH-000055,0.004655762751464434
ACH-000060,0.06694482784462827
ACH-000067,0.09875533270180263
ACH-000070,0.0022174708296407815
ACH-000075,0.09202309969561276
ACH-000078,0.04095865566476034
ACH-000082,-0.2432693567324384
ACH-000085,0.07484451245776412
ACH-000086,0.035411295878943885
ACH-000087,-0.0953605104063303
ACH-000092,-0.04515893376120079
ACH-000095,0.06533092218475957
ACH-000097,-0.07772728258581857
ACH-000098,-0.01657959169366506
ACH-000099,0.2797343478062005
ACH-000108,0.07132056482724095
ACH-000113,-0.11377395040196772
ACH-000116,-0.07135470544737113
ACH-000118,-0.28005378262782105
ACH-000120,-0.077650417216346
ACH-000123,-0.07714275637915244
ACH-000127,0.028555509544616095
ACH-000128,0.1166831774261178
ACH-000132,-0.061101739426241065
ACH-000133,-0.13600964151980974
ACH-000137,0.03019509341189368
ACH-000138,-0.12355672880031635
ACH-000142,0.08928513597717344
ACH-000143,-0.01916395863703968
ACH-000146,0.09981024171183912
ACH-000148,0.05507764119796889
ACH-000150,-0.169504582467341
ACH-000152,0.0009472416990566518
ACH-000153,0.08977362348746518
ACH-000159,0.02911100761972286
ACH-000160,0.20158996018877265
ACH-000163,-0.32273272418751153
ACH-000167,0.3725386637921737
ACH-000168,-0.04370231214312347
ACH-000169,-0.06818688211561033
ACH-000178,-0.07748576103846934
ACH-000183,-0.04473953411434032
ACH-000188,-0.15454751593133076
ACH-000189,-0.01327167267705368
ACH-000190,0.09225795973460127
ACH-000198,-0.2226783050424448
ACH-000203,0.050915498171539585
ACH-000204,-0.05750047733963839
ACH-000206,-0.014682217825143016
ACH-000207,-0.17486821204940986
ACH-000208,-0.18238614187668992
ACH-000210,-0.18786241514511495
ACH-000211,-0.09029012899707224
ACH-000215,0.009767848500032546
ACH-000221,-0.07248302212566171
ACH-000222,-0.15072462487641225
ACH-000223,-0.044692763225222434
ACH-000226,-0.0330968662388468
ACH-000227,0.03048780639961822
ACH-000228,-0.11398458376545086
ACH-000231,0.07311299263886907
ACH-000232,0.040907225418277814
ACH-000233,-0.03052835413697902
ACH-000234,0.003204828199008666
ACH-000235,0.023906599684587
ACH-000237,-0.005251792833757206
ACH-000238,0.056939006008454265
ACH-000242,0.04864719574603455
ACH-000243,0.04718998957631988
ACH-000244,0.07998468696641785
ACH-000246,-0.21661427492264151
ACH-000248,-0.06254375566280801
ACH-000250,-0.03828116101076141
ACH-000251,0.1433999216438066
ACH-000252,0.044720322744812864
ACH-000253,0.0916312395339074
ACH-000255,0.0988961783725982
ACH-000256,-0.2054818885296744
ACH-000257,0.07039377288207686
ACH-000258,0.05183107500422222
ACH-000259,0.27418555558839713
ACH-000260,0.03274981086988907
ACH-000261,-0.1125425665624894
ACH-000262,-0.10877476811874263
ACH-000263,-0.10114919919782936
ACH-000264,0.04129855115424825
ACH-000265,0.04732312161003144
ACH-000266,-0.04465594119602002
ACH-000272,-0.0564035753976874
ACH-000274,0.08933465522111672
ACH-000277,0.0412051260333936
ACH-000278,0.20622556474562065
ACH-000279,0.07036053895771294
ACH-000280,-0.01014438054209823
ACH-000281,0.06439491401228863
ACH-000288,-0.2196480676473289
ACH-000291,0.08822764896178785
ACH-000293,0.010190361785049718
ACH-000294,-0.07451035798662224
ACH-000295,0.03970180054334154
ACH-000296,0.00028017631833078847
ACH-000302,0.18374618712247173
ACH-000304,-0.08859636478616045
ACH-000307,0.06289367470674401
ACH-000308,-0.41107577564979664
ACH-000310,0.09524447706849312
ACH-000311,0.029621961927695367
ACH-000312,0.17438824247943685
ACH-000315,0.014551568979298097
ACH-000316,-0.13610164408625994
ACH-000317,-0.07462646551200636
ACH-000318,-0.11016743488909604
ACH-000319,-0.14579153920809432
ACH-000320,0.07870078628249387
ACH-000322,0.04843420474632838
ACH-000323,0.00356597300204829
ACH-000324,-0.09865648022973468
ACH-000329,0.08010428443790403
ACH-000330,-0.10301578353100564
ACH-000331,0.11970897826942616
ACH-000332,0.03805320164210522
ACH-000334,-0.008074569758224955
ACH-000335,-0.058243214669854236
ACH-000336,-0.149454834708952
ACH-000337,-0.14106941770184694
ACH-000338,0.25091596937663163
ACH-000339,0.009844163976075349
ACH-000341,0.0326330911632107
ACH-000348,-0.058148301931918216
ACH-000350,0.02612078162853038
ACH-000352,-0.032982439420507936
ACH-000356,-0.13279029359949426
ACH-000361,0.05975939125201157
ACH-000362,0.037640506294297785
ACH-000363,0.116665210632974
ACH-000364,0.13295130955346554
ACH-000365,-0.12902067788636962
ACH-000366,-0.16006416028994633
ACH-000368,-0.1191959812934085
ACH-000374,-0.0952282972856296
ACH-000375,0.17319931147765705
ACH-000376,-0.0007025450576502903
ACH-000381,-0.014284411999613337
ACH-000383,-0.021961230355967896
ACH-000387,0.09274784564510777
ACH-000389,0.1084728605004344
ACH-000390,0.010703650616183405
ACH-000393,-0.09937615880980806
ACH-000395,-0.11804089059755453
ACH-000396,-0.2693967387130535
ACH-000397,0.0446884733914372
ACH-000401,0.21615714958918095
ACH-000402,0.1264322600362508
ACH-000403,0.12794658065801873
ACH-000404,-0.10977668550498404
ACH-000406,-0.03753279272307702
ACH-000407,-0.024981901645762732
ACH-000408,-0.2043885367238981
ACH-000410,-0.03165345298116857
ACH-000411,-0.09625917180826653
ACH-000414,0.12716480509295358
ACH-000415,-0.15423557094712398
ACH-000416,0.06837949550078608
ACH-000420,-0.1579969724864489
ACH-000421,0.07063952353047029
ACH-000424,0.1679460504971045
ACH-000425,0.18719128343572972
ACH-000426,-0.058663570100652526
ACH-000427,0.2328671457439593
ACH-000433,-0.2901835282947877
ACH-000435,0.08427960015211246
ACH-000436,-0.009094702980763826
