,GATSL2 (729438)
ACH-000004,0.20324482965805507
ACH-000005,-6.467986584670062e-05
ACH-000007,0.33013309260335083
ACH-000009,0.07258980462197248
ACH-000011,0.2328840864145515
ACH-000012,0.06513296567457183
ACH-000013,0.10836274682854942
ACH-000014,0.29695500112763856
ACH-000015,0.12921831533048872
ACH-000017,0.3308483110490296
ACH-000018,-0.004709143911520431
ACH-000019,0.1273179683176831
ACH-000021,-0.012630496277229921
ACH-000022,0.2143849495130628
ACH-000025,0.07342476695839949
ACH-000028,0.1551674946257227
ACH-000030,0.12320309056122125
ACH-000035,-0.09590718600439667
ACH-000036,0.14419818481993524
ACH-000037,0.008611102532301353
ACH-000039,0.05067762228018236
ACH-000040,0.07368432868775834
ACH-000041,0.3600170167663315
ACH-000042,0.10173947594693482
ACH-000045,0.005571040994519768
ACH-000047,0.12658363495965028
ACH-000052,-0.014856203141872462
ACH-000053,0.09361001197520014
ACH-000054,0.1861971393121592
ACH-000055,0.0356866014688842
ACH-000060,0.1645339510532717
ACH-000067,0.11264027486234104
ACH-000070,0.2904433423647501
ACH-000075,0.15720562595110565
ACH-000078,-0.0988037507866005
ACH-000082,0.1182917536098078
ACH-000085,0.14737887100295394
ACH-000086,0.2420237180800339
ACH-000087,0.17835248457536138
ACH-000092,0.18101516756333835
ACH-000095,0.19192561217956508
ACH-000097,0.04214909755037053
ACH-000098,0.14050141416694434
ACH-000099,0.2826195270175612
ACH-000108,0.07631485609138634
ACH-000113,0.12961869396102102
ACH-000116,0.2489250990003205
ACH-000118,0.0761354701066029
ACH-000120,0.05024239441360007
ACH-000123,0.08086856894448123
ACH-000127,0.10249112811039604
ACH-000128,0.2406326496808891
ACH-000132,0.2379275374252189
ACH-000133,0.14446040274479813
ACH-000137,0.2665625004376092
ACH-000138,0.1806981587420385
ACH-000142,0.06642869065187536
ACH-000143,0.09183876146959516
ACH-000146,0.1155699051945242
ACH-000148,0.058413318307693377
ACH-000150,0.2391743267853923
ACH-000152,0.21313106943051768
ACH-000153,0.06072833869303902
ACH-000159,0.19678042767342951
ACH-000160,0.19026909825551885
ACH-000163,0.044426605887551485
ACH-000167,0.3393732518135801
ACH-000168,0.06844978395965505
ACH-000169,0.01968403028285081
ACH-000178,0.25389858113075603
ACH-000183,0.2880491402259652
ACH-000188,0.11114907593925326
ACH-000189,0.00039416829690159535
ACH-000190,0.1117093256716467
ACH-000198,0.314264649851868
ACH-000203,0.052714694493022636
ACH-000204,0.18879184989768374
ACH-000206,0.14631094332558556
ACH-000207,0.09099694074351376
ACH-000208,0.4533129142779962
ACH-000210,0.431478742842116
ACH-000211,0.14624855585098984
ACH-000215,0.2722133596269837
ACH-000221,0.1739436165408584
ACH-000222,0.14410836123054294
ACH-000223,0.08908660323133373
ACH-000226,0.08063956798750213
ACH-000227,0.1946734529537994
ACH-000228,0.1785191856071997
ACH-000231,0.17377533264241304
ACH-000232,0.3421886491461338
ACH-000233,0.08806319198769208
ACH-000234,0.14438934879134468
ACH-000235,0.1380924085048984
ACH-000237,0.018747669866906718
ACH-000238,0.033309405772895755
ACH-000242,-0.035825202081747706
ACH-000243,0.15919652312581464
ACH-000244,0.06573293444297347
ACH-000246,0.14095844436006655
ACH-000248,0.15188175970943374
ACH-000250,0.06756937212202471
ACH-000251,0.4246432645241865
ACH-000252,0.23486426510615166
ACH-000253,0.13823873653514876
ACH-000255,0.06565651898750102
ACH-000256,0.16638051009101407
ACH-000257,0.1944366561305847
ACH-000258,0.07063671283211727
ACH-000259,0.1667949433703431
ACH-000260,0.032811403712324015
ACH-000261,0.13406482622639565
ACH-000262,0.1465223725349831
ACH-000263,0.22006881883490875
ACH-000264,0.049775072757183146
ACH-000265,0.3628833718860627
ACH-000266,0.12918316066991584
ACH-000272,0.18528739346688067
ACH-000274,0.16231355194322145
ACH-000277,0.06537313294513954
ACH-000278,0.12600994576107274
ACH-000279,0.14325678509797052
ACH-000280,-0.05843159228815986
ACH-000281,0.17186174224758258
ACH-000288,0.14319787074594625
ACH-000291,0.01027874572311873
ACH-000293,0.18290591800954567
ACH-000294,0.15994328771803654
ACH-000295,0.16206986722281713
ACH-000296,0.1245142775844255
ACH-000302,0.010699132226349195
ACH-000304,0.2265960715445944
ACH-000307,0.17334732142532694
ACH-000308,0.009134899265006251
ACH-000310,0.2523127373122934
ACH-000311,0.14133119798191252
ACH-000312,0.17396629560955704
ACH-000315,0.13045681393231628
ACH-000316,0.13941692896862368
ACH-000317,0.042818406424082286
ACH-000318,0.12341681875792725
ACH-000319,0.08156421443094858
ACH-000320,0.3016959362460057
ACH-000322,0.023510539226960742
ACH-000323,0.14169772543541012
ACH-000324,0.07366054996421974
ACH-000329,0.21729665591608685
