,PNMT (5409)
ACH-000004,0.02188159052412877
ACH-000005,-0.06360366962821899
ACH-000007,-0.13756935712112905
ACH-000009,-0.0643407288396853
ACH-000011,-0.05198152264725733
ACH-000012,-0.20462226645513698
ACH-000013,-0.0853205252599398
ACH-000014,-0.06635430155937
ACH-000015,0.03672098730311152
ACH-000017,-0.08527598778753752
ACH-000018,0.017190295260836014
ACH-000019,-0.32001720804232386
ACH-000021,-0.0309266451050852
ACH-000022,-0.14335090883087218
ACH-000025,0.02482395464372166
ACH-000028,-0.01069449920172513
ACH-000030,-0.1895697135875956
ACH-000035,-0.054623365652559014
ACH-000036,-0.09217494150122424
ACH-000037,0.08106748746162809
ACH-000039,-0.10898047115885363
ACH-000040,-0.10259686112573292
ACH-000041,-0.14479298989171627
ACH-000042,0.034674622788771634
ACH-000045,-0.18831523577803172
ACH-000047,-0.11190409479475917
ACH-000052,0.21635727928792006
ACH-000053,-0.13071222575344876
ACH-000054,0.030754747812401576
ACH-000055,0.024134013631651918
ACH-000060,-0.026731172656007184
ACH-000067,0.0024640470035701737
ACH-000070,-0.17349603350058113
ACH-000075,0.02818229781398585
ACH-000078,-0.00881631116673612
ACH-000082,-0.13047788411579944
ACH-000085,-0.1656126314929889
ACH-000086,-0.1025764438415121
ACH-000087,0.055877639146723765
ACH-000092,-0.040427549849433836
ACH-000095,-0.17361820865885927
ACH-000097,0.11027066629748522
ACH-000098,-0.0375219089488307
ACH-000099,-0.03172829028489565
ACH-000108,0.07872418883934759
ACH-000113,-0.007154341304806413
ACH-000116,0.015184642614642838
ACH-000118,-0.01257514952655865
ACH-000120,0.1308285178763464
ACH-000123,-0.2002066778983816
ACH-000127,0.03349089732852648
ACH-000128,-0.09262789468712283
ACH-000132,-0.09232579236766482
ACH-000133,-0.09622104212169268
ACH-000137,-0.1230848946662224
ACH-000138,-0.1555906908924332
ACH-000142,-0.17508870699851564
ACH-000143,-0.013118704967419114
ACH-000146,-0.054139258576200285
ACH-000148,-0.033121654517106185
ACH-000150,0.10802990769533434
ACH-000152,-0.013232317956269092
ACH-000153,0.07485533079253064
ACH-000159,0.03962453571020227
ACH-000160,-0.09241391599117953
ACH-000163,-0.0033913426121800045
ACH-000167,0.019789075884343185
ACH-000168,0.08061190807148033
ACH-000169,-0.09259661154397772
ACH-000178,0.07681500617464905
ACH-000183,-0.17965451662973103
ACH-000188,-0.0978824630514138
ACH-000189,-0.022284097790290502
ACH-000190,-0.1289058771348005
ACH-000198,0.11509684343705535
ACH-000203,-0.4475044276511716
ACH-000204,-0.08383196420359526
ACH-000206,0.021199441124188662
ACH-000207,-0.12172280259341002
ACH-000208,0.09131864780590092
ACH-000210,-0.2255225720902599
ACH-000211,-0.02772625524039929
ACH-000215,0.028892863368565124
ACH-000221,-0.09164976479362373
ACH-000222,0.09755293964076624
ACH-000223,-0.08542784672290814
ACH-000226,-0.017509302420334504
ACH-000227,-0.14092104835721153
ACH-000228,-0.19884008863307528
ACH-000231,-0.0044335134125664324
ACH-000232,-0.08129351178720398
