,ZC3H7A (29066)
ACH-000255,-0.16411422556672786
ACH-000256,-0.22722059675266906
ACH-000257,-0.020903326391910167
ACH-000258,-0.2883702336900681
ACH-000259,-0.04583440663903792
ACH-000260,-0.06380250358891955
ACH-000261,-0.21589658017088856
ACH-000262,-0.18637488583085746
ACH-000263,-0.01619613305888196
ACH-000264,-0.1440938475610262
ACH-000265,-0.15962918772694426
ACH-000266,-0.123367186205266
ACH-000272,-0.1601224851496689
ACH-000274,-0.02839654822806365
ACH-000277,-0.14297615258508636
ACH-000278,-0.15119064546986746
ACH-000279,-0.07270469822044967
ACH-000280,-0.02427765383237809
ACH-000281,0.007475512476389777
ACH-000288,0.06664203681345353
ACH-000291,-0.10939465295773633
ACH-000293,-0.03410032196528544
ACH-000294,-0.23392286487544836
ACH-000295,-0.17495914476070806
ACH-000296,-0.3942991517974535
ACH-000302,-0.10857431913628944
ACH-000304,-0.3835805127514976
ACH-000307,-0.30445072393357003
ACH-000308,-0.2503811969752444
ACH-000310,-0.1068192170942204
ACH-000311,-0.1590919817190836
ACH-000312,0.01835450893322372
ACH-000315,-0.24214535247037575
ACH-000316,-0.3734369239190771
ACH-000317,0.0377366640122177
ACH-000318,-0.2767493788789893
ACH-000319,-0.12065112741354925
ACH-000320,-0.04179197093590755
ACH-000322,-0.02921723611307037
ACH-000323,-0.20061394741761526
ACH-000324,-0.2673778789424241
ACH-000329,-0.4925228345923871
ACH-000330,-0.2686067985651987
ACH-000331,0.02953686778050286
ACH-000332,-0.17315573567739306
ACH-000334,-0.16673375033964002
ACH-000335,-0.5145881277859957
ACH-000336,-0.5028958373122461
ACH-000337,0.10267057818759434
ACH-000338,-0.8425550093579239
ACH-000339,0.04871037720717823
ACH-000341,-0.0076912938918436095
ACH-000348,-0.20432098019252776
ACH-000350,-0.04998781592065405
ACH-000352,0.007514026500121416
ACH-000356,-0.00687121506480591
ACH-000361,-0.08177859712832351
ACH-000362,-0.3293998843528089
ACH-000363,-0.08034374333786552
ACH-000364,-0.15055345424942254
ACH-000365,-0.08917064761915676
ACH-000366,-0.01958960340197576
ACH-000368,-0.11608549917670508
ACH-000374,-0.1877018626333566
ACH-000375,-0.21785903874399404
ACH-000376,-0.15371641943259845
ACH-000381,-0.012689685718912377
ACH-000383,-0.09484318682034852
ACH-000387,-0.13266947895530287
ACH-000389,-0.3657684066663316
ACH-000390,-0.0790455737302405
ACH-000393,-0.07655455842395846
ACH-000395,-0.3958239662230148
ACH-000396,-0.2678572487802072
ACH-000397,0.0557865351283677
ACH-000401,-0.34889699673130825
ACH-000402,0.1239941383574912
ACH-000403,-0.1269725183011612
ACH-000404,0.03771950362148332
ACH-000406,-0.24757950582825225
ACH-000407,-0.31928407138476544
ACH-000408,-0.15041624942606055
ACH-000410,-0.06775927774543106
ACH-000411,-0.10259477797372277
ACH-000414,-0.03830194635512376
ACH-000415,-0.1189233543353673
ACH-000416,-0.12130104254001572
ACH-000420,-0.16865445807688398
ACH-000421,-0.0658700168810027
ACH-000424,0.002784662388224942
ACH-000425,-0.6021404011726741
ACH-000426,-0.3691060377798378
ACH-000427,-0.15717011514340792
ACH-000433,-0.21963780668112526
ACH-000435,-0.2765145395719181
ACH-000436,-0.2779701591412297
ACH-000444,-0.19323017530164965
ACH-000445,-0.30273874991136024
ACH-000448,-0.007928325867829624
ACH-000450,-0.2452266621965113
ACH-000452,-0.1357545509708651
ACH-000454,-0.09337598052929247
ACH-000458,-0.18590557618211895
ACH-000459,-0.15584242805123388
ACH-000460,-0.10838501585248896
ACH-000461,-0.09480761600838293
ACH-000463,-0.15664234636180555
ACH-000464,-0.2857020657831219
ACH-000466,-0.17850095210660952
ACH-000467,-0.13339680382097435
ACH-000468,-0.09787384730516192
ACH-000469,-0.11555539868905453
ACH-000470,-0.15991876588083742
ACH-000471,-0.10212241861983376
ACH-000472,-0.11206542626425824
ACH-000473,-0.04438373436892637
ACH-000475,-0.0548103138708162
ACH-000476,-0.09667016166065673
ACH-000477,-0.242274442097324
ACH-000479,-0.08101918670792921
ACH-000480,-0.031746611749670584
ACH-000481,-0.12325916903807893
ACH-000483,-0.25373654113610783
ACH-000484,-0.04394715491943671
ACH-000485,0.010107707621017452
ACH-000486,-0.3116231884267309
ACH-000487,-0.12633153071756553
ACH-000488,-0.22001511726371947
ACH-000490,-0.2281849228896228
ACH-000491,-0.22090563771545654
ACH-000495,-0.11850687140812012
ACH-000496,-0.14563177096608165
ACH-000499,-0.038613185319937286
ACH-000500,-0.0695716572196645
ACH-000502,-0.2142801535794454
ACH-000503,-0.19267088098620394
ACH-000505,-0.14722364856413506
ACH-000507,-0.11764402247605275
ACH-000510,-0.14133942856256065
ACH-000511,-0.06327433130562864
ACH-000512,-0.2928761443306417
ACH-000516,-0.03728844653217416
ACH-000517,-0.022006991602242197
ACH-000518,-0.3657857103572952
ACH-000520,-0.17887861318376266
ACH-000521,-0.0012459827622845665
ACH-000522,-0.36320572520993055
ACH-000524,-0.06579882111850473
ACH-000527,-0.1804292756531352
ACH-000528,-0.14766936139408196
ACH-000537,-0.2541880960948502
ACH-000541,-0.13094973750850925
ACH-000542,-0.20717824609891547
ACH-000544,-0.18541861983814387
ACH-000545,0.019544818388020302
ACH-000547,-0.04793523312677102
ACH-000548,-0.19180240623152076
ACH-000549,-0.11153555217208062
ACH-000550,-0.11148292389180628
ACH-000552,0.0009498291312428248
ACH-000556,-0.20104500151769925
ACH-000557,-0.19571976511173644
ACH-000569,-0.2853869684499061
ACH-000570,-0.02078113912475351
ACH-000571,-0.16262285605990714
ACH-000573,0.0005226562726650558
ACH-000576,-0.2409247907796589
ACH-000579,-0.21639240179901365
ACH-000580,-0.3622684471202796
ACH-000584,-0.16799292076456526
ACH-000585,-0.00776343472308885
ACH-000588,-0.2303259002781737
ACH-000589,-0.08255468215047898
ACH-000591,-0.07148304522943408
ACH-000593,-0.2148768842115165
ACH-000600,-0.14531317760181567
ACH-000601,-0.12172138133395916
ACH-000605,-0.1845329861011616
ACH-000606,-0.17095087681151372
ACH-000608,-0.23205913771054235
ACH-000614,-0.5558649692494294
ACH-000616,-0.11525551271752585
ACH-000618,-0.06054247087654663
ACH-000619,-0.1611698383283812
ACH-000620,-0.12282913355217408
ACH-000621,-0.19767080021405284
ACH-000622,-0.001883810711930679
ACH-000623,-0.2953736302988517
ACH-000624,-0.10260008056527
ACH-000627,-0.278483121667278
ACH-000630,-0.15955752666406992
ACH-000631,0.024993572801568442
ACH-000632,-0.06980819577054644
ACH-000633,0.024025573451822043
ACH-000637,-0.041888917721222274
ACH-000638,-0.0935068016720636
ACH-000646,-0.16782238632911078
ACH-000647,-0.04699198368431887
ACH-000648,0.057031054103760914
ACH-000649,-0.17703117245758165
ACH-000651,-0.05169045961943268
ACH-000652,-0.2917744155332296
ACH-000653,0.020569979936995518
ACH-000657,-0.1146590390264336
ACH-000658,-0.13169047393194674
ACH-000661,-0.6108765268895895
ACH-000662,-0.14739392422758718
ACH-000663,-0.2831942282900515
ACH-000665,-0.06459909247224445
ACH-000671,0.015413814927405468
ACH-000672,-0.23353851992667446
ACH-000673,-0.21036580666774166
ACH-000676,-0.29273894810258777
ACH-000677,-0.2649985305452214
ACH-000681,-0.12044865059951736
ACH-000683,-0.07209137075952
ACH-000684,-0.3338374034993005
ACH-000688,-0.033324729633590795
ACH-000693,-0.08362572598137558
ACH-000694,0.013285170407546272
ACH-000695,-0.2473328014842415
ACH-000696,-0.16839314155425228
ACH-000697,-0.004428869669977418
ACH-000699,-0.08951868731765948
ACH-000701,-0.2809783462479003
ACH-000706,-0.16393525302211914
ACH-000711,-0.01863127377107987
ACH-000713,-0.2377772867208281
ACH-000714,-0.2696847661722767
ACH-000718,-0.2371194154286161
ACH-000720,0.06679546757646447
ACH-000721,-0.2656597110590858
ACH-000724,-0.4452099975728572
ACH-000725,-0.2663663446423893
ACH-000732,-0.4000197286243087
ACH-000734,-0.1977779011355064
ACH-000735,-0.20033028437071448
ACH-000736,0.10365894327568734
ACH-000738,-0.20275515273604985
ACH-000746,-0.20633294275098135
ACH-000747,-0.3163661346014572
ACH-000748,-0.18139189489666574
ACH-000753,-0.3610514409370135
ACH-000756,0.08038467346954935
ACH-000757,-0.20833476343759985
ACH-000758,-0.052629962222841456
ACH-000760,-0.14859699233303406
ACH-000762,0.02422992850287872
ACH-000763,-0.19680564924009847
ACH-000764,-0.05328823774562106
ACH-000765,-0.022321097656794072
ACH-000766,-0.4472513976698124
ACH-000767,-0.017778528706113583
ACH-000768,-0.03299779076648124
ACH-000769,0.040036185225946416
ACH-000770,-0.38677949784052107
ACH-000771,-0.10516917686492502
ACH-000773,-0.30060584382159977
ACH-000776,-0.05178720168246971
ACH-000777,-0.34637422980228844
ACH-000778,-0.07558503746277698
ACH-000781,-0.1947725010479546
ACH-000782,-0.07619515730482994
ACH-000783,-0.05828952529039581
ACH-000784,-0.15244672286944164
ACH-000785,-0.23933532634537566
ACH-000787,-0.22982300723645704
ACH-000788,0.05498453587153335
ACH-000791,-0.13551158251780895
ACH-000792,-0.13489109248027914
ACH-000794,-0.4062375816024798
ACH-000796,0.05513442664832348
ACH-000798,-0.2466581209244503
ACH-000799,-0.08172717341949415
ACH-000800,-0.006744994904338568
ACH-000802,-0.06794769645422434
ACH-000804,-0.14951386820023768
ACH-000805,-0.3862142018898404
ACH-000809,-0.13926121056315452
ACH-000810,0.043713322021419004
ACH-000811,-0.2974216815385607
ACH-000817,-0.05463120022682349
ACH-000819,-0.09445560655943323
ACH-000820,0.08044624677027414
ACH-000821,-0.2466576877717261
ACH-000822,-0.14765336882679825
ACH-000823,-0.16217689871624333
ACH-000824,-0.02082360821244642
ACH-000827,-0.5431088048892214
ACH-000829,-0.2356470335094865
ACH-000831,-0.3239058857814779
ACH-000832,-0.3385497877710956
ACH-000833,-0.022120451793393864
ACH-000834,0.06593751357900157
ACH-000835,-0.2779638049971537
ACH-000836,-0.09063249474096882
ACH-000837,0.04877476916506613
ACH-000838,0.004433806720548965
ACH-000839,-0.4466750861449737
ACH-000840,-0.4316690115850018
ACH-000841,-0.3781014904448853
ACH-000843,-0.263765080388865
ACH-000846,0.048801096810544835
ACH-000847,0.040340678446326265
ACH-000848,-0.1877496763785032
ACH-000849,-0.36918549882072377
ACH-000851,-0.217479462907358
ACH-000855,0.023052167695321958
ACH-000856,-0.11238397456408103
ACH-000858,-0.06769998895017339
ACH-000859,-0.033068683089917485
ACH-000861,-0.15271565658272648
ACH-000862,-0.07770926887987334
ACH-000865,-0.07006224169263152
ACH-000866,0.006465433689508336
ACH-000867,-0.09340173704540053
ACH-000869,0.00014344920225219319
ACH-000872,-0.13468442186429344
ACH-000873,-0.02287033363398366
ACH-000876,-0.5366861042202751
ACH-000878,-0.10102188692652904
ACH-000880,-0.07395107421196186
ACH-000881,-0.17162697698402715
ACH-000882,-0.07566703193932295
ACH-000884,-0.2599525235709941
ACH-000885,-0.18700741531887555
ACH-000887,-0.08088033532498966
ACH-000889,-0.03178696324922375
ACH-000896,-0.2491214773256451
ACH-000898,-0.08254794752031581
ACH-000900,-0.10175387632455928
ACH-000901,-0.15255364622383974
ACH-000905,-0.05537954187824397
ACH-000906,-0.15357681421594505
ACH-000907,-0.20275740773559608
ACH-000910,-0.21922218781130734
ACH-000911,-0.07288863201380233
ACH-000912,-0.17505584699765697
ACH-000913,-0.14207467406191224
ACH-000915,-0.07346298822062927
ACH-000916,0.029153699700821382
ACH-000917,-0.05874578932344795
ACH-000920,-0.11062924133914996
ACH-000921,-0.3955085382859507
ACH-000924,-0.18929952361346533
ACH-000926,-0.2080373390339332
ACH-000928,0.015624148087474775
ACH-000929,-0.4057186391852823
ACH-000932,-0.12920063833603565
ACH-000935,-0.2635374747474446
ACH-000936,-0.07255824373776595
ACH-000937,-0.1675235172319018
ACH-000938,-0.2787121252098695
ACH-000939,-0.07565129304181988
ACH-000941,-0.18752133778385566
ACH-000943,-0.10353689583418543
ACH-000946,-0.06887857425126767
ACH-000947,-0.014014006229910168
ACH-000948,-0.11002531791633977
ACH-000950,-0.16419858517694788
ACH-000953,0.08157784030651521
ACH-000954,-0.4963357277732788
ACH-000957,0.0765973787305105
ACH-000958,-0.048792314706935486
ACH-000960,-0.027696523636457176
ACH-000963,-0.19404618486583505
ACH-000968,-0.18876879784357706
ACH-000969,-0.1339421049280629
ACH-000972,-0.2741296257646475
ACH-000973,-0.3771272055157967
ACH-000974,-0.011137302970363937
ACH-000978,-0.13274460723705833
ACH-000984,-0.0004037545690470154
ACH-000986,-0.20714543599253765
ACH-000988,-0.2059934295637628
ACH-000993,-0.18521595534655516
ACH-000994,-0.07656578869412847
ACH-000996,-0.1522173025234176
ACH-001001,-0.022721304195622627
ACH-001020,-0.21924665307200975
ACH-001028,-0.2083688974778356
ACH-001031,-0.27501253530545666
ACH-001038,-0.021139369069814288
ACH-001048,-0.2615516876750795
ACH-001050,-0.1759931643004411
ACH-001053,0.029870263192048663
ACH-001054,-0.13414635165224667
ACH-001061,-0.16101718697243414
ACH-001067,-0.4705388541866946
ACH-001075,-2.704642862359571e-05
ACH-001096,-0.16266307793162288
ACH-001111,0.15364655779810485
ACH-001119,-0.21786715925378325
ACH-001128,-0.4645514271014577
ACH-001134,-0.18437907100402698
ACH-001151,0.027244576956739056
ACH-001163,-0.2734366412599025
ACH-001164,-0.2281566031836589
ACH-001183,-0.07275703121333303
ACH-001192,-0.046282522898238164
ACH-001193,0.035626166422057626
ACH-001196,-0.05692320685460346
ACH-001197,-0.016489480879167115
ACH-001205,-0.2953030927551451
ACH-001211,-0.5036956982419146
ACH-001212,-0.3581321723852245
ACH-001228,-0.11953839619683705
ACH-001232,-0.04191997844126022
ACH-001239,-0.017379891773467666
ACH-001270,-0.2482102187623897
ACH-001274,-0.5253644673249123
ACH-001275,-0.07774408053903863
ACH-001277,-0.206390373726002
ACH-001278,-0.3311033577569977
ACH-001280,0.06696078039334302
ACH-001283,-0.409316372398498
ACH-001289,-0.4809387063616024
ACH-001300,0.03672950679293853
ACH-001301,-0.08843392031739332
ACH-001302,-0.3303520628066261
ACH-001306,-0.13406373130736512
ACH-001318,-0.0614515065308752
ACH-001322,-0.011380969407081023
ACH-001328,-0.24804866087351954
ACH-001332,-0.04736997622416668
ACH-001336,-0.1229980929215236
ACH-001346,-0.1950381575710412
ACH-001353,-0.17369416757096964
ACH-001354,0.2048900497258128
ACH-001367,-0.07706431709146112
ACH-001368,-0.1957721673383694
ACH-001374,-0.2123281379615419
ACH-001377,-0.20620954902609406
ACH-001380,0.04261813294088883
ACH-001391,-0.21881244067665945
ACH-001408,0.09657341157291938
ACH-001430,-0.022805034955697457
ACH-001431,0.05547334308590244
ACH-001450,-0.09529563600432904
ACH-001496,-0.3270192741486454
ACH-001500,-0.029127141718786557
ACH-001523,0.001642237230884712
ACH-001532,-0.22540546669519296
ACH-001550,0.000941137278685394
ACH-001552,-0.02757631212798702
ACH-001554,-0.17124201164861433
ACH-001654,-0.2459080708272604
ACH-001735,-0.031846133231365426
ACH-001736,-0.23346283623213865
ACH-001737,-0.07028209738717807
ACH-001740,-0.17564037415226125
ACH-001745,-0.19111872323057827
ACH-001765,-0.26443731425462585
