,HMGN1 (3150)
ACH-000684,-0.16976856882289088
ACH-000688,-0.2191553902451189
ACH-000693,-0.16814109495638296
ACH-000694,-0.1308901098687335
ACH-000695,-0.2825698971908165
ACH-000696,-0.12470344884434413
ACH-000697,-0.09469006646742027
ACH-000699,-0.15162610264276186
ACH-000701,0.0015799768049456952
ACH-000706,-0.12683420320081773
ACH-000711,-0.2327625511447723
ACH-000713,-0.09555159949531278
ACH-000714,-0.17195657130571326
ACH-000718,-0.2771900821661497
ACH-000720,-0.16956614321068664
ACH-000721,-0.05097215720638027
ACH-000724,0.04918484615464491
ACH-000725,-0.3525017985046229
ACH-000732,-0.324416588941037
ACH-000734,-0.05530477603241127
ACH-000735,-0.1218621553003292
ACH-000736,-0.287879044457072
ACH-000738,-0.3492491663668493
ACH-000746,-0.2938798028474951
ACH-000747,-0.06025954553714076
ACH-000748,-0.036133694945753886
ACH-000753,-0.15033406359767762
ACH-000756,-0.07309270341189028
ACH-000757,-0.098702290607884
ACH-000758,0.018054504550145845
ACH-000760,0.011948205889669791
ACH-000762,-0.1602117801599629
ACH-000763,-0.30236721143047723
ACH-000764,-0.11657156029199088
ACH-000765,-0.18219422373392227
ACH-000766,-0.22621511353125826
ACH-000767,-0.2172784146551815
ACH-000768,-0.10632832342263074
ACH-000769,-0.12848702238023635
ACH-000770,-0.21888236560216076
ACH-000771,-0.28912246963606136
ACH-000773,-0.1226994024585458
ACH-000776,-0.3445313618076513
ACH-000777,-0.2519535046387938
ACH-000778,-0.07091641858267911
ACH-000781,-0.10671671945508096
ACH-000782,-0.17743738072956672
ACH-000783,-0.25973039423589633
ACH-000784,0.005445238359888261
ACH-000785,-0.17233554305281276
ACH-000787,-0.2488309009764791
ACH-000788,-0.032060912619159734
ACH-000791,-0.06498976196592025
ACH-000792,-0.2291548208302871
ACH-000794,0.0230742684649099
ACH-000796,-0.1051015256884706
ACH-000798,-0.5054970544081155
ACH-000799,-0.2302337508729653
ACH-000800,-0.010369310916369164
ACH-000802,-0.043051392963921235
ACH-000804,-0.08954285026476579
ACH-000805,-0.045942498276938235
ACH-000809,-0.06487700149238569
ACH-000810,0.08288630167739802
ACH-000811,0.041554122308444616
ACH-000817,-0.07634069466678
ACH-000819,-0.2699410904384636
ACH-000820,-0.17303862474294074
ACH-000821,-0.21147545622561764
ACH-000822,-0.06292524389740743
ACH-000823,-0.24450004857793936
ACH-000824,-0.22624069546996944
ACH-000827,-0.12866767574148966
ACH-000829,-0.07260427413727942
ACH-000831,-0.16663812979231798
ACH-000832,-0.10672917958164707
ACH-000833,0.020440587330808987
ACH-000834,-0.13425583163918708
ACH-000835,-0.1420181295552365
ACH-000836,0.3062267571394164
ACH-000837,0.009537107059992077
ACH-000838,-0.029653671257634524
ACH-000839,0.024518454491920808
ACH-000840,-0.4660034774502706
ACH-000841,-0.1314072089224989
ACH-000843,-0.03503808312931598
ACH-000846,-0.1741998966688351
ACH-000847,0.026867420032428303
ACH-000848,-0.1216601771118764
ACH-000849,-0.20878804471636234
ACH-000851,-0.08196908124481044
ACH-000855,-0.1447915251890845
ACH-000856,-0.22664882623143634
ACH-000858,-0.0722503736343327
ACH-000859,0.04985907541621962
ACH-000861,-0.06462424867405514
ACH-000862,-0.15403047209511295
ACH-000865,-0.1104481954814559
ACH-000866,-0.26658868810787745
ACH-000867,-0.19013442400970215
ACH-000869,0.11901393014546087
ACH-000872,-0.12846983372797366
ACH-000873,-0.11185508162903517
ACH-000876,-0.23233957595084506
ACH-000878,0.1095172973054456
ACH-000880,-0.3919335421162189
ACH-000881,-0.12078591236671868
ACH-000882,-0.1959385010441293
ACH-000884,-0.0032288115309309483
ACH-000885,-0.12019428034446225
ACH-000887,-0.2139079155482592
ACH-000889,-0.08851314821234828
ACH-000896,-0.13134473445066674
ACH-000898,0.083523431964649
ACH-000900,-0.3172335739987417
ACH-000901,-0.19629566787013766
ACH-000905,-0.09143275963185322
ACH-000906,-0.183858736822414
ACH-000907,0.004440117605644342
ACH-000910,-0.3253265066822037
ACH-000911,-0.07644649173881263
ACH-000912,-0.20401969871848832
ACH-000913,-0.02307686796846903
ACH-000915,-0.044728963641554716
ACH-000916,0.057312438322418426
ACH-000917,-0.07527563288090634
ACH-000920,0.042900292811765516
ACH-000921,-0.29256633144127864
ACH-000924,-0.17089794791870702
ACH-000926,-0.08032408883306079
ACH-000928,-0.20095925238587792
ACH-000929,0.003525393422974761
ACH-000932,-0.12719596425032229
ACH-000935,0.022977157793207848
ACH-000936,-0.036922120536527436
ACH-000937,-0.2980706565762317
ACH-000938,-0.18436527530182514
ACH-000939,0.14293838387158778
ACH-000941,-0.159003012376936
ACH-000943,-0.17249152505444856
ACH-000946,-0.1869018927878788
ACH-000947,-0.06329770501576112
ACH-000948,-0.241863814196716
ACH-000950,-0.00921777630537568
ACH-000953,-0.1090319257397286
ACH-000954,-0.6169646405007593
ACH-000957,-0.28316275432522464
ACH-000958,-0.3387617486166225
ACH-000960,-0.08897489336932429
ACH-000963,-0.13566145844264527
ACH-000968,-0.03451065085766866
ACH-000969,-0.3496328399479081
ACH-000972,-0.42873873236578747
ACH-000973,-0.10227291307041424
ACH-000974,-0.2413606402004668
ACH-000978,-0.13285930964134576
ACH-000984,-0.2721140001889524
ACH-000986,-0.2142884162058993
ACH-000988,-0.3217522865244525
ACH-000993,-0.3205621490772977
ACH-000994,-0.2849323747370872
ACH-000996,-0.2771155159651025
ACH-001001,-0.14309014810287482
ACH-001020,-0.04808515418716995
ACH-001028,-0.1695920646732571
ACH-001031,-0.15328562778043864
ACH-001038,-0.22081408672846767
ACH-001048,-0.17755946859065894
ACH-001050,-0.14247271265063294
ACH-001053,-0.0448321300542147
ACH-001054,-0.00912612787435356
ACH-001061,-0.09942228442428393
ACH-001067,-0.14812613703133995
ACH-001075,-0.05781702483328549
ACH-001096,-0.1301496584215291
ACH-001111,-0.03667173684000487
ACH-001119,-0.07535732712764022
ACH-001128,0.7000336174063884
ACH-001134,-0.2604530506391032
ACH-001151,0.020052800459729174
ACH-001163,-0.043809139780272566
ACH-001164,-0.02276072800202444
ACH-001183,-0.23646876610150824
ACH-001192,-0.20948028001883628
ACH-001193,-0.20562754402650466
ACH-001196,-0.2892140483810704
ACH-001197,-0.050790478907159695
ACH-001205,-0.29934996469798764
ACH-001211,-0.17019455200528869
ACH-001212,-0.4353988574236395
ACH-001228,-0.20383537360980736
ACH-001232,-0.1937400374696801
ACH-001239,-0.19184142861599585
ACH-001270,0.053963281532259634
ACH-001274,-0.3584469417964666
ACH-001275,-0.033334108498239035
ACH-001277,-0.14016452257551712
ACH-001278,-0.1899934895505126
ACH-001280,-0.24972054108720546
ACH-001283,-0.26530747913225616
ACH-001289,-0.2375938371976576
ACH-001300,-0.2574123764293606
ACH-001301,-0.5039637273241097
ACH-001302,-0.2105714640092308
ACH-001306,-0.10756253874828277
ACH-001318,-0.2740907855984081
ACH-001322,-0.07883925356703819
ACH-001328,-0.12405164782333156
ACH-001332,-0.10432862156157456
ACH-001336,0.01705524104844613
ACH-001346,-0.09229787777249952
ACH-001353,-0.1206380776772153
ACH-001354,-0.3024751654926942
ACH-001367,-0.05389596886337223
ACH-001368,-0.13250042057507186
ACH-001374,-0.22096318115352456
ACH-001377,-0.13143749051504006
ACH-001380,-0.2642617831388803
ACH-001391,-0.18008182685535895
ACH-001408,-0.12565204702750973
ACH-001430,-0.195592314363406
ACH-001431,-0.197662475942341
ACH-001450,-0.1672298382971635
ACH-001496,0.07331262999224246
ACH-001500,0.09114210429003314
ACH-001523,-0.15175902580634712
ACH-001532,-0.2371520999781531
ACH-001550,0.13754323863519954
ACH-001552,-0.1523438760082632
ACH-001554,-0.04347275712131432
ACH-001654,-0.1666273527160382
ACH-001735,-0.03703332236830215
ACH-001736,-0.07236263937465348
ACH-001737,-0.09930000167627323
ACH-001740,-0.09795011705420516
ACH-001745,-0.1109234055355512
ACH-001765,-0.22623654184850564
